team,outs,player,stat,games_used,rate_mean,role_ctx_mult,rate_mean_ctx,scenario_probe_player,scenario_cap_base,scenario_cap_adj,scenario_n_eff,scenario_removed_budget,scenario_redistributed,role_ctx_reason,role_ctx_removed_budget,role_ctx_redistributed,role_ctx_weight,role_ctx_bump,role_ctx_outs_used_pattern,role_ctx_team,role_ctx_stat,role_ctx_base_mean,role_ctx_cap_base,role_ctx_cap_adj,role_ctx_cap_adj_pre_clamp,role_ctx_n_eff,role_ctx_depth_top_mass_n,role_ctx_depth_conc_penalty,role_ctx_cfg_depth_ref_engines,role_ctx_cfg_depth_slope,role_ctx_cfg_depth_cap_min,role_ctx_cfg_depth_cap_max,role_ctx_cfg_depth_top_k,role_ctx_cfg_depth_conc_enabled,role_ctx_cfg_depth_conc_top_n,role_ctx_cfg_depth_conc_floor,role_ctx_cfg_depth_conc_span,role_ctx_cfg_depth_conc_max_penalty,role_ctx_outs,role_ctx_mult_pre_guardrails,role_ctx_guardrails_enabled,role_ctx_guardrails_applied,role_ctx_guardrails_trigger,role_ctx_guardrails_cap_mult,role_ctx_guardrails_softness,role_ctx_outs_used_pattern_effective,role_ctx_teamshare_rel_threshold,role_ctx_teamshare_rel_wmean,role_ctx_teamshare_rel_min,role_ctx_teamshare_rel_max,role_ctx_teamshare_supported_outs,role_ctx_teamshare_support_score,role_ctx_teamshare_alpha_mult,role_ctx_teamshare_alpha_eff,role_ctx_weight_mode,role_ctx_weight_mode_str,role_ctx_blend_alpha_raw,role_ctx_usage_power,role_ctx_weight_usage,role_ctx_weight_teamshare,role_ctx_rotation_enabled,role_ctx_rot_factor,role_ctx_weight_final_sum,role_ctx_candidate_count,role_ctx_usage_g_cur_team,role_ctx_usage_w_season_used,role_ctx_usage_w_recent_used,role_ctx_usage_score_season_used,role_ctx_usage_score_recent_used,role_ctx_usage_score_blend,role_ctx_usage_mode,role_ctx_usage_lb_legacy
CLE,Donovan Mitchell,Chaney Johnson,PTS,1,0.5714285714285714,1.0091505302486714,0.5766574458563837,Jaylon Tyson,0.9,0.904207028785356,6.618179828989051,28.15,25.45342786030777,ok,28.15,25.45342786030777,0.0014380036038982203,0.03660212099468594,1.0,CLE,PTS,4.0,0.9,0.904207028785356,0.904207028785356,6.618179828989051,0.5589431619538164,0.02614635886891594,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0091505302486714,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.016120333842913136,0.0,1.0,0.08023747536253567,0.9999999999999998,23.0,1.0,0.7,0.3,5.0,5.0,5.0,0.0,15.0
CLE,Donovan Mitchell,Chaney Johnson,AST,1,0.14285714285714285,1.0034202639220988,0.14334575198887126,Jaylon Tyson,0.85,0.8356298858231712,5.177847109698713,5.15,4.303493911989332,ok,5.15,4.303493911989332,0.0007947644383950521,0.003420263922098727,1.0,CLE,AST,1.0,0.85,0.8356298858231712,0.8356298858231712,5.177847109698713,0.6079562249845283,0.037909493996286785,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0034202639220988,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.009016244692164624,0.0,1.0,0.08023747536253567,1.0000000000000002,23.0,1.0,0.7,0.3,1.0,1.0,1.0,0.0,15.0
CLE,Donovan Mitchell,Chaney Johnson,REB,1,0.0,1.0,0.0,Jaylon Tyson,0.95,0.9408924815486267,6.000837210880531,4.25,3.9987930465816635,bad_base_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE,Donovan Mitchell,Chris Livingston,PTS,5,0.6636363636363637,1.0105679284359999,0.6706496252348,Jaylon Tyson,0.9,0.904207028785356,6.618179828989051,28.15,25.45342786030777,ok,28.15,25.45342786030777,0.0012455605383288515,0.031703785307999534,1.0,CLE,PTS,3.0,0.9,0.904207028785356,0.904207028785356,6.618179828989051,0.5589431619538164,0.02614635886891594,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0105679284359999,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.013963005130855594,0.0,1.0,0.08023747536253567,0.9999999999999998,23.0,3.0,0.55,0.44999999999999996,6.164204545454546,2.6228571428571428,4.570598214285715,1.0,15.0
CLE,Donovan Mitchell,Chris Livingston,AST,5,0.039285714285714285,1.0026097755745553,0.0393882411832861,Jaylon Tyson,0.85,0.8356298858231712,5.177847109698713,5.15,4.303493911989332,ok,5.15,4.303493911989332,0.00020214393451211012,0.000869925191518436,1.0,CLE,AST,0.3333333333333333,0.85,0.8356298858231712,0.8356298858231712,5.177847109698713,0.6079562249845283,0.037909493996286785,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0026097755745553,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.002293231916967251,0.0,1.0,0.08023747536253567,1.0000000000000002,23.0,3.0,0.55,0.44999999999999996,0.5,0.3333333333333333,0.425,1.0,15.0
CLE,Donovan Mitchell,Chris Livingston,REB,5,0.1292207792207792,1.0037104688586562,0.1297002488979692,Jaylon Tyson,0.95,0.9408924815486267,6.000837210880531,4.25,3.9987930465816635,ok,4.25,3.9987930465816635,0.0009278971968374722,0.003710468858656301,1.0,CLE,REB,1.0,0.95,0.9408924815486267,0.9408924815486267,6.000837210880531,0.6012973432261299,0.036311362374271176,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0037104688586562,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.011576842043018176,0.0,1.0,0.08023747536253567,1.0,23.0,3.0,0.55,0.44999999999999996,2.0,1.0,1.55,1.0,15.0
CLE,Donovan Mitchell,Craig Porter Jr.,PTS,20,0.21093308513492168,1.1483344854383017,0.24222173578032377,Jaylon Tyson,0.9,0.904207028785356,6.618179828989051,28.15,25.45342786030777,ok,28.15,25.45342786030777,0.031178099132668988,0.7935894970949143,1.0,CLE,PTS,5.35,0.9,0.904207028785356,0.904207028785356,6.618179828989051,0.5589431619538164,0.02614635886891594,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.1483344854383017,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.018485641011465295,0.06693366268035685,1.0,0.9998741762882022,0.9999999999999998,23.0,53.0,0.7,0.3,5.550393082067407,5.204722346445825,5.446691861380932,0.0,15.0
CLE,Donovan Mitchell,Craig Porter Jr.,AST,20,0.18614940263384794,1.1564602886850448,0.21527439190848843,Jaylon Tyson,0.85,0.8356298858231712,5.177847109698713,5.15,4.303493911989332,ok,5.15,4.303493911989332,0.09270926003528021,0.3989737361468642,1.0,CLE,AST,2.55,0.85,0.8356298858231712,0.8356298858231712,5.177847109698713,0.6079562249845283,0.037909493996286785,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.1564602886850448,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.05970531068375784,0.1728626001148184,1.0,0.9998741762882022,1.0000000000000002,23.0,53.0,0.7,0.3,3.1132075471698113,3.6,3.259245283018868,0.0,15.0
CLE,Donovan Mitchell,Craig Porter Jr.,REB,20,0.17581858797956998,1.0725366072314142,0.18857187183982588,Jaylon Tyson,0.95,0.9408924815486267,6.000837210880531,4.25,3.9987930465816635,ok,4.25,3.9987930465816635,0.05713981946984687,0.2284903127789552,1.0,CLE,REB,3.15,0.95,0.9408924815486267,0.9408924815486267,6.000837210880531,0.6012973432261299,0.036311362374271176,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0725366072314142,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.03735608024947827,0.13896735454907652,1.0,0.9998741762882022,1.0,23.0,53.0,0.7,0.3,3.490566037735849,2.6,3.223396226415094,0.0,15.0
CLE,Donovan Mitchell,Darius Garland,PTS,20,0.6137463838960432,1.0210439761580736,0.6266620481658555,Jaylon Tyson,0.9,0.904207028785356,6.618179828989051,28.15,25.45342786030777,ok,28.15,25.45342786030777,0.014096325079054233,0.3587997934951542,1.0,CLE,PTS,17.05,0.9,0.904207028785356,0.904207028785356,6.618179828989051,0.5589431619538164,0.02614635886891594,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0210439761580736,1.0,0.0,,,0.15,1.0,0.25,0.625,0.625,0.625,1.0,0.625,0.625,0.125,blend,"blend(alpha_eff=0.12, raw=0.20, support=0.62)|usage_power=1.60|rotation_reweight",0.2,1.6,0.12996268294142235,0.1964213565029032,1.0,0.08023747536253567,0.9999999999999998,23.0,26.0,0.7,0.3,18.599978054701463,18.029504126505344,18.428835876242626,0.0,15.0
