game_date,player,team,stat,stat_u,line,direction,tier,z_line,min_cv,is_combo,bp_score_gated,bp_has,is_assists,is_threes,games_norm,thin_flag,line_norm,is_home_feat,min_sensitivity,game_total_norm,is_b2b,l20_edge,l10_has,margin,stat_cat,tier_cat,l40_hr,logit_p_x_demon,player_te,player_stat_te,player_dir_te,player_n_norm,line_dist,tail_risk,line_tightness,margin_x_under,q_blowout,rate_cv,abs_logit_p,q_x_under,rate_mean,rate_std,min_mean,min_std,opp,is_home,spread,minutes_s,is_star,fragility,usage_dep,recent_form_blend,opp_defense_strength,games_used,thin_window_mult,external_prior_score,external_prior_sources,is_questionable,rotowire_game_spread,p_new,p,p_role,p_adj,p_for_cal,p_cal,sb_over_prob
2026-04-05,AJ Green,MIL,FG3M,FG3M,1.5,OVER,GOBLIN,1.0451942657051512,0.3032460727432826,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0375,1.0,0.45,0.0,0.0,0.15000000000000002,1.0,0.5,3,1,0.725,0.0,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,0.5,-0.49588470368046467,0.7,0.0,0.1869891355600469,0.6721992649890745,1.2070300155405114,0.0,0.1052309201106312,0.0508213771851908,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,0.45,False,0.0072931639120931,0.853776,0.0,0.0,50,1.0,0.6624686821821557,rotowire,0,-7.5,0.7697730226977302,0.7697730226977302,0.7697730226977302,0.8012530680752725,0.7681296339661647,0.8051236718669731,0.5
2026-04-05,AJ Green,MIL,FG3M,FG3M,2.5,OVER,GOBLIN,0.3615881273992856,0.3032460727432826,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0625,1.0,0.45,0.0,0.0,-0.2,1.0,0.08,3,1,0.45,0.0,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.1,0.16529490122682156,0.8,0.0,0.1869891355600469,0.6721992649890745,0.2777442110719649,0.0,0.1052309201106312,0.0508213771851908,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,0.45,False,0.0170325878841767,0.853776,0.0,0.0,50,1.0,0.1297972801521914,rotowire,0,-7.5,0.568993100689931,0.568993100689931,0.568993100689931,0.5742682211011292,0.5677783570935196,0.7795291438258769,0.5
2026-04-05,AJ Green,MIL,FG3M,FG3M,3.5,OVER,DEMON,-0.32201801090658,0.3032460727432826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0875,1.0,0.45,0.0,0.0,-0.2,1.0,-0.2285714285714286,3,2,0.375,-0.4430649370983475,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.35714285714285715,0.8264745061341078,0.65,-0.0,0.1869891355600469,0.6721992649890745,0.4430649370983475,0.0,0.1052309201106312,0.0508213771851908,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,0.45,False,0.0053515228361185,0.923472,0.0,0.0,50,1.0,0.0,rotowire,0,-7.5,0.391010898910109,0.391010898910109,0.391010898910109,0.3901761295868919,0.3901761295868919,0.4902625622756977,0.5
2026-04-05,AJ Green,MIL,FG3M,FG3M,4.5,OVER,DEMON,-1.0056241492124456,0.3032460727432826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1125,1.0,0.45,0.0,0.0,-0.4,1.0,-0.4,3,2,0.175,-1.073571234613605,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.5,1.4876541110413941,0.3,-0.0,0.1869891355600469,0.6721992649890745,1.073571234613605,0.0,0.1052309201106312,0.0508213771851908,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,0.45,False,0.0,0.923472,0.0,0.0,50,1.0,0.0,rotowire,0,-7.5,0.2547245275472453,0.2547245275472453,0.2547245275472453,0.2541807160523225,0.2541807160523225,0.3506627178471078,0.5
2026-04-05,AJ Green,MIL,FG3M,FG3M,5.5,OVER,DEMON,-1.6892302875183112,0.3032460727432826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1375,1.0,0.45,0.0,0.0,-0.5,1.0,-0.5,3,2,0.05,-1.7374663868613933,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.5,2.14883371594868,0.3,-0.0,0.1869891355600469,0.6721992649890745,1.7374663868613933,0.0,0.1052309201106312,0.0508213771851908,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,0.45,False,0.0,0.923472,0.0,0.0,50,1.0,0.0,rotowire,0,-7.5,0.1496350364963503,0.1496350364963503,0.1496350364963503,0.1493155805975665,0.1493155805975665,0.2449998523464972,0.5
2026-04-05,AJ Green,MIL,PTS,PTS,11.5,OVER,DEMON,-0.0291783271085539,0.3032460727432826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2875,1.0,1.0,0.0,0.0,-0.15000000000000002,1.0,-0.10434782608695652,0,2,0.4,-0.12816234206998678,-0.02837956646924289,-0.004447217581665774,-0.04843379177249768,1.0,-0.2695652173913043,0.6040234624617259,0.1,-0.0,0.1869891355600469,0.6109822581122066,0.12816234206998678,0.0,0.3942356169769071,0.1814752817858761,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,1.0,False,0.0055707477030307,1.0296,0.0,0.0,50,1.0,0.0,rotowire,0,-7.5,0.468003199680032,0.468003199680032,0.468003199680032,0.4656604022254299,0.4656604022254299,0.450285387098785,0.5
2026-04-05,AJ Green,MIL,PTS,PTS,14.5,OVER,DEMON,-0.6035012606628799,0.3032460727432826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3625,1.0,1.0,0.0,0.0,-0.25,1.0,-0.2896551724137931,0,2,0.3,-0.563605063464633,-0.02837956646924289,-0.004447217581665774,-0.04843379177249768,1.0,-0.42068965517241375,1.188562297102106,0.25,-0.0,0.1869891355600469,0.6109822581122066,0.563605063464633,0.0,0.3942356169769071,0.1814752817858761,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,1.0,False,0.0,1.0692000000000002,0.0,0.0,50,1.0,0.0,rotowire,0,-7.5,0.3627137286271373,0.3627137286271373,0.3627137286271373,0.3608980042885903,0.3608980042885903,0.4228836254375505,0.5
2026-04-05,AJ Green,MIL,PTS,PTS,19.5,OVER,DEMON,-1.5607061499200898,0.3032460727432826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4875,1.0,1.0,0.0,0.0,-0.5,1.0,-0.4717948717948718,0,2,0.025,-1.2515741942385188,-0.02837956646924289,-0.004447217581665774,-0.04843379177249768,1.0,-0.5,2.162793688169406,0.0,-0.0,0.1869891355600469,0.6109822581122066,1.2515741942385188,0.0,0.3942356169769071,0.1814752817858761,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,1.0,False,0.0,1.0692000000000002,0.0,0.0,50,1.0,0.0,rotowire,0,-7.5,0.2224277572242775,0.2224277572242775,0.2224277572242775,0.221314296496201,0.221314296496201,0.2479645635520417,0.5
2026-04-05,AJ Green,MIL,PTS,PTS,8.5,OVER,GOBLIN,0.5451446064457721,0.3032460727432826,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2125,1.0,1.0,0.0,0.0,-0.09999999999999998,1.0,0.21176470588235294,0,1,0.5,0.0,-0.02837956646924289,-0.004447217581665774,-0.04843379177249768,1.0,-0.0117647058823529,0.01948462782134593,0.3,0.0,0.1869891355600469,0.6109822581122066,0.35938317898788896,0.0,0.3942356169769071,0.1814752817858761,28.783766084088903,8.728564023761253,MEM,1.0,-7.5,1.0,False,0.0140018870442985,0.9603,0.0,0.0,50,1.0,0.9585975546117224,rotowire,0,-7.5,0.5888911108889111,0.5888911108889111,0.5888911108889111,0.6338730331427578,0.5859431554121717,0.7591511601456145,0.5
2026-04-05,Ace Bailey,UTA,AST,AST,1.5,OVER,GOBLIN,0.6670308499862491,0.1606999302392978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0375,0.0,0.7,0.0,0.0,0.15000000000000002,1.0,0.5,2,1,0.625,0.0,0.012426018209101442,-0.033531662175424914,0.005134735862731332,1.0,0.4000000000000001,-0.43643578047198484,0.85,0.0,0.6537988482716434,0.6546536707079771,0.7675085731874554,0.0,0.0747781897494934,0.0408759863104361,31.570542388238472,5.0733839594067165,OKC,0.0,23.5,0.7,False,0.0351276680885968,0.883476,0.0,0.0,50,1.0,0.0,,0,23.5,0.682981701829817,0.682981701829817,0.682981701829817,0.673475889476246,0.673475889476246,0.740692701916284,0.5
