n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Naz Reid OVER REB 3.5 (GOBLIN) [id:11941081] | Julian Champagnie OVER PTS 8.5 (STANDARD) [id:11940060] | Terrence Shannon OVER PTS 10 (STANDARD) [id:11940216],0.4472483108108108,6.0,0.7801545797287278,4.680927478372367,2.0935369077299493,6.0,pp_kernel,0.6981265356265357,0.029261724828098874,Naz Reid OVER REB 3.5 (GOBLIN) [id:11941081] | Julian Champagnie OVER PTS 8.5 (STANDARD) [id:11940060] | Terrence Shannon OVER PTS 10 (STANDARD) [id:11940216],0.03,0.025,0.0029261724828098874,0.0,0.0,0.05792617248280989,0.0,2,0.6666666666666666,2.335610735247139,"['naz reid', 'julian champagnie', 'terrence shannon']",2.0935369077299493,1,Naz Reid OVER REB 3.5 (GOBLIN) [id:11941081],Julian Champagnie OVER PTS 8.5 (STANDARD) [id:11940060],Terrence Shannon OVER PTS 10 (STANDARD) [id:11940216],2,Naz Reid | Terrence Shannon
