projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10682291|Jaylen Brown|FANTASY SCORE|DEMON|48.5|OVER,10682291,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,FANTASY SCORE,FANTASY SCORE,0,48.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 13:59:40.781000+00:00
10682295|Jayson Tatum|FANTASY SCORE|DEMON|46.5|OVER,10682295,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,FANTASY SCORE,FANTASY SCORE,0,46.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 17:39:42.353000+00:00
10682290|Derrick White|FANTASY SCORE|DEMON|41|OVER,10682290,136976,2026-03-18,1,GSW,derrick white,Derrick White,BOS,FANTASY SCORE,FANTASY SCORE,0,41.0,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 17:07:48.480000+00:00
10682283|Jaylen Brown|FANTASY SCORE|GOBLIN|35.5|OVER,10682283,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,FANTASY SCORE,FANTASY SCORE,0,35.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 14:03:54.776000+00:00
10682305|Payton Pritchard|FANTASY SCORE|DEMON|35.5|OVER,10682305,136976,2026-03-18,1,GSW,payton pritchard,Payton Pritchard,BOS,FANTASY SCORE,FANTASY SCORE,0,35.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 14:14:15.966000+00:00
10682297|Brandin Podziemski|FANTASY SCORE|DEMON|35|OVER,10682297,136976,2026-03-18,0,BOS,brandin podziemski,Brandin Podziemski,GSW,FANTASY SCORE,FANTASY SCORE,0,35.0,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 22:32:25.606000+00:00
10682313|Gui Santos|FANTASY SCORE|DEMON|34|OVER,10682313,136976,2026-03-18,0,BOS,gui santos,Gui Santos,GSW,FANTASY SCORE,FANTASY SCORE,0,34.0,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 16:26:54.166000+00:00
10682285|Jayson Tatum|FANTASY SCORE|GOBLIN|33.5|OVER,10682285,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,FANTASY SCORE,FANTASY SCORE,0,33.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 15:56:21.339000+00:00
10682299|Neemias Queta|FANTASY SCORE|DEMON|33.5|OVER,10682299,136976,2026-03-18,1,GSW,neemias queta,Neemias Queta,BOS,FANTASY SCORE,FANTASY SCORE,0,33.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 16:26:06.778000+00:00
10682300|De'Anthony Melton|FANTASY SCORE|DEMON|32.5|OVER,10682300,136976,2026-03-18,0,BOS,de'anthony melton,De'Anthony Melton,GSW,FANTASY SCORE,FANTASY SCORE,0,32.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 13:49:28.917000+00:00
10682301|Draymond Green|FANTASY SCORE|DEMON|31.5|OVER,10682301,136976,2026-03-18,0,BOS,draymond green,Draymond Green,GSW,FANTASY SCORE,FANTASY SCORE,0,31.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 16:51:00.894000+00:00
10682281|Derrick White|FANTASY SCORE|GOBLIN|29|OVER,10682281,136976,2026-03-18,1,GSW,derrick white,Derrick White,BOS,FANTASY SCORE,FANTASY SCORE,0,29.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 14:16:31.972000+00:00
10682292|Payton Pritchard|FANTASY SCORE|GOBLIN|24.5|OVER,10682292,136976,2026-03-18,1,GSW,payton pritchard,Payton Pritchard,BOS,FANTASY SCORE,FANTASY SCORE,0,24.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 14:35:56.428000+00:00
10682279|Baylor Scheierman|FANTASY SCORE|DEMON|24|OVER,10682279,136976,2026-03-18,1,GSW,baylor scheierman,Baylor Scheierman,BOS,FANTASY SCORE,FANTASY SCORE,0,24.0,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 14:39:51.348000+00:00
10682306|Sam Hauser|FANTASY SCORE|DEMON|24|OVER,10682306,136976,2026-03-18,1,GSW,sam hauser,Sam Hauser,BOS,FANTASY SCORE,FANTASY SCORE,0,24.0,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 20:20:51.638000+00:00
10682311|Brandin Podziemski|FANTASY SCORE|GOBLIN|23|OVER,10682311,136976,2026-03-18,0,BOS,brandin podziemski,Brandin Podziemski,GSW,FANTASY SCORE,FANTASY SCORE,0,23.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 22:32:25.532000+00:00
