projection_id,source_projection_id,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,game_date,spread,opp,home,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,minutes_s_close,is_star,fragility,fragility_abs,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_std_ctx,role_ctx_mult,role_ctx_mult_raw,role_ctx_sigma_mult,role_ctx_reason,role_ctx_outs_used,games_used,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,data_health_flag,role_ctx_outs,role_ctx_bump,role_ctx_team,role_ctx_stat,role_ctx_min_games,role_ctx_by_out,p_for_cal,p_cal_src,p_cal,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
10260731|Adem Bona|AST|DEMON|0.5|OVER,10260731,Adem Bona,PHI,AST,ASSISTS,1,0.5,OVER,DEMON,1,0,0.5,0,0,demon,2026-03-03T20:10:00.000-05:00,2026-03-03T01:45:06.715000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,0.6,0.3551144885511448,0.3551144885511448,0.3074191258197025,0.3341330783636094,0.3506149385061494,0.3506149385061494,0.2238496985673446,0.21,False,0.0799500386933743,0.0267139525439068,16.54,6.187762115660233,0.0188514014970536,0.0416067820362371,0.0188514014970536,0.0416067820362371,1.0,1.0,1.0,no_matches,0,50,,,,OK,"['beauchamp marjon', 'broome johni', 'dickinson hunter', 'embiid joel', 'george paul', 'goodwin jordan']",,PHI,AST,,,0.3074191258197025,p_adj,0.3074191258197025,Adem Bona|AST|OVER|0.5|DEMON,0.0,0,,0.03
10257430|Adem Bona|AST|DEMON|1.5|OVER,10257430,Adem Bona,PHI,AST,ASSISTS,1,1.5,OVER,DEMON,1,0,1.5,0,0,demon,2026-03-03T20:10:00.000-05:00,2026-03-03T06:35:02.245000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,0.6,0.063943605639436,0.063943605639436,0.0553553515308179,0.0571261316067257,0.05994400559944,0.05994400559944,0.2238496985673446,0.21,False,0.030997724265638,0.0017707800759078,16.54,6.187762115660233,0.0188514014970536,0.0416067820362371,0.0188514014970536,0.0416067820362371,1.0,1.0,1.0,no_matches,0,50,,,,OK,"['beauchamp marjon', 'broome johni', 'dickinson hunter', 'embiid joel', 'george paul', 'goodwin jordan']",,PHI,AST,,,0.0553553515308179,p_adj,0.0553553515308179,Adem Bona|AST|OVER|1.5|DEMON,0.0,0,,0.03
10257438|Adem Bona|PRA|GOBLIN|10.5|OVER,10257438,Adem Bona,PHI,PRA,PTS+REBS+ASTS,1,10.5,OVER,GOBLIN,1,0,10.5,0,0,goblin,2026-03-03T20:10:00.000-05:00,2026-03-03T00:32:19.323000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.3185181481851815,0.3185181481851815,0.2472179567256998,0.2834259162303416,0.3075192480751925,0.3075192480751925,0.2238496985673446,0.35,False,0.1277510539128518,0.0362079595046417,16.54,6.187762115660233,0.518872672563075,0.2264000963303379,0.518872672563075,0.2264000963303379,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB', 'AST']","[1.0, 1.0, 1.0]","['no_matches', 'no_matches', 'no_matches']",OK,,,,,,,0.2472179567256998,p_adj,0.2472179567256998,Adem Bona|PRA|OVER|10.5|GOBLIN,0.0,0,,0.03
10257741|Adem Bona|PRA|GOBLIN|11.5|OVER,10257741,Adem Bona,PHI,PRA,PTS+REBS+ASTS,1,11.5,OVER,GOBLIN,1,0,11.5,0,0,goblin,2026-03-03T20:10:00.000-05:00,2026-03-02T23:56:29.601000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.2566243375662433,0.2566243375662433,0.1991790569569953,0.2285930694876808,0.2480251974802519,0.2480251974802519,0.2238496985673446,0.35,False,0.1286741220834372,0.0294140125306854,16.54,6.187762115660233,0.518872672563075,0.2264000963303379,0.518872672563075,0.2264000963303379,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB', 'AST']","[1.0, 1.0, 1.0]","['no_matches', 'no_matches', 'no_matches']",OK,,,,,,,0.1991790569569953,p_adj,0.1991790569569953,Adem Bona|PRA|OVER|11.5|GOBLIN,0.0,0,,0.03
10257441|Adem Bona|PRA|DEMON|14.5|OVER,10257441,Adem Bona,PHI,PRA,PTS+REBS+ASTS,1,14.5,OVER,DEMON,1,0,14.5,0,0,demon,2026-03-03T20:10:00.000-05:00,2026-03-03T00:47:18.143000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.128937106289371,0.128937106289371,0.1000745739123496,0.1140431056202398,0.1237376262373762,0.1237376262373762,0.2238496985673446,0.35,False,0.1224846660560523,0.0139685317078901,16.54,6.187762115660233,0.518872672563075,0.2264000963303379,0.518872672563075,0.2264000963303379,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB', 'AST']","[1.0, 1.0, 1.0]","['no_matches', 'no_matches', 'no_matches']",OK,,,,,,,0.1000745739123496,p_adj,0.1000745739123496,Adem Bona|PRA|OVER|14.5|DEMON,0.0,0,,0.03
10257440|Adem Bona|PRA|DEMON|16.5|OVER,10257440,Adem Bona,PHI,PRA,PTS+REBS+ASTS,1,16.5,OVER,DEMON,1,0,16.5,0,0,demon,2026-03-03T20:10:00.000-05:00,2026-03-02T23:51:35.125000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.0763423657634236,0.0763423657634236,0.0592531501993633,0.067596458967633,0.0733426657334266,0.0733426657334266,0.2238496985673446,0.35,False,0.1234281927736003,0.0083433087682697,16.54,6.187762115660233,0.518872672563075,0.2264000963303379,0.518872672563075,0.2264000963303379,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB', 'AST']","[1.0, 1.0, 1.0]","['no_matches', 'no_matches', 'no_matches']",OK,,,,,,,0.0592531501993633,p_adj,0.0592531501993633,Adem Bona|PRA|OVER|16.5|DEMON,0.0,0,,0.03
10257442|Adem Bona|PRA|DEMON|18.5|OVER,10257442,Adem Bona,PHI,PRA,PTS+REBS+ASTS,1,18.5,OVER,DEMON,1,0,18.5,0,0,demon,2026-03-03T20:10:00.000-05:00,2026-03-03T04:50:07.335000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.0433456654334566,0.0433456654334566,0.0336427512919764,0.0391202410794277,0.0424457554244575,0.0424457554244575,0.2238496985673446,0.35,False,0.1400167697415286,0.0054774897874513,16.54,6.187762115660233,0.518872672563075,0.2264000963303379,0.518872672563075,0.2264000963303379,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB', 'AST']","[1.0, 1.0, 1.0]","['no_matches', 'no_matches', 'no_matches']",OK,,,,,,,0.0336427512919764,p_adj,0.0336427512919764,Adem Bona|PRA|OVER|18.5|DEMON,0.0,0,,0.03
10257216|Adem Bona|PR|STANDARD|12.5|OVER,10257216,Adem Bona,PHI,PR,PTS+REBS,1,12.5,OVER,STANDARD,1,0,12.5,0,0,standard,2026-03-03T20:10:00.000-05:00,2026-03-03T02:39:44.203000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.1877312268773122,0.1877312268773122,0.1457076483291481,0.1627936533964878,0.1766323367663233,0.1766323367663233,0.2238496985673446,0.35,False,0.1049549826474274,0.0170860050673397,16.54,6.187762115660233,0.5000212710660213,0.2195105592826388,0.5000212710660213,0.2195105592826388,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB']","[1.0, 1.0]","['no_matches', 'no_matches']",OK,,,,,,,0.1457076483291481,p_adj,0.1457076483291481,Adem Bona|PR|OVER|12.5|STANDARD,0.0,0,rotowire,0.03
10257216|Adem Bona|PR|STANDARD|12.5|UNDER,10257216,Adem Bona,PHI,PR,PTS+REBS,1,12.5,UNDER,STANDARD,0,1,12.5,0,0,standard,2026-03-03T20:10:00.000-05:00,2026-03-03T02:39:44.203000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,1.0,0.8122687731226877,0.8122687731226877,0.6304426531035072,0.7588589521049415,0.8233676632336766,0.8233676632336766,0.2238496985673446,0.35,False,0.1692228821248401,0.1284162990014342,16.54,6.187762115660233,0.5000212710660213,0.2195105592826388,0.5000212710660213,0.2195105592826388,1.0,1.0,1.0,ok_combo,0,50,"['PTS', 'REB']","[1.0, 1.0]","['no_matches', 'no_matches']",OK,,,,,,,0.6304426531035072,p_adj,0.6304426531035072,Adem Bona|PR|UNDER|12.5|STANDARD,-0.2744242412637255,1,rotowire,0.03
10265003|Adem Bona|PTS|GOBLIN|4.5|OVER,10265003,Adem Bona,PHI,PTS,POINTS,1,4.5,OVER,GOBLIN,1,0,4.5,0,0,goblin,2026-03-03T20:10:00.000-05:00,2026-03-03T03:39:33.843000+00:00,2026-03-03,7.5,,0,PHI,SAS,7.5,-7.5,7.5,rotowire,True,ok_inferred_opp,0.6,0.3914108589141086,0.3914108589141086,0.3388405372437634,0.3651022072579978,0.3831116888311169,0.3831116888311169,0.2238496985673446,0.21,False,0.0719296391316438,0.0262616700142344,16.54,6.187762115660233,0.2458092618087705,0.149145287022015,0.2458092618087705,0.149145287022015,1.0,1.0,1.0,no_matches,0,50,,,,OK,"['beauchamp marjon', 'broome johni', 'dickinson hunter', 'embiid joel', 'george paul', 'goodwin jordan']",,PHI,PTS,,,0.3388405372437634,p_adj,0.3388405372437634,Adem Bona|PTS|OVER|4.5|GOBLIN,0.0,0,,0.03
