source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Julian Champagnie,PTS,2026-05-03 22:30:25,8.5,0.7,0.4835,0.5165,,,,n_books=7
oddsapi,NBA,Mike Conley,PTS,2026-05-03 22:30:25,5.5,0.6,0.4945,0.5055,,,,n_books=6
oddsapi,NBA,Victor Wembanyama,REB,2026-05-03 22:30:25,11.5,0.8,0.5115,0.4885,,,,n_books=8
oddsapi,NBA,Rudy Gobert,REB,2026-05-03 22:30:25,10.5,0.5,0.5393,0.4607,,,,n_books=5
oddsapi,NBA,Julius Randle,REB,2026-05-03 22:30:25,6.5,0.6,0.5227,0.4773,,,,n_books=6
oddsapi,NBA,Naz Reid,REB,2026-05-03 22:30:25,5.5,0.7,0.5424,0.4576,,,,n_books=7
oddsapi,NBA,Stephon Castle,REB,2026-05-03 22:30:25,5.5,0.7,0.4952,0.5048,,,,n_books=7
oddsapi,NBA,Julian Champagnie,REB,2026-05-03 22:30:25,4.5,0.7,0.5624,0.4376,,,,n_books=7
oddsapi,NBA,Jaden McDaniels,REB,2026-05-03 22:30:25,4.5,0.7,0.5069,0.4931,,,,n_books=7
oddsapi,NBA,Devin Vassell,REB,2026-05-03 22:30:25,4.5,0.5,0.4342,0.5658,,,,n_books=5
oddsapi,NBA,De'Aaron Fox,REB,2026-05-03 22:30:25,4.5,0.5,0.4194,0.5806,,,,n_books=5
oddsapi,NBA,Ayo Dosunmu,REB,2026-05-03 22:30:25,3.5,0.6,0.5701,0.4299,,,,n_books=6
oddsapi,NBA,Keldon Johnson,REB,2026-05-03 22:30:25,3.5,0.7,0.4858,0.5142,,,,n_books=7
oddsapi,NBA,Dylan Harper,REB,2026-05-03 22:30:25,2.5,0.5,0.5489,0.4511,,,,n_books=5
oddsapi,NBA,Mike Conley,REB,2026-05-03 22:30:25,2.5,0.4,0.4362,0.5638,,,,n_books=4
oddsapi,NBA,Victor Wembanyama,FG3M,2026-05-03 22:30:25,2.5,0.7,0.4497,0.5503,,,,n_books=7
oddsapi,NBA,Devin Vassell,FG3M,2026-05-03 22:30:25,1.5,0.7,0.6135,0.3865,,,,n_books=7
oddsapi,NBA,Julian Champagnie,FG3M,2026-05-03 22:30:25,1.5,0.5,0.5945,0.4055,,,,n_books=5
oddsapi,NBA,Ayo Dosunmu,FG3M,2026-05-03 22:30:25,1.5,0.7,0.5781,0.4219,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,FG3M,2026-05-03 22:30:25,1.5,0.7,0.5195,0.4805,,,,n_books=7
oddsapi,NBA,Naz Reid,FG3M,2026-05-03 22:30:25,1.5,0.7,0.5132,0.4868,,,,n_books=7
oddsapi,NBA,Jaden McDaniels,FG3M,2026-05-03 22:30:25,1.5,0.7,0.4575,0.5425,,,,n_books=7
oddsapi,NBA,Julius Randle,FG3M,2026-05-03 22:30:25,1.5,0.7,0.4103,0.5897,,,,n_books=7
oddsapi,NBA,Stephon Castle,FG3M,2026-05-03 22:30:25,1.5,0.7,0.4009,0.5991,,,,n_books=7
oddsapi,NBA,Mike Conley,FG3M,2026-05-03 22:30:25,1.5,0.7,0.3853,0.6147,,,,n_books=7
oddsapi,NBA,Keldon Johnson,FG3M,2026-05-03 22:30:25,0.5,0.4,0.5783,0.4217,,,,n_books=4
oddsapi,NBA,Luke Kornet,PTS,2026-05-03 22:30:25,4.5,0.1,0.4808,0.5192,,,,n_books=1
oddsapi,NBA,Luke Kornet,REB,2026-05-03 22:30:25,4.5,0.2,0.4544,0.5456,,,,n_books=2
oddsapi,NBA,LeBron James,AST,2026-05-03 22:30:25,7.5,0.8,0.5037,0.4963,,,,n_books=8
oddsapi,NBA,Shai Gilgeous-Alexander,AST,2026-05-03 22:30:25,7.5,0.7,0.461,0.539,,,,n_books=7
oddsapi,NBA,Austin Reaves,AST,2026-05-03 22:30:25,5.5,0.7,0.4322,0.5678,,,,n_books=7
oddsapi,NBA,Jalen Williams,AST,2026-05-03 22:30:25,4.5,0.4,0.5318,0.4682,,,,n_books=4
oddsapi,NBA,Ajay Mitchell,AST,2026-05-03 22:30:25,3.5,0.7,0.4725,0.5275,,,,n_books=7
oddsapi,NBA,Marcus Smart,AST,2026-05-03 22:30:25,2.5,0.6,0.5414,0.4586,,,,n_books=6
oddsapi,NBA,Isaiah Hartenstein,AST,2026-05-03 22:30:25,2.5,0.6,0.5262,0.4738,,,,n_books=6
oddsapi,NBA,Cason Wallace,AST,2026-05-03 22:30:25,1.5,0.4,0.6119,0.3881,,,,n_books=4
oddsapi,NBA,Chet Holmgren,AST,2026-05-03 22:30:25,1.5,0.3,0.4939,0.5061,,,,n_books=3
oddsapi,NBA,Luguentz Dort,AST,2026-05-03 22:30:25,1.5,0.3,0.3751,0.6249,,,,n_books=3
oddsapi,NBA,Rui Hachimura,AST,2026-05-03 22:30:25,0.5,0.2,0.6545,0.3455,,,,n_books=2
oddsapi,NBA,Deandre Ayton,AST,2026-05-03 22:30:25,0.5,0.2,0.54,0.46,,,,n_books=2
oddsapi,NBA,Shai Gilgeous-Alexander,PTS,2026-05-03 22:30:25,31.5,0.7,0.5156,0.4844,,,,n_books=7
oddsapi,NBA,Austin Reaves,PTS,2026-05-03 22:30:25,21.5,0.7,0.5116,0.4884,,,,n_books=7
oddsapi,NBA,LeBron James,PTS,2026-05-03 22:30:25,20.5,0.7,0.5008,0.4992,,,,n_books=7
oddsapi,NBA,Chet Holmgren,PTS,2026-05-03 22:30:25,16.5,0.7,0.5101,0.4899,,,,n_books=7
oddsapi,NBA,Jalen Williams,PTS,2026-05-03 22:30:25,15.5,0.4,0.5069,0.4931,,,,n_books=4
oddsapi,NBA,Ajay Mitchell,PTS,2026-05-03 22:30:25,15.5,0.6,0.4759,0.5241,,,,n_books=6
oddsapi,NBA,Rui Hachimura,PTS,2026-05-03 22:30:25,11.5,0.7,0.5167,0.4833,,,,n_books=7
oddsapi,NBA,Marcus Smart,PTS,2026-05-03 22:30:25,10.5,0.7,0.4928,0.5072,,,,n_books=7
oddsapi,NBA,Deandre Ayton,PTS,2026-05-03 22:30:25,10.5,0.7,0.4851,0.5149,,,,n_books=7
oddsapi,NBA,Isaiah Hartenstein,PTS,2026-05-03 22:30:25,7.5,0.7,0.5268,0.4732,,,,n_books=7
oddsapi,NBA,Luke Kennard,PTS,2026-05-03 22:30:25,7.5,0.7,0.4839,0.5161,,,,n_books=7
oddsapi,NBA,Cason Wallace,PTS,2026-05-03 22:30:25,6.5,0.6,0.5378,0.4622,,,,n_books=6
oddsapi,NBA,Luguentz Dort,PTS,2026-05-03 22:30:25,6.5,0.7,0.5226,0.4774,,,,n_books=7
oddsapi,NBA,Chet Holmgren,REB,2026-05-03 22:30:25,8.5,0.5,0.5428,0.4572,,,,n_books=5
oddsapi,NBA,Isaiah Hartenstein,REB,2026-05-03 22:30:25,7.5,0.6,0.5533,0.4467,,,,n_books=6
oddsapi,NBA,Deandre Ayton,REB,2026-05-03 22:30:25,7.5,0.6,0.5259,0.4741,,,,n_books=6
oddsapi,NBA,LeBron James,REB,2026-05-03 22:30:25,7.5,0.7,0.4471,0.5529,,,,n_books=7
oddsapi,NBA,Austin Reaves,REB,2026-05-03 22:30:25,4.5,0.7,0.4508,0.5492,,,,n_books=7
oddsapi,NBA,Shai Gilgeous-Alexander,REB,2026-05-03 22:30:25,4.5,0.7,0.4306,0.5694,,,,n_books=7
oddsapi,NBA,Ajay Mitchell,REB,2026-05-03 22:30:25,3.5,0.8,0.5608,0.4392,,,,n_books=8
oddsapi,NBA,Jalen Williams,REB,2026-05-03 22:30:25,3.5,0.4,0.5609,0.4391,,,,n_books=4
oddsapi,NBA,Rui Hachimura,REB,2026-05-03 22:30:25,3.5,0.7,0.4888,0.5112,,,,n_books=7
oddsapi,NBA,Luguentz Dort,REB,2026-05-03 22:30:25,3.5,0.4,0.4017,0.5983,,,,n_books=4
oddsapi,NBA,Cason Wallace,REB,2026-05-03 22:30:25,2.5,0.6,0.5697,0.4303,,,,n_books=6
oddsapi,NBA,Marcus Smart,REB,2026-05-03 22:30:25,2.5,0.6,0.5212,0.4788,,,,n_books=6
oddsapi,NBA,Luke Kennard,REB,2026-05-03 22:30:25,2.5,0.6,0.4794,0.5206,,,,n_books=6
oddsapi,NBA,Austin Reaves,FG3M,2026-05-03 22:30:25,2.5,0.5,0.4015,0.5985,,,,n_books=5
oddsapi,NBA,Rui Hachimura,FG3M,2026-05-03 22:30:25,1.5,0.7,0.5514,0.4486,,,,n_books=7
oddsapi,NBA,Marcus Smart,FG3M,2026-05-03 22:30:25,1.5,0.7,0.5482,0.4518,,,,n_books=7
oddsapi,NBA,Luguentz Dort,FG3M,2026-05-03 22:30:25,1.5,0.6,0.5221,0.4779,,,,n_books=6
oddsapi,NBA,Shai Gilgeous-Alexander,FG3M,2026-05-03 22:30:25,1.5,0.7,0.5188,0.4812,,,,n_books=7
oddsapi,NBA,Chet Holmgren,FG3M,2026-05-03 22:30:25,1.5,0.8,0.4651,0.5349,,,,n_books=8
oddsapi,NBA,LeBron James,FG3M,2026-05-03 22:30:25,1.5,0.7,0.4357,0.5643,,,,n_books=7
oddsapi,NBA,Ajay Mitchell,FG3M,2026-05-03 22:30:25,1.5,0.7,0.4453,0.5547,,,,n_books=7
oddsapi,NBA,Luke Kennard,FG3M,2026-05-03 22:30:25,1.5,0.7,0.3617,0.6383,,,,n_books=7
oddsapi,NBA,Cason Wallace,FG3M,2026-05-03 22:30:25,1.5,0.7,0.3467,0.6533,,,,n_books=7
oddsapi,NBA,Jalen Williams,FG3M,2026-05-03 22:30:25,0.5,0.4,0.597,0.403,,,,n_books=4
oddsapi,NBA,Luke Kennard,AST,2026-05-03 22:30:25,2.5,0.1,0.4435,0.5565,,,,n_books=1
