n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Devin Booker OVER AST 3.5 (GOBLIN) [id:10649177] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],0.36617241584987825,6.0,1.0,6.0,2.1970344950992695,6.0,atlas,0.7200038979998151,0.017777583982297243,Devin Booker OVER AST 3.5 (GOBLIN) [id:10649177] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],0.0,0.0,0.0,0.0,0.0,0,0.0,2.1970344950992695,"['devin booker', 'tristan silva', 'jalen green']",1,Devin Booker OVER AST 3.5 (GOBLIN) [id:10649177],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],0,
3,Davion Mitchell OVER PA 9.5 (GOBLIN) [id:10644482] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Tristan Silva UNDER PR 15.5 (STANDARD) [id:10646713],0.3581859949926006,6.0,1.0,6.0,2.149115969955604,6.0,atlas,0.7102662710575789,0.04638859625015585,Davion Mitchell OVER PA 9.5 (GOBLIN) [id:10644482] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Tristan Silva UNDER PR 15.5 (STANDARD) [id:10646713],0.0,0.0,0.0,0.0,0.0,0,0.0,2.149115969955604,"['davion mitchell', 'jordan goodwin', 'tristan silva']",1,Davion Mitchell OVER PA 9.5 (GOBLIN) [id:10644482],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Tristan Silva UNDER PR 15.5 (STANDARD) [id:10646713],0,
3,Collin Gillespie OVER AST 2.5 (GOBLIN) [id:10649132] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153],0.35658512629199574,6.0,1.0,6.0,2.1395107577519745,6.0,atlas,0.7171671289001845,0.05412839792661564,Collin Gillespie OVER AST 2.5 (GOBLIN) [id:10649132] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153],0.0,0.0,0.0,0.0,0.0,0,0.0,2.1395107577519745,"['collin gillespie', 'tristan silva', 'james harden']",1,Collin Gillespie OVER AST 2.5 (GOBLIN) [id:10649132],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],James Harden OVER PTS 19.5 (STANDARD) [id:10645153],0,
3,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Oso Ighodaro UNDER REB 6 (STANDARD) [id:10655936] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.3555206396504152,6.0,1.0,6.0,2.1331238379024913,6.0,atlas,0.7159300266179239,0.035421900522770555,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Oso Ighodaro UNDER REB 6 (STANDARD) [id:10655936] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,0,0.0,2.1331238379024913,"['jaylon tyson', 'oso ighodaro', 'tristan silva']",1,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642],Oso Ighodaro UNDER REB 6 (STANDARD) [id:10655936],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
3,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Coby White OVER RA 5.5 (STANDARD) [id:10645679],0.35205187987141473,6.0,1.0,6.0,2.1123112792284884,6.0,atlas,0.7124203684348697,0.04978017017203937,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Coby White OVER RA 5.5 (STANDARD) [id:10645679],0.0,0.0,0.0,0.0,0.0,0,0.0,2.1123112792284884,"['miles bridges', 'tristan silva', 'coby white']",1,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Coby White OVER RA 5.5 (STANDARD) [id:10645679],0,
3,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Davion Mitchell OVER AST 5 (STANDARD) [id:10656041] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],0.3376304078365278,6.0,1.0,6.0,2.025782447019167,6.0,atlas,0.7005272836231123,0.03411839225264489,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Davion Mitchell OVER AST 5 (STANDARD) [id:10656041] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],0.0,0.0,0.0,0.0,0.0,0,0.0,2.025782447019167,"['ryan kalkbrenner', 'davion mitchell', 'jalen green']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Davion Mitchell OVER AST 5 (STANDARD) [id:10656041],Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],0,
3,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Ayo Dosunmu UNDER PTS 16.5 (STANDARD) [id:10649095],0.32412480825073475,6.0,1.0,6.0,1.9447488495044085,6.0,atlas,0.6888224335344247,0.03480691025937062,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Ayo Dosunmu UNDER PTS 16.5 (STANDARD) [id:10649095],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9447488495044085,"['collin gillespie', 'jordan goodwin', 'ayo dosunmu']",1,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Ayo Dosunmu UNDER PTS 16.5 (STANDARD) [id:10649095],0,
3,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Justin Edwards UNDER PTS 12.5 (STANDARD) [id:10647161],0.30911791676354455,6.0,1.0,6.0,1.8547075005812674,6.0,atlas,0.6777254364908195,0.016692621191446568,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Justin Edwards UNDER PTS 12.5 (STANDARD) [id:10647161],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8547075005812674,"['jaime jaquez', 'quentin grimes', 'justin edwards']",1,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],Justin Edwards UNDER PTS 12.5 (STANDARD) [id:10647161],0,
3,Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0.29694813209498916,6.0,1.0,6.0,1.781688792569935,6.0,atlas,0.6677185020791278,0.04841469529428331,Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0.0,0.0,0.0,0.0,0.0,0,0.0,1.781688792569935,"['jaime jaquez', 'quentin grimes', 'jordan goodwin']",1,Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0,
3,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Justin Edwards UNDER PTS 12.5 (STANDARD) [id:10647161],0.29629924171888977,6.0,1.0,6.0,1.7777954503133386,6.0,atlas,0.667444899233966,0.017012855709089673,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Justin Edwards UNDER PTS 12.5 (STANDARD) [id:10647161],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7777954503133386,"['jaden mcdaniels', 'quentin grimes', 'justin edwards']",1,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],Justin Edwards UNDER PTS 12.5 (STANDARD) [id:10647161],0,
