projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,under_relief_factor,under_relief_applied,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_std_ctx,role_ctx_mult,role_ctx_mult_raw,role_ctx_sigma_mult,role_ctx_reason,games_used,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,telemetry_cal_applied,telemetry_bucket_mult,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
10370149|Anthony Edwards|PA|DEMON|44.5|OVER,10370149,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 10:42:21.177000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.15543445655434457,0.15543445655434457,0.13766081714985992,0.14028677861550054,0.14613538646135388,0.14613538646135388,0.11434812974220071,1.0,0.75,False,0.35,True,0.018870120363282776,0.0026472283978516992,0.0026259614656406194,0.0026472283978516992,0.0026472283978516992,1.1016000000000001,1.1016000000000001,1.12,1.0080987221211533,0.07971183190111503,1.0,1.02,1.08,1.2714285714285714,1.3291258078596127,1.1016000000000001,0.13766081714985992,1.0,False,35.0,7.3484692283495345,0.9565900864388788,0.2340473785584379,0.9565900864388788,0.2340473785584379,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.13766081714985992,p_adj+telemetry,0.16256296159626965,PA|OVER,0.96,0.98,1.068408,True,1.0,0.0,0,,0.03
10370152|Anthony Edwards|PR|DEMON|44.5|OVER,10370152,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 06:56:44.256000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.21952804719528046,0.21952804719528046,0.19442542557254258,0.1971118028648172,0.20532946705329466,0.20532946705329466,0.11434812974220071,1.0,0.75,False,0.35,True,0.01373907333867067,0.002708133515477319,0.002686377292274611,0.002708133515477319,0.002708133515477319,1.1016000000000001,1.1016000000000001,1.12,1.0080987221211533,0.07971183190111503,1.0,1.02,1.08,1.2714285714285714,1.2581352717300764,1.1016000000000001,0.19442542557254258,1.0,False,35.0,7.3484692283495345,1.0105658747490762,0.2693034731704868,1.0105658747490762,0.2693034731704868,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.19442542557254258,p_adj+telemetry,0.21918452760589632,PR|OVER,0.96,0.98,1.060664,True,1.0,0.0,0,,0.03
10370190|Paolo Banchero|PR|DEMON|44.5|OVER,10370190,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 09:39:37.511000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.06994300569943006,0.06994300569943006,0.06194515380915215,0.06579992250490976,0.06854314568543146,0.06854314568543146,0.11434812974220071,1.0,0.75,False,0.35,True,0.059057628768117695,0.003885987396265874,0.0038547686957576127,0.003885987396265874,0.003885987396265874,1.1016000000000001,1.1016000000000001,1.12,1.0080987221211533,0.07971183190111503,1.0,1.02,1.08,1.2750716332378225,1.4501588150337368,1.1016000000000001,0.06194515380915215,1.0,False,34.9,5.5901699437494745,0.87926344343751,0.21048432059031125,0.87926344343751,0.21048432059031125,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",OK,,,,0.06194515380915215,p_adj+telemetry,0.08428815483503736,PR|OVER,0.96,0.98,1.060664,True,1.0,0.0,0,rotowire,0.03
10366046|Anthony Edwards|PRA|DEMON|43.5|OVER,10366046,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,43.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.724000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.3387161283871613,0.3387161283871613,0.2999845725925703,0.31210568639637354,0.32511748825117487,0.32511748825117487,0.11434812974220071,1.0,0.75,False,0.35,True,0.039121375819494125,0.012210003852913704,0.012121113803803263,0.012210003852913704,0.012210003852913704,1.092,1.092,1.12,1.0073334885349026,0.07971183190111503,1.0,1.05,1.04,1.2428571428571429,1.1159096999070806,1.092,0.2999845725925703,1.0,False,35.0,7.3484692283495345,1.1137613939198063,0.26516698504078234,1.1137613939198063,0.26516698504078234,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.2999845725925703,p_adj+telemetry,0.3303886483572151,PRA|OVER,0.96,0.98,1.072742,True,1.0,0.0,0,,0.03
10366044|Anthony Edwards|PRA|DEMON|41.5|OVER,10366044,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.268000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.3932106789321068,0.3932106789321068,0.3482477732015595,0.3640353115971849,0.37921207879212077,0.37921207879212077,0.11434812974220071,1.0,0.75,False,0.35,True,0.04368619092930611,0.015903316127444063,0.01578753839562541,0.015903316127444063,0.015903316127444063,1.092,1.092,1.12,1.0073334885349026,0.07971183190111503,1.0,1.05,1.04,1.1857142857142857,1.0646035068079045,1.092,0.3482477732015595,1.0,False,35.0,7.3484692283495345,1.1137613939198063,0.26516698504078234,1.1137613939198063,0.26516698504078234,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.3482477732015595,p_adj+telemetry,0.38009165221099583,PRA|OVER,0.96,0.98,1.072742,True,1.0,0.0,0,,0.03
10366484|Paolo Banchero|PRA|DEMON|41.5|OVER,10366484,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.806000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.2665233476652335,0.2665233476652335,0.23604690132708372,0.2451059111834968,0.25532446755324467,0.25532446755324467,0.11434812974220071,1.0,0.75,False,0.35,True,0.03725889847306079,0.009132376259932963,0.009059009856413086,0.009132376259932963,0.009132376259932963,1.1016000000000001,1.1016000000000001,1.12,1.0080987221211533,0.07971183190111503,1.0,1.02,1.08,1.189111747851003,1.1601229609918673,1.1016000000000001,0.23604690132708372,1.0,False,34.9,5.5901699437494745,1.024987684783302,0.21973633526268715,1.024987684783302,0.21973633526268715,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.23604690132708372,p_adj+telemetry,0.26454356802248175,PRA|OVER,0.96,0.98,1.072742,True,1.0,0.0,0,rotowire,0.03
10366482|Paolo Banchero|PRA|DEMON|40.5|OVER,10366482,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,40.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.492000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.30001999800019996,0.30001999800019996,0.2657132723436183,0.2759181287240891,0.2874212578742126,0.2874212578742126,0.11434812974220071,1.0,0.75,False,0.35,True,0.037284620347906715,0.010287502676582516,0.010204856380470806,0.010287502676582516,0.010287502676582516,1.1016000000000001,1.1016000000000001,1.12,1.0080987221211533,0.07971183190111503,1.0,1.02,1.08,1.1604584527220632,1.132168190847485,1.1016000000000001,0.2657132723436183,1.0,False,34.9,5.5901699437494745,1.024987684783302,0.21973633526268715,1.024987684783302,0.21973633526268715,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.2657132723436183,p_adj+telemetry,0.29509495571242034,PRA|OVER,0.96,0.98,1.072742,True,1.0,0.0,0,rotowire,0.03
10366049|Anthony Edwards|PRA|DEMON|39.5|OVER,10366049,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-06 22:27:17.783000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.4512048795120488,0.4512048795120488,0.399610445409291,0.4254677702450948,0.4432056794320568,0.4432056794320568,0.11434812974220071,1.0,0.75,False,0.35,True,0.061219558924582695,0.026046949231030393,0.025857324835803774,0.026046949231030393,0.026046949231030393,1.092,1.092,1.12,1.0073334885349026,0.07971183190111503,1.0,1.05,1.04,1.1285714285714286,1.0132973137087284,1.092,0.399610445409291,1.0,False,35.0,7.3484692283495345,1.1137613939198063,0.26516698504078234,1.1137613939198063,0.26516698504078234,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.399610445409291,p_adj+telemetry,0.43298659209208357,PRA|OVER,0.96,0.98,1.072742,True,1.0,0.0,0,,0.03
10366483|Paolo Banchero|PRA|DEMON|39.5|OVER,10366483,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-06 22:27:17.768000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.33411658834116587,0.33411658834116587,0.2959109813485088,0.3098979574137143,0.3228177182281772,0.3228177182281772,0.11434812974220071,1.0,0.75,False,0.35,True,0.045352876067928274,0.014054763656288298,0.013986976065205492,0.014054763656288298,0.014054763656288298,1.0608,1.0608,1.12,1.0048464793795877,0.07971183190111503,1.0,1.02,1.04,1.1318051575931232,1.1042134207031025,1.0608,0.2959109813485088,1.0,False,34.9,5.5901699437494745,1.024987684783302,0.21973633526268715,1.024987684783302,0.21973633526268715,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.2959109813485088,p_adj+telemetry,0.32619353243561156,PRA|OVER,0.96,0.98,1.072742,True,1.0,0.0,0,rotowire,0.03
10370147|Anthony Edwards|PA|DEMON|39.5|OVER,10370147,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 06:23:09.223000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.2755224477552245,0.2755224477552245,0.24401697115242138,0.2520170627813867,0.2625237476252375,0.2625237476252375,0.11434812974220071,1.0,0.75,False,0.35,True,0.03200133379464065,0.008064882148012065,0.008000091628965311,0.008064882148012065,0.008064882148012065,1.1016000000000001,1.1016000000000001,1.12,1.0080987221211533,0.07971183190111503,1.0,1.02,1.08,1.1285714285714286,1.1797858294484203,1.1016000000000001,0.24401697115242138,1.0,False,35.0,7.3484692283495345,0.9565900864388788,0.2340473785584379,0.9565900864388788,0.2340473785584379,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.24401697115242138,p_adj+telemetry,0.2716494567504156,PA|OVER,0.96,0.98,1.068408,True,1.0,0.0,0,,0.03
