n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Coby White OVER PA 14.5 (GOBLIN) [id:10644471] | Tyler Herro OVER PRA 28.5 (GOBLIN) [id:10652731] | Bam Adebayo OVER RA 10.5 (GOBLIN) [id:10645565] | Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740] | Julius Randle UNDER FG3M 1.5 (STANDARD) [id:10649361],0.04551276368568954,20.0,1.0,20.0,0.9102552737137908,20.0,atlas,0.5447518231246946,0.04795585690089377,Coby White OVER PA 14.5 (GOBLIN) [id:10644471] | Tyler Herro OVER PRA 28.5 (GOBLIN) [id:10652731] | Bam Adebayo OVER RA 10.5 (GOBLIN) [id:10645565] | Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740] | Julius Randle UNDER FG3M 1.5 (STANDARD) [id:10649361],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9102552737137908,"['coby white', 'tyler herro', 'bam adebayo', 'tristan silva', 'julius randle']",1,Coby White OVER PA 14.5 (GOBLIN) [id:10644471],Tyler Herro OVER PRA 28.5 (GOBLIN) [id:10652731],Bam Adebayo OVER RA 10.5 (GOBLIN) [id:10645565],Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740],Julius Randle UNDER FG3M 1.5 (STANDARD) [id:10649361],0,
5,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Tyler Herro OVER PRA 28.5 (GOBLIN) [id:10652731] | Ayo Dosunmu UNDER REB 3.5 (STANDARD) [id:10652118] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.03758185760891723,20.0,1.0,20.0,0.7516371521783447,20.0,atlas,0.5211658629310734,0.03464854816097775,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Tyler Herro OVER PRA 28.5 (GOBLIN) [id:10652731] | Ayo Dosunmu UNDER REB 3.5 (STANDARD) [id:10652118] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7516371521783447,"['rudy gobert', 'ryan kalkbrenner', 'tyler herro', 'ayo dosunmu', ""kel'el ware""]",1,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560],Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753],Tyler Herro OVER PRA 28.5 (GOBLIN) [id:10652731],Ayo Dosunmu UNDER REB 3.5 (STANDARD) [id:10652118],Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0,
5,Jaime Jaquez OVER REB 3.5 (GOBLIN) [id:10643946] | Grant Williams OVER PTS 4.5 (GOBLIN) [id:10643909] | Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054] | Nique Clifford UNDER PTS 11.5 (STANDARD) [id:10651075],0.035876616951667904,20.0,1.0,20.0,0.7175323390333581,20.0,atlas,0.5164830619570262,0.03649553359166909,Jaime Jaquez OVER REB 3.5 (GOBLIN) [id:10643946] | Grant Williams OVER PTS 4.5 (GOBLIN) [id:10643909] | Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054] | Nique Clifford UNDER PTS 11.5 (STANDARD) [id:10651075],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7175323390333581,"['jaime jaquez', 'grant williams', 'brandon miller', 'moussa diabaté', 'nique clifford']",1,Jaime Jaquez OVER REB 3.5 (GOBLIN) [id:10643946],Grant Williams OVER PTS 4.5 (GOBLIN) [id:10643909],Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465],Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],Nique Clifford UNDER PTS 11.5 (STANDARD) [id:10651075],0,
5,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jaime Jaquez OVER PRA 19.5 (GOBLIN) [id:10644506] | LaMelo Ball OVER PRA 29.5 (GOBLIN) [id:10644530] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030] | Nikola Jokić UNDER RA 24 (STANDARD) [id:10644406],0.03579571597270885,20.0,1.0,20.0,0.715914319454177,20.0,atlas,0.5151395672450682,0.04845326289301088,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jaime Jaquez OVER PRA 19.5 (GOBLIN) [id:10644506] | LaMelo Ball OVER PRA 29.5 (GOBLIN) [id:10644530] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030] | Nikola Jokić UNDER RA 24 (STANDARD) [id:10644406],0.0,0.0,0.0,0.0,0.0,0,0.0,0.715914319454177,"['collin gillespie', 'jaime jaquez', 'lamelo ball', 'shai gilgeous-alexander', 'nikola jokić']",1,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150],Jaime Jaquez OVER PRA 19.5 (GOBLIN) [id:10644506],LaMelo Ball OVER PRA 29.5 (GOBLIN) [id:10644530],Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],Nikola Jokić UNDER RA 24 (STANDARD) [id:10644406],0,
5,LaMelo Ball OVER RA 9.5 (GOBLIN) [id:10645625] | Tyler Herro OVER PRA 24.5 (GOBLIN) [id:10644593] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Dennis Schröder UNDER PTS 8.5 (STANDARD) [id:10645063] | Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],0.035729271196409416,20.0,1.0,20.0,0.7145854239281884,20.0,atlas,0.5144332123854826,0.041457133798545834,LaMelo Ball OVER RA 9.5 (GOBLIN) [id:10645625] | Tyler Herro OVER PRA 24.5 (GOBLIN) [id:10644593] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Dennis Schröder UNDER PTS 8.5 (STANDARD) [id:10645063] | Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7145854239281884,"['lamelo ball', 'tyler herro', 'ryan kalkbrenner', 'dennis schröder', 'nikola jokić']",1,LaMelo Ball OVER RA 9.5 (GOBLIN) [id:10645625],Tyler Herro OVER PRA 24.5 (GOBLIN) [id:10644593],Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753],Dennis Schröder UNDER PTS 8.5 (STANDARD) [id:10645063],Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],0,
5,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Grayson Allen OVER PR 14.5 (GOBLIN) [id:10652207] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0.035488265934990354,20.0,1.0,20.0,0.7097653186998071,20.0,atlas,0.5143853579092681,0.04109684663825762,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Grayson Allen OVER PR 14.5 (GOBLIN) [id:10652207] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7097653186998071,"['lamelo ball', 'grayson allen', 'davion mitchell', 'jared mccain', 'nikola jokić']",1,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873],Grayson Allen OVER PR 14.5 (GOBLIN) [id:10652207],Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0,
5,Norman Powell OVER PTS 17.5 (GOBLIN) [id:10644555] | Naz Reid OVER RA 7.5 (GOBLIN) [id:10649445] | Oso Ighodaro OVER PRA 12.5 (GOBLIN) [id:10650241] | Donovan Mitchell UNDER REB 4 (STANDARD) [id:10651047] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],0.03541043938559211,20.0,1.0,20.0,0.7082087877118421,20.0,atlas,0.5150997363696603,0.04179383465651191,Norman Powell OVER PTS 17.5 (GOBLIN) [id:10644555] | Naz Reid OVER RA 7.5 (GOBLIN) [id:10649445] | Oso Ighodaro OVER PRA 12.5 (GOBLIN) [id:10650241] | Donovan Mitchell UNDER REB 4 (STANDARD) [id:10651047] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7082087877118421,"['norman powell', 'naz reid', 'oso ighodaro', 'donovan mitchell', ""kel'el ware""]",1,Norman Powell OVER PTS 17.5 (GOBLIN) [id:10644555],Naz Reid OVER RA 7.5 (GOBLIN) [id:10649445],Oso Ighodaro OVER PRA 12.5 (GOBLIN) [id:10650241],Donovan Mitchell UNDER REB 4 (STANDARD) [id:10651047],Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],0,
5,Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | Tyler Herro OVER PA 19.5 (GOBLIN) [id:10652729] | Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578] | Norman Powell OVER PA 23 (STANDARD) [id:10644081] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.03508109424526983,20.0,1.0,20.0,0.7016218849053967,20.0,atlas,0.5143720528159655,0.057243256387026833,Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | Tyler Herro OVER PA 19.5 (GOBLIN) [id:10652729] | Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578] | Norman Powell OVER PA 23 (STANDARD) [id:10644081] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7016218849053967,"['davion mitchell', 'tyler herro', 'ryan kalkbrenner', 'norman powell', ""kel'el ware""]",1,Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874],Tyler Herro OVER PA 19.5 (GOBLIN) [id:10652729],Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578],Norman Powell OVER PA 23 (STANDARD) [id:10644081],Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0,
5,Norman Powell OVER PA 21.5 (GOBLIN) [id:10654223] | Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Rudy Gobert UNDER PTS 12.5 (STANDARD) [id:10649544] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],0.03461762602052855,20.0,1.0,20.0,0.6923525204105709,20.0,atlas,0.5115040689244781,0.03509727294434023,Norman Powell OVER PA 21.5 (GOBLIN) [id:10654223] | Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Rudy Gobert UNDER PTS 12.5 (STANDARD) [id:10649544] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6923525204105709,"['norman powell', 'grant williams', 'kon knueppel', 'rudy gobert', 'shai gilgeous-alexander']",1,Norman Powell OVER PA 21.5 (GOBLIN) [id:10654223],Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967],Rudy Gobert UNDER PTS 12.5 (STANDARD) [id:10649544],Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],0,
5,Davion Mitchell OVER PRA 13.5 (GOBLIN) [id:10652257] | Jaime Jaquez OVER PR 17.5 (GOBLIN) [id:10654221] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029] | Dennis Schröder UNDER PR 10.5 (STANDARD) [id:10645781],0.034413200364922555,20.0,1.0,20.0,0.6882640072984512,20.0,atlas,0.5107490012762199,0.04171946557889998,Davion Mitchell OVER PRA 13.5 (GOBLIN) [id:10652257] | Jaime Jaquez OVER PR 17.5 (GOBLIN) [id:10654221] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029] | Dennis Schröder UNDER PR 10.5 (STANDARD) [id:10645781],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6882640072984512,"['davion mitchell', 'jaime jaquez', 'brandon miller', 'shai gilgeous-alexander', 'dennis schröder']",1,Davion Mitchell OVER PRA 13.5 (GOBLIN) [id:10652257],Jaime Jaquez OVER PR 17.5 (GOBLIN) [id:10654221],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029],Dennis Schröder UNDER PR 10.5 (STANDARD) [id:10645781],0,
5,Jalen Green OVER PRA 24.5 (GOBLIN) [id:10652488] | Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628],0.03357356121259681,20.0,1.0,20.0,0.6714712242519362,20.0,atlas,0.5088156272935611,0.042049876132763925,Jalen Green OVER PRA 24.5 (GOBLIN) [id:10652488] | Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6714712242519362,"['jalen green', 'collin gillespie', 'bam adebayo', 'jared mccain', 'quentin grimes']",1,Jalen Green OVER PRA 24.5 (GOBLIN) [id:10652488],Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143],Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628],0,
5,Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149] | Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Nique Clifford UNDER PA 15.5 (STANDARD) [id:10651773] | Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],0.0335090491746905,20.0,1.0,20.0,0.67018098349381,20.0,atlas,0.5081219691019647,0.029415659737017357,Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149] | Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Nique Clifford UNDER PA 15.5 (STANDARD) [id:10651773] | Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],0.0,0.0,0.0,0.0,0.0,0,0.0,0.67018098349381,"['grayson allen', 'collin gillespie', 'bam adebayo', 'nique clifford', 'shai gilgeous-alexander']",1,Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149],Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223],Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454],Nique Clifford UNDER PA 15.5 (STANDARD) [id:10651773],Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],0,
5,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.032759606165042914,20.0,1.0,20.0,0.6551921233008583,20.0,atlas,0.506757690140329,0.05795615747037761,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6551921233008583,"['collin gillespie', 'jalen green', 'brandon miller', 'grayson allen', ""de'aaron fox""]",1,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150],Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0,
5,Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10646888] | Jalen Green OVER AST 1.5 (GOBLIN) [id:10649328] | Ryan Kalkbrenner OVER PA 5.5 (GOBLIN) [id:10655296] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862] | Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],0.03253121303380801,20.0,1.0,20.0,0.6506242606761602,20.0,atlas,0.5067148884527443,0.060914781735578696,Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10646888] | Jalen Green OVER AST 1.5 (GOBLIN) [id:10649328] | Ryan Kalkbrenner OVER PA 5.5 (GOBLIN) [id:10655296] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862] | Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6506242606761602,"['paolo banchero', 'jalen green', 'ryan kalkbrenner', ""de'aaron fox"", 'karl-anthony towns']",1,Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10646888],Jalen Green OVER AST 1.5 (GOBLIN) [id:10649328],Ryan Kalkbrenner OVER PA 5.5 (GOBLIN) [id:10655296],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],0,
5,Grant Williams OVER PRA 9.5 (GOBLIN) [id:10644496] | Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Grayson Allen OVER PA 16.5 (GOBLIN) [id:10652988] | Maxime Raynaud UNDER PTS 13.5 (STANDARD) [id:10650696] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0.03168548921557857,20.0,1.0,20.0,0.6337097843115714,20.0,atlas,0.5031354192052868,0.047966291565740074,Grant Williams OVER PRA 9.5 (GOBLIN) [id:10644496] | Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Grayson Allen OVER PA 16.5 (GOBLIN) [id:10652988] | Maxime Raynaud UNDER PTS 13.5 (STANDARD) [id:10650696] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6337097843115714,"['grant williams', 'kon knueppel', 'grayson allen', 'maxime raynaud', 'jett howard']",1,Grant Williams OVER PRA 9.5 (GOBLIN) [id:10644496],Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511],Grayson Allen OVER PA 16.5 (GOBLIN) [id:10652988],Maxime Raynaud UNDER PTS 13.5 (STANDARD) [id:10650696],Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0,
