n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Cason Wallace OVER AST 1.5 (GOBLIN) [id:11960906] | Austin Reaves UNDER PA 28 (STANDARD) [id:11960881] | Jaylin Williams OVER FG3M 1.5 (DEMON) [id:11961053],0.3195806572502512,6.0,0.18340575886595684,1.1004345531957411,0.35167759777118146,6.0,pp_kernel,0.6869616259835598,0.11019702532510216,Cason Wallace OVER AST 1.5 (GOBLIN) [id:11960906] | Austin Reaves UNDER PA 28 (STANDARD) [id:11960881] | Jaylin Williams OVER FG3M 1.5 (DEMON) [id:11961053],0.03,0.025,0.011019702532510216,0.0,0.0,0.06601970253251022,0.0,2,0.6666666666666666,0.5856578952386713,"['cason wallace', 'austin reaves', 'jaylin williams']",0.35167759777118146,1,Cason Wallace OVER AST 1.5 (GOBLIN) [id:11960906],Austin Reaves UNDER PA 28 (STANDARD) [id:11960881],Jaylin Williams OVER FG3M 1.5 (DEMON) [id:11961053],2,Cason Wallace | Jaylin Williams
