n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Herbert Jones OVER PTS 5.5 (GOBLIN) [id:10670774] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0.1754551598078186,10.0,1.0,10.0,1.7545515980781858,10.0,atlas,0.6512688843501537,0.027357008279277832,Herbert Jones OVER PTS 5.5 (GOBLIN) [id:10670774] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1754551598078186,"['herbert jones', 'gui santos', 'rob dillingham', 'rui hachimura']",1,Herbert Jones OVER PTS 5.5 (GOBLIN) [id:10670774],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0,
4,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Rui Hachimura OVER PTS 7.5 (STANDARD) [id:10674107] | Saddiq Bey OVER REB 5.5 (DEMON) [id:10669808],0.17035698068327526,10.0,1.0,10.0,1.7035698068327525,10.0,atlas,0.6485285479934576,0.0343391198891926,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Rui Hachimura OVER PTS 7.5 (STANDARD) [id:10674107] | Saddiq Bey OVER REB 5.5 (DEMON) [id:10669808],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.17035698068327526,"['sandro mamukelashvili', 'jayson tatum', 'rui hachimura', 'saddiq bey']",1,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Rui Hachimura OVER PTS 7.5 (STANDARD) [id:10674107],Saddiq Bey OVER REB 5.5 (DEMON) [id:10669808],0,
4,Austin Reaves OVER REB 2.5 (GOBLIN) [id:10673679] | Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jeremiah Fears OVER PA 14.5 (DEMON) [id:10692087],0.16490007332361517,10.0,1.0,10.0,1.6490007332361518,10.0,atlas,0.6477892170945356,0.026476615128841204,Austin Reaves OVER REB 2.5 (GOBLIN) [id:10673679] | Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jeremiah Fears OVER PA 14.5 (DEMON) [id:10692087],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16490007332361517,"['austin reaves', 'leonard miller', 'bones hyland', 'jeremiah fears']",1,Austin Reaves OVER REB 2.5 (GOBLIN) [id:10673679],Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Jeremiah Fears OVER PA 14.5 (DEMON) [id:10692087],0,
4,Jeremiah Fears OVER PR 7.5 (GOBLIN) [id:10696590] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374] | Bones Hyland UNDER PRA 22.5 (STANDARD) [id:10677203] | Andrew Nembhard OVER AST 6.5 (DEMON) [id:10678887],0.1632672358050588,10.0,1.0,10.0,1.6326723580505882,10.0,atlas,0.6469611015140861,0.041390844238232374,Jeremiah Fears OVER PR 7.5 (GOBLIN) [id:10696590] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374] | Bones Hyland UNDER PRA 22.5 (STANDARD) [id:10677203] | Andrew Nembhard OVER AST 6.5 (DEMON) [id:10678887],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1632672358050588,"['jeremiah fears', 'leonard miller', 'bones hyland', 'andrew nembhard']",1,Jeremiah Fears OVER PR 7.5 (GOBLIN) [id:10696590],Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],Bones Hyland UNDER PRA 22.5 (STANDARD) [id:10677203],Andrew Nembhard OVER AST 6.5 (DEMON) [id:10678887],0,
4,Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096] | Amen Thompson OVER REB 7 (STANDARD) [id:10680669] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Klay Thompson OVER FG3M 2.5 (DEMON) [id:10669928],0.16310904529121723,10.0,1.0,10.0,1.6310904529121721,10.0,atlas,0.6443121777395844,0.04514138433055685,Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096] | Amen Thompson OVER REB 7 (STANDARD) [id:10680669] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Klay Thompson OVER FG3M 2.5 (DEMON) [id:10669928],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16310904529121723,"['jeremiah fears', 'amen thompson', 'leonard miller', 'klay thompson']",1,Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096],Amen Thompson OVER REB 7 (STANDARD) [id:10680669],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Klay Thompson OVER FG3M 2.5 (DEMON) [id:10669928],0,
4,Trey Murphy OVER AST 2.5 (GOBLIN) [id:10688834] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757] | Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0.16200215522778758,10.0,1.0,10.0,1.6200215522778758,10.0,atlas,0.6415761192425039,0.02254116259642084,Trey Murphy OVER AST 2.5 (GOBLIN) [id:10688834] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757] | Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16200215522778758,"['trey murphy', 'leonard miller', 'jaylin williams', 'rui hachimura']",1,Trey Murphy OVER AST 2.5 (GOBLIN) [id:10688834],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757],Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0,
4,Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | LeBron James OVER PTS 19.5 (DEMON) [id:10669471],0.16013272650171811,10.0,1.0,10.0,1.601327265017181,10.0,atlas,0.6406216364240713,0.020115699816189977,Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | LeBron James OVER PTS 19.5 (DEMON) [id:10669471],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16013272650171811,"['zion williamson', 'cody williams', 'bones hyland', 'lebron james']",1,Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],LeBron James OVER PTS 19.5 (DEMON) [id:10669471],0,
4,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Derrick Jones UNDER PRA 18.5 (STANDARD) [id:10669759] | Austin Reaves OVER REB 4.5 (DEMON) [id:10669398],0.1590380706168863,10.0,1.0,10.0,1.590380706168863,10.0,atlas,0.6469416806839792,0.018903770706044615,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Derrick Jones UNDER PRA 18.5 (STANDARD) [id:10669759] | Austin Reaves OVER REB 4.5 (DEMON) [id:10669398],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1590380706168863,"['amen thompson', 'leonard miller', 'derrick jones', 'austin reaves']",1,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Derrick Jones UNDER PRA 18.5 (STANDARD) [id:10669759],Austin Reaves OVER REB 4.5 (DEMON) [id:10669398],0,
4,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Rob Dillingham UNDER PRA 12.5 (STANDARD) [id:10697882] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275] | Jock Landale OVER PTS 9.5 (DEMON) [id:10672342],0.1586802775363602,10.0,1.0,10.0,1.5868027753636018,10.0,atlas,0.6397118749654144,0.02981474902848058,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Rob Dillingham UNDER PRA 12.5 (STANDARD) [id:10697882] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275] | Jock Landale OVER PTS 9.5 (DEMON) [id:10672342],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1586802775363602,"['amen thompson', 'rob dillingham', 'jarace walker', 'jock landale']",1,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373],Rob Dillingham UNDER PRA 12.5 (STANDARD) [id:10697882],Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275],Jock Landale OVER PTS 9.5 (DEMON) [id:10672342],0,
4,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Ayo Dosunmu UNDER PTS 18.5 (STANDARD) [id:10675387] | Gui Santos UNDER PR 19.5 (STANDARD) [id:10671029] | Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0.15414355507364358,10.0,1.0,10.0,1.541435550736436,10.0,atlas,0.6388526792951802,0.020510258561024848,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Ayo Dosunmu UNDER PTS 18.5 (STANDARD) [id:10675387] | Gui Santos UNDER PR 19.5 (STANDARD) [id:10671029] | Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15414355507364358,"['amen thompson', 'ayo dosunmu', 'gui santos', 'rui hachimura']",1,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Ayo Dosunmu UNDER PTS 18.5 (STANDARD) [id:10675387],Gui Santos UNDER PR 19.5 (STANDARD) [id:10671029],Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0,
