n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Cason Wallace OVER FG3M 0.5 (GOBLIN) [id:11833093] | Daniss Jenkins OVER PRA 12.5 (STANDARD) [id:11867249] | Tobias Harris OVER REB 6 (STANDARD) [id:11863001],0.316261289983603,6.0,0.9471760303797047,5.683056182278228,1.7973306792566022,6.0,pp_kernel,0.6596728126719591,0.013619300953924135,Cason Wallace OVER FG3M 0.5 (GOBLIN) [id:11833093] | Daniss Jenkins OVER PRA 12.5 (STANDARD) [id:11867249] | Tobias Harris OVER REB 6 (STANDARD) [id:11863001],0.03,0.0,0.0013619300953924135,0.0,0.0,0.03136193009539241,0.0,3,1.0,2.2159687491612097,"['cason wallace', 'daniss jenkins', 'tobias harris']",1.7973306792566022,1,Cason Wallace OVER FG3M 0.5 (GOBLIN) [id:11833093],Daniss Jenkins OVER PRA 12.5 (STANDARD) [id:11867249],Tobias Harris OVER REB 6 (STANDARD) [id:11863001],2,Daniss Jenkins | Tobias Harris
