n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599] | Coby White OVER RA 4.5 (GOBLIN) [id:10645584] | Moussa Diabaté UNDER PR 18.5 (STANDARD) [id:10644055] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.33982248729766257,10.0,1.0,10.0,3.3982248729766256,10.0,atlas,0.7670375895510013,0.04815526271772298,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599] | Coby White OVER RA 4.5 (GOBLIN) [id:10645584] | Moussa Diabaté UNDER PR 18.5 (STANDARD) [id:10644055] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,3,0.75,3.8482248729766253,"['grant williams', 'coby white', 'moussa diabaté', 'tristan silva']",1,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599],Coby White OVER RA 4.5 (GOBLIN) [id:10645584],Moussa Diabaté UNDER PR 18.5 (STANDARD) [id:10644055],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
4,Naz Reid OVER REB 3.5 (GOBLIN) [id:10664234] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | LaMelo Ball UNDER PTS 21.5 (STANDARD) [id:10643999] | Tristan Silva UNDER PR 16 (STANDARD) [id:10646713],0.28574666611946353,10.0,1.0,10.0,2.8574666611946355,10.0,atlas,0.7332832992082443,0.03667255523832629,Naz Reid OVER REB 3.5 (GOBLIN) [id:10664234] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | LaMelo Ball UNDER PTS 21.5 (STANDARD) [id:10643999] | Tristan Silva UNDER PR 16 (STANDARD) [id:10646713],0.0,0.0,0.0,0.0,0.0,2,0.5,3.1574666611946354,"['naz reid', 'kon knueppel', 'lamelo ball', 'tristan silva']",1,Naz Reid OVER REB 3.5 (GOBLIN) [id:10664234],Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298],LaMelo Ball UNDER PTS 21.5 (STANDARD) [id:10643999],Tristan Silva UNDER PR 16 (STANDARD) [id:10646713],0,
4,LaMelo Ball OVER RA 8.5 (GOBLIN) [id:10661302] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | Ayo Dosunmu UNDER RA 7.5 (STANDARD) [id:10649117] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.2710517867533277,10.0,1.0,10.0,2.710517867533277,10.0,atlas,0.7302922374019816,0.051261919873223,LaMelo Ball OVER RA 8.5 (GOBLIN) [id:10661302] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | Ayo Dosunmu UNDER RA 7.5 (STANDARD) [id:10649117] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,2,0.5,3.010517867533277,"['lamelo ball', 'kon knueppel', 'ayo dosunmu', 'tristan silva']",1,LaMelo Ball OVER RA 8.5 (GOBLIN) [id:10661302],Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298],Ayo Dosunmu UNDER RA 7.5 (STANDARD) [id:10649117],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
4,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Ryan Kalkbrenner OVER PRA 8.5 (GOBLIN) [id:10655795] | Precious Achiuwa UNDER PTS 12.5 (STANDARD) [id:10650775] | Tristan Silva UNDER REB 5 (STANDARD) [id:10647825],0.26872347698737803,10.0,1.0,10.0,2.6872347698737804,10.0,atlas,0.7283291666449303,0.03907650020183637,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Ryan Kalkbrenner OVER PRA 8.5 (GOBLIN) [id:10655795] | Precious Achiuwa UNDER PTS 12.5 (STANDARD) [id:10650775] | Tristan Silva UNDER REB 5 (STANDARD) [id:10647825],0.0,0.0,0.0,0.0,0.0,2,0.5,2.9872347698737802,"['miles bridges', 'ryan kalkbrenner', 'precious achiuwa', 'tristan silva']",1,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630],Ryan Kalkbrenner OVER PRA 8.5 (GOBLIN) [id:10655795],Precious Achiuwa UNDER PTS 12.5 (STANDARD) [id:10650775],Tristan Silva UNDER REB 5 (STANDARD) [id:10647825],0,
4,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | Moussa Diabaté UNDER RA 12.5 (STANDARD) [id:10658559] | Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340],0.2685124484480698,10.0,1.0,10.0,2.6851244844806983,10.0,atlas,0.721958994297518,0.03867998612408927,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | Moussa Diabaté UNDER RA 12.5 (STANDARD) [id:10658559] | Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340],0.0,0.0,0.0,0.0,0.0,2,0.5,2.985124484480698,"['davion mitchell', 'kon knueppel', 'moussa diabaté', 'jalen green']",1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298],Moussa Diabaté UNDER RA 12.5 (STANDARD) [id:10658559],Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340],0,
4,Coby White OVER PRA 17.5 (GOBLIN) [id:10645581] | LaMelo Ball OVER PRA 24.5 (GOBLIN) [id:10644529] | Rasheer Fleming UNDER PRA 10.5 (STANDARD) [id:10665785] | Tristan Silva UNDER RA 7 (STANDARD) [id:10648747],0.2665907985912124,10.0,1.0,10.0,2.6659079859121237,10.0,atlas,0.7192017473193957,0.05046833722533679,Coby White OVER PRA 17.5 (GOBLIN) [id:10645581] | LaMelo Ball OVER PRA 24.5 (GOBLIN) [id:10644529] | Rasheer Fleming UNDER PRA 10.5 (STANDARD) [id:10665785] | Tristan Silva UNDER RA 7 (STANDARD) [id:10648747],0.0,0.0,0.0,0.0,0.0,2,0.5,2.9659079859121236,"['coby white', 'lamelo ball', 'rasheer fleming', 'tristan silva']",1,Coby White OVER PRA 17.5 (GOBLIN) [id:10645581],LaMelo Ball OVER PRA 24.5 (GOBLIN) [id:10644529],Rasheer Fleming UNDER PRA 10.5 (STANDARD) [id:10665785],Tristan Silva UNDER RA 7 (STANDARD) [id:10648747],0,
4,Naz Reid OVER REB 3.5 (GOBLIN) [id:10664234] | Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | LaMelo Ball UNDER PTS 21.5 (STANDARD) [id:10643999] | Grant Williams OVER PR 9.5 (STANDARD) [id:10643911],0.2652856223330915,10.0,1.0,10.0,2.652856223330915,10.0,atlas,0.7236224482913358,0.05728636986513323,Naz Reid OVER REB 3.5 (GOBLIN) [id:10664234] | Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | LaMelo Ball UNDER PTS 21.5 (STANDARD) [id:10643999] | Grant Williams OVER PR 9.5 (STANDARD) [id:10643911],0.0,0.0,0.0,0.0,0.0,3,0.75,3.1028562233309147,"['naz reid', 'ryan kalkbrenner', 'lamelo ball', 'grant williams']",1,Naz Reid OVER REB 3.5 (GOBLIN) [id:10664234],Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594],LaMelo Ball UNDER PTS 21.5 (STANDARD) [id:10643999],Grant Williams OVER PR 9.5 (STANDARD) [id:10643911],0,
4,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | LaMelo Ball UNDER PA 28.5 (STANDARD) [id:10644001] | Moussa Diabaté UNDER REB 10 (STANDARD) [id:10644060],0.2650520475419812,10.0,1.0,10.0,2.650520475419812,10.0,atlas,0.7218908863629204,0.02805527920305273,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | LaMelo Ball UNDER PA 28.5 (STANDARD) [id:10644001] | Moussa Diabaté UNDER REB 10 (STANDARD) [id:10644060],0.0,0.0,0.0,0.0,0.0,3,0.75,3.1005204754198123,"['ryan kalkbrenner', 'davion mitchell', 'lamelo ball', 'moussa diabaté']",1,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],LaMelo Ball UNDER PA 28.5 (STANDARD) [id:10644001],Moussa Diabaté UNDER REB 10 (STANDARD) [id:10644060],0,
4,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Ryan Kalkbrenner OVER PRA 10.5 (STANDARD) [id:10655793] | Moussa Diabaté UNDER PR 18.5 (STANDARD) [id:10644055],0.2564550571507712,10.0,1.0,10.0,2.564550571507712,10.0,atlas,0.713374965472956,0.051246285023330354,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Ryan Kalkbrenner OVER PRA 10.5 (STANDARD) [id:10655793] | Moussa Diabaté UNDER PR 18.5 (STANDARD) [id:10644055],0.0,0.0,0.0,0.0,0.0,2,0.5,2.8645505715077118,"['davion mitchell', 'jaden mcdaniels', 'ryan kalkbrenner', 'moussa diabaté']",1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Ryan Kalkbrenner OVER PRA 10.5 (STANDARD) [id:10655793],Moussa Diabaté UNDER PR 18.5 (STANDARD) [id:10644055],0,
4,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Coby White OVER AST 1.5 (GOBLIN) [id:10661295] | Jalen Green UNDER PRA 30 (STANDARD) [id:10649341] | Kel'el Ware UNDER PTS 13.5 (STANDARD) [id:10652634],0.2504031652949889,10.0,1.0,10.0,2.504031652949889,10.0,atlas,0.716415227548526,0.026056388185100927,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Coby White OVER AST 1.5 (GOBLIN) [id:10661295] | Jalen Green UNDER PRA 30 (STANDARD) [id:10649341] | Kel'el Ware UNDER PTS 13.5 (STANDARD) [id:10652634],0.0,0.0,0.0,0.0,0.0,1,0.25,2.654031652949889,"['collin gillespie', 'coby white', 'jalen green', ""kel'el ware""]",1,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Coby White OVER AST 1.5 (GOBLIN) [id:10661295],Jalen Green UNDER PRA 30 (STANDARD) [id:10649341],Kel'el Ware UNDER PTS 13.5 (STANDARD) [id:10652634],0,
