n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Myles Turner OVER FG3M 0.5 (GOBLIN) [id:10607524] | Nique Clifford UNDER PA 19.5 (STANDARD) [id:10603845] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.3203949749000341,6.0,1.0,6.0,1.9223698494002046,6.0,atlas,0.6959970584034684,0.036429576592216746,Myles Turner OVER FG3M 0.5 (GOBLIN) [id:10607524] | Nique Clifford UNDER PA 19.5 (STANDARD) [id:10603845] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3203949749000341,"['myles turner', 'nique clifford', 'scottie barnes']",1,Myles Turner OVER FG3M 0.5 (GOBLIN) [id:10607524],Nique Clifford UNDER PA 19.5 (STANDARD) [id:10603845],Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0,
3,Myles Turner OVER PTS 5.5 (GOBLIN) [id:10603564] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10603605] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.30822539643838165,6.0,1.0,6.0,1.84935237863029,6.0,atlas,0.6899034402719386,0.036055711269272366,Myles Turner OVER PTS 5.5 (GOBLIN) [id:10603564] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10603605] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.30822539643838165,"['myles turner', 'cody williams', 'sandro mamukelashvili']",1,Myles Turner OVER PTS 5.5 (GOBLIN) [id:10603564],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10603605],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0,
3,Isaiah Joe OVER PTS 3.5 (GOBLIN) [id:10609204] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10603605] | Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0.3020546972810233,6.0,1.0,6.0,1.8123281836861398,6.0,atlas,0.6820220511989296,0.04036169784305823,Isaiah Joe OVER PTS 3.5 (GOBLIN) [id:10609204] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10603605] | Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3020546972810233,"['isaiah joe', 'cody williams', 'jamal shead']",1,Isaiah Joe OVER PTS 3.5 (GOBLIN) [id:10609204],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10603605],Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0,
3,Shai Gilgeous-Alexander OVER FG3M 0.5 (GOBLIN) [id:10607363] | Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.2977152334759109,6.0,1.0,6.0,1.7862914008554653,6.0,atlas,0.6813599848900821,0.039394447286570995,Shai Gilgeous-Alexander OVER FG3M 0.5 (GOBLIN) [id:10607363] | Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2977152334759109,"['shai gilgeous-alexander', 'nique clifford', 'sandro mamukelashvili']",1,Shai Gilgeous-Alexander OVER FG3M 0.5 (GOBLIN) [id:10607363],Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0,
3,Ayo Dosunmu OVER FG3M 0.5 (GOBLIN) [id:10599599] | Quentin Grimes UNDER PTS 20 (STANDARD) [id:10598374] | Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0.2900683768608647,6.0,1.0,6.0,1.740410261165188,6.0,atlas,0.6743504134878662,0.04259930643928398,Ayo Dosunmu OVER FG3M 0.5 (GOBLIN) [id:10599599] | Quentin Grimes UNDER PTS 20 (STANDARD) [id:10598374] | Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2900683768608647,"['ayo dosunmu', 'quentin grimes', 'immanuel quickley']",1,Ayo Dosunmu OVER FG3M 0.5 (GOBLIN) [id:10599599],Quentin Grimes UNDER PTS 20 (STANDARD) [id:10598374],Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0,
3,Caris LeVert OVER PA 4.5 (GOBLIN) [id:10603076] | Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777] | Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0.2872400772107843,6.0,1.0,6.0,1.7234404632647058,6.0,atlas,0.672256781594172,0.045374893608892686,Caris LeVert OVER PA 4.5 (GOBLIN) [id:10603076] | Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777] | Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2872400772107843,"['caris levert', 'kobe brown', 'immanuel quickley']",1,Caris LeVert OVER PA 4.5 (GOBLIN) [id:10603076],Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777],Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0,
3,Isaiah Hartenstein OVER REB 5.5 (GOBLIN) [id:10608391] | Kobe Brown UNDER PRA 18.5 (STANDARD) [id:10602779] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.2847671375759298,6.0,1.0,6.0,1.708602825455579,6.0,atlas,0.6661197415942467,0.03351969481285627,Isaiah Hartenstein OVER REB 5.5 (GOBLIN) [id:10608391] | Kobe Brown UNDER PRA 18.5 (STANDARD) [id:10602779] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2847671375759298,"['isaiah hartenstein', 'kobe brown', 'scottie barnes']",1,Isaiah Hartenstein OVER REB 5.5 (GOBLIN) [id:10608391],Kobe Brown UNDER PRA 18.5 (STANDARD) [id:10602779],Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0,
3,Ayo Dosunmu OVER PTS 7.5 (GOBLIN) [id:10603359] | Quentin Grimes UNDER PA 25 (STANDARD) [id:10598692] | Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0.28294294525339636,6.0,1.0,6.0,1.6976576715203782,6.0,atlas,0.6654138320118282,0.0397917684739247,Ayo Dosunmu OVER PTS 7.5 (GOBLIN) [id:10603359] | Quentin Grimes UNDER PA 25 (STANDARD) [id:10598692] | Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.28294294525339636,"['ayo dosunmu', 'quentin grimes', 'jamal shead']",1,Ayo Dosunmu OVER PTS 7.5 (GOBLIN) [id:10603359],Quentin Grimes UNDER PA 25 (STANDARD) [id:10598692],Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0,
3,Duncan Robinson OVER PTS 7.5 (GOBLIN) [id:10600199] | Maxime Raynaud UNDER PTS 15.5 (STANDARD) [id:10603831] | Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0.25873273822812454,6.0,1.0,6.0,1.552396429368747,6.0,atlas,0.6431199660070743,0.04081714676899886,Duncan Robinson OVER PTS 7.5 (GOBLIN) [id:10600199] | Maxime Raynaud UNDER PTS 15.5 (STANDARD) [id:10603831] | Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25873273822812454,"['duncan robinson', 'maxime raynaud', 'jaden mcdaniels']",1,Duncan Robinson OVER PTS 7.5 (GOBLIN) [id:10600199],Maxime Raynaud UNDER PTS 15.5 (STANDARD) [id:10603831],Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0,
3,Aaron Wiggins OVER PTS 3.5 (GOBLIN) [id:10609190] | Justin Edwards UNDER REB 3.5 (STANDARD) [id:10598360] | Khris Middleton OVER AST 2.5 (DEMON) [id:10606754],0.25612901526358045,6.0,1.0,6.0,1.5367740915814827,6.0,atlas,0.6508528234264306,0.0640921173676548,Aaron Wiggins OVER PTS 3.5 (GOBLIN) [id:10609190] | Justin Edwards UNDER REB 3.5 (STANDARD) [id:10598360] | Khris Middleton OVER AST 2.5 (DEMON) [id:10606754],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25612901526358045,"['aaron wiggins', 'justin edwards', 'khris middleton']",1,Aaron Wiggins OVER PTS 3.5 (GOBLIN) [id:10609190],Justin Edwards UNDER REB 3.5 (STANDARD) [id:10598360],Khris Middleton OVER AST 2.5 (DEMON) [id:10606754],0,
