projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9801462,AJ Green,AST,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T01:43:09.902000+00:00,0,0,goblin,MIL,2026-02-09,,0,0.6,0.6933613277344531,0.6871625674865027,0.0,0.0,False,0.0,31.9,6.007495318350236,0.06214219780102505,0.02614355811390574,20,OK,0.6933613277344531,AJ Green|AST|1.5|GOBLIN,0.0,0,,0.03
9798711,AJ Green,AST,4.5,OVER,DEMON,1,0,4.5,2026-02-09T19:40:00.000-05:00,2026-02-09T07:03:19.541000+00:00,0,0,demon,MIL,2026-02-09,,0,0.6,0.009298140371925615,0.009298140371925615,0.0,0.0,False,0.0,31.9,6.007495318350236,0.06214219780102505,0.02614355811390574,20,OK,0.00892621475704859,AJ Green|AST|4.5|DEMON,0.0,0,,0.03
9798708,AJ Green,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T00:04:09.680000+00:00,0,0,goblin,MIL,2026-02-09,,0,0.6,0.8037392521495701,0.7919416116776644,0.0,0.0,False,0.0,31.9,6.007495318350236,0.09175244734408392,0.050723314824255336,20,OK,0.7635522895420915,AJ Green|FG3M|1.5|GOBLIN,0.37875056718734074,1,rotowire,0.03
9798707,AJ Green,FG3M,2.5,OVER,STANDARD,1,0,2.5,2026-02-09T19:40:00.000-05:00,2026-02-08T23:58:52.451000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.5951809638072385,0.5835832833433313,0.0,0.0,False,0.0,31.9,6.007495318350236,0.09175244734408392,0.050723314824255336,20,OK,0.5951809638072385,AJ Green|FG3M|2.5|STANDARD,0.06517430942004357,1,rotowire,0.03
9798706,AJ Green,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-09T19:40:00.000-05:00,2026-02-09T00:11:24.293000+00:00,0,0,demon,MIL,2026-02-09,,0,0.6,0.1910617876424715,0.18366326734653068,0.0,0.0,False,0.0,31.9,6.007495318350236,0.09175244734408392,0.050723314824255336,20,OK,0.1910617876424715,AJ Green|FG3M|4.5|DEMON,0.0,0,rotowire,0.03
9798720,AJ Green,PA,11.5,OVER,STANDARD,1,0,11.5,2026-02-09T19:40:00.000-05:00,2026-02-09T11:23:09.565000+00:00,0,0,standard,MIL,2026-02-09,,0,1.0,0.5315936812637473,0.5235952809438112,0.0,0.0,False,0.0,31.9,6.007495318350236,0.37964997117433047,0.1546770765739536,20,OK,0.5315936812637473,AJ Green|PA|11.5|STANDARD,0.7742797086138374,1,rotowire,0.03
9798718,AJ Green,PA,14.5,OVER,DEMON,1,0,14.5,2026-02-09T19:40:00.000-05:00,2026-02-08T23:54:28.809000+00:00,0,0,demon,MIL,2026-02-09,,0,1.0,0.3240351929614077,0.3212357528494301,0.0,0.0,False,0.0,31.9,6.007495318350236,0.37964997117433047,0.1546770765739536,20,OK,0.3110737852429514,AJ Green|PA|14.5|DEMON,0.030916762574226275,1,rotowire,0.03
9798721,AJ Green,PA,9.5,OVER,GOBLIN,1,0,9.5,2026-02-09T19:40:00.000-05:00,2026-02-09T01:14:11.865000+00:00,0,0,goblin,MIL,2026-02-09,,0,1.0,0.676364727054589,0.6677664467106579,0.0,0.0,False,0.0,31.9,6.007495318350236,0.37964997117433047,0.1546770765739536,20,OK,0.676364727054589,AJ Green|PA|9.5|GOBLIN,0.935107529262116,1,rotowire,0.03
9801472,AJ Green,PRA,11.5,OVER,GOBLIN,1,0,11.5,2026-02-09T19:40:00.000-05:00,2026-02-09T12:44:55.782000+00:00,0,0,goblin,MIL,2026-02-09,,0,1.0,0.6855628874225155,0.6795640871825634,0.0,0.0,False,0.0,31.9,6.007495318350236,0.4519267318080892,0.1568980236836003,20,OK,0.6855628874225155,AJ Green|PRA|11.5|GOBLIN,0.9831792625469844,1,rotowire,0.03
9798728,AJ Green,PRA,15.5,UNDER,STANDARD,0,1,15.5,2026-02-09T19:40:00.000-05:00,2026-02-09T13:35:45.362000+00:00,0,0,standard,MIL,2026-02-09,,0,1.0,0.5897820435912817,0.5881823635272946,0.0,0.0,False,0.0,31.9,6.007495318350236,0.4519267318080892,0.1568980236836003,20,OK,0.5308038392321536,AJ Green|PRA|15.5|STANDARD,0.0,0,rotowire,0.03
9801471,AJ Green,PRA,17.5,OVER,DEMON,1,0,17.5,2026-02-09T19:40:00.000-05:00,2026-02-09T12:44:55.672000+00:00,0,0,demon,MIL,2026-02-09,,0,1.0,0.29144171165766847,0.28684263147370526,0.0,0.0,False,0.0,31.9,6.007495318350236,0.4519267318080892,0.1568980236836003,20,OK,0.27978404319136174,AJ Green|PRA|17.5|DEMON,0.36697430522855196,1,rotowire,0.03
9798724,AJ Green,PR,12.5,OVER,STANDARD,1,0,12.5,2026-02-09T19:40:00.000-05:00,2026-02-09T13:17:41.987000+00:00,0,0,standard,MIL,2026-02-09,,0,1.0,0.4876024795040992,0.4802039592081584,0.0,0.0,False,0.0,31.9,6.007495318350236,0.3897845340070641,0.15967084417802527,20,OK,0.4876024795040992,AJ Green|PR|12.5|STANDARD,0.7551461980840561,1,rotowire,0.03
9798723,AJ Green,PR,14.5,OVER,DEMON,1,0,14.5,2026-02-09T19:40:00.000-05:00,2026-02-09T04:30:56.548000+00:00,0,0,demon,MIL,2026-02-09,,0,1.0,0.3468306338732254,0.34763047390521895,0.0023008340523438865,0.0007998400319935706,False,0.0,31.9,6.007495318350236,0.3897845340070641,0.15967084417802527,20,OK,0.33295740851829636,AJ Green|PR|14.5|DEMON,0.30783897693922185,1,rotowire,0.03
9798725,AJ Green,PR,9.5,OVER,GOBLIN,1,0,9.5,2026-02-09T19:40:00.000-05:00,2026-02-09T03:55:22.423000+00:00,0,0,goblin,MIL,2026-02-09,,0,1.0,0.6909618076384723,0.6849630073985203,0.0,0.0,False,0.0,31.9,6.007495318350236,0.3897845340070641,0.15967084417802527,20,OK,0.6909618076384723,AJ Green|PR|9.5|GOBLIN,0.9629394806999472,1,rotowire,0.03
9798712,AJ Green,PTS,14.5,OVER,DEMON,1,0,14.5,2026-02-09T19:40:00.000-05:00,2026-02-09T00:05:30.567000+00:00,0,0,demon,MIL,2026-02-09,,0,0.6,0.21725654869026195,0.21005798840231954,0.0,0.0,False,0.0,31.9,6.007495318350236,0.3175077733733055,0.15702798014388375,20,OK,0.21725654869026195,AJ Green|PTS|14.5|DEMON,0.0,0,rotowire,0.03
9801470,AJ Green,PTS,8.5,OVER,GOBLIN,1,0,8.5,2026-02-09T19:40:00.000-05:00,2026-02-09T04:31:08.265000+00:00,0,0,goblin,MIL,2026-02-09,,0,0.6,0.6151769646070786,0.6031793641271745,0.0,0.0,False,0.0,31.9,6.007495318350236,0.3175077733733055,0.15702798014388375,20,OK,0.6151769646070786,AJ Green|PTS|8.5|GOBLIN,0.7461271504301006,1,rotowire,0.03
9798715,AJ Green,PTS,9.5,OVER,STANDARD,1,0,9.5,2026-02-09T19:40:00.000-05:00,2026-02-09T13:32:21.700000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.5377924415116977,0.5343931213757248,0.0,0.0,False,0.0,31.9,6.007495318350236,0.3175077733733055,0.15702798014388375,20,OK,0.5377924415116977,AJ Green|PTS|9.5|STANDARD,0.5586218679544142,1,rotowire,0.03
9801477,AJ Green,RA,3.5,OVER,GOBLIN,1,0,3.5,2026-02-09T19:40:00.000-05:00,2026-02-09T12:44:55.027000+00:00,0,0,goblin,MIL,2026-02-09,,0,1.0,0.6681663667266546,0.6599680063987202,0.0,0.0,False,0.0,31.9,6.007495318350236,0.13441895843478366,0.04711083318459005,20,OK,0.6681663667266546,AJ Green|RA|3.5|GOBLIN,0.0,0,,0.03
9808515,AJ Green,RA,5.0,UNDER,STANDARD,0,1,5.0,2026-02-09T19:40:00.000-05:00,2026-02-09T13:08:44.764000+00:00,0,0,standard,MIL,2026-02-09,,0,1.0,0.6697660467906419,0.6715656868626275,0.0026797677534614083,0.001799640071985631,False,0.0,31.9,6.007495318350236,0.13441895843478366,0.04711083318459005,20,OK,0.6027894421115777,AJ Green|RA|5.0|STANDARD,0.0,0,,0.03
9801474,AJ Green,RA,6.5,OVER,DEMON,1,0,6.5,2026-02-09T19:40:00.000-05:00,2026-02-09T12:44:54.714000+00:00,0,0,demon,MIL,2026-02-09,,0,1.0,0.11707658468306338,0.10907818436312737,0.0,0.0,False,0.0,31.9,6.007495318350236,0.13441895843478366,0.04711083318459005,20,OK,0.11239352129574084,AJ Green|RA|6.5|DEMON,0.0,0,,0.03
9801473,AJ Green,REB,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T02:45:09.887000+00:00,0,0,goblin,MIL,2026-02-09,,0,0.6,0.7171565686862628,0.71375724855029,0.0,0.0,False,0.0,31.9,6.007495318350236,0.07227676063375861,0.040999330318817175,20,OK,0.7171565686862628,AJ Green|REB|1.5|GOBLIN,0.0,0,,0.03
9804071,AJ Green,REB,5.5,OVER,DEMON,1,0,5.5,2026-02-09T19:40:00.000-05:00,2026-02-09T04:54:09.889000+00:00,0,0,demon,MIL,2026-02-09,,0,0.6,0.021095780843831232,0.01989602079584083,0.0,0.0,False,0.0,31.9,6.007495318350236,0.07227676063375861,0.040999330318817175,20,OK,0.021095780843831232,AJ Green|REB|5.5|DEMON,0.0,0,,0.03
9800918,Aaron Wiggins,AST,2.5,OVER,GOBLIN,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T12:27:32.255000+00:00,0,0,goblin,OKC,2026-02-09,,0,0.6,0.357628474305139,0.3500299940011998,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07664369519983996,0.0631705449756204,20,OK,0.357628474305139,Aaron Wiggins|AST|2.5|GOBLIN,0.0,0,,0.03
9800919,Aaron Wiggins,AST,4.5,OVER,DEMON,1,0,4.5,2026-02-09T22:10:00.000-05:00,2026-02-09T02:13:04.660000+00:00,0,0,demon,OKC,2026-02-09,,0,0.6,0.07788442311537692,0.07608478304339132,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07664369519983996,0.0631705449756204,20,OK,0.07476904619076184,Aaron Wiggins|AST|4.5|DEMON,0.0,0,,0.03
9799880,Aaron Wiggins,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T01:41:15.282000+00:00,0,0,goblin,OKC,2026-02-09,,0,0.6,0.5733853229354129,0.5671865626874625,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07033735789352596,0.04464744683271112,20,OK,0.5447160567886422,Aaron Wiggins|FG3M|1.5|GOBLIN,0.0,0,,0.03
9799881,Aaron Wiggins,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:35:52.297000+00:00,0,0,demon,OKC,2026-02-09,,0,0.6,0.09408118376324735,0.09088182363527295,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07033735789352596,0.04464744683271112,20,OK,0.09408118376324735,Aaron Wiggins|FG3M|3.5|DEMON,0.0,0,,0.03
9800941,Aaron Wiggins,PA,14.5,OVER,GOBLIN,1,0,14.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:42:48.484000+00:00,0,0,goblin,OKC,2026-02-09,,0,1.0,0.3322335532893421,0.33363327334533094,0.004195385076415989,0.0013997200559888179,False,0.0,25.15,5.9939552884551945,0.4968182426213219,0.1662479491156334,20,OK,0.3322335532893421,Aaron Wiggins|PA|14.5|GOBLIN,0.0,0,rotowire,0.03
9799169,Aaron Wiggins,PA,17.5,UNDER,STANDARD,0,1,17.5,2026-02-09T22:10:00.000-05:00,2026-02-09T13:07:14.052000+00:00,0,0,standard,OKC,2026-02-09,,0,1.0,0.8249350129974006,0.828134373125375,0.003863334540625363,0.0031993601279743933,False,0.0,25.15,5.9939552884551945,0.4968182426213219,0.1662479491156334,20,OK,0.7424415116976605,Aaron Wiggins|PA|17.5|STANDARD,-0.8010427193164437,1,rotowire,0.03
9800940,Aaron Wiggins,PA,29.5,OVER,DEMON,1,0,29.5,2026-02-09T22:10:00.000-05:00,2026-02-09T02:13:20.327000+00:00,0,0,demon,OKC,2026-02-09,,0,1.0,0.0046990601879624075,0.004099180163967206,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.4968182426213219,0.1662479491156334,20,OK,0.004511097780443911,Aaron Wiggins|PA|29.5|DEMON,0.0,0,rotowire,0.03
9800945,Aaron Wiggins,PRA,19.5,OVER,GOBLIN,1,0,19.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:08:17.015000+00:00,0,0,goblin,OKC,2026-02-09,,0,1.0,0.2922415516896621,0.3026394721055789,0.034357449620085856,0.010397920415916806,False,0.0,25.15,5.9939552884551945,0.6599532626018074,0.16630679906401646,20,OK,0.2922415516896621,Aaron Wiggins|PRA|19.5|GOBLIN,0.0,0,rotowire,0.03
9799171,Aaron Wiggins,PRA,20.5,UNDER,STANDARD,0,1,20.5,2026-02-09T22:10:00.000-05:00,2026-02-09T13:29:06.285000+00:00,0,0,standard,OKC,2026-02-09,,0,1.0,0.7543491301739652,0.75374925014997,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.6599532626018074,0.16630679906401646,20,OK,0.6789142171565687,Aaron Wiggins|PRA|20.5|STANDARD,-0.6392404771984291,1,rotowire,0.03
9802359,Aaron Wiggins,PRA,24.5,OVER,DEMON,1,0,24.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:08:08.613000+00:00,0,0,demon,OKC,2026-02-09,,0,1.0,0.10807838432313538,0.09848030393921216,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.6599532626018074,0.16630679906401646,20,OK,0.10375524895020996,Aaron Wiggins|PRA|24.5|DEMON,0.0,0,rotowire,0.03
9802342,Aaron Wiggins,PR,14.5,OVER,GOBLIN,1,0,14.5,2026-02-09T22:10:00.000-05:00,2026-02-09T02:12:56.392000+00:00,0,0,goblin,OKC,2026-02-09,,0,1.0,0.48780243951209756,0.48460307938412317,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.5833095674019676,0.16664909953429366,20,OK,0.48780243951209756,Aaron Wiggins|PR|14.5|GOBLIN,0.5331278045860836,1,rotowire,0.03
9799170,Aaron Wiggins,PR,17.5,UNDER,STANDARD,0,1,17.5,2026-02-09T22:10:00.000-05:00,2026-02-09T13:27:45.149000+00:00,0,0,standard,OKC,2026-02-09,,0,1.0,0.7091581683663267,0.7051589682063587,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.5833095674019676,0.16664909953429366,20,OK,0.6382423515296941,Aaron Wiggins|PR|17.5|STANDARD,-0.38464098401313906,1,rotowire,0.03
9800532,Aaron Wiggins,PR,24.5,OVER,DEMON,1,0,24.5,2026-02-09T22:10:00.000-05:00,2026-02-09T04:44:24.069000+00:00,0,0,demon,OKC,2026-02-09,,0,1.0,0.058888222355528895,0.054089182163567284,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.5833095674019676,0.16664909953429366,20,OK,0.05653269346130774,Aaron Wiggins|PR|24.5|DEMON,0.0,0,rotowire,0.03
9800369,Aaron Wiggins,PTS,11.5,OVER,GOBLIN,1,0,11.5,2026-02-09T22:10:00.000-05:00,2026-02-09T01:46:34.023000+00:00,0,0,goblin,OKC,2026-02-09,,0,0.6,0.40381923615276943,0.4050189962007599,0.002962231547766075,0.0011997600479904391,False,0.0,25.15,5.9939552884551945,0.42017454742148186,0.16320351064337268,20,OK,0.40381923615276943,Aaron Wiggins|PTS|11.5|GOBLIN,0.24480372242410656,1,rotowire,0.03
9799168,Aaron Wiggins,PTS,14.5,UNDER,STANDARD,0,1,14.5,2026-02-09T22:10:00.000-05:00,2026-02-09T13:07:03.920000+00:00,0,0,standard,OKC,2026-02-09,,0,0.6,0.7895420915816836,0.7893421315736853,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.42017454742148186,0.16320351064337268,20,OK,0.7105878824235153,Aaron Wiggins|PTS|14.5|STANDARD,-0.6352218918547156,1,rotowire,0.03
9799753,Aaron Wiggins,PTS,19.5,OVER,DEMON,1,0,19.5,2026-02-09T22:10:00.000-05:00,2026-02-09T04:46:30.570000+00:00,0,0,demon,OKC,2026-02-09,,0,0.6,0.05608878224355129,0.05228954209158168,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.42017454742148186,0.16320351064337268,20,OK,0.05608878224355129,Aaron Wiggins|PTS|19.5|DEMON,0.0,0,rotowire,0.03
9802425,Aaron Wiggins,RA,4.5,OVER,GOBLIN,1,0,4.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:02:30.332000+00:00,0,0,goblin,OKC,2026-02-09,,0,1.0,0.7005598880223955,0.6937612477504499,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.23977871518032562,0.09057383821373872,20,OK,0.7005598880223955,Aaron Wiggins|RA|4.5|GOBLIN,0.45677938331347057,1,rotowire,0.03
9802220,Aaron Wiggins,RA,6.5,UNDER,STANDARD,0,1,6.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:35:18.143000+00:00,0,0,standard,OKC,2026-02-09,,0,1.0,0.5897820435912817,0.5875824835032993,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.23977871518032562,0.09057383821373872,20,OK,0.5308038392321536,Aaron Wiggins|RA|6.5|STANDARD,-0.17171452360962072,1,rotowire,0.03
9802424,Aaron Wiggins,RA,9.5,OVER,DEMON,1,0,9.5,2026-02-09T22:10:00.000-05:00,2026-02-09T02:32:54.646000+00:00,0,0,demon,OKC,2026-02-09,,0,1.0,0.11947610477904419,0.11347730453909217,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.23977871518032562,0.09057383821373872,20,OK,0.11469706058788241,Aaron Wiggins|RA|9.5|DEMON,0.0,0,rotowire,0.03
