n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713] | Will Riley UNDER REB 4 (STANDARD) [id:10651045] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.35782374375297604,10.0,1.0,10.0,3.5782374375297605,10.0,atlas,0.7872038308205769,0.023034777855349065,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713] | Will Riley UNDER REB 4 (STANDARD) [id:10651045] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.507823743752976,"['norman powell', 'tristan silva', 'will riley', 'coby white']",1,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],Will Riley UNDER REB 4 (STANDARD) [id:10651045],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
4,Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149] | Nique Clifford UNDER PR 15.5 (STANDARD) [id:10650997] | Cameron Payne UNDER PA 13.5 (STANDARD) [id:10644832] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.35624892043166534,10.0,1.0,10.0,3.5624892043166536,10.0,atlas,0.7833592615945981,0.023641927648775846,Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149] | Nique Clifford UNDER PR 15.5 (STANDARD) [id:10650997] | Cameron Payne UNDER PA 13.5 (STANDARD) [id:10644832] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.5062489204316654,"['grayson allen', 'nique clifford', 'cameron payne', 'coby white']",1,Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149],Nique Clifford UNDER PR 15.5 (STANDARD) [id:10650997],Cameron Payne UNDER PA 13.5 (STANDARD) [id:10644832],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
4,Davion Mitchell OVER PTS 5.5 (GOBLIN) [id:10644479] | Jalen Brunson UNDER PRA 38.5 (STANDARD) [id:10650058] | Justin Edwards UNDER PA 15.5 (STANDARD) [id:10647162] | Coby White OVER PRA 20.5 (DEMON) [id:10643856],0.3517308579116172,10.0,1.0,10.0,3.517308579116172,10.0,atlas,0.7812651658959312,0.03340853721141391,Davion Mitchell OVER PTS 5.5 (GOBLIN) [id:10644479] | Jalen Brunson UNDER PRA 38.5 (STANDARD) [id:10650058] | Justin Edwards UNDER PA 15.5 (STANDARD) [id:10647162] | Coby White OVER PRA 20.5 (DEMON) [id:10643856],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.5017308579116172,"['davion mitchell', 'jalen brunson', 'justin edwards', 'coby white']",1,Davion Mitchell OVER PTS 5.5 (GOBLIN) [id:10644479],Jalen Brunson UNDER PRA 38.5 (STANDARD) [id:10650058],Justin Edwards UNDER PA 15.5 (STANDARD) [id:10647162],Coby White OVER PRA 20.5 (DEMON) [id:10643856],0,
4,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892] | Javonte Green UNDER PR 10.5 (STANDARD) [id:10649750] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.35040680791490225,10.0,1.0,10.0,3.5040680791490226,10.0,atlas,0.7775074594515594,0.02448613550545377,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892] | Javonte Green UNDER PR 10.5 (STANDARD) [id:10649750] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.5004068079149022,"['collin gillespie', 'trendon watford', 'javonte green', 'coby white']",1,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],Javonte Green UNDER PR 10.5 (STANDARD) [id:10649750],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
4,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Adem Bona UNDER PTS 6.5 (STANDARD) [id:10644808] | Javonte Green UNDER PR 10.5 (STANDARD) [id:10649750] | Coby White OVER PRA 20.5 (DEMON) [id:10643856],0.3404509769799262,10.0,1.0,10.0,3.404509769799262,10.0,atlas,0.7695960938801194,0.030891105669745567,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Adem Bona UNDER PTS 6.5 (STANDARD) [id:10644808] | Javonte Green UNDER PR 10.5 (STANDARD) [id:10649750] | Coby White OVER PRA 20.5 (DEMON) [id:10643856],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.49045097697992623,"['jaime jaquez', 'adem bona', 'javonte green', 'coby white']",1,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Adem Bona UNDER PTS 6.5 (STANDARD) [id:10644808],Javonte Green UNDER PR 10.5 (STANDARD) [id:10649750],Coby White OVER PRA 20.5 (DEMON) [id:10643856],0,
4,Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Bilal Coulibaly UNDER PR 16.5 (STANDARD) [id:10648391] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Grant Williams OVER PR 10.5 (DEMON) [id:10654249],0.3243242105421999,10.0,1.0,10.0,3.243242105421999,10.0,atlas,0.7716974850185607,0.03383318868119575,Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Bilal Coulibaly UNDER PR 16.5 (STANDARD) [id:10648391] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Grant Williams OVER PR 10.5 (DEMON) [id:10654249],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.47432421054219986,"['jordan goodwin', 'bilal coulibaly', 'tristan silva', 'grant williams']",1,Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490],Bilal Coulibaly UNDER PR 16.5 (STANDARD) [id:10648391],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Grant Williams OVER PR 10.5 (DEMON) [id:10654249],0,
4,Jordan Goodwin OVER PTS 4.5 (GOBLIN) [id:10652150] | Jalen Duren UNDER PRA 33.5 (STANDARD) [id:10647705] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628] | Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0.31889228008019516,10.0,1.0,10.0,3.1889228008019517,10.0,atlas,0.7691365220760076,0.03136448448206317,Jordan Goodwin OVER PTS 4.5 (GOBLIN) [id:10652150] | Jalen Duren UNDER PRA 33.5 (STANDARD) [id:10647705] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628] | Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4688922800801951,"['jordan goodwin', 'jalen duren', 'quentin grimes', 'grant williams']",1,Jordan Goodwin OVER PTS 4.5 (GOBLIN) [id:10652150],Jalen Duren UNDER PRA 33.5 (STANDARD) [id:10647705],Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628],Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0,
4,Jaylon Tyson OVER REB 2.5 (GOBLIN) [id:10645178] | Nique Clifford UNDER PA 15.5 (STANDARD) [id:10651773] | Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740] | Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0.3103863363489178,10.0,1.0,10.0,3.1038633634891784,10.0,atlas,0.7683261308089082,0.03894805068574783,Jaylon Tyson OVER REB 2.5 (GOBLIN) [id:10645178] | Nique Clifford UNDER PA 15.5 (STANDARD) [id:10651773] | Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740] | Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4603863363489178,"['jaylon tyson', 'nique clifford', 'tristan silva', 'grant williams']",1,Jaylon Tyson OVER REB 2.5 (GOBLIN) [id:10645178],Nique Clifford UNDER PA 15.5 (STANDARD) [id:10651773],Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740],Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0,
4,Jaylon Tyson OVER PTS 7.5 (GOBLIN) [id:10646789] | Justin Edwards UNDER PRA 18.5 (STANDARD) [id:10647166] | Karl-Anthony Towns UNDER PA 23.5 (STANDARD) [id:10650136] | Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0.31002402971413195,10.0,1.0,10.0,3.1002402971413194,10.0,atlas,0.7606343446793626,0.03423129898236408,Jaylon Tyson OVER PTS 7.5 (GOBLIN) [id:10646789] | Justin Edwards UNDER PRA 18.5 (STANDARD) [id:10647166] | Karl-Anthony Towns UNDER PA 23.5 (STANDARD) [id:10650136] | Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4600240297141319,"['jaylon tyson', 'justin edwards', 'karl-anthony towns', 'grant williams']",1,Jaylon Tyson OVER PTS 7.5 (GOBLIN) [id:10646789],Justin Edwards UNDER PRA 18.5 (STANDARD) [id:10647166],Karl-Anthony Towns UNDER PA 23.5 (STANDARD) [id:10650136],Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0,
4,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560] | Will Riley UNDER PR 18.5 (STANDARD) [id:10647534] | Grant Williams OVER FG3M 1.5 (DEMON) [id:10643894],0.30945221376601895,10.0,1.0,10.0,3.0945221376601895,10.0,atlas,0.7702290408978707,0.02293553941288791,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560] | Will Riley UNDER PR 18.5 (STANDARD) [id:10647534] | Grant Williams OVER FG3M 1.5 (DEMON) [id:10643894],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.45945221376601897,"['davion mitchell', 'cameron payne', 'will riley', 'grant williams']",1,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],Will Riley UNDER PR 18.5 (STANDARD) [id:10647534],Grant Williams OVER FG3M 1.5 (DEMON) [id:10643894],0,
