"n_legs","legs","hit_prob","payout_mult","ev_mult","atlas_power_mult","pricing_engine","avg_p","avg_fragility","slip_key","leg_1","leg_2","leg_3"
"3","Kyle Filipowski OVER REB 6.5 (GOBLIN) [id:9883129] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730] | Rui Hachimura UNDER PRA 18 (STANDARD) [id:9883291]","0.22675401059738284","4.106626594925487","0.9311940504252281","6.0","pp_kernel","0.6110864493767915","0.004693287212181804","Kyle Filipowski OVER REB 6.5 (GOBLIN) [id:9883129] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730] | Rui Hachimura UNDER PRA 18 (STANDARD) [id:9883291]","Kyle Filipowski OVER REB 6.5 (GOBLIN) [id:9883129]","Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730]","Rui Hachimura UNDER PRA 18 (STANDARD) [id:9883291]"
"3","Donovan Clingan OVER PTS 9.5 (GOBLIN) [id:9870236] | Maxi Kleber UNDER PTS 4.5 (STANDARD) [id:9885731] | Daniel Gafford UNDER PRA 17 (STANDARD) [id:9868830]","0.225416875172183","4.067529622465917","0.9168898171665564","6.0","pp_kernel","0.6107085249616744","0.0","Donovan Clingan OVER PTS 9.5 (GOBLIN) [id:9870236] | Maxi Kleber UNDER PTS 4.5 (STANDARD) [id:9885731] | Daniel Gafford UNDER PRA 17 (STANDARD) [id:9868830]","Donovan Clingan OVER PTS 9.5 (GOBLIN) [id:9870236]","Maxi Kleber UNDER PTS 4.5 (STANDARD) [id:9885731]","Daniel Gafford UNDER PRA 17 (STANDARD) [id:9868830]"
"3","Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541] | Luke Kennard UNDER PR 12.5 (STANDARD) [id:9880714] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141]","0.22573223375182833","4.053766012688767","0.9150656571514778","6.0","pp_kernel","0.6200441135492494","0.008189866211666947","Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541] | Luke Kennard UNDER PR 12.5 (STANDARD) [id:9880714] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141]","Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541]","Luke Kennard UNDER PR 12.5 (STANDARD) [id:9880714]","Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141]"
"3","Brandon Williams OVER PRA 16.5 (GOBLIN) [id:9884449] | Klay Thompson UNDER PR 13.5 (STANDARD) [id:9884256] | Scoot Henderson OVER PRA 19 (STANDARD) [id:9884340]","0.2224598331043193","4.085703773959108","0.9089049796686307","6.0","pp_kernel","0.6298310337932412","0.0057276358429422065","Brandon Williams OVER PRA 16.5 (GOBLIN) [id:9884449] | Klay Thompson UNDER PR 13.5 (STANDARD) [id:9884256] | Scoot Henderson OVER PRA 19 (STANDARD) [id:9884340]","Brandon Williams OVER PRA 16.5 (GOBLIN) [id:9884449]","Klay Thompson UNDER PR 13.5 (STANDARD) [id:9884256]","Scoot Henderson OVER PRA 19 (STANDARD) [id:9884340]"
"3","Donovan Clingan OVER PR 19.5 (GOBLIN) [id:9871354] | Jarred Vanderbilt UNDER PRA 12.5 (STANDARD) [id:9883252] | Jrue Holiday UNDER PTS 17 (STANDARD) [id:9870165]","0.22453569508882448","4.047590316389002","0.9088285051251995","6.0","pp_kernel","0.6131296019041353","0.0027589251227721767","Donovan Clingan OVER PR 19.5 (GOBLIN) [id:9871354] | Jarred Vanderbilt UNDER PRA 12.5 (STANDARD) [id:9883252] | Jrue Holiday UNDER PTS 17 (STANDARD) [id:9870165]","Donovan Clingan OVER PR 19.5 (GOBLIN) [id:9871354]","Jarred Vanderbilt UNDER PRA 12.5 (STANDARD) [id:9883252]","Jrue Holiday UNDER PTS 17 (STANDARD) [id:9870165]"
"3","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751] | Scoot Henderson OVER PRA 19 (STANDARD) [id:9884340] | Marcus Smart OVER PA 14.5 (STANDARD) [id:9868911]","0.22179527102607144","4.085368247904914","0.9061153577853771","6.0","pp_kernel","0.6295112357580933","0.0","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751] | Scoot Henderson OVER PRA 19 (STANDARD) [id:9884340] | Marcus Smart OVER PA 14.5 (STANDARD) [id:9868911]","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751]","Scoot Henderson OVER PRA 19 (STANDARD) [id:9884340]","Marcus Smart OVER PA 14.5 (STANDARD) [id:9868911]"
"3","LeBron James OVER PA 24.5 (GOBLIN) [id:9869595] | Jaxson Hayes UNDER PTS 9.5 (STANDARD) [id:9883447] | Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121]","0.22249358667295147","4.04149369241671","0.8992064271419039","6.0","pp_kernel","0.6131304306527675","0.0010412229636991741","LeBron James OVER PA 24.5 (GOBLIN) [id:9869595] | Jaxson Hayes UNDER PTS 9.5 (STANDARD) [id:9883447] | Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121]","LeBron James OVER PA 24.5 (GOBLIN) [id:9869595]","Jaxson Hayes UNDER PTS 9.5 (STANDARD) [id:9883447]","Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121]"
"3","Khris Middleton OVER REB 2.5 (GOBLIN) [id:9885231] | Isaiah Collier UNDER AST 10 (STANDARD) [id:9870353] | Daniel Gafford UNDER RA 8 (STANDARD) [id:9869081]","0.22001929873231302","4.06868054830544","0.8951882410039657","6.0","pp_kernel","0.6062387522495502","0.0","Khris Middleton OVER REB 2.5 (GOBLIN) [id:9885231] | Isaiah Collier UNDER AST 10 (STANDARD) [id:9870353] | Daniel Gafford UNDER RA 8 (STANDARD) [id:9869081]","Khris Middleton OVER REB 2.5 (GOBLIN) [id:9885231]","Isaiah Collier UNDER AST 10 (STANDARD) [id:9870353]","Daniel Gafford UNDER RA 8 (STANDARD) [id:9869081]"
"3","Luke Kennard OVER PR 9.5 (GOBLIN) [id:9880798] | Marcus Smart UNDER PR 14.5 (STANDARD) [id:9868912] | Isaiah Collier UNDER PR 20.5 (STANDARD) [id:9870366]","0.21695728085365473","4.075687535353271","0.8842500852793795","6.0","pp_kernel","0.6051423048723589","0.008272890413193701","Luke Kennard OVER PR 9.5 (GOBLIN) [id:9880798] | Marcus Smart UNDER PR 14.5 (STANDARD) [id:9868912] | Isaiah Collier UNDER PR 20.5 (STANDARD) [id:9870366]","Luke Kennard OVER PR 9.5 (GOBLIN) [id:9880798]","Marcus Smart UNDER PR 14.5 (STANDARD) [id:9868912]","Isaiah Collier UNDER PR 20.5 (STANDARD) [id:9870366]"
"3","Austin Reaves OVER RA 9.5 (GOBLIN) [id:9869051] | Jusuf Nurkić OVER REB 9 (STANDARD) [id:9878030] | Kyle Filipowski UNDER PRA 27.5 (STANDARD) [id:9870770]","0.2125537392251307","4.126781844465563","0.8771629120075372","6.0","pp_kernel","0.6014544091385811","0.0","Austin Reaves OVER RA 9.5 (GOBLIN) [id:9869051] | Jusuf Nurkić OVER REB 9 (STANDARD) [id:9878030] | Kyle Filipowski UNDER PRA 27.5 (STANDARD) [id:9870770]","Austin Reaves OVER RA 9.5 (GOBLIN) [id:9869051]","Jusuf Nurkić OVER REB 9 (STANDARD) [id:9878030]","Kyle Filipowski UNDER PRA 27.5 (STANDARD) [id:9870770]"
"3","Brandon Williams OVER PTS 11.5 (GOBLIN) [id:9884440] | Vít Krejčí UNDER REB 2.5 (STANDARD) [id:9881758] | Max Christie OVER PR 18.5 (STANDARD) [id:9868940]","0.21342263351887902","4.087176199308896","0.8722959081121874","6.0","pp_kernel","0.5987477177659888","0.002218217107999463","Brandon Williams OVER PTS 11.5 (GOBLIN) [id:9884440] | Vít Krejčí UNDER REB 2.5 (STANDARD) [id:9881758] | Max Christie OVER PR 18.5 (STANDARD) [id:9868940]","Brandon Williams OVER PTS 11.5 (GOBLIN) [id:9884440]","Vít Krejčí UNDER REB 2.5 (STANDARD) [id:9881758]","Max Christie OVER PR 18.5 (STANDARD) [id:9868940]"
"3","Sidy Cissoko OVER PRA 10.5 (GOBLIN) [id:9886289] | Isaiah Collier UNDER RA 14 (STANDARD) [id:9870374] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769]","0.21188179313408684","4.11445334137782","0.8717777517376677","6.0","pp_kernel","0.5976724655068987","0.0007889546351084936","Sidy Cissoko OVER PRA 10.5 (GOBLIN) [id:9886289] | Isaiah Collier UNDER RA 14 (STANDARD) [id:9870374] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769]","Sidy Cissoko OVER PRA 10.5 (GOBLIN) [id:9886289]","Isaiah Collier UNDER RA 14 (STANDARD) [id:9870374]","Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769]"
"3","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751] | Maxi Kleber UNDER PRA 9.5 (STANDARD) [id:9885865] | Brice Sensabaugh UNDER RA 6 (STANDARD) [id:9871983]","0.2130226839040169","4.085368247904914","0.8702761089049559","6.0","pp_kernel","0.5976816016849079","0.001701446229294884","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751] | Maxi Kleber UNDER PRA 9.5 (STANDARD) [id:9885865] | Brice Sensabaugh UNDER RA 6 (STANDARD) [id:9871983]","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751]","Maxi Kleber UNDER PRA 9.5 (STANDARD) [id:9885865]","Brice Sensabaugh UNDER RA 6 (STANDARD) [id:9871983]"
"3","Khris Middleton OVER PR 8.5 (GOBLIN) [id:9885217] | Max Christie OVER PA 17.5 (STANDARD) [id:9868939] | Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121]","0.21569558171229863","4.025775719215115","0.8683420355993517","6.0","pp_kernel","0.6101426133866648","0.0","Khris Middleton OVER PR 8.5 (GOBLIN) [id:9885217] | Max Christie OVER PA 17.5 (STANDARD) [id:9868939] | Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121]","Khris Middleton OVER PR 8.5 (GOBLIN) [id:9885217]","Max Christie OVER PA 17.5 (STANDARD) [id:9868939]","Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121]"
"3","Jarred Vanderbilt OVER PR 6.5 (GOBLIN) [id:9884871] | Toumani Camara OVER FG3M 2.5 (STANDARD) [id:9870175] | Jerami Grant UNDER PTS 21.5 (STANDARD) [id:9870148]","0.2111474394202231","4.067210405636295","0.8587810627333907","6.0","pp_kernel","0.5978280332935929","0.0011992205066706457","Jarred Vanderbilt OVER PR 6.5 (GOBLIN) [id:9884871] | Toumani Camara OVER FG3M 2.5 (STANDARD) [id:9870175] | Jerami Grant UNDER PTS 21.5 (STANDARD) [id:9870148]","Jarred Vanderbilt OVER PR 6.5 (GOBLIN) [id:9884871]","Toumani Camara OVER FG3M 2.5 (STANDARD) [id:9870175]","Jerami Grant UNDER PTS 21.5 (STANDARD) [id:9870148]"
"4","Luke Kennard OVER PR 8.5 (GOBLIN) [id:9883896] | Blake Wesley OVER PA 4.5 (GOBLIN) [id:9886277] | Isaiah Collier UNDER PR 20.5 (STANDARD) [id:9870366] | John Konchar UNDER PTS 4.5 (STANDARD) [id:9886142]","0.21808845914213293","4.512107492805255","0.9840385705895707","10.0","pp_kernel","0.6885592349088108","0.004219198671291512","Luke Kennard OVER PR 8.5 (GOBLIN) [id:9883896] | Blake Wesley OVER PA 4.5 (GOBLIN) [id:9886277] | Isaiah Collier UNDER PR 20.5 (STANDARD) [id:9870366] | John Konchar UNDER PTS 4.5 (STANDARD) [id:9886142]","Luke Kennard OVER PR 8.5 (GOBLIN) [id:9883896]","Blake Wesley OVER PA 4.5 (GOBLIN) [id:9886277]","Isaiah Collier UNDER PR 20.5 (STANDARD) [id:9870366]"
"4","Scoot Henderson OVER AST 3.5 (GOBLIN) [id:9885185] | Klay Thompson OVER FG3M 1.5 (GOBLIN) [id:9884239] | Luke Kennard OVER PR 12.5 (STANDARD) [id:9880714] | Vince Williams UNDER RA 8.5 (STANDARD) [id:9872807]","0.1894813635443239","4.479831300454367","0.8488445432586352","10.0","pp_kernel","0.6722795225727131","0.0029685602482796016","Scoot Henderson OVER AST 3.5 (GOBLIN) [id:9885185] | Klay Thompson OVER FG3M 1.5 (GOBLIN) [id:9884239] | Luke Kennard OVER PR 12.5 (STANDARD) [id:9880714] | Vince Williams UNDER RA 8.5 (STANDARD) [id:9872807]","Scoot Henderson OVER AST 3.5 (GOBLIN) [id:9885185]","Klay Thompson OVER FG3M 1.5 (GOBLIN) [id:9884239]","Luke Kennard OVER PR 12.5 (STANDARD) [id:9880714]"
"4","Scoot Henderson OVER PA 11.5 (GOBLIN) [id:9886249] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300] | P.J. Washington OVER REB 6 (STANDARD) [id:9868990] | Maxi Kleber UNDER PRA 9.5 (STANDARD) [id:9885865]","0.18490545554950788","4.487062018866997","0.8296822466774966","10.0","pp_kernel","0.667621725654869","0.0","Scoot Henderson OVER PA 11.5 (GOBLIN) [id:9886249] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300] | P.J. Washington OVER REB 6 (STANDARD) [id:9868990] | Maxi Kleber UNDER PRA 9.5 (STANDARD) [id:9885865]","Scoot Henderson OVER PA 11.5 (GOBLIN) [id:9886249]","Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300]","P.J. Washington OVER REB 6 (STANDARD) [id:9868990]"
"4","Scoot Henderson OVER PA 11.5 (GOBLIN) [id:9886249] | Jarred Vanderbilt OVER PR 6.5 (GOBLIN) [id:9884871] | Toumani Camara OVER FG3M 2.5 (STANDARD) [id:9870175] | Jerami Grant UNDER PTS 21.5 (STANDARD) [id:9870148]","0.1794605461419033","4.5019441677924945","0.8079213590523974","10.0","pp_kernel","0.6608535284694949","0.0008994153800029844","Scoot Henderson OVER PA 11.5 (GOBLIN) [id:9886249] | Jarred Vanderbilt OVER PR 6.5 (GOBLIN) [id:9884871] | Toumani Camara OVER FG3M 2.5 (STANDARD) [id:9870175] | Jerami Grant UNDER PTS 21.5 (STANDARD) [id:9870148]","Scoot Henderson OVER PA 11.5 (GOBLIN) [id:9886249]","Jarred Vanderbilt OVER PR 6.5 (GOBLIN) [id:9884871]","Toumani Camara OVER FG3M 2.5 (STANDARD) [id:9870175]"
"4","Jrue Holiday OVER FG3M 1.5 (GOBLIN) [id:9870158] | Scoot Henderson OVER PR 9.5 (GOBLIN) [id:9885150] | Klay Thompson OVER PA 13.5 (STANDARD) [id:9884255] | Ace Bailey UNDER PRA 25 (STANDARD) [id:9870732]","0.1726378879332129","4.533317898476241","0.7826224273227697","10.0","pp_kernel","0.655864952009598","0.0010329323125531555","Jrue Holiday OVER FG3M 1.5 (GOBLIN) [id:9870158] | Scoot Henderson OVER PR 9.5 (GOBLIN) [id:9885150] | Klay Thompson OVER PA 13.5 (STANDARD) [id:9884255] | Ace Bailey UNDER PRA 25 (STANDARD) [id:9870732]","Jrue Holiday OVER FG3M 1.5 (GOBLIN) [id:9870158]","Scoot Henderson OVER PR 9.5 (GOBLIN) [id:9885150]","Klay Thompson OVER PA 13.5 (STANDARD) [id:9884255]"
"4","Marvin Bagley OVER RA 7.5 (GOBLIN) [id:9885275] | Brandon Williams OVER PR 12.5 (GOBLIN) [id:9884445] | Vít Krejčí UNDER PR 12.5 (STANDARD) [id:9870194] | Kyle Filipowski UNDER PA 18 (STANDARD) [id:9870768]","0.1645770153881528","4.655314211243152","0.7661577185804506","10.0","pp_kernel","0.6422835949539885","0.004487032231080201","Marvin Bagley OVER RA 7.5 (GOBLIN) [id:9885275] | Brandon Williams OVER PR 12.5 (GOBLIN) [id:9884445] | Vít Krejčí UNDER PR 12.5 (STANDARD) [id:9870194] | Kyle Filipowski UNDER PA 18 (STANDARD) [id:9870768]","Marvin Bagley OVER RA 7.5 (GOBLIN) [id:9885275]","Brandon Williams OVER PR 12.5 (GOBLIN) [id:9884445]","Vít Krejčí UNDER PR 12.5 (STANDARD) [id:9870194]"
"4","Marcus Smart OVER PR 11.5 (GOBLIN) [id:9869692] | Austin Reaves OVER REB 2.5 (GOBLIN) [id:9869536] | Jake LaRavia UNDER PRA 16 (STANDARD) [id:9878044] | Ace Bailey UNDER PR 22.5 (STANDARD) [id:9870731]","0.14997085740864938","4.593202676901425","0.6888465437066102","10.0","pp_kernel","0.6287987402519497","0.0008694572102844465","Marcus Smart OVER PR 11.5 (GOBLIN) [id:9869692] | Austin Reaves OVER REB 2.5 (GOBLIN) [id:9869536] | Jake LaRavia UNDER PRA 16 (STANDARD) [id:9878044] | Ace Bailey UNDER PR 22.5 (STANDARD) [id:9870731]","Marcus Smart OVER PR 11.5 (GOBLIN) [id:9869692]","Austin Reaves OVER REB 2.5 (GOBLIN) [id:9869536]","Jake LaRavia UNDER PRA 16 (STANDARD) [id:9878044]"
"4","Luke Kennard OVER PR 8.5 (GOBLIN) [id:9883896] | Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751] | Scoot Henderson OVER PTS 11.5 (STANDARD) [id:9884334] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730]","0.14981910673704288","4.596284617866519","0.6886112557579723","10.0","pp_kernel","0.6270252232325167","0.0012929442186922766","Luke Kennard OVER PR 8.5 (GOBLIN) [id:9883896] | Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751] | Scoot Henderson OVER PTS 11.5 (STANDARD) [id:9884334] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730]","Luke Kennard OVER PR 8.5 (GOBLIN) [id:9883896]","Jarred Vanderbilt OVER PR 7.5 (GOBLIN) [id:9884751]","Scoot Henderson OVER PTS 11.5 (STANDARD) [id:9884334]"
"4","Khris Middleton OVER REB 2.5 (GOBLIN) [id:9885231] | Blake Wesley OVER PTS 4.5 (GOBLIN) [id:9886272] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153] | Max Christie OVER PA 17.5 (STANDARD) [id:9868939]","0.14841192187348515","4.616724270788311","0.6851769217876575","10.0","pp_kernel","0.6224405118976204","0.003293453421158776","Khris Middleton OVER REB 2.5 (GOBLIN) [id:9885231] | Blake Wesley OVER PTS 4.5 (GOBLIN) [id:9886272] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153] | Max Christie OVER PA 17.5 (STANDARD) [id:9868939]","Khris Middleton OVER REB 2.5 (GOBLIN) [id:9885231]","Blake Wesley OVER PTS 4.5 (GOBLIN) [id:9886272]","Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153]"
"4","Donovan Clingan OVER PTS 9.5 (GOBLIN) [id:9870236] | Naji Marshall OVER REB 3.5 (GOBLIN) [id:9869621] | Daniel Gafford UNDER PRA 17 (STANDARD) [id:9868830] | Kyle Filipowski UNDER RA 12 (STANDARD) [id:9870775]","0.14878922076742798","4.575972253560869","0.6808553458606931","10.0","pp_kernel","0.6251966286498503","0.0","Donovan Clingan OVER PTS 9.5 (GOBLIN) [id:9870236] | Naji Marshall OVER REB 3.5 (GOBLIN) [id:9869621] | Daniel Gafford UNDER PRA 17 (STANDARD) [id:9868830] | Kyle Filipowski UNDER RA 12 (STANDARD) [id:9870775]","Donovan Clingan OVER PTS 9.5 (GOBLIN) [id:9870236]","Naji Marshall OVER REB 3.5 (GOBLIN) [id:9869621]","Daniel Gafford UNDER PRA 17 (STANDARD) [id:9868830]"
"4","Jrue Holiday OVER RA 9.5 (GOBLIN) [id:9871503] | Toumani Camara OVER FG3M 1.5 (GOBLIN) [id:9870173] | Scoot Henderson OVER PR 14.5 (STANDARD) [id:9884339] | LeBron James UNDER PRA 40 (STANDARD) [id:9868883]","0.14410479517561633","4.643829434082218","0.6691980894289163","10.0","pp_kernel","0.6175316606753043","0.0018412137280895626","Jrue Holiday OVER RA 9.5 (GOBLIN) [id:9871503] | Toumani Camara OVER FG3M 1.5 (GOBLIN) [id:9870173] | Scoot Henderson OVER PR 14.5 (STANDARD) [id:9884339] | LeBron James UNDER PRA 40 (STANDARD) [id:9868883]","Jrue Holiday OVER RA 9.5 (GOBLIN) [id:9871503]","Toumani Camara OVER FG3M 1.5 (GOBLIN) [id:9870173]","Scoot Henderson OVER PR 14.5 (STANDARD) [id:9884339]"
