rank,tier,player,team,opp,stat,direction,line,hit_probability_pct,p_cal,game_date,start_time,run_id,generated_at
1,GOBLIN,Ayo Dosunmu,MIN,SAS,PTS,OVER,5.5,88.2,0.8818707731806884,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
2,GOBLIN,Dylan Harper,SAS,MIN,RA,OVER,4.5,84.3,0.8427024373218196,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
3,GOBLIN,VJ Edgecombe,PHI,NYK,PA,OVER,11.5,82.8,0.8278285616750183,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
4,GOBLIN,Keldon Johnson,SAS,MIN,PTS,OVER,4.5,79.3,0.793425357306201,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
5,GOBLIN,Miles McBride,NYK,PHI,PA,OVER,9.5,79.0,0.7901402385026713,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
6,GOBLIN,Mikal Bridges,NYK,PHI,AST,OVER,1.5,78.6,0.7863912719721476,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
7,GOBLIN,Rudy Gobert,MIN,SAS,PTS,OVER,4.5,78.5,0.785448319421924,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
8,GOBLIN,Quentin Grimes,PHI,NYK,PTS,OVER,3.5,78.2,0.7818589284431267,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
9,GOBLIN,Naz Reid,MIN,SAS,REB,OVER,3.5,74.1,0.7409794804473695,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
10,GOBLIN,Luke Kornet,SAS,MIN,PR,OVER,4.5,71.2,0.7122954688671393,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
1,STANDARD,Terrence Shannon,MIN,SAS,PRA,OVER,14.5,84.5,0.8454307385156932,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
2,STANDARD,Mitchell Robinson,NYK,PHI,REB,UNDER,7.0,82.8,0.8279854384940043,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
3,STANDARD,Anthony Edwards,MIN,SAS,REB,UNDER,4.5,82.4,0.8239187941020054,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
4,STANDARD,Julius Randle,MIN,SAS,PA,UNDER,22.5,81.1,0.8111079133334722,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
5,STANDARD,Naz Reid,MIN,SAS,REB,UNDER,6.0,76.7,0.7665579769824863,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
6,STANDARD,Mikal Bridges,NYK,PHI,PR,UNDER,18.5,74.5,0.7451077463093178,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
7,STANDARD,De'Aaron Fox,SAS,MIN,FTA,UNDER,3.5,68.2,0.6819575271933301,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
8,STANDARD,Tyrese Maxey,PHI,NYK,REB,UNDER,4.0,67.3,0.6734944276302689,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
9,STANDARD,Quentin Grimes,PHI,NYK,PR,UNDER,9.5,67.0,0.6696333308752248,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
10,STANDARD,Mike Conley,MIN,SAS,PTS,OVER,5.0,65.9,0.6588984277660846,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
1,DEMON,Jose Alvarado,NYK,PHI,AST,OVER,2.5,75.2,0.7522514151152173,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
2,DEMON,Dylan Harper,SAS,MIN,AST,OVER,3.5,54.3,0.543136350990281,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
3,DEMON,Luke Kornet,SAS,MIN,PRA,OVER,9.5,53.4,0.5344060652580138,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
4,DEMON,Mikal Bridges,NYK,PHI,AST,OVER,3.5,51.9,0.5187478669123926,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
5,DEMON,VJ Edgecombe,PHI,NYK,REB,OVER,5.5,48.4,0.4836196313471683,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
6,DEMON,Quentin Grimes,PHI,NYK,PR,OVER,11.5,46.0,0.4597068377957223,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
7,DEMON,Jordan Clarkson,NYK,PHI,PRA,OVER,10.5,45.2,0.4515153609164052,2026-05-08,2026-05-08T19:00:00.000-04:00,20260508_174422,2026-05-08 17:44:28
8,DEMON,Rudy Gobert,MIN,SAS,PTS,OVER,8.5,45.0,0.4495468666741014,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
9,DEMON,Keldon Johnson,SAS,MIN,PR,OVER,14.5,35.8,0.3581291999368901,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
10,DEMON,Harrison Barnes,SAS,MIN,FG3M,OVER,0.5,20.5,0.2051750997075088,2026-05-08,2026-05-08T21:30:00.000-04:00,20260508_174422,2026-05-08 17:44:28
