n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | Julius Randle UNDER PA 27.5 (STANDARD) [id:10649384] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103] | Coby White OVER RA 6.5 (DEMON) [id:10645586],0.1882674581825745,10.0,1.0,10.0,1.882674581825745,10.0,atlas,0.6615838416158384,0.04130925784036375,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | Julius Randle UNDER PA 27.5 (STANDARD) [id:10649384] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103] | Coby White OVER RA 6.5 (DEMON) [id:10645586],0.0,0.0,0.0,0.0,0.0,4,1.0,0.7882674581825745,"['miles bridges', 'julius randle', 'ayo dosunmu', 'coby white']",1,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536],Julius Randle UNDER PA 27.5 (STANDARD) [id:10649384],Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],Coby White OVER RA 6.5 (DEMON) [id:10645586],0,
4,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Rudy Gobert UNDER RA 14 (STANDARD) [id:10649562] | Coby White OVER RA 6.5 (DEMON) [id:10645586],0.17714435506778675,10.0,1.0,10.0,1.7714435506778674,10.0,atlas,0.6551844815518448,0.03989188326060579,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Rudy Gobert UNDER RA 14 (STANDARD) [id:10649562] | Coby White OVER RA 6.5 (DEMON) [id:10645586],0.0,0.0,0.0,0.0,0.0,4,1.0,0.7771443550677868,"['lamelo ball', 'ayo dosunmu', 'rudy gobert', 'coby white']",1,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],Rudy Gobert UNDER RA 14 (STANDARD) [id:10649562],Coby White OVER RA 6.5 (DEMON) [id:10645586],0,
4,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Jaden McDaniels OVER AST 2.5 (STANDARD) [id:10652211] | Justin Edwards UNDER PRA 18.5 (STANDARD) [id:10647166] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.1707371393822648,10.0,1.0,10.0,1.707371393822648,10.0,atlas,0.6540361993177168,0.04133842454295561,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Jaden McDaniels OVER AST 2.5 (STANDARD) [id:10652211] | Justin Edwards UNDER PRA 18.5 (STANDARD) [id:10647166] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,2,0.5,0.4707371393822648,"['coby white', 'jaden mcdaniels', 'justin edwards', 'jordan goodwin']",1,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Jaden McDaniels OVER AST 2.5 (STANDARD) [id:10652211],Justin Edwards UNDER PRA 18.5 (STANDARD) [id:10647166],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
4,Coby White OVER PA 11.5 (GOBLIN) [id:10653362] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Brandon Miller UNDER RA 8.5 (STANDARD) [id:10650496] | Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0.16859339014043243,10.0,1.0,10.0,1.6859339014043242,10.0,atlas,0.6552344765523448,0.037270258603207554,Coby White OVER PA 11.5 (GOBLIN) [id:10653362] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Brandon Miller UNDER RA 8.5 (STANDARD) [id:10650496] | Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0.0,0.0,0.0,0.0,0.0,4,1.0,0.7685933901404324,"['coby white', 'ayo dosunmu', 'brandon miller', 'grant williams']",1,Coby White OVER PA 11.5 (GOBLIN) [id:10653362],Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],Brandon Miller UNDER RA 8.5 (STANDARD) [id:10650496],Grant Williams OVER PRA 12.5 (DEMON) [id:10645597],0,
4,Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Coby White OVER PA 19.5 (DEMON) [id:10644472],0.16044007294142104,10.0,1.0,10.0,1.6044007294142104,10.0,atlas,0.638036196380362,0.05733661643597204,Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Coby White OVER PA 19.5 (DEMON) [id:10644472],0.0,0.0,0.0,0.0,0.0,4,1.0,0.760440072941421,"['ryan kalkbrenner', 'grant williams', 'moussa diabaté', 'coby white']",1,Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581],Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Coby White OVER PA 19.5 (DEMON) [id:10644472],0,
4,Donte DiVincenzo OVER PTS 11.5 (GOBLIN) [id:10652119] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0.16026492551506125,10.0,1.0,10.0,1.6026492551506124,10.0,atlas,0.6466288908137119,0.02718874348084148,Donte DiVincenzo OVER PTS 11.5 (GOBLIN) [id:10652119] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0.0,0.0,0.0,0.0,0.0,3,0.75,0.6102649255150612,"['donte divincenzo', 'tristan silva', 'ayo dosunmu', 'grant williams']",1,Donte DiVincenzo OVER PTS 11.5 (GOBLIN) [id:10652119],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0,
4,Jaden McDaniels OVER RA 5.5 (GOBLIN) [id:10650235] | Ayo Dosunmu UNDER PR 19.5 (STANDARD) [id:10649102] | Brandon Miller UNDER PR 26.5 (STANDARD) [id:10643828] | Ryan Kalkbrenner OVER PR 11.5 (DEMON) [id:10650593],0.15190413047772164,10.0,1.0,10.0,1.5190413047772164,10.0,atlas,0.6262123787621238,0.040008765282267725,Jaden McDaniels OVER RA 5.5 (GOBLIN) [id:10650235] | Ayo Dosunmu UNDER PR 19.5 (STANDARD) [id:10649102] | Brandon Miller UNDER PR 26.5 (STANDARD) [id:10643828] | Ryan Kalkbrenner OVER PR 11.5 (DEMON) [id:10650593],0.0,0.0,0.0,0.0,0.0,4,1.0,0.7519041304777216,"['jaden mcdaniels', 'ayo dosunmu', 'brandon miller', 'ryan kalkbrenner']",1,Jaden McDaniels OVER RA 5.5 (GOBLIN) [id:10650235],Ayo Dosunmu UNDER PR 19.5 (STANDARD) [id:10649102],Brandon Miller UNDER PR 26.5 (STANDARD) [id:10643828],Ryan Kalkbrenner OVER PR 11.5 (DEMON) [id:10650593],0,
4,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Adem Bona UNDER REB 6 (STANDARD) [id:10651049] | Devin Booker OVER AST 5.5 (DEMON) [id:10649174],0.1433604377841125,10.0,1.0,10.0,1.433604377841125,10.0,atlas,0.6414432145931805,0.02954428521023794,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Adem Bona UNDER REB 6 (STANDARD) [id:10651049] | Devin Booker OVER AST 5.5 (DEMON) [id:10649174],0.0,0.0,0.0,0.0,0.0,1,0.25,0.29336043778411247,"['grant williams', 'tristan silva', 'adem bona', 'devin booker']",1,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Adem Bona UNDER REB 6 (STANDARD) [id:10651049],Devin Booker OVER AST 5.5 (DEMON) [id:10649174],0,
4,Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747] | Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0.14027358998248324,10.0,1.0,10.0,1.4027358998248323,10.0,atlas,0.6186708623433992,0.05935718472661397,Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747] | Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0.0,0.0,0.0,0.0,0.0,2,0.5,0.4402735899824832,"['bam adebayo', 'ryan kalkbrenner', 'tristan silva', 'grant williams']",1,Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747],Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0,
4,James Harden OVER PR 19.5 (GOBLIN) [id:10646928] | Kon Knueppel OVER RA 8.5 (STANDARD) [id:10643976] | Julius Randle UNDER PR 29.5 (STANDARD) [id:10649385] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.12801607056486017,10.0,1.0,10.0,1.2801607056486017,10.0,atlas,0.5995546847161538,0.0707270723407401,James Harden OVER PR 19.5 (GOBLIN) [id:10646928] | Kon Knueppel OVER RA 8.5 (STANDARD) [id:10643976] | Julius Randle UNDER PR 29.5 (STANDARD) [id:10649385] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,2,0.5,0.42801607056486013,"['james harden', 'kon knueppel', 'julius randle', 'jordan goodwin']",1,James Harden OVER PR 19.5 (GOBLIN) [id:10646928],Kon Knueppel OVER RA 8.5 (STANDARD) [id:10643976],Julius Randle UNDER PR 29.5 (STANDARD) [id:10649385],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
