projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,zero_dnp_mult,zero_dnp_debug,recent_form_blend,opp_defense_strength,form_z_line,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,p_for_cal_src,player_te,player_stat_te,player_dir_te,l20_edge,p_gbm,_zero_dnp_flip,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,rotowire_game_spread
11937301|Joel Embiid|PRA|DEMON|49.5|OVER,11937301,156677,2026-05-08,1,NYK,joel embiid,Joel Embiid,PHI,PRA,PTS+REBS+ASTS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-07 10:30:20.746000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.19463053694630536,0.19463053694630536,0.1863617620494504,0.204167914579179,0.20812918708129188,0.20812918708129188,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,5.445805571628215,5.445805571628215,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.445805571628215,33.73501989867219,0.08888832242894772,0.01814814342075992,0.017806152529728586,0.01814814342075992,0.01814814342075992,1.1,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4673179428581964,1.270829819972492,1.1124,0.1863617620494504,0.1863617620494504,0.0,True,0.0,0.38889596963815354,0.0,0.0,0.0,0.017806152529728586,0.008268774896854958,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1863617620494504,33.73501989867219,5.102663438727993,1.1546140323414489,0.22404116835270613,1.1546140323414489,1.1546140323414489,0.29125351885851797,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(34m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.3957430806844404,1.0,0.0,0.0,1.0,0.0,44,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.1863617620494504,p_adj,0.23430000027857803,p_adj,0.046996972850678775,0.04813087341772149,0.04841732124352338,-0.4,0.23430000027857803,False,0.0,0,"bettingpros,oddsapi",0.05,
11937846|Karl-Anthony Towns|PRA|DEMON|49.5|OVER,11937846,156677,2026-05-08,0,PHI,karl anthony towns,Karl-Anthony Towns,NYK,PRA,PTS+REBS+ASTS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-08 17:39:39.437000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.10363963603639637,0.10363963603639637,0.10036451930490564,0.11113109446341789,0.11273872612738726,0.11273872612738726,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,4.083291010339273,4.083291010339273,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.083291010339273,28.868896465497404,0.09874249540058425,0.010973361583915934,0.010766575158512245,0.010973361583915934,0.010973361583915934,1.1,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.714648152871372,1.370365300094397,1.1124,0.10036451930490564,0.10036451930490564,0.0,True,0.0,0.2657188074926969,0.0,0.0,0.0,0.010766575158512245,0.0032751167314907237,0.05,1.0,False,0.0,0.0,0.0,0.0,0.10036451930490564,28.868896465497404,4.589746364426079,1.251234362657358,0.18990839262422635,1.251234362657358,1.251234362657358,0.24688091041149426,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,combo_no_effect,"core_ben(29m,x1.0),demon(x0.0)",1.0,no_zero_dnp_out,0.0,1.0,-2.5217766266779407,1.0125372128171468,0.012537212817146814,0.0,1.0125372128171468,0.015492755515737588,50,1.0,0,"[""Anunoby, OG""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",0.0,OK,,,,0.10036451930490564,p_adj,0.3705030443819505,p_adj,0.07106115194681856,0.11528942696629207,0.08389540437158471,-0.4,0.3705030443819505,False,0.0,0,"bettingpros,oddsapi,rotowire",0.05,
11937296|Joel Embiid|PR|DEMON|44.5|OVER,11937296,156677,2026-05-08,1,NYK,joel embiid,Joel Embiid,PHI,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-08 15:53:20.864000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.17293270672932706,0.17293270672932706,0.16558575261470562,0.17925383804633657,0.18273172682731728,0.18273172682731728,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,5.445805571628215,5.445805571628215,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.445805571628215,33.73501989867219,0.07771437075342284,0.013930599228907013,0.01366808543163095,0.013930599228907013,0.013930599228907013,1.0908,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3191040092361563,1.299805261839903,1.0908,0.16558575261470562,0.16558575261470562,0.0,True,0.0,0.5285703655822145,0.0,0.0,0.0,0.01366808543163095,0.00734695411462144,0.05,1.0,False,0.0,0.0,0.0,0.0,0.16558575261470562,33.73501989867219,5.102663438727993,1.0148474144264776,0.19447640814313819,1.0148474144264776,1.0148474144264776,0.25281933058607964,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(34m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.5644910234342677,1.0,0.0,0.0,1.0,0.0,44,1.0,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,,,,0.16558575261470562,p_adj,0.17596844254148733,p_adj,0.046996972850678775,0.03239469863013694,0.04841732124352338,-0.45,0.17596844254148733,False,0.0,0,"bettingpros,oddsapi",0.05,
11937300|Joel Embiid|PRA|DEMON|44.5|OVER,11937300,156677,2026-05-08,1,NYK,joel embiid,Joel Embiid,PHI,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-07 04:01:53.034000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.3021197880211979,0.3021197880211979,0.2892843894335548,0.313829086089879,0.3199180081991801,0.3199180081991801,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,5.445805571628215,5.445805571628215,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.445805571628215,33.73501989867219,0.07971252945351416,0.025016110268308907,0.024544696656324194,0.025016110268308907,0.025016110268308907,1.1,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3191040092361563,1.1424631714904219,1.1124,0.2892843894335548,0.2892843894335548,0.0,True,0.0,0.503593381831073,0.0,0.0,0.0,0.024544696656324194,0.012835398587643099,0.05,1.0,False,0.0,0.0,0.0,0.0,0.2892843894335548,33.73501989867219,5.102663438727993,1.1546140323414489,0.22404116835270613,1.1546140323414489,1.1546140323414489,0.29125351885851797,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(34m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-0.7341953182271937,1.0,0.0,0.0,1.0,0.0,44,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.2892843894335548,p_adj,0.28497595511977547,p_adj,0.046996972850678775,0.04813087341772149,0.04841732124352338,-0.3,0.28497595511977547,False,0.0,0,"bettingpros,oddsapi",0.05,
11937364|Karl-Anthony Towns|PRA|DEMON|44.5|OVER,11937364,156677,2026-05-08,0,PHI,karl anthony towns,Karl-Anthony Towns,NYK,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-07 19:41:41.103000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.19903009699030097,0.19903009699030097,0.1927405457563094,0.20663976899561473,0.20962903709629038,0.20962903709629038,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,4.083291010339273,4.083291010339273,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.083291010339273,28.868896465497404,0.06855493700505662,0.01416617634623382,0.013899223239305342,0.01416617634623382,0.01416617634623382,1.1,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5414513697530514,1.2319445627111243,1.1124,0.1927405457563094,0.1927405457563094,0.0,True,0.0,0.6430632874367923,0.0,0.0,0.0,0.013899223239305342,0.0062895512339915804,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1927405457563094,28.868896465497404,4.589746364426079,1.251234362657358,0.18990839262422635,1.251234362657358,1.251234362657358,0.24688091041149426,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,combo_no_effect,"core_ben(29m,x1.0),demon(x0.0)",1.0,no_zero_dnp_out,0.0,1.0,-1.6097748940266272,1.0125372128171468,0.012537212817146814,0.0,1.0125372128171468,0.015492755515737588,50,1.0,0,"[""Anunoby, OG""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",0.0,OK,,,,0.1927405457563094,p_adj,0.37033611699059404,p_adj,0.07106115194681856,0.11528942696629207,0.08389540437158471,-0.4,0.37033611699059404,False,0.0,0,"bettingpros,oddsapi,rotowire",0.05,
11937531|Tyrese Maxey|PRA|DEMON|44.5|OVER,11937531,156677,2026-05-08,1,NYK,tyrese maxey,Tyrese Maxey,PHI,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-07 05:55:10.676000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.16903309669033098,0.16903309669033098,0.16097863174584878,0.17708294693532758,0.18093190680931906,0.18093190680931906,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,7.0065146513164365,7.0065146513164365,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-7.0065146513164365,39.3089808975587,0.09268888004336719,0.016413620026214534,0.0161043151894788,0.016413620026214534,0.016413620026214534,1.0908,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1320568222302525,1.2902364940393145,1.0908,0.16097863174584878,0.16097863174584878,0.0,True,0.0,0.3413889994579102,0.0,0.0,0.0,0.0161043151894788,0.008054464944482198,0.05,1.0,False,0.0,0.0,0.0,0.0,0.16097863174584878,39.3089808975587,6.789245975505904,0.877402575000919,0.1543810448556529,0.877402575000919,0.877402575000919,0.20069535831234878,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(39m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.6495175781938558,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.16097863174584878,p_adj,0.14579577157799858,p_adj,-0.05839100383509105,0.00044572727272723656,-0.09132699561883895,-0.35,0.14579577157799858,False,0.0,0,"oddsapi,rotowire",0.05,
11937816|Jalen Brunson|PA|DEMON|44.5|OVER,11937816,156677,2026-05-08,0,PHI,jalen brunson,Jalen Brunson,NYK,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-08 15:11:25.636000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.16973302669733026,0.16973302669733026,0.16198366199426859,0.17802264987822417,0.18173182681731828,0.18173182681731828,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,5.836143868417823,5.836143868417823,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.836143868417823,35.12908524434936,0.0918256077746506,0.016347038022721763,0.01603898788395558,0.016347038022721763,0.016347038022721763,1.0908,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.266756583340239,1.3241438988774488,1.0908,0.16198366199426859,0.16198366199426859,0.0,True,0.0,0.3521799028168675,0.0,0.0,0.0,0.01603898788395558,0.007749364703061673,0.05,1.0,False,0.0,0.0,0.0,0.0,0.16198366199426859,35.12908524434936,4.306395298309999,0.956660816406842,0.2172433802065462,0.956660816406842,0.956660816406842,0.28241639426851006,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,combo_no_effect,"star_ben(35m,x0.4),demon(x0.0)",1.0,no_zero_dnp_out,0.0,1.0,-1.45736280563926,1.0068479994260842,0.0068479994260841615,0.0,1.0068479994260842,0.0065066551509717074,50,1.0,0,"[""Anunoby, OG""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",0.0,OK,,,,0.16198366199426859,p_adj,0.17896444038398218,p_adj,0.03033630651340996,0.03653153333333331,0.031938045951860006,-0.4,0.17896444038398218,False,0.0,0,"bettingpros,oddsapi,rotowire",0.05,
11937819|Jalen Brunson|PRA|DEMON|44.5|OVER,11937819,156677,2026-05-08,0,PHI,jalen brunson,Jalen Brunson,NYK,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-07 12:26:22.334000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.22092790720927907,0.22092790720927907,0.21084117889622178,0.23355983968892735,0.23842615738426157,0.23842615738426157,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,5.836143868417823,5.836143868417823,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.836143868417823,35.12908524434936,0.09913948812031882,0.02315500295222398,0.02271866079270557,0.02315500295222398,0.02315500295222398,1.0908,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.266756583340239,1.240333031975532,1.0908,0.21084117889622178,0.21084117889622178,0.0,True,0.0,0.26075639849601473,0.0,0.0,0.0,0.02271866079270557,0.010086728313057292,0.05,1.0,False,0.0,0.0,0.0,0.0,0.21084117889622178,35.12908524434936,4.306395298309999,1.0213035940215356,0.22669440213746445,1.0213035940215356,1.0213035940215356,0.2947027227787038,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,combo_no_effect,"star_ben(35m,x0.4),demon(x0.0)",1.0,no_zero_dnp_out,0.0,1.0,-1.1385316304047988,1.0125372128171468,0.012537212817146814,0.0,1.0125372128171468,0.012645757950505265,50,1.0,0,"[""Anunoby, OG""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",0.0,OK,,,,0.21084117889622178,p_adj,0.22170001747976006,p_adj,0.03033630651340996,0.038076438596491236,0.031938045951860006,-0.35,0.22170001747976006,False,0.0,0,"oddsapi,rotowire",0.05,
11938572|Karl-Anthony Towns|PR|DEMON|44.5|OVER,11938572,156677,2026-05-08,0,PHI,karl anthony towns,Karl-Anthony Towns,NYK,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-08 15:11:23.673000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.052144785521447856,0.052144785521447856,0.050496957855772594,0.057807881953698084,0.058644135586441354,0.058644135586441354,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,4.083291010339273,4.083291010339273,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.083291010339273,28.868896465497404,0.12889834201248762,0.0074513401390852866,0.0073109240979254905,0.0074513401390852866,0.0074513401390852866,1.0908,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5414513697530514,1.4977304137794976,1.0908,0.050496957855772594,0.050496957855772594,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0073109240979254905,0.0016478276656752625,0.05,1.0,False,0.0,0.0,0.0,0.0,0.050496957855772594,28.868896465497404,4.589746364426079,1.0291914723579825,0.15571314743692655,1.0291914723579825,1.0291914723579825,0.20242709166800452,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,combo_no_effect,"core_ben(29m,x1.0),demon(x0.0)",1.0,no_zero_dnp_out,0.0,1.0,-3.365214946384393,1.0115468993116274,0.011546899311627445,0.0,1.0115468993116274,0.011748313708232816,50,1.0,0,"[""Anunoby, OG""]",0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""ok"", ""ok""]",0.0,OK,,,,0.050496957855772594,p_adj,0.1622001460457609,p_adj,0.07106115194681856,0.018035344827586175,0.08389540437158471,-0.4,0.1622001460457609,False,0.0,0,"bettingpros,oddsapi,rotowire",0.05,
11939154|Joel Embiid|PRA|DEMON|43.5|OVER,11939154,156677,2026-05-08,1,NYK,joel embiid,Joel Embiid,PHI,PRA,PTS+REBS+ASTS,1,43.5,OVER,DEMON,1,0,,,0,demon,2026-05-08T19:00:00.000-04:00,2026-05-07 04:29:06.021000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.326017398260174,0.326017398260174,0.31216672240546267,0.3403125532704595,0.3469153084691531,0.3469153084691531,0.1976189983423465,0.19647260583938952,0.0011463925029569666,0.0,5.445805571628215,5.445805571628215,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.445805571628215,33.73501989867219,0.08429430176260168,0.028686409058981573,0.028145830864996835,0.028686409058981573,0.028686409058981573,1.0712000000000002,1.06,1.06,1.019206332780782,0.3201055463463694,1.0,1.03,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2894612225117483,1.116789841794008,1.0712000000000002,0.31216672240546267,0.31216672240546267,0.0,True,0.0,0.44632122796747903,0.0,0.0,0.0,0.028145830864996835,0.013850675854711336,0.05,1.0,False,0.0,0.0,0.0,0.0,0.31216672240546267,33.73501989867219,5.102663438727993,1.1546140323414489,0.22404116835270613,1.1546140323414489,1.1546140323414489,0.29125351885851797,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(34m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-0.6018857657357444,1.0,0.0,0.0,1.0,0.0,44,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.31216672240546267,p_adj,0.34745018473780676,p_adj,0.046996972850678775,0.04813087341772149,0.04841732124352338,-0.3,0.34745018473780676,False,0.0,0,"bettingpros,oddsapi",0.05,
