n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.11359469640004372,10.0,1.0,10.0,1.1359469640004372,10.0,atlas,0.5816238040329549,0.032024967294447954,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1359469640004372,"['norman powell', 'bam adebayo', 'moussa diabaté', 'tristan silva']",1,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0,
4,Naz Reid OVER REB 5.5 (GOBLIN) [id:10649440] | Donte DiVincenzo OVER RA 7.5 (GOBLIN) [id:10649247] | Davion Mitchell OVER RA 7.5 (STANDARD) [id:10643888] | Kel'el Ware UNDER PR 22.5 (STANDARD) [id:10650504],0.08994815642923645,10.0,1.0,10.0,0.8994815642923646,10.0,atlas,0.5476876487128577,0.052123008399733065,Naz Reid OVER REB 5.5 (GOBLIN) [id:10649440] | Donte DiVincenzo OVER RA 7.5 (GOBLIN) [id:10649247] | Davion Mitchell OVER RA 7.5 (STANDARD) [id:10643888] | Kel'el Ware UNDER PR 22.5 (STANDARD) [id:10650504],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8994815642923646,"['naz reid', 'donte divincenzo', 'davion mitchell', ""kel'el ware""]",1,Naz Reid OVER REB 5.5 (GOBLIN) [id:10649440],Donte DiVincenzo OVER RA 7.5 (GOBLIN) [id:10649247],Davion Mitchell OVER RA 7.5 (STANDARD) [id:10643888],Kel'el Ware UNDER PR 22.5 (STANDARD) [id:10650504],0,
4,LaMelo Ball OVER RA 9.5 (GOBLIN) [id:10645625] | Tyler Herro OVER PRA 24.5 (GOBLIN) [id:10644593] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Norman Powell OVER PA 23 (STANDARD) [id:10644081],0.08953582700705935,10.0,1.0,10.0,0.8953582700705935,10.0,atlas,0.5470327314528621,0.07240494802672709,LaMelo Ball OVER RA 9.5 (GOBLIN) [id:10645625] | Tyler Herro OVER PRA 24.5 (GOBLIN) [id:10644593] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Norman Powell OVER PA 23 (STANDARD) [id:10644081],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8953582700705935,"['lamelo ball', 'tyler herro', 'jordan goodwin', 'norman powell']",1,LaMelo Ball OVER RA 9.5 (GOBLIN) [id:10645625],Tyler Herro OVER PRA 24.5 (GOBLIN) [id:10644593],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Norman Powell OVER PA 23 (STANDARD) [id:10644081],0,
4,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Donovan Mitchell OVER PTS 25.5 (STANDARD) [id:10645084] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.08941516697188352,10.0,1.0,10.0,0.8941516697188352,10.0,atlas,0.5474755737692631,0.05747461518005805,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Donovan Mitchell OVER PTS 25.5 (STANDARD) [id:10645084] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8941516697188352,"['bam adebayo', 'tyler herro', 'donovan mitchell', 'moussa diabaté']",1,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804],Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586],Donovan Mitchell OVER PTS 25.5 (STANDARD) [id:10645084],Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0,
4,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559] | Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003],0.08847210674563315,10.0,1.0,10.0,0.8847210674563315,10.0,atlas,0.545403751879344,0.07193014360086777,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559] | Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8847210674563315,"['norman powell', 'rudy gobert', 'ryan kalkbrenner', 'lamelo ball']",1,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559],Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003],0,
4,Coby White OVER PTS 11.5 (GOBLIN) [id:10644469] | LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623] | Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],0.08820752643398992,10.0,1.0,10.0,0.8820752643398992,10.0,atlas,0.5450803347553268,0.07273583303762249,Coby White OVER PTS 11.5 (GOBLIN) [id:10644469] | LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623] | Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8820752643398992,"['coby white', 'lamelo ball', 'collin gillespie', 'davion mitchell']",1,Coby White OVER PTS 11.5 (GOBLIN) [id:10644469],LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623],Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145],Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],0,
4,Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225] | Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0.08796156868205954,10.0,1.0,10.0,0.8796156868205953,10.0,atlas,0.5446023004943893,0.05296454218588515,Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225] | Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8796156868205953,"['collin gillespie', 'ryan kalkbrenner', 'jordan goodwin', 'jett howard']",1,Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225],Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0,
4,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | De'Aaron Fox UNDER PA 25.5 (STANDARD) [id:10649987],0.08759253434014616,10.0,1.0,10.0,0.8759253434014616,10.0,atlas,0.544236794070094,0.024485192067419406,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | De'Aaron Fox UNDER PA 25.5 (STANDARD) [id:10649987],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8759253434014616,"['coby white', 'jaime jaquez', 'jett howard', ""de'aaron fox""]",1,Coby White OVER AST 2.5 (GOBLIN) [id:10643844],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],De'Aaron Fox UNDER PA 25.5 (STANDARD) [id:10649987],0,
4,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0.08719584011695007,10.0,1.0,10.0,0.8719584011695007,10.0,atlas,0.5434818783497005,0.06471601658998731,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8719584011695007,"['miles bridges', 'davion mitchell', 'kon knueppel', 'jordan goodwin']",1,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714],Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0,
4,Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | Miles Bridges OVER PRA 24.5 (STANDARD) [id:10644030],0.08712735170781791,10.0,1.0,10.0,0.8712735170781791,10.0,atlas,0.5433688664485882,0.06463856430026257,Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | Miles Bridges OVER PRA 24.5 (STANDARD) [id:10644030],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8712735170781791,"['rudy gobert', 'grayson allen', 'coby white', 'miles bridges']",1,Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337],Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230],Coby White OVER PTS 13.5 (STANDARD) [id:10643852],Miles Bridges OVER PRA 24.5 (STANDARD) [id:10644030],0,
4,Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198] | Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125] | Kon Knueppel OVER PR 24.5 (STANDARD) [id:10643969] | Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939],0.0865471752414543,10.0,1.0,10.0,0.865471752414543,10.0,atlas,0.5424856418981012,0.07194958103330663,Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198] | Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125] | Kon Knueppel OVER PR 24.5 (STANDARD) [id:10643969] | Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939],0.0,0.0,0.0,0.0,0.0,0,0.0,0.865471752414543,"['ayo dosunmu', 'rudy gobert', 'kon knueppel', 'jaime jaquez']",1,Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198],Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125],Kon Knueppel OVER PR 24.5 (STANDARD) [id:10643969],Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939],0,
4,Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Grayson Allen OVER PTS 13.5 (STANDARD) [id:10649268] | Rudy Gobert OVER PRA 26.5 (STANDARD) [id:10649552],0.08444170528602803,10.0,1.0,10.0,0.8444170528602802,10.0,atlas,0.5392207203314782,0.06625299416263686,Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Grayson Allen OVER PTS 13.5 (STANDARD) [id:10649268] | Rudy Gobert OVER PRA 26.5 (STANDARD) [id:10649552],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8444170528602802,"['kon knueppel', 'naz reid', 'grayson allen', 'rudy gobert']",1,Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511],Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124],Grayson Allen OVER PTS 13.5 (STANDARD) [id:10649268],Rudy Gobert OVER PRA 26.5 (STANDARD) [id:10649552],0,
4,Jaime Jaquez OVER PTS 11.5 (GOBLIN) [id:10644498] | Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | Ayo Dosunmu OVER PA 20.5 (STANDARD) [id:10649101] | Davion Mitchell OVER RA 7.5 (STANDARD) [id:10643888],0.08429842963358236,10.0,1.0,10.0,0.8429842963358236,10.0,atlas,0.5390229717653566,0.07439681685825321,Jaime Jaquez OVER PTS 11.5 (GOBLIN) [id:10644498] | Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | Ayo Dosunmu OVER PA 20.5 (STANDARD) [id:10649101] | Davion Mitchell OVER RA 7.5 (STANDARD) [id:10643888],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8429842963358236,"['jaime jaquez', 'brandon miller', 'ayo dosunmu', 'davion mitchell']",1,Jaime Jaquez OVER PTS 11.5 (GOBLIN) [id:10644498],Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465],Ayo Dosunmu OVER PA 20.5 (STANDARD) [id:10649101],Davion Mitchell OVER RA 7.5 (STANDARD) [id:10643888],0,
4,Kon Knueppel OVER PTS 16.5 (GOBLIN) [id:10645613] | Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],0.08326312310644819,10.0,1.0,10.0,0.8326312310644819,10.0,atlas,0.5373321236743942,0.05908327069729514,Kon Knueppel OVER PTS 16.5 (GOBLIN) [id:10645613] | Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8326312310644819,"['kon knueppel', 'grayson allen', 'jaime jaquez', 'rudy gobert']",1,Kon Knueppel OVER PTS 16.5 (GOBLIN) [id:10645613],Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259],Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937],Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],0,
