projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9803372,Maxime Raynaud,PR,20.5,OVER,STANDARD,1,0,20.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:07:38.996000+00:00,0,0,standard,SAC,2026-02-09,BOS,0,1.0,0.17506498700259948,0.17246550689862028,0.0,0.0,False,0.0,23.55,6.094874896173013,0.6135882568229951,0.20896833850925894,20,OK,0.17506498700259948,0.0,0,,0.03
9803372,Maxime Raynaud,PR,20.5,UNDER,STANDARD,0,1,20.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:07:38.996000+00:00,0,0,standard,SAC,2026-02-09,BOS,0,1.0,0.8249350129974006,0.8275344931013797,0.003141234746888899,0.002599480103979146,False,0.0,23.55,6.094874896173013,0.6135882568229951,0.20896833850925894,20,OK,0.7424415116976605,0.0,0,,0.03
9812534,Daniss Jenkins,PA,14.5,OVER,DEMON,1,0,14.5,2026-02-09T19:10:00.000-05:00,2026-02-09T20:07:05.542000+00:00,0,0,demon,DET,2026-02-09,,0,1.0,0.28684263147370526,0.29104179164167165,0.014428031604259676,0.004199160167966398,False,0.0,16.45,7.723179397113601,0.6522847960694576,0.36509956836153057,20,OK,0.27536892621475706,0.0,0,,0.03
9795233,Kon Knueppel,PTS,17.5,OVER,STANDARD,1,0,17.5,2026-02-09T19:10:00.000-05:00,2026-02-09T20:06:33.140000+00:00,0,0,standard,CHA,2026-02-09,,0,0.6,0.5449910017996401,0.5381923615276945,0.0,0.0,False,0.0,30.55,4.914010581999189,0.5995865625295383,0.16023614268514141,20,OK,0.5449910017996401,0.0,0,,0.03
9795233,Kon Knueppel,PTS,17.5,UNDER,STANDARD,0,1,17.5,2026-02-09T19:10:00.000-05:00,2026-02-09T20:06:33.140000+00:00,0,0,standard,CHA,2026-02-09,,0,0.6,0.45500899820035995,0.46180763847230555,0.014721801255683023,0.0067986402719456,False,0.0,30.55,4.914010581999189,0.5995865625295383,0.16023614268514141,20,OK,0.409508098380324,0.0,0,,0.03
9812403,Grant Williams,PTS,3.5,OVER,GOBLIN,1,0,3.5,2026-02-09T19:10:00.000-05:00,2026-02-09T20:06:25.368000+00:00,0,0,goblin,CHA,2026-02-09,,0,0.6,0.7249550089982003,0.7145570885822835,0.0,0.0,False,0.0,17.416666666666668,3.277660073216189,0.3595681991870072,0.26039070623033184,12,OK,0.7249550089982003,0.0,0,,0.03
9802801,Onyeka Okongwu,RA,9.5,OVER,GOBLIN,1,0,9.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:06:24.269000+00:00,0,0,goblin,ATL,2026-02-09,,0,1.0,0.7817436512697461,0.7705458908218357,0.0,0.0,True,0.0,33.25,3.2844329799829985,0.36449043106644685,0.09647293349053791,20,OK,0.7817436512697461,0.0,0,,0.03
9799597,Saddiq Bey,AST,2.5,OVER,STANDARD,1,0,2.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:06:08.832000+00:00,0,0,standard,NOP,2026-02-09,,0,0.6,0.5817836432713457,0.5761847630473905,0.0,0.0,False,0.0,32.0,2.949576240750525,0.08617005713260538,0.04195298475830801,20,OK,0.5817836432713457,0.0,0,,0.03
9799597,Saddiq Bey,AST,2.5,UNDER,STANDARD,0,1,2.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:06:08.832000+00:00,0,0,standard,NOP,2026-02-09,,0,0.6,0.41821635672865426,0.4238152369526095,0.013210662892191572,0.005598880223955216,False,0.0,32.0,2.949576240750525,0.08617005713260538,0.04195298475830801,20,OK,0.37639472105578886,0.0,0,,0.03
9803962,Kentavious Caldwell-Pope,PRA,12.5,OVER,STANDARD,1,0,12.5,2026-02-09T22:10:00.000-05:00,2026-02-09T20:06:06.018000+00:00,0,0,standard,MEM,2026-02-09,,0,1.0,0.5171965606878625,0.5107978404319136,0.0,0.0,False,0.0,19.85,4.703987670051868,0.6585625739114596,0.2557880638657405,20,OK,0.5171965606878625,0.0,0,,0.03
9803962,Kentavious Caldwell-Pope,PRA,12.5,UNDER,STANDARD,0,1,12.5,2026-02-09T22:10:00.000-05:00,2026-02-09T20:06:06.018000+00:00,0,0,standard,MEM,2026-02-09,,0,1.0,0.4828034393121376,0.4892021595680864,0.013079910075618182,0.006398720255948787,False,0.0,19.85,4.703987670051868,0.6585625739114596,0.2557880638657405,20,OK,0.4345230953809238,0.0,0,,0.03
9796353,Tim Hardaway,PR,16.5,OVER,STANDARD,1,0,16.5,2026-02-09T21:10:00.000-05:00,2026-02-09T20:06:02.729000+00:00,0,0,standard,DEN,2026-02-09,LAC,1,1.0,0.5683863227354529,0.5631873625274945,0.0,0.0,False,0.0,29.1,6.163602842493991,0.6275160485369623,0.2388789935598472,20,OK,0.5683863227354529,0.0,0,rotowire,0.03
9796353,Tim Hardaway,PR,16.5,UNDER,STANDARD,0,1,16.5,2026-02-09T21:10:00.000-05:00,2026-02-09T20:06:02.729000+00:00,0,0,standard,DEN,2026-02-09,LAC,1,1.0,0.4316136772645471,0.4368126374725055,0.011902037079423198,0.005198960207958403,False,0.0,29.1,6.163602842493991,0.6275160485369623,0.2388789935598472,20,OK,0.3884523095380924,-0.6001255566545344,1,rotowire,0.03
9805245,Devin Carter,AST,2.5,OVER,GOBLIN,1,0,2.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:55.225000+00:00,0,0,goblin,SAC,2026-02-09,BOS,0,0.6,0.22905418916216758,0.22465506898620277,0.0,0.0,False,0.0,11.95,7.599177587081381,0.1219510582010582,0.09393374380518447,20,OK,0.22905418916216758,0.0,0,,0.03
9805983,Herbert Jones,PRA,17.5,OVER,DEMON,1,0,17.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:55.051000+00:00,0,0,demon,NOP,2026-02-09,,0,1.0,0.34403119376124774,0.34483103379324137,0.002319512902290591,0.0007998400319936261,False,0.0,27.65,6.84306218004776,0.5419723017613725,0.21890009463867902,20,OK,0.33026994601079784,0.0,0,,0.03
9805982,Herbert Jones,PRA,13.5,OVER,GOBLIN,1,0,13.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:55.032000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.5603879224155169,0.5527894421115777,0.0,0.0,False,0.0,27.65,6.84306218004776,0.5419723017613725,0.21890009463867902,20,OK,0.5603879224155169,0.0,0,,0.03
9810025,DeMar DeRozan,PR,20.5,OVER,DEMON,1,0,20.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.549000+00:00,0,0,demon,SAC,2026-02-09,BOS,0,1.0,0.5317936412717457,0.5285942811437713,0.0,0.0,False,0.0,31.85,6.38964005245992,0.675370435800585,0.19908928409280058,20,OK,0.5105218956208758,0.0,0,,0.03
9806022,Trey Murphy,PR,26.5,OVER,GOBLIN,1,0,26.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.534000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.648370325934813,0.6367726454709058,0.0,0.0,True,0.0,36.85,1.8241436346954698,0.8109992638243412,0.2597409444902222,20,OK,0.648370325934813,0.0,0,,0.03
9805988,Trey Murphy,PA,25.5,OVER,GOBLIN,1,0,25.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.468000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.6415716856628674,0.6289742051589682,0.0,0.0,True,0.0,36.85,1.8241436346954698,0.7732573748131022,0.24362421400425327,20,OK,0.6415716856628674,0.0,0,,0.03
9808797,Herbert Jones,PR,10.5,OVER,GOBLIN,1,0,10.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.461000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.5817836432713457,0.5739852029594081,0.0,0.0,False,0.0,27.65,6.84306218004776,0.4408983318046723,0.20778566696842574,20,OK,0.5817836432713457,0.0,0,,0.03
9805991,Zion Williamson,PR,28.5,OVER,GOBLIN,1,0,28.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.454000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.4390121975604879,0.4404119176164767,0.0031782065834278323,0.0013997200559887624,False,0.0,30.7,4.302324952859791,0.8919335235396059,0.2444241530339789,20,OK,0.4390121975604879,0.0,0,,0.03
9810036,Nique Clifford,PR,16.5,OVER,GOBLIN,1,0,16.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.454000+00:00,0,0,goblin,SAC,2026-02-09,BOS,0,1.0,0.14727054589082184,0.13947210557888423,0.0,0.0,False,0.0,23.5,7.742738533619742,0.4299586375590966,0.19492608432504782,20,OK,0.14727054589082184,0.0,0,,0.03
9805986,Saddiq Bey,PR,22.5,OVER,GOBLIN,1,0,22.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.444000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.6091781643671266,0.6023795240951809,0.0,0.0,False,0.0,32.0,2.949576240750525,0.7720461231222576,0.24901905432442475,20,OK,0.6091781643671266,0.0,0,,0.03
9811942,Devin Carter,PR,15.5,OVER,GOBLIN,1,0,15.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.435000+00:00,0,0,goblin,SAC,2026-02-09,BOS,0,1.0,0.05168966206758648,0.048090381923615276,0.0,0.0,False,0.0,11.95,7.599177587081381,0.459576418951419,0.26277690155765765,20,OK,0.05168966206758648,0.0,0,,0.03
9805979,Herbert Jones,PA,10.5,OVER,GOBLIN,1,0,10.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.398000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.5285942811437713,0.5215956808638272,0.0,0.0,False,0.0,27.65,6.84306218004776,0.406048389183996,0.17654857120596637,20,OK,0.5285942811437713,0.0,0,,0.03
9810134,Nique Clifford,PA,15.5,OVER,GOBLIN,1,0,15.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.342000+00:00,0,0,goblin,SAC,2026-02-09,BOS,0,1.0,0.132873425314937,0.1252749450109978,0.0,0.0,False,0.0,23.5,7.742738533619742,0.35759716548037246,0.21588167659416133,20,OK,0.132873425314937,0.0,0,,0.03
9810037,Russell Westbrook,PA,21.5,OVER,GOBLIN,1,0,21.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.252000+00:00,0,0,goblin,SAC,2026-02-09,BOS,0,1.0,0.5131973605278944,0.5105978804239152,0.0,0.0,False,0.0,29.65,5.415487051041669,0.7400062082892529,0.15008730619884114,20,OK,0.5131973605278944,0.0,0,,0.03
9809806,Zion Williamson,PA,26.5,OVER,GOBLIN,1,0,26.5,2026-02-09T20:10:00.000-05:00,2026-02-09T20:05:54.229000+00:00,0,0,goblin,NOP,2026-02-09,,0,1.0,0.3820235952809438,0.3760247950409918,0.0,0.0,False,0.0,30.7,4.302324952859791,0.7849904648086377,0.2449555439809901,20,OK,0.3820235952809438,0.0,0,,0.03
