n_legs,legs,hit_prob,payout_mult,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,leg_1,leg_2,leg_3,leg_4,leg_5
5,Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],0.05773864580197511,12.814960321187252,0.739918454951396,20.0,pp_kernel,0.5899456038919424,0.001849497167957442,Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER]
5,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],0.056811550199458286,12.543946932740276,0.712641070868715,20.0,pp_kernel,0.5854581346675533,0.004941030440033726,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER]
5,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Naji Marshall OVER RA 12.5 (DEMON) [id:9869156|Naji Marshall|RA|DEMON|12.5|OVER],0.049168376408756036,14.273229509288965,0.7017915210812841,20.0,pp_kernel,0.5827079647015464,0.0045354128973514405,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Naji Marshall OVER RA 12.5 (DEMON) [id:9869156|Naji Marshall|RA|DEMON|12.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Naji Marshall OVER RA 12.5 (DEMON) [id:9869156|Naji Marshall|RA|DEMON|12.5|OVER]
5,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],0.05555260272363719,12.525418565659091,0.6958196015253291,20.0,pp_kernel,0.5850056009392605,0.0034269309202054126,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER]
5,Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],0.05462339747746051,12.597440009258454,0.6881149728241884,20.0,pp_kernel,0.5818874488047256,0.000741015190811414,Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER]
5,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],0.04201164684470395,15.349104218351158,0.6448411458039246,20.0,pp_kernel,0.5758498963152237,0.0011570871588479307,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER]
5,Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER] | Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],0.047934177441527795,12.951041519093438,0.6207975222288186,20.0,pp_kernel,0.5675625974538322,0.001849497167957442,Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER] | Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER]
5,Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],0.05043104272290321,12.184066867004441,0.6144551967086105,20.0,pp_kernel,0.5663907059110067,0.003189988054929235,Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER],Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER]
5,Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],0.0419172071824446,14.376491111905723,0.6026223564943255,20.0,pp_kernel,0.5588003499033423,0.002032900896081305,Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER]
5,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],0.04720224939691205,12.689038396146517,0.5989511549819007,20.0,pp_kernel,0.566235779138659,0.000741015190811414,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER]
