n_legs,legs,hit_prob,payout_mult,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,leg_1,leg_2,leg_3,leg_4
4,Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],0.06162466231084941,11.214976056042476,0.6911191122778794,10.0,pp_kernel,0.538119976004799,0.00594703338988733,Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER]
4,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],0.06204023000849366,11.095185767357634,0.6883478769938328,10.0,pp_kernel,0.5403501674331671,0.0025411261201016312,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER]
4,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],0.06006296337060163,11.349249801713844,0.6816695751241464,10.0,pp_kernel,0.5449473433994285,0.0014463589485599134,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER]
4,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],0.06309875304633125,10.62496934065892,0.6704223165510782,10.0,pp_kernel,0.53123825234953,0.0014463589485599134,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER]
4,Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],0.07043926988407244,9.419693684007296,0.6635163456330825,10.0,pp_kernel,0.5380226954609078,0.003758230408506716,Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER]
4,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],0.05838166936841007,11.349249801713844,0.6625881495031511,10.0,pp_kernel,0.5432798480001669,0.004700988163635735,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER]
4,Toumani Camara OVER PA 15.5 (GOBLIN) [id:9886253|Toumani Camara|PA|GOBLIN|15.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],0.073218167227817,9.017737943310706,0.6602622447499539,10.0,pp_kernel,0.5397209058188362,0.0034673951086158987,Toumani Camara OVER PA 15.5 (GOBLIN) [id:9886253|Toumani Camara|PA|GOBLIN|15.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],Toumani Camara OVER PA 15.5 (GOBLIN) [id:9886253|Toumani Camara|PA|GOBLIN|15.5|OVER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER]
4,Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],0.06758058090045137,9.529804915531914,0.6440297520596237,10.0,pp_kernel,0.5292331533693261,0.0025411261201016312,Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER]
4,Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154|Naji Marshall|RA|DEMON|10.5|OVER],0.08404425820694178,7.640846984388796,0.6421693168757044,10.0,pp_kernel,0.5536845130973805,0.002372627937074181,Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154|Naji Marshall|RA|DEMON|10.5|OVER],Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Naji Marshall OVER RA 10.5 (DEMON) [id:9869154|Naji Marshall|RA|DEMON|10.5|OVER]
4,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],0.07244212616645042,8.85913535028748,0.6417746007711865,10.0,pp_kernel,0.5391953983869764,0.0033573946617424986,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER]
4,Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],0.07108156559126269,9.009017105087322,0.640375040268072,10.0,pp_kernel,0.5348533793241352,0.0009262689885142675,Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER]
4,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154|Naji Marshall|RA|DEMON|10.5|OVER],0.08467312465824609,7.553478530135809,0.6395766291855748,10.0,pp_kernel,0.5506908618276345,0.0025411261201016312,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154|Naji Marshall|RA|DEMON|10.5|OVER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Naji Marshall OVER RA 10.5 (DEMON) [id:9869154|Naji Marshall|RA|DEMON|10.5|OVER]
4,Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Naji Marshall OVER RA 12.5 (DEMON) [id:9869156|Naji Marshall|RA|DEMON|12.5|OVER],0.05915509049674919,10.734526094982082,0.6350018625883808,10.0,pp_kernel,0.5233854729054189,0.0009262689885142675,Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Naji Marshall OVER RA 12.5 (DEMON) [id:9869156|Naji Marshall|RA|DEMON|12.5|OVER],Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Naji Marshall OVER RA 12.5 (DEMON) [id:9869156|Naji Marshall|RA|DEMON|12.5|OVER]
4,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],0.059912036467212146,10.521458721470433,0.6303620186090039,10.0,pp_kernel,0.5276132102260632,0.0033573946617424986,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER]
4,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],0.055024874583805145,11.398638382706393,0.6272086474345667,10.0,pp_kernel,0.5295708883966311,0.0036351619299405274,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],Max Christie OVER RA 9.5 (DEMON) [id:9869138|Max Christie|RA|DEMON|9.5|OVER]
