n_legs,legs,hit_prob,payout_mult,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,leg_1,leg_2,leg_3
3,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],0.15547512440863012,5.662618714559324,0.8803963491247481,6.0,pp_kernel,0.5757262661711823,0.001791458002524315,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER],Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER]
3,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],0.13586832329854137,6.312875232882259,0.8577197730846015,6.0,pp_kernel,0.5651129545665645,0.00308249527992907,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER]
3,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],0.12860794321819105,6.337984235699394,0.8151151167026176,6.0,pp_kernel,0.5519506098780244,0.00308249527992907,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Kyle Filipowski OVER REB 11.5 (DEMON) [id:9870771|Kyle Filipowski|REB|DEMON|11.5|OVER]
3,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],0.14499020919723696,5.532759561674651,0.8021959662852207,6.0,pp_kernel,0.5584026966181542,0.0048468825732540365,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],Naji Marshall OVER RA 11.5 (DEMON) [id:9869155|Naji Marshall|RA|DEMON|11.5|OVER]
3,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],0.1417296446373406,5.65270992314989,0.8011565686460028,6.0,pp_kernel,0.5560287714031972,0.0048468825732540365,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER]
3,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],0.14865997081064922,5.329270787456017,0.7922492397052571,6.0,pp_kernel,0.5577851797298012,0.0019284785980798844,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER]
3,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],0.1187758821616117,6.657111460414582,0.7907042863589171,6.0,pp_kernel,0.5500979636961324,0.00308249527992907,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER]
3,Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],0.14611588922572932,5.357989428287196,0.7828873897762407,6.0,pp_kernel,0.554091554355064,0.001791458002524315,Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER] | LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER],Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER],Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER],LeBron James OVER RA 16.5 (DEMON) [id:9869111|LeBron James|RA|DEMON|16.5|OVER]
3,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],0.13770831856436935,5.662618714559324,0.779789701853095,6.0,pp_kernel,0.5492273378213074,0.003388168160135508,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER] | Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Toumani Camara OVER PRA 27.5 (DEMON) [id:9870613|Toumani Camara|PRA|DEMON|27.5|OVER]
3,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],0.1156196147494879,6.671894289983086,0.7714018474571526,6.0,pp_kernel,0.5436880623875225,0.0012350253180190233,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],LeBron James OVER RA 18.5 (DEMON) [id:9869112|LeBron James|RA|DEMON|18.5|OVER]
