projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,recent_form_blend,opp_defense_strength,form_z_line,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,p_for_cal_src,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_demon_penalty,telemetry_mult,telemetry_bucket_mult,telemetry_cal_applied,telemetry_combo_under_midq_blend_applied,telemetry_combo_under_midq_blend_retain,telemetry_combo_under_highq_blend_applied,telemetry_combo_under_highq_blend_retain,telemetry_combo_under_lowmidq_blend_applied,telemetry_combo_under_lowmidq_blend_retain,telemetry_combo_under_midq_ra_trim_applied,telemetry_combo_under_midq_ra_trim_retain,telemetry_under_reb_lowmidq_no_relief_trim_applied,telemetry_under_reb_lowmidq_no_relief_trim_retain,telemetry_reb_over_midq_trim_applied,telemetry_reb_over_midq_trim_retain,telemetry_fg3m_over_highq_blowout_lift_applied,telemetry_fg3m_over_highq_blowout_lift_factor,telemetry_combo_over_high_fragility_lift_applied,telemetry_combo_over_high_fragility_lift_factor,p_gbm,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,rotowire_game_spread
11759783|Jayson Tatum|PRA|DEMON|49.5|OVER,11759783,155672,2026-04-30,0,PHI,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 14:22:22.975000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.24132586741325868,0.24132586741325868,0.22529972723744937,0.27221413206541584,0.2804219578042196,0.2804219578042196,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,6.337148617031296,6.337148617031296,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-6.337148617031296,36.918387917968914,0.1797753420875958,0.04893738871313811,0.046914404827966466,0.04893738871313811,0.04893738871313811,1.1,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.340795272805164,1.1525287879924768,1.1124,0.22529972723744937,0.22529972723744937,0.0,True,0.0,0.0,0.0,0.0,0.0,0.046914404827966466,0.016026140175809306,0.05,1.0,False,0.0,0.0,0.0,0.0,0.22529972723744937,36.918387917968914,4.030010586326433,1.1633507872203501,0.19807486493760995,1.1633507872203501,1.1633507872203501,0.25749732441889295,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(37m,x0.4),demon(x0.0)",0.0,1.0,-0.9772992872891578,1.0140635475935533,0.014063547593553327,-0.03964589181074718,1.0140635475935533,0.01613393874860858,21,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.22529972723744937,p_adj,0.2053229937118402,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.2053229937118402,0.0,0,bettingpros,0.05,
11759792|Joel Embiid|PR|DEMON|49.5|OVER,11759792,155672,2026-04-30,1,BOS,joel embiid,Joel Embiid,PHI,PR,PTS+REBS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 08:07:57.300000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.05634436556344365,0.05634436556344365,0.052816069569004476,0.06752141641251426,0.06944305569443056,0.06944305569443056,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,5.754764785250259,5.754764785250259,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.754764785250259,34.83844566160806,0.22717906564308268,0.015339452291492497,0.014705346843509784,0.015339452291492497,0.015339452291492497,1.0908,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4208441008190258,1.4119707151285905,1.0908,0.052816069569004476,0.052816069569004476,0.0,True,0.0,0.0,0.0,0.0,0.0,0.014705346843509784,0.0035282959944391776,0.05,1.0,False,0.0,0.0,0.0,0.0,0.052816069569004476,34.83844566160806,3.9871467112883066,1.0062843978245166,0.15497340525509637,1.0062843978245166,1.0062843978245166,0.2014654268316253,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(35m,x0.4),demon(x0.0)",0.0,1.0,-2.151680510212891,0.9254118722177814,-0.07458812778221857,-0.03964589181074718,0.9254118722177814,-0.0811064473057943,41,1.0,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,,,,0.052816069569004476,p_adj,0.11221689148655067,p_adj,PR|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.11221689148655067,0.0,0,bettingpros,0.05,
11755972|Joel Embiid|PRA|DEMON|48.5|OVER,11755972,155672,2026-04-30,1,BOS,joel embiid,Joel Embiid,PHI,PRA,PTS+REBS+ASTS,1,48.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-30 19:29:44.149000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.16223377662233776,0.16223377662233776,0.15207466348839355,0.18331408300330546,0.18853114688531147,0.18853114688531147,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,5.754764785250259,5.754764785250259,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.754764785250259,34.83844566160806,0.177763136848061,0.0325864864230934,0.03123941951491191,0.0325864864230934,0.0325864864230934,1.1,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3921401795903587,1.2242286484111267,1.1124,0.15207466348839355,0.15207466348839355,0.0,True,0.0,0.0,0.0,0.0,0.0,0.03123941951491191,0.010159113133944214,0.05,1.0,False,0.0,0.0,0.0,0.0,0.15207466348839355,34.83844566160806,3.9871467112883066,1.1371570020005308,0.16920929685793692,1.1371570020005308,1.1371570020005308,0.219972085915318,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(35m,x0.4),demon(x0.0)",0.0,1.0,-0.9427686791672597,0.9225565518606504,-0.07744344813934956,-0.03964589181074718,0.9225565518606504,-0.09545795228824994,41,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.15207466348839355,p_adj,0.1648461155937528,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.1648461155937528,0.0,0,bettingpros,0.05,
11755970|Joel Embiid|PRA|DEMON|46.5|OVER,11755970,155672,2026-04-30,1,BOS,joel embiid,Joel Embiid,PHI,PRA,PTS+REBS+ASTS,1,46.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 16:04:14.812000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.20762923707629238,0.20762923707629238,0.1946274506832969,0.23192561389784414,0.23852614738526148,0.23852614738526148,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,5.754764785250259,5.754764785250259,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.754764785250259,34.83844566160806,0.16775416472903967,0.0389064876387026,0.037298163214547236,0.0389064876387026,0.0389064876387026,1.1,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3347323371330242,1.173744992806544,1.1124,0.1946274506832969,0.1946274506832969,0.0,True,0.0,0.0,0.0,0.0,0.0,0.037298163214547236,0.013001786392995485,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1946274506832969,34.83844566160806,3.9871467112883066,1.1371570020005308,0.16920929685793692,1.1371570020005308,1.1371570020005308,0.219972085915318,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(35m,x0.4),demon(x0.0)",0.0,1.0,-0.6034974717138519,0.9225565518606504,-0.07744344813934956,-0.03964589181074718,0.9225565518606504,-0.09545795228824994,41,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.1946274506832969,p_adj,0.17646215192426554,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.17646215192426554,0.0,0,bettingpros,0.05,
11755971|Joel Embiid|PRA|DEMON|44.5|OVER,11755971,155672,2026-04-30,1,BOS,joel embiid,Joel Embiid,PHI,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 16:04:14.812000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.2605239476052395,0.2605239476052395,0.24420988333991336,0.29444004262822093,0.3028197180281972,0.3028197180281972,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,5.754764785250259,5.754764785250259,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.754764785250259,34.83844566160806,0.17795175035995747,0.05239612096175241,0.05023015928830757,0.05239612096175241,0.05239612096175241,1.1,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2773244946756899,1.1232613372019615,1.1124,0.24420988333991336,0.24420988333991336,0.0,True,0.0,0.0,0.0,0.0,0.0,0.05023015928830757,0.01631406426532614,0.05,1.0,False,0.0,0.0,0.0,0.0,0.24420988333991336,34.83844566160806,3.9871467112883066,1.1371570020005308,0.16920929685793692,1.1371570020005308,1.1371570020005308,0.219972085915318,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(35m,x0.4),demon(x0.0)",0.0,1.0,-0.2642262642604441,0.9225565518606504,-0.07744344813934956,-0.03964589181074718,0.9225565518606504,-0.09545795228824994,41,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.24420988333991336,p_adj,0.19128802636419465,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.19128802636419465,0.0,0,bettingpros,0.05,
11757741|Joel Embiid|PA|DEMON|44.5|OVER,11757741,155672,2026-04-30,1,BOS,joel embiid,Joel Embiid,PHI,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-30 05:49:14.674000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.09304069593040695,0.09304069593040695,0.0872144680283206,0.10495229520130905,0.10793920607939206,0.10793920607939206,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,5.754764785250259,5.754764785250259,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-5.754764785250259,34.83844566160806,0.1762962437687854,0.018502695418903505,0.017737827172988455,0.018502695418903505,0.018502695418903505,1.0908,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2773244946756899,1.3979602990836428,1.0908,0.0872144680283206,0.0872144680283206,0.0,True,0.0,0.0,0.0,0.0,0.0,0.017737827172988455,0.005826227902086353,0.05,1.0,False,0.0,0.0,0.0,0.0,0.0872144680283206,34.83844566160806,3.9871467112883066,0.9137058438018382,0.1763356907448429,0.9137058438018382,0.9137058438018382,0.22923639796829579,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(35m,x0.4),demon(x0.0)",0.0,1.0,-1.6207116523694785,0.9215062226158388,-0.07849377738416119,-0.03964589181074718,0.9215062226158388,-0.07782934215506399,41,1.0,0,[],0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,,,,0.0872144680283206,p_adj,0.11161662219233226,p_adj,PA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.11161662219233226,0.0,0,bettingpros,0.05,
11757899|Tyrese Maxey|PRA|DEMON|44.5|OVER,11757899,155672,2026-04-30,1,BOS,tyrese maxey,Tyrese Maxey,PHI,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 22:54:27.556000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.09964003599640037,0.09964003599640037,0.09302306948088598,0.11535977748609262,0.11883811618838117,0.11883811618838117,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,6.848522204261375,6.848522204261375,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-6.848522204261375,38.744722158076335,0.2019758004626607,0.023299883398947983,0.022336708005206637,0.023299883398947983,0.023299883398947983,1.0908,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1485435311277352,1.3471239703452988,1.0908,0.09302306948088598,0.09302306948088598,0.0,True,0.0,0.0,0.0,0.0,0.0,0.022336708005206637,0.006616966515514383,0.05,1.0,False,0.0,0.0,0.0,0.0,0.09302306948088598,38.744722158076335,5.00550994997869,0.8525893358080008,0.14002593250534387,0.8525893358080008,0.8525893358080008,0.18203371225694703,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(39m,x0.4),demon(x0.0)",0.0,1.0,-1.6024467648576202,0.9225565518606504,-0.07744344813934956,-0.03964589181074718,0.9225565518606504,-0.07157009278037474,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.09302306948088598,p_adj,0.18088310669397903,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.18088310669397903,0.0,0,"bettingpros,rotowire",0.05,
11759772|Jaylen Brown|PRA|DEMON|44.5|OVER,11759772,155672,2026-04-30,0,PHI,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 21:08:38.443000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.21892810718928107,0.21892810718928107,0.20446317790282958,0.23953876768206725,0.24672532746725329,0.24672532746725329,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,6.051183641304213,6.051183641304213,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-6.051183641304213,35.89708443322933,0.15274385664031123,0.0365880751906265,0.035075589779237665,0.0365880751906265,0.0365880751906265,1.0908,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2396549943428579,1.2015580840738105,1.0908,0.20446317790282958,0.20446317790282958,0.0,True,0.0,0.0,0.0,0.0,0.0,0.035075589779237665,0.014464929286451489,0.05,1.0,False,0.0,0.0,0.0,0.0,0.20446317790282958,35.89708443322933,5.236622768077653,1.0317062577115557,0.18012457333989043,1.0317062577115557,1.0317062577115557,0.23416194534185758,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4),demon(x0.0)",0.0,1.0,-1.2339069464856245,1.0140635475935533,0.014063547593553327,-0.03964589181074718,1.0140635475935533,0.01430822564554779,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.20446317790282958,p_adj,0.2282314836026468,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.2282314836026468,0.0,0,rotowire,0.05,
11759781|Jayson Tatum|PR|DEMON|44.5|OVER,11759781,155672,2026-04-30,0,PHI,jayson tatum,Jayson Tatum,BOS,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-30 17:11:27.234000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.14123587641235877,0.14123587641235877,0.1318565836846477,0.16243549652753556,0.16733326667333268,0.16733326667333268,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,6.337148617031296,6.337148617031296,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-6.337148617031296,36.918387917968914,0.19637024478042206,0.031897498214141555,0.030578912842887856,0.031897498214141555,0.031897498214141555,1.0908,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2053614068652485,1.2470147161482679,1.0908,0.1318565836846477,0.1318565836846477,0.0,True,0.0,0.0,0.0,0.0,0.0,0.030578912842887856,0.00937929272771107,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1318565836846477,36.918387917968914,4.030010586326433,0.9665975800095796,0.14587984830372697,0.9665975800095796,0.9665975800095796,0.18964380279484505,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(37m,x0.4),demon(x0.0)",0.0,1.0,-1.7187595718190178,1.0125373925214423,0.012537392521442259,-0.03964589181074718,1.0125373925214423,0.011968558751868197,21,1.0,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,,,,0.1318565836846477,p_adj,0.1874529085723823,p_adj,PR|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.1874529085723823,0.0,0,bettingpros,0.05,
11759784|Jayson Tatum|PRA|DEMON|44.5|OVER,11759784,155672,2026-04-30,0,PHI,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-04-30T20:00:00.000-04:00,2026-04-29 16:56:27.089000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.3764123587641236,0.3764123587641236,0.35141529860591597,0.41790620274831447,0.4305069493050695,0.4305069493050695,0.2693622220673921,0.19647260583938952,0.0010289570707226385,0.07186065915727992,6.337148617031296,6.337148617031296,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-6.337148617031296,36.918387917968914,0.16596557007764695,0.06935804117810872,0.0664909041423985,0.06935804117810872,0.06935804117810872,1.0712000000000002,1.06,1.06,1.0431207406891307,0.7186790114855115,1.0,1.03,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2053614068652485,1.0361117387003076,1.0712000000000002,0.35141529860591597,0.35141529860591597,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0664909041423985,0.02499706015820763,0.05,1.0,False,0.0,0.0,0.0,0.0,0.35141529860591597,36.918387917968914,4.030010586326433,1.1633507872203501,0.19807486493760995,1.1633507872203501,1.1633507872203501,0.25749732441889295,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(37m,x0.4),demon(x0.0)",0.0,1.0,-0.29354839349162926,1.0140635475935533,0.014063547593553327,-0.03964589181074718,1.0140635475935533,0.01613393874860858,21,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.35141529860591597,p_adj,0.2491360389330805,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.2491360389330805,0.4355021139154815,1,bettingpros,0.05,
