n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Coby White OVER PR 11.5 (GOBLIN) [id:10653363] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Naz Reid UNDER PTS 15.5 (STANDARD) [id:10649422],0.2828804326170216,10.0,1.0,10.0,2.828804326170216,10.0,atlas,0.7338266173382662,0.03231010338408291,Coby White OVER PR 11.5 (GOBLIN) [id:10653363] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Naz Reid UNDER PTS 15.5 (STANDARD) [id:10649422],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8828804326170216,"['coby white', 'kon knueppel', 'ayo dosunmu', 'naz reid']",1,Coby White OVER PR 11.5 (GOBLIN) [id:10653363],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],Naz Reid UNDER PTS 15.5 (STANDARD) [id:10649422],0,
4,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Coby White OVER PA 11.5 (GOBLIN) [id:10653362] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.23972562852636708,10.0,1.0,10.0,2.397256285263671,10.0,atlas,0.7144035596440357,0.05792925890873464,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Coby White OVER PA 11.5 (GOBLIN) [id:10653362] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.0,0.0,0.0,0.0,0.0,4,1.0,0.839725628526367,"['grant williams', 'coby white', 'kon knueppel', 'moussa diabaté']",1,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493],Coby White OVER PA 11.5 (GOBLIN) [id:10653362],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0,
4,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Julius Randle OVER RA 10.5 (GOBLIN) [id:10649399] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.2388954012240638,10.0,1.0,10.0,2.388954012240638,10.0,atlas,0.7023547645235477,0.037955970161515605,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Julius Randle OVER RA 10.5 (GOBLIN) [id:10649399] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8388954012240638,"['grant williams', 'julius randle', 'ayo dosunmu', 'moussa diabaté']",1,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493],Julius Randle OVER RA 10.5 (GOBLIN) [id:10649399],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0,
4,Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Naz Reid UNDER PTS 15.5 (STANDARD) [id:10649422] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.2352685404904503,10.0,1.0,10.0,2.352685404904503,10.0,atlas,0.6986051394860514,0.02613684113335868,Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Naz Reid UNDER PTS 15.5 (STANDARD) [id:10649422] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8352685404904503,"['grant williams', 'brandon miller', 'naz reid', 'moussa diabaté']",1,Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Naz Reid UNDER PTS 15.5 (STANDARD) [id:10649422],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0,
4,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Jaden McDaniels UNDER PA 18.5 (STANDARD) [id:10649300] | Grant Williams OVER PR 9 (STANDARD) [id:10643911],0.23189986897335108,10.0,1.0,10.0,2.318998689733511,10.0,atlas,0.6993300669933007,0.050092956453284,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Jaden McDaniels UNDER PA 18.5 (STANDARD) [id:10649300] | Grant Williams OVER PR 9 (STANDARD) [id:10643911],0.0,0.0,0.0,0.0,0.0,4,1.0,0.831899868973351,"['ryan kalkbrenner', 'kon knueppel', 'jaden mcdaniels', 'grant williams']",1,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511],Jaden McDaniels UNDER PA 18.5 (STANDARD) [id:10649300],Grant Williams OVER PR 9 (STANDARD) [id:10643911],0,
4,Ryan Kalkbrenner OVER PR 8.5 (GOBLIN) [id:10652267] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Naz Reid UNDER PRA 24.5 (STANDARD) [id:10649430] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.23094106656517666,10.0,1.0,10.0,2.3094106656517663,10.0,atlas,0.6961803819618039,0.06255788078614821,Ryan Kalkbrenner OVER PR 8.5 (GOBLIN) [id:10652267] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Naz Reid UNDER PRA 24.5 (STANDARD) [id:10649430] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8309410665651766,"['ryan kalkbrenner', 'brandon miller', 'naz reid', 'coby white']",1,Ryan Kalkbrenner OVER PR 8.5 (GOBLIN) [id:10652267],Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461],Naz Reid UNDER PRA 24.5 (STANDARD) [id:10649430],Coby White OVER PR 15.5 (STANDARD) [id:10643855],0,
4,Coby White OVER PRA 16.5 (GOBLIN) [id:10653798] | Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Donte DiVincenzo UNDER PA 17.5 (STANDARD) [id:10649232] | Julius Randle UNDER PR 29.5 (STANDARD) [id:10649385],0.22965023893001094,10.0,1.0,10.0,2.2965023893001093,10.0,atlas,0.7003549645035497,0.039044521777296975,Coby White OVER PRA 16.5 (GOBLIN) [id:10653798] | Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Donte DiVincenzo UNDER PA 17.5 (STANDARD) [id:10649232] | Julius Randle UNDER PR 29.5 (STANDARD) [id:10649385],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8296502389300109,"['coby white', 'grant williams', 'donte divincenzo', 'julius randle']",1,Coby White OVER PRA 16.5 (GOBLIN) [id:10653798],Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493],Donte DiVincenzo UNDER PA 17.5 (STANDARD) [id:10649232],Julius Randle UNDER PR 29.5 (STANDARD) [id:10649385],0,
4,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Ayo Dosunmu UNDER PR 19.5 (STANDARD) [id:10649102],0.22359785028617982,10.0,1.0,10.0,2.2359785028617982,10.0,atlas,0.6986051394860513,0.043522415059375465,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Ayo Dosunmu UNDER PR 19.5 (STANDARD) [id:10649102],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8235978502861798,"['naz reid', 'ryan kalkbrenner', 'kon knueppel', 'ayo dosunmu']",1,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124],Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],Ayo Dosunmu UNDER PR 19.5 (STANDARD) [id:10649102],0,
4,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Rudy Gobert UNDER PA 14.5 (STANDARD) [id:10649550] | LaMelo Ball UNDER REB 4.5 (STANDARD) [id:10644382],0.21607260653460914,10.0,1.0,10.0,2.1607260653460916,10.0,atlas,0.6939056094390561,0.03212536652974174,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Rudy Gobert UNDER PA 14.5 (STANDARD) [id:10649550] | LaMelo Ball UNDER REB 4.5 (STANDARD) [id:10644382],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8160726065346091,"['coby white', 'ryan kalkbrenner', 'rudy gobert', 'lamelo ball']",1,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753],Rudy Gobert UNDER PA 14.5 (STANDARD) [id:10649550],LaMelo Ball UNDER REB 4.5 (STANDARD) [id:10644382],0,
4,Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Ayo Dosunmu UNDER REB 3.5 (STANDARD) [id:10652118] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.21271622460722955,10.0,1.0,10.0,2.1271622460722956,10.0,atlas,0.6816568343165683,0.04114578594904375,Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Ayo Dosunmu UNDER REB 3.5 (STANDARD) [id:10652118] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.0,0.0,0.0,0.0,0.0,4,1.0,0.8127162246072295,"['brandon miller', 'lamelo ball', 'ayo dosunmu', 'moussa diabaté']",1,Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465],LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873],Ayo Dosunmu UNDER REB 3.5 (STANDARD) [id:10652118],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0,
