n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],0.31490581831231124,10.0,1.0,10.0,3.1490581831231124,10.0,atlas,0.7566114604739766,0.22147356448144573,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.7649058183123112,"['amen thompson', 'jaylen wells', 'mikal bridges', 'tari eason']",1,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851],Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590],Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],0,
4,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],0.31490581831231124,10.0,1.0,10.0,3.1490581831231124,10.0,atlas,0.7566114604739766,0.22147356448144573,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.7649058183123112,"['amen thompson', 'jaylen wells', 'tari eason', 'mikal bridges']",1,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851],Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590],Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],0,
4,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],0.3146487785138298,10.0,1.0,10.0,3.146487785138298,10.0,atlas,0.7564605515846157,0.10993588645062707,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.6146487785138297,"['jaylen wells', 'amen thompson', 'baylor scheierman', 'karl-anthony towns']",1,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590],Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851],Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],0,
4,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Daniss Jenkins UNDER PR 16.5 (STANDARD) [id:10741815],0.3145365114791191,10.0,1.0,10.0,3.1453651147911907,10.0,atlas,0.7564230769406877,0.21665338052321204,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Daniss Jenkins UNDER PR 16.5 (STANDARD) [id:10741815],0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.764536511479119,"['jaylen wells', 'amen thompson', 'tari eason', 'daniss jenkins']",1,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590],Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851],Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],Daniss Jenkins UNDER PR 16.5 (STANDARD) [id:10741815],0,
4,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364] | Tari Eason UNDER PTS 10.5 (STANDARD) [id:10735484],0.3132385155398008,10.0,1.0,10.0,3.132385155398008,10.0,atlas,0.7557247965714116,0.18047364398689364,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364] | Tari Eason UNDER PTS 10.5 (STANDARD) [id:10735484],0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.7632385155398007,"['amen thompson', 'jaylen wells', 'karl-anthony towns', 'tari eason']",1,Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851],Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590],Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],Tari Eason UNDER PTS 10.5 (STANDARD) [id:10735484],0,
4,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],0.29817337129222177,10.0,1.0,10.0,2.9817337129222174,10.0,atlas,0.7438834400506091,0.11408318918899847,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4481733712922218,"['donovan clingan', 'sandro mamukelashvili', 'tari eason', 'baylor scheierman']",1,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126],Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812],Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],0,
4,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252] | Daniss Jenkins UNDER PRA 22.5 (STANDARD) [id:10741816],0.29114781972133347,10.0,1.0,10.0,2.911478197213335,10.0,atlas,0.739994631512042,0.13303707385092514,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252] | Daniss Jenkins UNDER PRA 22.5 (STANDARD) [id:10741816],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.29114781972133347,"['donovan clingan', 'sandro mamukelashvili', 'baylor scheierman', 'daniss jenkins']",1,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126],Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812],Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],Daniss Jenkins UNDER PRA 22.5 (STANDARD) [id:10741816],0,
4,Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],0.2902018282484658,10.0,1.0,10.0,2.902018282484658,10.0,atlas,0.7394710029143469,0.1342448630423101,Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2902018282484658,"['sandro mamukelashvili', 'donovan clingan', 'mikal bridges', 'baylor scheierman']",1,Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812],Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126],Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],0,
4,Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913] | Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],0.2874226716112563,10.0,1.0,10.0,2.8742267161125628,10.0,atlas,0.737291315425463,0.10522039845609987,Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913] | Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.43742267161125625,"['reed sheppard', 'donovan clingan', 'baylor scheierman', 'karl-anthony towns']",1,Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913],Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126],Baylor Scheierman OVER RA 6.5 (STANDARD) [id:10737252],Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],0,
4,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364] | Landry Shamet UNDER RA 4.5 (STANDARD) [id:10732411],0.28633735854667824,10.0,1.0,10.0,2.8633735854667823,10.0,atlas,0.7372822681468376,0.19371660164492932,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364] | Landry Shamet UNDER RA 4.5 (STANDARD) [id:10732411],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.28633735854667824,"['donovan clingan', 'sandro mamukelashvili', 'karl-anthony towns', 'landry shamet']",1,Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126],Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812],Karl-Anthony Towns UNDER REB 12 (STANDARD) [id:10732364],Landry Shamet UNDER RA 4.5 (STANDARD) [id:10732411],0,
