n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103] | Naz Reid UNDER PA 17.5 (STANDARD) [id:10649428],0.36942953643243975,6.0,1.0,6.0,2.2165772185946384,6.0,atlas,0.7271772822717728,0.015402578833640811,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103] | Naz Reid UNDER PA 17.5 (STANDARD) [id:10649428],0.0,0.0,0.0,0.0,0.0,3,1.0,0.8194295364324398,"['ryan kalkbrenner', 'ayo dosunmu', 'naz reid']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],Naz Reid UNDER PA 17.5 (STANDARD) [id:10649428],0,
3,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.3525454695850329,6.0,1.0,6.0,2.1152728175101974,6.0,atlas,0.7106456021064561,0.017229209468487463,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.0,0.0,0.0,0.0,0.0,3,1.0,0.8025454695850329,"['jaden mcdaniels', 'ayo dosunmu', 'moussa diabaté']",1,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0,
3,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Jaden McDaniels UNDER PTS 15.5 (STANDARD) [id:10649294] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],0.34995686218266436,6.0,1.0,6.0,2.0997411730959863,6.0,atlas,0.7066793320667933,0.01580863056899981,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Jaden McDaniels UNDER PTS 15.5 (STANDARD) [id:10649294] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7999568621826643,"['ryan kalkbrenner', 'jaden mcdaniels', 'ayo dosunmu']",1,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137],Jaden McDaniels UNDER PTS 15.5 (STANDARD) [id:10649294],Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],0,
3,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | LaMelo Ball UNDER PA 27.5 (STANDARD) [id:10644001] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.3314490865436079,6.0,1.0,6.0,1.9886945192616472,6.0,atlas,0.6973469319734694,0.05605817136466253,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | LaMelo Ball UNDER PA 27.5 (STANDARD) [id:10644001] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7814490865436079,"['grant williams', 'lamelo ball', 'coby white']",1,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493],LaMelo Ball UNDER PA 27.5 (STANDARD) [id:10644001],Coby White OVER PR 15.5 (STANDARD) [id:10643855],0,
3,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541] | Coby White OVER PR 15.5 (STANDARD) [id:10643855] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.3271317303072538,6.0,1.0,6.0,1.9627903818435226,6.0,atlas,0.689647701896477,0.05762807014202118,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541] | Coby White OVER PR 15.5 (STANDARD) [id:10643855] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7771317303072538,"['miles bridges', 'coby white', 'moussa diabaté']",1,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541],Coby White OVER PR 15.5 (STANDARD) [id:10643855],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0,
3,Coby White OVER PR 11.5 (GOBLIN) [id:10653363] | Donte DiVincenzo UNDER PTS 12.5 (STANDARD) [id:10649226] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],0.3267673125097759,6.0,1.0,6.0,1.9606038750586556,6.0,atlas,0.6994133919941339,0.025387736799961664,Coby White OVER PR 11.5 (GOBLIN) [id:10653363] | Donte DiVincenzo UNDER PTS 12.5 (STANDARD) [id:10649226] | Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7767673125097758,"['coby white', 'donte divincenzo', 'ayo dosunmu']",1,Coby White OVER PR 11.5 (GOBLIN) [id:10653363],Donte DiVincenzo UNDER PTS 12.5 (STANDARD) [id:10649226],Ayo Dosunmu UNDER PRA 24.5 (STANDARD) [id:10649103],0,
3,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Donte DiVincenzo UNDER PA 17.5 (STANDARD) [id:10649232] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],0.326434855303162,6.0,1.0,6.0,1.9586091318189722,6.0,atlas,0.6953804619538047,0.02647702063427425,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493] | Donte DiVincenzo UNDER PA 17.5 (STANDARD) [id:10649232] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7764348553031619,"['grant williams', 'donte divincenzo', 'ayo dosunmu']",1,Grant Williams OVER PA 4.5 (GOBLIN) [id:10644493],Donte DiVincenzo UNDER PA 17.5 (STANDARD) [id:10649232],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],0,
3,Coby White OVER PR 11.5 (GOBLIN) [id:10653363] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096] | Grant Williams OVER PR 9 (STANDARD) [id:10643911],0.32558487500150274,6.0,1.0,6.0,1.9535092500090165,6.0,atlas,0.695547111955471,0.05041360764339838,Coby White OVER PR 11.5 (GOBLIN) [id:10653363] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096] | Grant Williams OVER PR 9 (STANDARD) [id:10643911],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7755848750015026,"['coby white', 'brandon miller', 'grant williams']",1,Coby White OVER PR 11.5 (GOBLIN) [id:10653363],Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096],Grant Williams OVER PR 9 (STANDARD) [id:10643911],0,
3,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Rudy Gobert UNDER PTS 12.5 (STANDARD) [id:10649544] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.3248961062890302,6.0,1.0,6.0,1.9493766377341812,6.0,atlas,0.6955137819551379,0.014112019378904413,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Rudy Gobert UNDER PTS 12.5 (STANDARD) [id:10649544] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7748961062890302,"['ryan kalkbrenner', 'rudy gobert', 'moussa diabaté']",1,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Rudy Gobert UNDER PTS 12.5 (STANDARD) [id:10649544],Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0,
3,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Grant Williams OVER PR 9 (STANDARD) [id:10643911] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],0.31734950326634265,6.0,1.0,6.0,1.9040970195980558,6.0,atlas,0.6881811818818119,0.04225508031192418,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Grant Williams OVER PR 9 (STANDARD) [id:10643911] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],0.0,0.0,0.0,0.0,0.0,3,1.0,0.7673495032663427,"['jaden mcdaniels', 'grant williams', 'moussa diabaté']",1,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Grant Williams OVER PR 9 (STANDARD) [id:10643911],Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],0,
