source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Ausar Thompson,PA,2026-05-15 11:26:54,11.5,0.4,0.5276,0.4724,,,,n_books=4
oddsapi,NBA,Cade Cunningham,PA,2026-05-15 11:26:54,36.5,0.3,0.5047,0.4953,,,,n_books=3
oddsapi,NBA,Dennis Schroder,PA,2026-05-15 11:26:54,9.5,0.3,0.4845,0.5155,,,,n_books=3
oddsapi,NBA,Dean Wade,PR,2026-05-15 11:26:54,6.5,0.4,0.5244,0.4756,,,,n_books=4
oddsapi,NBA,Tobias Harris,PR,2026-05-15 11:26:54,24.5,0.4,0.4967,0.5033,,,,n_books=4
oddsapi,NBA,Jarrett Allen,PR,2026-05-15 11:26:54,19.5,0.3,0.515,0.485,,,,n_books=3
oddsapi,NBA,Jalen Duren,PR,2026-05-15 11:26:54,19.5,0.3,0.4804,0.5196,,,,n_books=3
oddsapi,NBA,Donovan Mitchell,PR,2026-05-15 11:26:54,31.5,0.4,0.5033,0.4967,,,,n_books=4
oddsapi,NBA,Cade Cunningham,PR,2026-05-15 11:26:54,32.5,0.3,0.5038,0.4962,,,,n_books=3
oddsapi,NBA,Evan Mobley,PR,2026-05-15 11:26:54,23.5,0.4,0.485,0.515,,,,n_books=4
oddsapi,NBA,Paul Reed Jr,PR,2026-05-15 11:26:54,11.5,0.3,0.4764,0.5236,,,,n_books=3
oddsapi,NBA,James Harden,PR,2026-05-15 11:26:54,24.5,0.4,0.4996,0.5004,,,,n_books=4
oddsapi,NBA,Max Strus,PR,2026-05-15 11:26:54,13.5,0.3,0.5061,0.4939,,,,n_books=3
oddsapi,NBA,Duncan Robinson,PR,2026-05-15 11:26:54,12.5,0.3,0.5199,0.4801,,,,n_books=3
oddsapi,NBA,Ausar Thompson,PR,2026-05-15 11:26:54,15.5,0.4,0.5129,0.4871,,,,n_books=4
oddsapi,NBA,Daniss Jenkins,PRA,2026-05-15 11:26:54,14.5,0.5,0.5252,0.4748,,,,n_books=5
oddsapi,NBA,Tobias Harris,PRA,2026-05-15 11:26:54,26.5,0.5,0.4943,0.5057,,,,n_books=5
oddsapi,NBA,Jarrett Allen,PRA,2026-05-15 11:26:54,21.5,0.4,0.4901,0.5099,,,,n_books=4
oddsapi,NBA,Jalen Duren,PRA,2026-05-15 11:26:54,20.5,0.3,0.5131,0.4869,,,,n_books=3
oddsapi,NBA,Donovan Mitchell,PRA,2026-05-15 11:26:54,35.5,0.5,0.4833,0.5167,,,,n_books=5
oddsapi,NBA,Evan Mobley,PRA,2026-05-15 11:26:54,27.5,0.5,0.4998,0.5002,,,,n_books=5
oddsapi,NBA,James Harden,PRA,2026-05-15 11:26:54,31.5,0.4,0.4936,0.5064,,,,n_books=4
oddsapi,NBA,Cade Cunningham,PRA,2026-05-15 11:26:54,41.5,0.4,0.4987,0.5013,,,,n_books=4
oddsapi,NBA,Max Strus,PRA,2026-05-15 11:26:54,15.5,0.5,0.5063,0.4937,,,,n_books=5
oddsapi,NBA,Duncan Robinson,PRA,2026-05-15 11:26:54,14.5,0.3,0.5118,0.4882,,,,n_books=3
oddsapi,NBA,Ausar Thompson,PRA,2026-05-15 11:26:54,18.5,0.4,0.5173,0.4827,,,,n_books=4
oddsapi,NBA,Caris LeVert,PRA,2026-05-15 11:26:54,11.5,0.4,0.4697,0.5303,,,,n_books=4
oddsapi,NBA,Dean Wade,REB,2026-05-15 11:26:54,3.5,0.5,0.463,0.537,,,,n_books=5
oddsapi,NBA,Daniss Jenkins,REB,2026-05-15 11:26:54,2.5,0.5,0.4742,0.5258,,,,n_books=5
oddsapi,NBA,Jarrett Allen,REB,2026-05-15 11:26:54,7.5,0.4,0.471,0.529,,,,n_books=4
oddsapi,NBA,Tobias Harris,REB,2026-05-15 11:26:54,6.5,0.5,0.4941,0.5059,,,,n_books=5
oddsapi,NBA,Donovan Mitchell,REB,2026-05-15 11:26:54,4.5,0.5,0.4911,0.5089,,,,n_books=5
oddsapi,NBA,Jalen Duren,REB,2026-05-15 11:26:54,8.5,0.5,0.4929,0.5071,,,,n_books=5
oddsapi,NBA,Evan Mobley,REB,2026-05-15 11:26:54,7.5,0.4,0.559,0.441,,,,n_books=4
oddsapi,NBA,Paul Reed Jr,REB,2026-05-15 11:26:54,4.5,0.3,0.4527,0.5473,,,,n_books=3
oddsapi,NBA,James Harden,REB,2026-05-15 11:26:54,4.5,0.5,0.5107,0.4893,,,,n_books=5
oddsapi,NBA,Cade Cunningham,REB,2026-05-15 11:26:54,5.5,0.5,0.4347,0.5653,,,,n_books=5
oddsapi,NBA,Max Strus,REB,2026-05-15 11:26:54,4.5,0.5,0.4583,0.5417,,,,n_books=5
oddsapi,NBA,Duncan Robinson,REB,2026-05-15 11:26:54,2.5,0.5,0.4191,0.5809,,,,n_books=5
oddsapi,NBA,Ausar Thompson,REB,2026-05-15 11:26:54,6.5,0.5,0.5325,0.4675,,,,n_books=5
oddsapi,NBA,Cade Cunningham,RA,2026-05-15 11:26:54,13.5,0.4,0.5354,0.4646,,,,n_books=4
oddsapi,NBA,Jarrett Allen,RA,2026-05-15 11:26:54,8.5,0.4,0.5028,0.4972,,,,n_books=4
oddsapi,NBA,Donovan Mitchell,RA,2026-05-15 11:26:54,8.5,0.3,0.448,0.552,,,,n_books=3
oddsapi,NBA,Evan Mobley,RA,2026-05-15 11:26:54,12.5,0.4,0.4764,0.5236,,,,n_books=4
oddsapi,NBA,James Harden,RA,2026-05-15 11:26:54,11.5,0.4,0.4732,0.5268,,,,n_books=4
oddsapi,NBA,Ausar Thompson,RA,2026-05-15 11:26:54,9.5,0.3,0.5379,0.4621,,,,n_books=3
oddsapi,NBA,James Harden,STL,2026-05-15 11:26:54,1.5,0.3,0.3983,0.6017,,,,n_books=3
oddsapi,NBA,Evan Mobley,STL,2026-05-15 11:26:54,0.5,0.3,0.657,0.343,,,,n_books=3
oddsapi,NBA,Donovan Mitchell,STL,2026-05-15 11:26:54,1.5,0.3,0.3693,0.6307,,,,n_books=3
oddsapi,NBA,Ausar Thompson,STL,2026-05-15 11:26:54,1.5,0.3,0.615,0.385,,,,n_books=3
oddsapi,NBA,Tobias Harris,STL,2026-05-15 11:26:54,1.5,0.2,0.4454,0.5546,,,,n_books=2
oddsapi,NBA,Cade Cunningham,STL,2026-05-15 11:26:54,1.5,0.2,0.4244,0.5756,,,,n_books=2
oddsapi,NBA,Daniss Jenkins,FG3M,2026-05-15 11:26:54,1.5,0.5,0.3846,0.6154,,,,n_books=5
oddsapi,NBA,Donovan Mitchell,FG3M,2026-05-15 11:26:54,2.5,0.5,0.5734,0.4266,,,,n_books=5
oddsapi,NBA,Tobias Harris,FG3M,2026-05-15 11:26:54,1.5,0.5,0.4761,0.5239,,,,n_books=5
oddsapi,NBA,Evan Mobley,FG3M,2026-05-15 11:26:54,1.5,0.4,0.3381,0.6619,,,,n_books=4
oddsapi,NBA,Cade Cunningham,FG3M,2026-05-15 11:26:54,2.5,0.5,0.4127,0.5873,,,,n_books=5
oddsapi,NBA,Sam Merrill,FG3M,2026-05-15 11:26:54,1.5,0.5,0.4633,0.5367,,,,n_books=5
oddsapi,NBA,Caris LeVert,FG3M,2026-05-15 11:26:54,0.5,0.4,0.6327,0.3673,,,,n_books=4
oddsapi,NBA,James Harden,FG3M,2026-05-15 11:26:54,2.5,0.5,0.4645,0.5355,,,,n_books=5
oddsapi,NBA,Max Strus,FG3M,2026-05-15 11:26:54,2.5,0.4,0.4029,0.5971,,,,n_books=4
oddsapi,NBA,Duncan Robinson,FG3M,2026-05-15 11:26:54,2.5,0.5,0.5253,0.4747,,,,n_books=5
oddsapi,NBA,Caris LeVert,AST,2026-05-15 11:26:54,2.5,0.3,0.3655,0.6345,,,,n_books=3
oddsapi,NBA,Max Strus,AST,2026-05-15 11:26:54,1.5,0.3,0.5761,0.4239,,,,n_books=3
oddsapi,NBA,Dean Wade,AST,2026-05-15 11:26:54,0.5,0.4,0.538,0.462,,,,n_books=4
oddsapi,NBA,Jalen Duren,BLK,2026-05-15 11:26:54,0.5,0.3,0.5667,0.4333,,,,n_books=3
oddsapi,NBA,Tobias Harris,BLK,2026-05-15 11:26:54,0.5,0.3,0.4921,0.5079,,,,n_books=3
oddsapi,NBA,Donovan Mitchell,BLK,2026-05-15 11:26:54,0.5,0.3,0.3127,0.6873,,,,n_books=3
oddsapi,NBA,Duncan Robinson,BLK,2026-05-15 11:26:54,0.5,0.3,0.2586,0.7414,,,,n_books=3
oddsapi,NBA,Ausar Thompson,BS,2026-05-15 11:26:54,3.5,0.1,0.4554,0.5446,,,,n_books=1
oddsapi,NBA,Evan Mobley,BS,2026-05-15 11:26:54,3.5,0.1,0.4122,0.5878,,,,n_books=1
oddsapi,NBA,Jarrett Allen,BS,2026-05-15 11:26:54,2.5,0.1,0.4649,0.5351,,,,n_books=1
oddsapi,NBA,Tobias Harris,BS,2026-05-15 11:26:54,1.5,0.1,0.6118,0.3882,,,,n_books=1
oddsapi,NBA,Cade Cunningham,BS,2026-05-15 11:26:54,1.5,0.1,0.6099,0.3901,,,,n_books=1
oddsapi,NBA,James Harden,BS,2026-05-15 11:26:54,1.5,0.1,0.5951,0.4049,,,,n_books=1
oddsapi,NBA,Donovan Mitchell,BS,2026-05-15 11:26:54,1.5,0.1,0.4838,0.5162,,,,n_books=1
oddsapi,NBA,Jalen Duren,BS,2026-05-15 11:26:54,1.5,0.1,0.4669,0.5331,,,,n_books=1
oddsapi,NBA,Tobias Harris,PA,2026-05-15 11:26:54,19.5,0.3,0.5089,0.4911,,,,n_books=3
oddsapi,NBA,Duncan Robinson,PA,2026-05-15 11:26:54,12.5,0.3,0.5096,0.4904,,,,n_books=3
oddsapi,NBA,Max Strus,PA,2026-05-15 11:26:54,11.5,0.2,0.4782,0.5218,,,,n_books=2
oddsapi,NBA,Caris LeVert,PA,2026-05-15 11:26:54,8.5,0.2,0.501,0.499,,,,n_books=2
oddsapi,NBA,Daniss Jenkins,PR,2026-05-15 11:26:54,11.5,0.2,0.5178,0.4822,,,,n_books=2
oddsapi,NBA,Caris LeVert,PR,2026-05-15 11:26:54,8.5,0.2,0.5183,0.4817,,,,n_books=2
oddsapi,NBA,Dennis Schroder,PRA,2026-05-15 11:26:54,11.5,0.3,0.4763,0.5237,,,,n_books=3
oddsapi,NBA,Sam Merrill,PRA,2026-05-15 11:26:54,8.5,0.4,0.5196,0.4804,,,,n_books=4
oddsapi,NBA,Dean Wade,PRA,2026-05-15 11:26:54,7.5,0.4,0.5041,0.4959,,,,n_books=4
oddsapi,NBA,Caris LeVert,REB,2026-05-15 11:26:54,2.5,0.3,0.3851,0.6149,,,,n_books=3
oddsapi,NBA,Jalen Duren,RA,2026-05-15 11:26:54,10.5,0.3,0.4638,0.5362,,,,n_books=3
oddsapi,NBA,Tobias Harris,RA,2026-05-15 11:26:54,8.5,0.3,0.4956,0.5044,,,,n_books=3
oddsapi,NBA,Max Strus,RA,2026-05-15 11:26:54,6.5,0.2,0.469,0.531,,,,n_books=2
oddsapi,NBA,Daniss Jenkins,RA,2026-05-15 11:26:54,5.5,0.2,0.502,0.498,,,,n_books=2
oddsapi,NBA,Duncan Robinson,RA,2026-05-15 11:26:54,4.5,0.3,0.452,0.548,,,,n_books=3
oddsapi,NBA,Caris LeVert,RA,2026-05-15 11:26:54,4.5,0.1,0.4198,0.5802,,,,n_books=1
oddsapi,NBA,Dean Wade,RA,2026-05-15 11:26:54,4.5,0.3,0.4208,0.5792,,,,n_books=3
oddsapi,NBA,Jarrett Allen,STL,2026-05-15 11:26:54,0.5,0.2,0.5994,0.4006,,,,n_books=2
oddsapi,NBA,Duncan Robinson,STL,2026-05-15 11:26:54,0.5,0.2,0.5228,0.4772,,,,n_books=2
oddsapi,NBA,Jalen Duren,STL,2026-05-15 11:26:54,0.5,0.2,0.5005,0.4995,,,,n_books=2
oddsapi,NBA,Dean Wade,FG3M,2026-05-15 11:26:54,0.5,0.4,0.5843,0.4157,,,,n_books=4
oddsapi,NBA,Dennis Schroder,FG3M,2026-05-15 11:26:54,0.5,0.4,0.4855,0.5145,,,,n_books=4
oddsapi,NBA,Dean Wade,BLK,2026-05-15 11:26:54,0.5,0.1,0.2657,0.7343,,,,n_books=1
oddsapi,NBA,Dean Wade,PA,2026-05-15 11:26:54,4.5,0.1,0.4554,0.5446,,,,n_books=1
oddsapi,NBA,Isaiah Stewart II,PRA,2026-05-15 11:26:54,5.5,0.1,0.5246,0.4754,,,,n_books=1
oddsapi,NBA,Paul Reed Jr,PRA,2026-05-15 11:26:54,10.5,0.1,0.5203,0.4797,,,,n_books=1
oddsapi,NBA,Devin Vassell,AST,2026-05-15 11:26:54,2.5,0.5,0.442,0.558,,,,n_books=5
oddsapi,NBA,De'Aaron Fox,AST,2026-05-15 11:26:54,5.5,0.5,0.5059,0.4941,,,,n_books=5
oddsapi,NBA,Naz Reid,AST,2026-05-15 11:26:54,2.5,0.5,0.4146,0.5854,,,,n_books=5
oddsapi,NBA,Stephon Castle,AST,2026-05-15 11:26:54,6.5,0.5,0.5138,0.4862,,,,n_books=5
oddsapi,NBA,Dylan Harper,AST,2026-05-15 11:26:54,3.5,0.5,0.4238,0.5762,,,,n_books=5
oddsapi,NBA,Ayo Dosunmu,AST,2026-05-15 11:26:54,3.5,0.5,0.5422,0.4578,,,,n_books=5
oddsapi,NBA,Anthony Edwards,AST,2026-05-15 11:26:54,4.5,0.3,0.4047,0.5953,,,,n_books=3
oddsapi,NBA,Rudy Gobert,AST,2026-05-15 11:26:54,1.5,0.5,0.472,0.528,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,AST,2026-05-15 11:26:54,2.5,0.4,0.591,0.409,,,,n_books=4
oddsapi,NBA,Julius Randle,AST,2026-05-15 11:26:54,3.5,0.4,0.546,0.454,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,AST,2026-05-15 11:26:54,2.5,0.5,0.435,0.565,,,,n_books=5
oddsapi,NBA,Anthony Edwards,BLK,2026-05-15 11:26:54,0.5,0.4,0.5634,0.4366,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,BLK,2026-05-15 11:26:54,0.5,0.4,0.5724,0.4276,,,,n_books=4
oddsapi,NBA,Victor Wembanyama,BLK,2026-05-15 11:26:54,3.5,0.4,0.5377,0.4623,,,,n_books=4
oddsapi,NBA,Rudy Gobert,BLK,2026-05-15 11:26:54,1.5,0.3,0.3326,0.6674,,,,n_books=3
oddsapi,NBA,Luke Kornet,PTS,2026-05-15 11:26:54,2.5,0.4,0.4564,0.5436,,,,n_books=4
oddsapi,NBA,Terrence Shannon Jr.,PTS,2026-05-15 11:26:54,6.5,0.5,0.5054,0.4946,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,PTS,2026-05-15 11:26:54,27.5,0.3,0.4766,0.5234,,,,n_books=3
oddsapi,NBA,Rudy Gobert,PTS,2026-05-15 11:26:54,6.5,0.5,0.5024,0.4976,,,,n_books=5
oddsapi,NBA,Devin Vassell,PTS,2026-05-15 11:26:54,12.5,0.5,0.4851,0.5149,,,,n_books=5
oddsapi,NBA,Anthony Edwards,PTS,2026-05-15 11:26:54,26.5,0.4,0.5072,0.4928,,,,n_books=4
oddsapi,NBA,Ayo Dosunmu,PTS,2026-05-15 11:26:54,13.5,0.5,0.4934,0.5066,,,,n_books=5
oddsapi,NBA,Naz Reid,PTS,2026-05-15 11:26:54,12.5,0.4,0.5129,0.4871,,,,n_books=4
oddsapi,NBA,Dylan Harper,PTS,2026-05-15 11:26:54,10.5,0.5,0.528,0.472,,,,n_books=5
oddsapi,NBA,Jaden McDaniels,PTS,2026-05-15 11:26:54,16.5,0.5,0.4903,0.5097,,,,n_books=5
oddsapi,NBA,Stephon Castle,PTS,2026-05-15 11:26:54,16.5,0.5,0.5127,0.4873,,,,n_books=5
oddsapi,NBA,Keldon Johnson,PTS,2026-05-15 11:26:54,9.5,0.4,0.4728,0.5272,,,,n_books=4
oddsapi,NBA,Mike Conley,PTS,2026-05-15 11:26:54,2.5,0.4,0.5497,0.4503,,,,n_books=4
oddsapi,NBA,Julian Champagnie,PTS,2026-05-15 11:26:54,8.5,0.4,0.5283,0.4717,,,,n_books=4
oddsapi,NBA,De'Aaron Fox,PTS,2026-05-15 11:26:54,17.5,0.5,0.4884,0.5116,,,,n_books=5
oddsapi,NBA,Julius Randle,PTS,2026-05-15 11:26:54,16.5,0.4,0.4809,0.5191,,,,n_books=4
oddsapi,NBA,Devin Vassell,PA,2026-05-15 11:26:54,14.5,0.4,0.5122,0.4878,,,,n_books=4
oddsapi,NBA,Naz Reid,PA,2026-05-15 11:26:54,15.5,0.3,0.4736,0.5264,,,,n_books=3
oddsapi,NBA,De'Aaron Fox,PA,2026-05-15 11:26:54,22.5,0.3,0.5206,0.4794,,,,n_books=3
oddsapi,NBA,Stephon Castle,PA,2026-05-15 11:26:54,23.5,0.4,0.5079,0.4921,,,,n_books=4
oddsapi,NBA,Dylan Harper,PA,2026-05-15 11:26:54,14.5,0.3,0.4839,0.5161,,,,n_books=3
oddsapi,NBA,Ayo Dosunmu,PA,2026-05-15 11:26:54,17.5,0.4,0.4917,0.5083,,,,n_books=4
oddsapi,NBA,Rudy Gobert,PA,2026-05-15 11:26:54,8.5,0.4,0.4882,0.5118,,,,n_books=4
oddsapi,NBA,Anthony Edwards,PA,2026-05-15 11:26:54,30.5,0.4,0.5129,0.4871,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,PA,2026-05-15 11:26:54,18.5,0.4,0.5051,0.4949,,,,n_books=4
oddsapi,NBA,Victor Wembanyama,PA,2026-05-15 11:26:54,30.5,0.4,0.4858,0.5142,,,,n_books=4
oddsapi,NBA,Julius Randle,PA,2026-05-15 11:26:54,19.5,0.3,0.5247,0.4753,,,,n_books=3
oddsapi,NBA,Devin Vassell,PR,2026-05-15 11:26:54,16.5,0.4,0.4977,0.5023,,,,n_books=4
oddsapi,NBA,Keldon Johnson,PR,2026-05-15 11:26:54,12.5,0.3,0.5041,0.4959,,,,n_books=3
oddsapi,NBA,De'Aaron Fox,PR,2026-05-15 11:26:54,20.5,0.3,0.5096,0.4904,,,,n_books=3
oddsapi,NBA,Naz Reid,PR,2026-05-15 11:26:54,20.5,0.3,0.4831,0.5169,,,,n_books=3
oddsapi,NBA,Stephon Castle,PR,2026-05-15 11:26:54,21.5,0.3,0.5139,0.4861,,,,n_books=3
oddsapi,NBA,Dylan Harper,PR,2026-05-15 11:26:54,14.5,0.2,0.5345,0.4655,,,,n_books=2
oddsapi,NBA,Ayo Dosunmu,PR,2026-05-15 11:26:54,17.5,0.4,0.498,0.502,,,,n_books=4
oddsapi,NBA,Rudy Gobert,PR,2026-05-15 11:26:54,15.5,0.4,0.5072,0.4928,,,,n_books=4
oddsapi,NBA,Anthony Edwards,PR,2026-05-15 11:26:54,32.5,0.4,0.5086,0.4914,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,PR,2026-05-15 11:26:54,21.5,0.4,0.5167,0.4833,,,,n_books=4
oddsapi,NBA,Victor Wembanyama,PR,2026-05-15 11:26:54,40.5,0.4,0.5071,0.4929,,,,n_books=4
oddsapi,NBA,Julian Champagnie,PR,2026-05-15 11:26:54,14.5,0.3,0.4892,0.5108,,,,n_books=3
oddsapi,NBA,Julius Randle,PR,2026-05-15 11:26:54,22.5,0.3,0.5043,0.4957,,,,n_books=3
oddsapi,NBA,Devin Vassell,PRA,2026-05-15 11:26:54,18.5,0.5,0.525,0.475,,,,n_books=5
oddsapi,NBA,De'Aaron Fox,PRA,2026-05-15 11:26:54,26.5,0.5,0.5055,0.4945,,,,n_books=5
oddsapi,NBA,Naz Reid,PRA,2026-05-15 11:26:54,22.5,0.5,0.4984,0.5016,,,,n_books=5
oddsapi,NBA,Stephon Castle,PRA,2026-05-15 11:26:54,28.5,0.4,0.5051,0.4949,,,,n_books=4
oddsapi,NBA,Dylan Harper,PRA,2026-05-15 11:26:54,18.5,0.4,0.5057,0.4943,,,,n_books=4
oddsapi,NBA,Anthony Edwards,PRA,2026-05-15 11:26:54,36.5,0.4,0.5125,0.4875,,,,n_books=4
oddsapi,NBA,Ayo Dosunmu,PRA,2026-05-15 11:26:54,21.5,0.5,0.4976,0.5024,,,,n_books=5
oddsapi,NBA,Rudy Gobert,PRA,2026-05-15 11:26:54,17.5,0.5,0.4876,0.5124,,,,n_books=5
oddsapi,NBA,Jaden McDaniels,PRA,2026-05-15 11:26:54,24.5,0.5,0.4804,0.5196,,,,n_books=5
oddsapi,NBA,Julian Champagnie,PRA,2026-05-15 11:26:54,15.5,0.5,0.5069,0.4931,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,PRA,2026-05-15 11:26:54,43.5,0.4,0.5068,0.4932,,,,n_books=4
oddsapi,NBA,Julius Randle,PRA,2026-05-15 11:26:54,27.5,0.3,0.4624,0.5376,,,,n_books=3
oddsapi,NBA,Mike Conley,PRA,2026-05-15 11:26:54,6.5,0.1,0.5061,0.4939,,,,n_books=1
oddsapi,NBA,Devin Vassell,REB,2026-05-15 11:26:54,4.5,0.5,0.4182,0.5818,,,,n_books=5
oddsapi,NBA,Luke Kornet,REB,2026-05-15 11:26:54,2.5,0.4,0.4953,0.5047,,,,n_books=4
oddsapi,NBA,Keldon Johnson,REB,2026-05-15 11:26:54,3.5,0.4,0.4717,0.5283,,,,n_books=4
oddsapi,NBA,De'Aaron Fox,REB,2026-05-15 11:26:54,3.5,0.5,0.4791,0.5209,,,,n_books=5
oddsapi,NBA,Stephon Castle,REB,2026-05-15 11:26:54,5.5,0.5,0.4234,0.5766,,,,n_books=5
oddsapi,NBA,Dylan Harper,REB,2026-05-15 11:26:54,4.5,0.4,0.4242,0.5758,,,,n_books=4
oddsapi,NBA,Ayo Dosunmu,REB,2026-05-15 11:26:54,3.5,0.4,0.5711,0.4289,,,,n_books=4
oddsapi,NBA,Anthony Edwards,REB,2026-05-15 11:26:54,5.5,0.4,0.5509,0.4491,,,,n_books=4
oddsapi,NBA,Rudy Gobert,REB,2026-05-15 11:26:54,8.5,0.5,0.5134,0.4866,,,,n_books=5
oddsapi,NBA,Julian Champagnie,REB,2026-05-15 11:26:54,5.5,0.5,0.4594,0.5406,,,,n_books=5
oddsapi,NBA,Julius Randle,REB,2026-05-15 11:26:54,6.5,0.5,0.4756,0.5244,,,,n_books=5
oddsapi,NBA,Jaden McDaniels,REB,2026-05-15 11:26:54,5.5,0.5,0.4648,0.5352,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,REB,2026-05-15 11:26:54,13.5,0.5,0.4956,0.5044,,,,n_books=5
oddsapi,NBA,Devin Vassell,RA,2026-05-15 11:26:54,6.5,0.4,0.4876,0.5124,,,,n_books=4
oddsapi,NBA,Naz Reid,RA,2026-05-15 11:26:54,9.5,0.3,0.4936,0.5064,,,,n_books=3
oddsapi,NBA,De'Aaron Fox,RA,2026-05-15 11:26:54,8.5,0.3,0.5503,0.4497,,,,n_books=3
