source,league,player,stat,asof_ts,projection,confidence,notes
rotowire,NBA,Jalen Pickett,PTS,2026-02-10 14:37:14,5.511653477514372,1.0,
rotowire,NBA,Jalen Smith,PA,2026-02-10 14:37:14,18.19728349618704,1.0,
rotowire,NBA,Jalen Smith,PR,2026-02-10 14:37:14,29.072784721806208,1.0,
rotowire,NBA,Jalen Smith,PRA,2026-02-10 14:37:14,30.5188009208182,1.0,
rotowire,NBA,Jalen Smith,PTS,2026-02-10 14:37:14,16.751267297175048,1.0,
rotowire,NBA,Jalen Suggs,AST,2026-02-10 14:37:14,4.380459050268166,1.0,
rotowire,NBA,Jalen Suggs,PA,2026-02-10 14:37:14,18.141444428677197,1.0,
rotowire,NBA,Jalen Suggs,PR,2026-02-10 14:37:14,18.393938047161612,1.0,
rotowire,NBA,Jalen Suggs,PRA,2026-02-10 14:37:14,22.774397097429777,1.0,
rotowire,NBA,Jalen Suggs,PTS,2026-02-10 14:37:14,13.760985378409032,1.0,
rotowire,NBA,Jalen Suggs,RA,2026-02-10 14:37:14,9.013411719020745,1.0,
rotowire,NBA,Jamal Murray,AST,2026-02-10 14:37:14,5.672619708998024,1.0,
rotowire,NBA,Jamal Murray,PA,2026-02-10 14:37:14,27.605217683395193,1.0,
rotowire,NBA,Jamal Murray,PR,2026-02-10 14:37:14,26.629598734244844,1.0,
rotowire,NBA,Jamal Murray,PRA,2026-02-10 14:37:14,32.302218443242865,1.0,
rotowire,NBA,Jamal Murray,PTS,2026-02-10 14:37:14,21.93259797439717,1.0,
rotowire,NBA,Jamal Murray,RA,2026-02-10 14:37:14,10.3696204688457,1.0,
rotowire,NBA,Jarace Walker,PA,2026-02-10 14:37:14,22.596930111371375,1.0,
rotowire,NBA,Jarace Walker,PR,2026-02-10 14:37:14,27.03106388185565,1.0,
rotowire,NBA,Jarace Walker,PRA,2026-02-10 14:37:14,31.436221749889715,1.0,
rotowire,NBA,Jarace Walker,PTS,2026-02-10 14:37:14,18.19177224333731,1.0,
rotowire,NBA,Jared McCain,PTS,2026-02-10 14:37:14,8.558196302516244,1.0,
rotowire,NBA,Jay Huff,PA,2026-02-10 14:37:14,19.199879337747845,1.0,
rotowire,NBA,Jay Huff,PR,2026-02-10 14:37:14,24.253440860889793,1.0,
rotowire,NBA,Jay Huff,PRA,2026-02-10 14:37:14,26.767250459275512,1.0,
rotowire,NBA,Jay Huff,PTS,2026-02-10 14:37:14,16.686069739362125,1.0,
rotowire,NBA,Jay Huff,RA,2026-02-10 14:37:14,10.081180719913387,1.0,
rotowire,NBA,Jay Huff,REB,2026-02-10 14:37:14,7.567371121527667,1.0,
rotowire,NBA,Jaylen Brown,PA,2026-02-10 14:37:14,29.986433426860067,1.0,
rotowire,NBA,Jaylen Brown,PR,2026-02-10 14:37:14,32.944134374365916,1.0,
rotowire,NBA,Jaylen Brown,PRA,2026-02-10 14:37:14,37.82368048660232,1.0,
rotowire,NBA,Jaylen Brown,PTS,2026-02-10 14:37:14,25.106887314623663,1.0,
rotowire,NBA,Jaylen Brown,RA,2026-02-10 14:37:14,12.716793171978662,1.0,
rotowire,NBA,Jaylen Brown,REB,2026-02-10 14:37:14,7.837247059742255,1.0,
rotowire,NBA,Jerami Grant,PA,2026-02-10 14:37:14,15.833097363690051,1.0,
rotowire,NBA,Jerami Grant,PR,2026-02-10 14:37:14,17.65801537937323,1.0,
rotowire,NBA,Jerami Grant,PRA,2026-02-10 14:37:14,19.74829332328768,1.0,
rotowire,NBA,Jerami Grant,PTS,2026-02-10 14:37:14,13.7428194197756,1.0,
rotowire,NBA,Jerami Grant,REB,2026-02-10 14:37:14,3.9151959595976287,1.0,
rotowire,NBA,Johnny Furphy,PA,2026-02-10 14:37:14,16.898904575678618,1.0,
rotowire,NBA,Johnny Furphy,PR,2026-02-10 14:37:14,21.141696075300494,1.0,
rotowire,NBA,Johnny Furphy,PRA,2026-02-10 14:37:14,24.26166073718556,1.0,
rotowire,NBA,Johnny Furphy,PTS,2026-02-10 14:37:14,13.77893991379355,1.0,
rotowire,NBA,Johnny Furphy,REB,2026-02-10 14:37:14,7.362756161506946,1.0,
rotowire,NBA,Jonas Valanciunas,PR,2026-02-10 14:37:14,14.22233208712171,1.0,
rotowire,NBA,Jonas Valanciunas,PTS,2026-02-10 14:37:14,7.8117941715077635,1.0,
rotowire,NBA,Jonas Valanciunas,REB,2026-02-10 14:37:14,6.410537915613948,1.0,
rotowire,NBA,Jordan Walsh,PR,2026-02-10 14:37:14,12.444634766451415,1.0,
rotowire,NBA,Josh Hart,PA,2026-02-10 14:37:14,16.507520825558075,1.0,
rotowire,NBA,Josh Hart,PR,2026-02-10 14:37:14,21.826106597838724,1.0,
rotowire,NBA,Josh Hart,PRA,2026-02-10 14:37:14,26.310726238379736,1.0,
rotowire,NBA,Josh Hart,PTS,2026-02-10 14:37:14,12.022901185017062,1.0,
rotowire,NBA,Josh Hart,RA,2026-02-10 14:37:14,14.287825053362674,1.0,
rotowire,NBA,Josh Hart,REB,2026-02-10 14:37:14,9.803205412821663,1.0,
rotowire,NBA,Jrue Holiday,AST,2026-02-10 14:37:14,3.910844891466304,1.0,
rotowire,NBA,Jrue Holiday,FG3M,2026-02-10 14:37:14,1.5147624334799303,1.0,
rotowire,NBA,Jrue Holiday,PA,2026-02-10 14:37:14,14.642888035673103,1.0,
rotowire,NBA,Jrue Holiday,PR,2026-02-10 14:37:14,14.790369537061764,1.0,
rotowire,NBA,Jrue Holiday,PRA,2026-02-10 14:37:14,18.70121442852807,1.0,
rotowire,NBA,Jrue Holiday,PTS,2026-02-10 14:37:14,10.732043144206799,1.0,
rotowire,NBA,Jrue Holiday,RA,2026-02-10 14:37:14,7.96917128432127,1.0,
rotowire,NBA,Justin Champagnie,PA,2026-02-10 14:37:14,9.43285517420464,1.0,
rotowire,NBA,Justin Champagnie,PR,2026-02-10 14:37:14,13.580281019900175,1.0,
rotowire,NBA,Justin Champagnie,PRA,2026-02-10 14:37:14,14.728702485489631,1.0,
rotowire,NBA,Justin Champagnie,PTS,2026-02-10 14:37:14,8.284433708615182,1.0,
rotowire,NBA,Justin Champagnie,RA,2026-02-10 14:37:14,6.444268776874449,1.0,
rotowire,NBA,Jusuf Nurkic,PA,2026-02-10 14:37:14,18.583760128926023,1.0,
rotowire,NBA,Jusuf Nurkic,PR,2026-02-10 14:37:14,27.40406277252377,1.0,
rotowire,NBA,Jusuf Nurkic,PRA,2026-02-10 14:37:14,31.596010943080913,1.0,
rotowire,NBA,Jusuf Nurkic,PTS,2026-02-10 14:37:14,14.391811958368876,1.0,
rotowire,NBA,Karl-Anthony Towns,PA,2026-02-10 14:37:14,23.08890889193703,1.0,
rotowire,NBA,Karl-Anthony Towns,PR,2026-02-10 14:37:14,34.48590861582039,1.0,
rotowire,NBA,Karl-Anthony Towns,PRA,2026-02-10 14:37:14,37.55032134140337,1.0,
rotowire,NBA,Karl-Anthony Towns,PTS,2026-02-10 14:37:14,20.024496166354055,1.0,
rotowire,NBA,Karl-Anthony Towns,RA,2026-02-10 14:37:14,17.525825175049317,1.0,
rotowire,NBA,Karl-Anthony Towns,REB,2026-02-10 14:37:14,14.46141244946634,1.0,
rotowire,NBA,Kelly Oubre,AST,2026-02-10 14:37:14,1.7315005345510095,1.0,
rotowire,NBA,Kelly Oubre,PA,2026-02-10 14:37:14,15.691913037694697,1.0,
rotowire,NBA,Kelly Oubre,PR,2026-02-10 14:37:14,20.105964980608313,1.0,
rotowire,NBA,Kelly Oubre,PRA,2026-02-10 14:37:14,21.837465515159323,1.0,
rotowire,NBA,Kelly Oubre,PTS,2026-02-10 14:37:14,13.960412503143687,1.0,
rotowire,NBA,Kelly Oubre,RA,2026-02-10 14:37:14,7.8770530120156375,1.0,
rotowire,NBA,Kelly Oubre,REB,2026-02-10 14:37:14,6.145552477464628,1.0,
rotowire,NBA,Khris Middleton,PA,2026-02-10 14:37:14,18.19839961532855,1.0,
rotowire,NBA,Khris Middleton,PR,2026-02-10 14:37:14,18.22551947311079,1.0,
rotowire,NBA,Khris Middleton,PRA,2026-02-10 14:37:14,22.02711440894098,1.0,
rotowire,NBA,Khris Middleton,PTS,2026-02-10 14:37:14,14.39680467949836,1.0,
rotowire,NBA,Khris Middleton,RA,2026-02-10 14:37:14,7.63030972944262,1.0,
rotowire,NBA,Klay Thompson,PA,2026-02-10 14:37:14,17.04717943498287,1.0,
rotowire,NBA,Klay Thompson,PR,2026-02-10 14:37:14,18.767465563042183,1.0,
rotowire,NBA,Klay Thompson,PRA,2026-02-10 14:37:14,20.991241344696768,1.0,
rotowire,NBA,Klay Thompson,PTS,2026-02-10 14:37:14,14.823403653328285,1.0,
rotowire,NBA,Kristaps Porzingis,AST,2026-02-10 14:37:14,1.2352866661733959,1.0,
rotowire,NBA,Kristaps Porzingis,PA,2026-02-10 14:37:14,11.50391632700685,1.0,
rotowire,NBA,Kristaps Porzingis,PR,2026-02-10 14:37:14,15.037112859598118,1.0,
rotowire,NBA,Kristaps Porzingis,PRA,2026-02-10 14:37:14,16.27239952577151,1.0,
rotowire,NBA,Kristaps Porzingis,PTS,2026-02-10 14:37:14,10.268629660833454,1.0,
rotowire,NBA,Kyle Filipowski,PR,2026-02-10 14:37:14,20.567161179564224,1.0,
rotowire,NBA,Kyle Filipowski,PRA,2026-02-10 14:37:14,23.29780228138812,1.0,
rotowire,NBA,Kyle Filipowski,PTS,2026-02-10 14:37:14,12.77176753002287,1.0,
rotowire,NBA,Kyle Kuzma,AST,2026-02-10 14:37:14,4.000301132153364,1.0,
rotowire,NBA,Kyle Kuzma,PA,2026-02-10 14:37:14,20.828157331986173,1.0,
rotowire,NBA,Kyle Kuzma,PR,2026-02-10 14:37:14,24.013527716076734,1.0,
rotowire,NBA,Kyle Kuzma,PRA,2026-02-10 14:37:14,28.013828848230098,1.0,
rotowire,NBA,Kyle Kuzma,PTS,2026-02-10 14:37:14,16.82785619983281,1.0,
rotowire,NBA,Kyle Kuzma,RA,2026-02-10 14:37:14,11.18597264839729,1.0,
rotowire,NBA,Kyle Kuzma,REB,2026-02-10 14:37:14,7.185671516243924,1.0,
rotowire,NBA,Kyshawn George,AST,2026-02-10 14:37:14,4.1159048997317536,1.0,
rotowire,NBA,Kyshawn George,PA,2026-02-10 14:37:14,20.895199995547976,1.0,
rotowire,NBA,Kyshawn George,PR,2026-02-10 14:37:14,24.008147775638875,1.0,
rotowire,NBA,Kyshawn George,PRA,2026-02-10 14:37:14,28.124052675370628,1.0,
rotowire,NBA,Kyshawn George,PTS,2026-02-10 14:37:14,16.779295095816224,1.0,
rotowire,NBA,Landry Shamet,PA,2026-02-10 14:37:14,10.102335208747597,1.0,
rotowire,NBA,Landry Shamet,PRA,2026-02-10 14:37:14,12.399339396699283,1.0,
rotowire,NBA,Landry Shamet,PTS,2026-02-10 14:37:14,8.448692992229915,1.0,
rotowire,NBA,Landry Shamet,RA,2026-02-10 14:37:14,3.950646404469367,1.0,
rotowire,NBA,Lauri Markkanen,PA,2026-02-10 14:37:14,24.47892235743717,1.0,
rotowire,NBA,Lauri Markkanen,PR,2026-02-10 14:37:14,29.26290212555846,1.0,
rotowire,NBA,Lauri Markkanen,PRA,2026-02-10 14:37:14,31.5846935474103,1.0,
rotowire,NBA,Lauri Markkanen,PTS,2026-02-10 14:37:14,22.15713093558533,1.0,
rotowire,NBA,Lauri Markkanen,RA,2026-02-10 14:37:14,9.427562611824971,1.0,
rotowire,NBA,Lauri Markkanen,REB,2026-02-10 14:37:14,7.1057711899731295,1.0,
rotowire,NBA,LeBron James,PA,2026-02-10 14:37:14,26.11899819551558,1.0,
rotowire,NBA,LeBron James,PR,2026-02-10 14:37:14,26.72317708770625,1.0,
rotowire,NBA,LeBron James,PRA,2026-02-10 14:37:14,32.852218081131134,1.0,
rotowire,NBA,LeBron James,PTS,2026-02-10 14:37:14,19.989957202090693,1.0,
rotowire,NBA,LeBron James,RA,2026-02-10 14:37:14,12.862260879040445,1.0,
rotowire,NBA,LeBron James,REB,2026-02-10 14:37:14,6.733219885615558,1.0,
rotowire,NBA,Luguentz Dort,AST,2026-02-10 14:37:14,1.7416741014011783,1.0,
rotowire,NBA,Luguentz Dort,PA,2026-02-10 14:37:14,11.755610444135305,1.0,
rotowire,NBA,Luguentz Dort,PR,2026-02-10 14:37:14,14.51381501169724,1.0,
rotowire,NBA,Luguentz Dort,PRA,2026-02-10 14:37:14,16.255489113098417,1.0,
rotowire,NBA,Luguentz Dort,PTS,2026-02-10 14:37:14,10.013936342734127,1.0,
rotowire,NBA,Luguentz Dort,RA,2026-02-10 14:37:14,6.241552770364292,1.0,
rotowire,NBA,Luka Doncic,AST,2026-02-10 14:37:14,7.511073583934141,1.0,
rotowire,NBA,Luka Doncic,PA,2026-02-10 14:37:14,34.220931936770505,1.0,
rotowire,NBA,Luka Doncic,PR,2026-02-10 14:37:14,34.687421229591195,1.0,
rotowire,NBA,Luka Doncic,PRA,2026-02-10 14:37:14,42.198494813525336,1.0,
rotowire,NBA,Luka Doncic,PTS,2026-02-10 14:37:14,26.709858352836363,1.0,
rotowire,NBA,Luka Doncic,RA,2026-02-10 14:37:14,15.488636460688975,1.0,
rotowire,NBA,Luka Doncic,REB,2026-02-10 14:37:14,7.977562876754834,1.0,
rotowire,NBA,Luka Garza,PR,2026-02-10 14:37:14,12.315916232420992,1.0,
rotowire,NBA,Luka Garza,REB,2026-02-10 14:37:14,4.8269322587572,1.0,
rotowire,NBA,Luke Kennard,PR,2026-02-10 14:37:14,8.329439744528488,1.0,
rotowire,NBA,Luke Kennard,PTS,2026-02-10 14:37:14,6.0203058280893345,1.0,
rotowire,NBA,Marcus Smart,PA,2026-02-10 14:37:14,11.82588370267042,1.0,
rotowire,NBA,Marcus Smart,PR,2026-02-10 14:37:14,12.006622219496892,1.0,
rotowire,NBA,Marcus Smart,PRA,2026-02-10 14:37:14,14.604133709886069,1.0,
rotowire,NBA,Marcus Smart,PTS,2026-02-10 14:37:14,9.228372212281243,1.0,
rotowire,NBA,Marcus Smart,RA,2026-02-10 14:37:14,5.375761497604825,1.0,
rotowire,NBA,Mark Williams,PA,2026-02-10 14:37:14,14.279172966317653,1.0,
rotowire,NBA,Mark Williams,PR,2026-02-10 14:37:14,22.07231652653479,1.0,
rotowire,NBA,Mark Williams,PRA,2026-02-10 14:37:14,23.898927838774352,1.0,
rotowire,NBA,Mark Williams,PTS,2026-02-10 14:37:14,12.452561654078092,1.0,
rotowire,NBA,Mark Williams,REB,2026-02-10 14:37:14,9.619754872456701,1.0,
rotowire,NBA,Matas Buzelis,PA,2026-02-10 14:37:14,20.55693581787525,1.0,
rotowire,NBA,Matas Buzelis,PR,2026-02-10 14:37:14,25.082695882533802,1.0,
rotowire,NBA,Matas Buzelis,PRA,2026-02-10 14:37:14,28.12836324472563,1.0,
rotowire,NBA,Matas Buzelis,PTS,2026-02-10 14:37:14,17.51126845568342,1.0,
rotowire,NBA,Matas Buzelis,REB,2026-02-10 14:37:14,7.57142742685038,1.0,
rotowire,NBA,Max Christie,PA,2026-02-10 14:37:14,18.31413178944181,1.0,
rotowire,NBA,Max Christie,PR,2026-02-10 14:37:14,19.746076123994527,1.0,
rotowire,NBA,Max Christie,PRA,2026-02-10 14:37:14,23.147550090884472,1.0,
rotowire,NBA,Max Christie,PTS,2026-02-10 14:37:14,14.912657822551864,1.0,
rotowire,NBA,Max Christie,REB,2026-02-10 14:37:14,4.833418301442665,1.0,
rotowire,NBA,Michael Porter,FG3M,2026-02-10 14:37:14,3.474764331738129,1.0,
rotowire,NBA,Michael Porter,PA,2026-02-10 14:37:14,24.64799224425788,1.0,
rotowire,NBA,Michael Porter,PR,2026-02-10 14:37:14,28.78798862420248,1.0,
rotowire,NBA,Michael Porter,PRA,2026-02-10 14:37:14,31.923674997299923,1.0,
rotowire,NBA,Michael Porter,PTS,2026-02-10 14:37:14,21.512305871160436,1.0,
rotowire,NBA,Michael Porter,RA,2026-02-10 14:37:14,10.411369126139487,1.0,
rotowire,NBA,Michael Porter,REB,2026-02-10 14:37:14,7.2756827530420445,1.0,
rotowire,NBA,Mikal Bridges,AST,2026-02-10 14:37:14,3.299277360850087,1.0,
rotowire,NBA,Mikal Bridges,PA,2026-02-10 14:37:14,19.197479575095034,1.0,
rotowire,NBA,Mikal Bridges,PR,2026-02-10 14:37:14,20.139266055246413,1.0,
rotowire,NBA,Mikal Bridges,PRA,2026-02-10 14:37:14,23.4385434160965,1.0,
rotowire,NBA,Mikal Bridges,PTS,2026-02-10 14:37:14,15.898202214244947,1.0,
rotowire,NBA,Mikal Bridges,RA,2026-02-10 14:37:14,7.540341201851554,1.0,
rotowire,NBA,Moses Moody,PA,2026-02-10 14:37:14,15.882990762093552,1.0,
rotowire,NBA,Moses Moody,PR,2026-02-10 14:37:14,18.129954537620705,1.0,
rotowire,NBA,Moses Moody,PRA,2026-02-10 14:37:14,19.957627493066266,1.0,
rotowire,NBA,Moses Moody,PTS,2026-02-10 14:37:14,14.055317806647992,1.0,
rotowire,NBA,Moses Moody,REB,2026-02-10 14:37:14,4.074636730972712,1.0,
rotowire,NBA,Myles Turner,PA,2026-02-10 14:37:14,20.010479846566053,1.0,
rotowire,NBA,Myles Turner,PR,2026-02-10 14:37:14,26.083097607862435,1.0,
rotowire,NBA,Myles Turner,PRA,2026-02-10 14:37:14,28.4429091870325,1.0,
rotowire,NBA,Myles Turner,PTS,2026-02-10 14:37:14,17.650668267395986,1.0,
rotowire,NBA,Naji Marshall,PA,2026-02-10 14:37:14,20.124494725287654,1.0,
rotowire,NBA,Naji Marshall,PR,2026-02-10 14:37:14,22.979023514032512,1.0,
rotowire,NBA,Naji Marshall,PRA,2026-02-10 14:37:14,26.966297619766507,1.0,
rotowire,NBA,Naji Marshall,PTS,2026-02-10 14:37:14,16.13722061955366,1.0,
rotowire,NBA,Naji Marshall,RA,2026-02-10 14:37:14,10.829077000212852,1.0,
rotowire,NBA,Naji Marshall,REB,2026-02-10 14:37:14,6.841802894478855,1.0,
rotowire,NBA,Neemias Queta,PR,2026-02-10 14:37:14,22.859894301117013,1.0,
rotowire,NBA,Neemias Queta,PTS,2026-02-10 14:37:14,13.416846543949127,1.0,
rotowire,NBA,Neemias Queta,REB,2026-02-10 14:37:14,9.443047757167886,1.0,
rotowire,NBA,Nic Claxton,PA,2026-02-10 14:37:14,13.325350023585816,1.0,
rotowire,NBA,Nic Claxton,PR,2026-02-10 14:37:14,18.892761764922547,1.0,
rotowire,NBA,Nic Claxton,PRA,2026-02-10 14:37:14,21.345972457335293,1.0,
rotowire,NBA,Nic Claxton,PTS,2026-02-10 14:37:14,10.87213933117307,1.0,
rotowire,NBA,Nic Claxton,RA,2026-02-10 14:37:14,10.473833126162221,1.0,
rotowire,NBA,Nic Claxton,REB,2026-02-10 14:37:14,8.020622433749475,1.0,
rotowire,NBA,Nickeil Alexander-Walker,PA,2026-02-10 14:37:14,23.350071459810458,1.0,
rotowire,NBA,Nickeil Alexander-Walker,PR,2026-02-10 14:37:14,24.172795465484437,1.0,
rotowire,NBA,Nickeil Alexander-Walker,PRA,2026-02-10 14:37:14,28.445604878059672,1.0,
rotowire,NBA,Nickeil Alexander-Walker,PTS,2026-02-10 14:37:14,19.077262047235223,1.0,
rotowire,NBA,Nickeil Alexander-Walker,RA,2026-02-10 14:37:14,9.36834283082445,1.0,
rotowire,NBA,Nickeil Alexander-Walker,REB,2026-02-10 14:37:14,5.0955334182492145,1.0,
rotowire,NBA,Nikola Jokic,AST,2026-02-10 14:37:14,6.866196768734368,1.0,
rotowire,NBA,Nikola Jokic,FG3M,2026-02-10 14:37:14,1.7313742939835777,1.0,
rotowire,NBA,Nikola Jokic,PA,2026-02-10 14:37:14,29.817055147301204,1.0,
rotowire,NBA,Nikola Jokic,PR,2026-02-10 14:37:14,34.68672826897992,1.0,
rotowire,NBA,Nikola Jokic,PRA,2026-02-10 14:37:14,41.55292503771429,1.0,
rotowire,NBA,Nikola Jokic,PTS,2026-02-10 14:37:14,22.950858378566835,1.0,
rotowire,NBA,Nikola Jokic,RA,2026-02-10 14:37:14,18.602066659147454,1.0,
rotowire,NBA,Nikola Jokic,REB,2026-02-10 14:37:14,11.735869890413086,1.0,
rotowire,NBA,Nikola Jovic,PR,2026-02-10 14:37:14,20.783357812942324,1.0,
rotowire,NBA,Nikola Jovic,PTS,2026-02-10 14:37:14,15.077273508433478,1.0,
rotowire,NBA,Nikola Jovic,REB,2026-02-10 14:37:14,5.7060843045088445,1.0,
rotowire,NBA,Noah Clowney,AST,2026-02-10 14:37:14,1.6558898780182425,1.0,
rotowire,NBA,Noah Clowney,PA,2026-02-10 14:37:14,13.216177835350138,1.0,
rotowire,NBA,Noah Clowney,PR,2026-02-10 14:37:14,17.01475810038921,1.0,
rotowire,NBA,Noah Clowney,PRA,2026-02-10 14:37:14,18.67064797840745,1.0,
rotowire,NBA,Noah Clowney,PTS,2026-02-10 14:37:14,11.560287957331894,1.0,
rotowire,NBA,Noah Clowney,RA,2026-02-10 14:37:14,7.110360021075558,1.0,
rotowire,NBA,Nolan Traore,PTS,2026-02-10 14:37:14,8.685418315160547,1.0,
rotowire,NBA,OG Anunoby,PA,2026-02-10 14:37:14,18.710445584175226,1.0,
rotowire,NBA,OG Anunoby,PR,2026-02-10 14:37:14,22.495066646897747,1.0,
rotowire,NBA,OG Anunoby,PRA,2026-02-10 14:37:14,24.66094978357343,1.0,
rotowire,NBA,OG Anunoby,PTS,2026-02-10 14:37:14,16.544562447499544,1.0,
rotowire,NBA,OG Anunoby,RA,2026-02-10 14:37:14,8.116387336073885,1.0,
rotowire,NBA,OG Anunoby,REB,2026-02-10 14:37:14,5.950504199398204,1.0,
rotowire,NBA,Oso Ighodaro,AST,2026-02-10 14:37:14,1.5284032742370317,1.0,
rotowire,NBA,Oso Ighodaro,PR,2026-02-10 14:37:14,13.843151853843377,1.0,
rotowire,NBA,Oso Ighodaro,PRA,2026-02-10 14:37:14,15.37155512808041,1.0,
rotowire,NBA,Oso Ighodaro,PTS,2026-02-10 14:37:14,8.542169892615142,1.0,
rotowire,NBA,Oso Ighodaro,REB,2026-02-10 14:37:14,5.300981961228234,1.0,
rotowire,NBA,Paolo Banchero,PA,2026-02-10 14:37:14,28.541268379564638,1.0,
rotowire,NBA,Paolo Banchero,PR,2026-02-10 14:37:14,33.20257204019296,1.0,
rotowire,NBA,Paolo Banchero,PRA,2026-02-10 14:37:14,37.64175933111143,1.0,
rotowire,NBA,Paolo Banchero,PTS,2026-02-10 14:37:14,24.102081088646173,1.0,
rotowire,NBA,Paolo Banchero,RA,2026-02-10 14:37:14,13.539678242465255,1.0,
rotowire,NBA,Patrick Williams,PR,2026-02-10 14:37:14,18.736910268695404,1.0,
rotowire,NBA,Patrick Williams,PTS,2026-02-10 14:37:14,12.573809015266278,1.0,
rotowire,NBA,Patrick Williams,RA,2026-02-10 14:37:14,9.115826049587945,1.0,
rotowire,NBA,Payton Pritchard,AST,2026-02-10 14:37:14,5.580321099413977,1.0,
rotowire,NBA,Payton Pritchard,PA,2026-02-10 14:37:14,24.50848140721429,1.0,
rotowire,NBA,Payton Pritchard,PR,2026-02-10 14:37:14,24.41734399117805,1.0,
rotowire,NBA,Payton Pritchard,PRA,2026-02-10 14:37:14,29.99766509059203,1.0,
rotowire,NBA,Payton Pritchard,PTS,2026-02-10 14:37:14,18.92816030780031,1.0,
rotowire,NBA,Payton Pritchard,REB,2026-02-10 14:37:14,5.489183683377737,1.0,
rotowire,NBA,Pelle Larsson,AST,2026-02-10 14:37:14,3.596635037218028,1.0,
rotowire,NBA,Pelle Larsson,PA,2026-02-10 14:37:14,13.105784992857487,1.0,
rotowire,NBA,Pelle Larsson,PR,2026-02-10 14:37:14,16.929888785771908,1.0,
rotowire,NBA,Pelle Larsson,PRA,2026-02-10 14:37:14,20.526523822989937,1.0,
rotowire,NBA,Pelle Larsson,PTS,2026-02-10 14:37:14,9.509149955639458,1.0,
rotowire,NBA,Pelle Larsson,RA,2026-02-10 14:37:14,11.017373867350479,1.0,
rotowire,NBA,Peyton Watson,PA,2026-02-10 14:37:14,15.86041726082475,1.0,
rotowire,NBA,Peyton Watson,PR,2026-02-10 14:37:14,20.951455216905664,1.0,
rotowire,NBA,Peyton Watson,PRA,2026-02-10 14:37:14,23.142466821289243,1.0,
rotowire,NBA,Peyton Watson,PTS,2026-02-10 14:37:14,13.669405656441171,1.0,
rotowire,NBA,Peyton Watson,REB,2026-02-10 14:37:14,7.2820495604644915,1.0,
rotowire,NBA,Quentin Grimes,PA,2026-02-10 14:37:14,18.197968211599697,1.0,
rotowire,NBA,Quentin Grimes,PR,2026-02-10 14:37:14,19.071545742938532,1.0,
rotowire,NBA,Quentin Grimes,PRA,2026-02-10 14:37:14,22.41195751185268,1.0,
rotowire,NBA,Quinten Post,PR,2026-02-10 14:37:14,11.604209093822146,1.0,
rotowire,NBA,Quinten Post,PTS,2026-02-10 14:37:14,7.8343138827595595,1.0,
rotowire,NBA,Robert Williams,PR,2026-02-10 14:37:14,14.62769905616616,1.0,
rotowire,NBA,Robert Williams,PRA,2026-02-10 14:37:14,16.09890260468282,1.0,
rotowire,NBA,Robert Williams,RA,2026-02-10 14:37:14,9.015037400338011,1.0,
rotowire,NBA,Robert Williams,REB,2026-02-10 14:37:14,7.54383385182135,1.0,
rotowire,NBA,Ronald Holland,FG3M,2026-02-10 14:37:14,0.6902290403418903,1.0,
rotowire,NBA,Ronald Holland,PA,2026-02-10 14:37:14,9.213904671196833,1.0,
rotowire,NBA,Ronald Holland,PR,2026-02-10 14:37:14,10.866385361309813,1.0,
rotowire,NBA,Ronald Holland,PRA,2026-02-10 14:37:14,12.296738567018501,1.0,
rotowire,NBA,Ronald Holland,PTS,2026-02-10 14:37:14,7.783551465488145,1.0,
rotowire,NBA,Ronald Holland,REB,2026-02-10 14:37:14,3.0828338958216674,1.0,
rotowire,NBA,Royce O'Neale,FG3M,2026-02-10 14:37:14,2.144709414657342,1.0,
rotowire,NBA,Royce O'Neale,PA,2026-02-10 14:37:14,13.83998249899138,1.0,
rotowire,NBA,Royce O'Neale,PR,2026-02-10 14:37:14,17.177823249738942,1.0,
rotowire,NBA,Royce O'Neale,PRA,2026-02-10 14:37:14,20.393111100080546,1.0,
rotowire,NBA,Royce O'Neale,PTS,2026-02-10 14:37:14,10.624694648649779,1.0,
rotowire,NBA,Royce O'Neale,RA,2026-02-10 14:37:14,9.768416451430763,1.0,
rotowire,NBA,Royce O'Neale,REB,2026-02-10 14:37:14,6.553128601089162,1.0,
rotowire,NBA,Rui Hachimura,FG3M,2026-02-10 14:37:14,1.2392217773435732,1.0,
rotowire,NBA,Rui Hachimura,PA,2026-02-10 14:37:14,10.161155083940104,1.0,
rotowire,NBA,Rui Hachimura,PR,2026-02-10 14:37:14,12.912357284675048,1.0,
rotowire,NBA,Rui Hachimura,PRA,2026-02-10 14:37:14,14.07184520667904,1.0,
rotowire,NBA,Rui Hachimura,PTS,2026-02-10 14:37:14,9.001667161936112,1.0,
rotowire,NBA,Ryan Rollins,AST,2026-02-10 14:37:14,6.550361448465277,1.0,
rotowire,NBA,Ryan Rollins,FG3M,2026-02-10 14:37:14,1.7568595396533055,1.0,
rotowire,NBA,Ryan Rollins,PA,2026-02-10 14:37:14,22.624906864204572,1.0,
rotowire,NBA,Ryan Rollins,PR,2026-02-10 14:37:14,21.12026811116629,1.0,
rotowire,NBA,Ryan Rollins,PRA,2026-02-10 14:37:14,27.670629559631568,1.0,
rotowire,NBA,Ryan Rollins,PTS,2026-02-10 14:37:14,16.074545415739294,1.0,
rotowire,NBA,Ryan Rollins,RA,2026-02-10 14:37:14,11.596084143892273,1.0,
