n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Royce O'Neale OVER PA 7.5 (GOBLIN) [id:10652498] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Donte DiVincenzo UNDER PTS 14.5 (STANDARD) [id:10649226],0.34942932050759,6.0,1.0,6.0,2.09657592304554,6.0,atlas,0.7084816800834801,0.027818621468965275,Royce O'Neale OVER PA 7.5 (GOBLIN) [id:10652498] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Donte DiVincenzo UNDER PTS 14.5 (STANDARD) [id:10649226],0.0,0.0,0.0,0.0,0.0,0,0.0,2.09657592304554,"[""royce o'neale"", 'tristan silva', 'donte divincenzo']",1,Royce O'Neale OVER PA 7.5 (GOBLIN) [id:10652498],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Donte DiVincenzo UNDER PTS 14.5 (STANDARD) [id:10649226],0,
3,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Jalen Green UNDER REB 4 (STANDARD) [id:10655935] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.34684568799541116,6.0,1.0,6.0,2.081074127972467,6.0,atlas,0.7113202150853887,0.01810217608561254,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Jalen Green UNDER REB 4 (STANDARD) [id:10655935] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,0,0.0,2.081074127972467,"['ryan kalkbrenner', 'jalen green', 'tristan silva']",1,Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Jalen Green UNDER REB 4 (STANDARD) [id:10655935],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
3,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Coby White OVER PTS 13 (STANDARD) [id:10643852] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.3449713328487477,6.0,1.0,6.0,2.069827997092486,6.0,atlas,0.7082917602173785,0.03982242249050555,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Coby White OVER PTS 13 (STANDARD) [id:10643852] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,0,0.0,2.069827997092486,"['jaime jaquez', 'coby white', 'tristan silva']",1,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Coby White OVER PTS 13 (STANDARD) [id:10643852],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
3,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jordan Goodwin OVER PR 11 (STANDARD) [id:10657529],0.3445968082658727,6.0,1.0,6.0,2.0675808495952364,6.0,atlas,0.7066586167967893,0.06154319256945664,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jordan Goodwin OVER PR 11 (STANDARD) [id:10657529],0.0,0.0,0.0,0.0,0.0,0,0.0,2.0675808495952364,"['coby white', 'tristan silva', 'jordan goodwin']",1,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Jordan Goodwin OVER PR 11 (STANDARD) [id:10657529],0,
3,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Tyler Herro UNDER PR 28 (STANDARD) [id:10644162] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.3436813308777749,6.0,1.0,6.0,2.0620879852666496,6.0,atlas,0.7107885528664676,0.016848831112528547,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Tyler Herro UNDER PR 28 (STANDARD) [id:10644162] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,0,0.0,2.0620879852666496,"['davion mitchell', 'tyler herro', 'tristan silva']",1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Tyler Herro UNDER PR 28 (STANDARD) [id:10644162],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
3,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Rasheer Fleming UNDER PTS 5.5 (STANDARD) [id:10665377] | Jordan Goodwin OVER PA 8.5 (STANDARD) [id:10661386],0.3349181471472579,6.0,1.0,6.0,2.0095088828835475,6.0,atlas,0.697782551697624,0.04577449608632552,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Rasheer Fleming UNDER PTS 5.5 (STANDARD) [id:10665377] | Jordan Goodwin OVER PA 8.5 (STANDARD) [id:10661386],0.0,0.0,0.0,0.0,0.0,0,0.0,2.0095088828835475,"['ryan kalkbrenner', 'rasheer fleming', 'jordan goodwin']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Rasheer Fleming UNDER PTS 5.5 (STANDARD) [id:10665377],Jordan Goodwin OVER PA 8.5 (STANDARD) [id:10661386],0,
3,Coby White OVER AST 1.5 (GOBLIN) [id:10661295] | Davion Mitchell OVER AST 5 (STANDARD) [id:10656041] | Rasheer Fleming UNDER PTS 5.5 (STANDARD) [id:10665377],0.32844977522845087,6.0,1.0,6.0,1.9706986513707052,6.0,atlas,0.6944169470347998,0.03782575965481225,Coby White OVER AST 1.5 (GOBLIN) [id:10661295] | Davion Mitchell OVER AST 5 (STANDARD) [id:10656041] | Rasheer Fleming UNDER PTS 5.5 (STANDARD) [id:10665377],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9706986513707052,"['coby white', 'davion mitchell', 'rasheer fleming']",1,Coby White OVER AST 1.5 (GOBLIN) [id:10661295],Davion Mitchell OVER AST 5 (STANDARD) [id:10656041],Rasheer Fleming UNDER PTS 5.5 (STANDARD) [id:10665377],0,
3,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.3164947513061539,6.0,1.0,6.0,1.8989685078369234,6.0,atlas,0.6835417669473286,0.017522676194577792,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8989685078369234,"['collin gillespie', 'jalen green', 'quentin grimes']",1,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0,
3,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Rasheer Fleming UNDER PRA 10.5 (STANDARD) [id:10665785] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0.3157971474134381,6.0,1.0,6.0,1.8947828844806287,6.0,atlas,0.6826807285116193,0.016384488078726233,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Rasheer Fleming UNDER PRA 10.5 (STANDARD) [id:10665785] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8947828844806287,"['collin gillespie', 'rasheer fleming', 'cameron payne']",1,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Rasheer Fleming UNDER PRA 10.5 (STANDARD) [id:10665785],Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0,
3,Jordan Goodwin OVER PRA 10.5 (GOBLIN) [id:10661390] | Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.30200632793091187,6.0,1.0,6.0,1.8120379675854712,6.0,atlas,0.6719888530777324,0.02525328461358689,Jordan Goodwin OVER PRA 10.5 (GOBLIN) [id:10661390] | Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8120379675854712,"['jordan goodwin', 'jalen green', 'quentin grimes']",1,Jordan Goodwin OVER PRA 10.5 (GOBLIN) [id:10661390],Jalen Green UNDER PR 27.5 (STANDARD) [id:10649340],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0,
