n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | Reed Sheppard OVER PR 11.5 (GOBLIN) [id:10678083] | Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0.18090502150046972,20.0,1.0,20.0,3.6181004300093944,20.0,atlas,0.7120388395648833,0.03850034049222063,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | Reed Sheppard OVER PR 11.5 (GOBLIN) [id:10678083] | Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.18090502150046972,"['rui hachimura', 'reed sheppard', 'jeremiah fears', 'jayson tatum', 'gui santos']",1,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097],Reed Sheppard OVER PR 11.5 (GOBLIN) [id:10678083],Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0,
5,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Marcus Smart OVER REB 1.5 (GOBLIN) [id:10670688] | Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374] | Jock Landale OVER REB 4 (STANDARD) [id:10680664],0.17754050007010824,20.0,1.0,20.0,3.550810001402165,20.0,atlas,0.7099698543679561,0.06268364814500516,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Marcus Smart OVER REB 1.5 (GOBLIN) [id:10670688] | Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374] | Jock Landale OVER REB 4 (STANDARD) [id:10680664],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.17754050007010824,"['jayson tatum', 'marcus smart', 'jeremiah fears', 'leonard miller', 'jock landale']",1,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793],Marcus Smart OVER REB 1.5 (GOBLIN) [id:10670688],Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101],Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],Jock Landale OVER REB 4 (STANDARD) [id:10680664],0,
5,Sandro Mamukelashvili OVER PR 8.5 (GOBLIN) [id:10692060] | John Collins OVER PTS 9.5 (GOBLIN) [id:10671658] | Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380] | Julius Randle UNDER PTS 25.5 (STANDARD) [id:10675436],0.15623455706035344,20.0,1.0,20.0,3.1246911412070686,20.0,atlas,0.6924546286918033,0.043408192857154894,Sandro Mamukelashvili OVER PR 8.5 (GOBLIN) [id:10692060] | John Collins OVER PTS 9.5 (GOBLIN) [id:10671658] | Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380] | Julius Randle UNDER PTS 25.5 (STANDARD) [id:10675436],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15623455706035344,"['sandro mamukelashvili', 'john collins', 'rui hachimura', 'leonard miller', 'julius randle']",1,Sandro Mamukelashvili OVER PR 8.5 (GOBLIN) [id:10692060],John Collins OVER PTS 9.5 (GOBLIN) [id:10671658],Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125],Leonard Miller UNDER REB 6 (STANDARD) [id:10670380],Julius Randle UNDER PTS 25.5 (STANDARD) [id:10675436],0,
5,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Austin Reaves OVER RA 6.5 (GOBLIN) [id:10688058] | Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096] | Kyle Anderson UNDER PTS 7.5 (STANDARD) [id:10697380] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0.15377641097542788,20.0,1.0,20.0,3.0755282195085574,20.0,atlas,0.6942509977232195,0.03721252616855377,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Austin Reaves OVER RA 6.5 (GOBLIN) [id:10688058] | Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096] | Kyle Anderson UNDER PTS 7.5 (STANDARD) [id:10697380] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15377641097542788,"['john collins', 'austin reaves', 'jeremiah fears', 'kyle anderson', 'leonard miller']",1,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Austin Reaves OVER RA 6.5 (GOBLIN) [id:10688058],Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096],Kyle Anderson UNDER PTS 7.5 (STANDARD) [id:10697380],Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0,
5,LeBron James OVER REB 3.5 (GOBLIN) [id:10669477] | Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Kawhi Leonard OVER REB 4.5 (GOBLIN) [id:10680381] | Jock Landale OVER RA 5.5 (STANDARD) [id:10669899] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0.1511845767038179,20.0,1.0,20.0,3.023691534076358,20.0,atlas,0.6932407525170495,0.05673921989140933,LeBron James OVER REB 3.5 (GOBLIN) [id:10669477] | Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Kawhi Leonard OVER REB 4.5 (GOBLIN) [id:10680381] | Jock Landale OVER RA 5.5 (STANDARD) [id:10669899] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1511845767038179,"['lebron james', 'amen thompson', 'kawhi leonard', 'jock landale', 'leonard miller']",1,LeBron James OVER REB 3.5 (GOBLIN) [id:10669477],Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Kawhi Leonard OVER REB 4.5 (GOBLIN) [id:10680381],Jock Landale OVER RA 5.5 (STANDARD) [id:10669899],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0,
5,Khris Middleton OVER AST 1.5 (GOBLIN) [id:10672379] | Jock Landale OVER PTS 4.5 (GOBLIN) [id:10672762] | Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757],0.14878387880531188,20.0,1.0,20.0,2.9756775761062375,20.0,atlas,0.6849410469045976,0.04281267226690112,Khris Middleton OVER AST 1.5 (GOBLIN) [id:10672379] | Jock Landale OVER PTS 4.5 (GOBLIN) [id:10672762] | Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14878387880531188,"['khris middleton', 'jock landale', 'tari eason', 'jayson tatum', 'jaylin williams']",1,Khris Middleton OVER AST 1.5 (GOBLIN) [id:10672379],Jock Landale OVER PTS 4.5 (GOBLIN) [id:10672762],Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757],0,
5,Jabari Smith OVER PRA 20.5 (GOBLIN) [id:10670618] | Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096] | Austin Reaves OVER PTS 14.5 (GOBLIN) [id:10670788] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Darius Garland UNDER PA 28.5 (STANDARD) [id:10669733],0.14703867210133054,20.0,1.0,20.0,2.940773442026611,20.0,atlas,0.6853620272902681,0.037192875338902434,Jabari Smith OVER PRA 20.5 (GOBLIN) [id:10670618] | Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096] | Austin Reaves OVER PTS 14.5 (GOBLIN) [id:10670788] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Darius Garland UNDER PA 28.5 (STANDARD) [id:10669733],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14703867210133054,"['jabari smith', 'jeremiah fears', 'austin reaves', 'leonard miller', 'darius garland']",1,Jabari Smith OVER PRA 20.5 (GOBLIN) [id:10670618],Jeremiah Fears OVER PRA 12.5 (GOBLIN) [id:10692096],Austin Reaves OVER PTS 14.5 (GOBLIN) [id:10670788],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Darius Garland UNDER PA 28.5 (STANDARD) [id:10669733],0,
5,Marcus Smart OVER REB 1.5 (GOBLIN) [id:10670688] | Sandro Mamukelashvili OVER PRA 9.5 (GOBLIN) [id:10683620] | Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769] | Jock Landale OVER PRA 12.5 (STANDARD) [id:10669897] | Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],0.14545721006614618,20.0,1.0,20.0,2.9091442013229236,20.0,atlas,0.6861715570919629,0.072046821539879,Marcus Smart OVER REB 1.5 (GOBLIN) [id:10670688] | Sandro Mamukelashvili OVER PRA 9.5 (GOBLIN) [id:10683620] | Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769] | Jock Landale OVER PRA 12.5 (STANDARD) [id:10669897] | Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14545721006614618,"['marcus smart', 'sandro mamukelashvili', 'dejounte murray', 'jock landale', 'brook lopez']",1,Marcus Smart OVER REB 1.5 (GOBLIN) [id:10670688],Sandro Mamukelashvili OVER PRA 9.5 (GOBLIN) [id:10683620],Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769],Jock Landale OVER PRA 12.5 (STANDARD) [id:10669897],Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],0,
5,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Kevin Durant OVER REB 3.5 (GOBLIN) [id:10669451] | Trey Murphy OVER PTS 17.5 (GOBLIN) [id:10670780] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Ayo Dosunmu UNDER PTS 18.5 (STANDARD) [id:10675387],0.1450047268802986,20.0,1.0,20.0,2.9000945376059724,20.0,atlas,0.6806498734738577,0.03319614900111989,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Kevin Durant OVER REB 3.5 (GOBLIN) [id:10669451] | Trey Murphy OVER PTS 17.5 (GOBLIN) [id:10670780] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Ayo Dosunmu UNDER PTS 18.5 (STANDARD) [id:10675387],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1450047268802986,"['deandre ayton', 'kevin durant', 'trey murphy', 'cody williams', 'ayo dosunmu']",1,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022],Kevin Durant OVER REB 3.5 (GOBLIN) [id:10669451],Trey Murphy OVER PTS 17.5 (GOBLIN) [id:10670780],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],Ayo Dosunmu UNDER PTS 18.5 (STANDARD) [id:10675387],0,
5,Brook Lopez OVER FG3M 0.5 (GOBLIN) [id:10671750] | Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299] | Luka Dončić OVER PTS 24.5 (GOBLIN) [id:10669496] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],0.14362319571379414,20.0,1.0,20.0,2.8724639142758828,20.0,atlas,0.6788588234320099,0.027153160801361265,Brook Lopez OVER FG3M 0.5 (GOBLIN) [id:10671750] | Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299] | Luka Dončić OVER PTS 24.5 (GOBLIN) [id:10669496] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14362319571379414,"['brook lopez', 'zion williamson', 'luka dončić', 'jarace walker', 'cody williams']",1,Brook Lopez OVER FG3M 0.5 (GOBLIN) [id:10671750],Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299],Luka Dončić OVER PTS 24.5 (GOBLIN) [id:10669496],Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],0,
