n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
3,Naz Reid OVER PR 19.5 (DEMON) [id:11940197] | Mike Conley OVER PA 9.5 (DEMON) [id:11939825] | Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670],0.1862698554875825,6.0,0.05841658774432978,0.35049952646597865,0.06528749614328394,6.0,pp_kernel,0.5711198562549381,0.027046163867275916,Naz Reid OVER PR 19.5 (DEMON) [id:11940197] | Mike Conley OVER PA 9.5 (DEMON) [id:11939825] | Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670],0.0125,0.05,0.0013523081933637959,0.0,0.0,0.0638523081933638,0.0,2,0.6666666666666666,0.30143518794992014,"['naz reid', 'mike conley', 'mitchell robinson']",0.06528749614328394,1,Naz Reid OVER PR 19.5 (DEMON) [id:11940197],Mike Conley OVER PA 9.5 (DEMON) [id:11939825],Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670],,,3,Naz Reid | Mike Conley | Mitchell Robinson
4,Keldon Johnson OVER RA 5.5 (DEMON) [id:11948857] | Terrence Shannon OVER PTS 13.5 (DEMON) [id:11940560] | Devin Vassell OVER RA 6.5 (DEMON) [id:11939726] | Naz Reid OVER PR 19.5 (DEMON) [id:11940197],0.10406686120523247,10.0,0.024726203768346704,0.24726203768346705,0.025731784156928325,10.0,pp_kernel,0.5680004403244738,0.040580915427177885,Keldon Johnson OVER RA 5.5 (DEMON) [id:11948857] | Terrence Shannon OVER PTS 13.5 (DEMON) [id:11940560] | Devin Vassell OVER RA 6.5 (DEMON) [id:11939726] | Naz Reid OVER PR 19.5 (DEMON) [id:11940197],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.32573178415692833,"['keldon johnson', 'terrence shannon', 'devin vassell', 'naz reid']",0.025731784156928325,1,Keldon Johnson OVER RA 5.5 (DEMON) [id:11948857],Terrence Shannon OVER PTS 13.5 (DEMON) [id:11940560],Devin Vassell OVER RA 6.5 (DEMON) [id:11939726],Naz Reid OVER PR 19.5 (DEMON) [id:11940197],,2,Terrence Shannon | Naz Reid
5,Mike Conley OVER PA 9.5 (DEMON) [id:11939825] | Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670] | Devin Vassell OVER RA 6.5 (DEMON) [id:11939726] | Naz Reid OVER PR 19.5 (DEMON) [id:11940197] | Quentin Grimes OVER RA 6.5 (DEMON) [id:11951008],0.060828969325333854,20.0,0.008744047261455603,0.17488094522911207,0.010637827652927048,20.0,pp_kernel,0.5712700954877088,0.033270080551872805,Mike Conley OVER PA 9.5 (DEMON) [id:11939825] | Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670] | Devin Vassell OVER RA 6.5 (DEMON) [id:11939726] | Naz Reid OVER PR 19.5 (DEMON) [id:11940197] | Quentin Grimes OVER RA 6.5 (DEMON) [id:11951008],0.003125,0.05,0.0016635040275936404,0.0,0.0,0.054788504027593644,0.0,2,0.4,0.2558493236253334,"['mike conley', 'mitchell robinson', 'devin vassell', 'naz reid', 'quentin grimes']",0.010637827652927048,1,Mike Conley OVER PA 9.5 (DEMON) [id:11939825],Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670],Devin Vassell OVER RA 6.5 (DEMON) [id:11939726],Naz Reid OVER PR 19.5 (DEMON) [id:11940197],Quentin Grimes OVER RA 6.5 (DEMON) [id:11951008],4,Mike Conley | Mitchell Robinson | Naz Reid | Quentin Grimes
