file,row_index,n_ids_found,n_ids_matched,slip_hit_raw,slip_hit_adj,slip_delta,ids_found_json,ids_matched_json,players_json,slip_key,n_legs
data/output/latest/main/System/recommended_4leg.csv,7,4,4,0.22091485688537313,0.1874120241963388,-0.03350283268903434,"[9868769, 9868914, 9868808, 9868830]","[9868769, 9868914, 9868808, 9868830]","[""Austin Reaves"", ""Marcus Smart"", ""Caleb Martin"", ""Daniel Gafford""]",Austin Reaves OVER AST 3.5 (GOBLIN) [id:9868769] | Marcus Smart OVER REB 2.5 (GOBLIN) [id:9868914] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830],4
data/output/latest/main/System/recommended_3leg.csv,0,3,3,0.2818488841503889,0.4174099773202865,0.13556109316989762,"[9868922, 9868808, 9868882]","[9868922, 9868808, 9868882]","[""Max Christie"", ""Caleb Martin"", ""LeBron James""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],3
data/output/latest/main/System/recommended_3leg.csv,1,3,3,0.2601479140567351,0.38958542121495365,0.12943750715821856,"[9869141, 9868808, 9868882]","[9869141, 9868808, 9868882]","[""Naji Marshall"", ""Caleb Martin"", ""LeBron James""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],3
data/output/latest/main/System/recommended_3leg.csv,2,3,3,0.30685861175246026,0.3663937846553243,0.05953517290286403,"[9869141, 9868853, 9868986]","[9869141, 9868853, 9868986]","[""Naji Marshall"", ""Deandre Ayton"", ""P.J. Washington""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986],3
data/output/latest/main/System/recommended_3leg.csv,3,3,3,0.28661254453248225,0.3647067894956603,0.07809424496317807,"[9868922, 9868984, 9868850]","[9868922, 9868984, 9868850]","[""Max Christie"", ""P.J. Washington"", ""Deandre Ayton""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | Deandre Ayton UNDER PTS 11.5 (STANDARD) [id:9868850],3
data/output/latest/main/System/recommended_3leg.csv,4,3,3,0.3384143437603152,0.3637803440491512,0.02536600028883601,"[9868922, 9868858, 9868984]","[9868922, 9868858, 9868984]","[""Max Christie"", ""Deandre Ayton"", ""P.J. Washington""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Deandre Ayton UNDER RA 10.5 (STANDARD) [id:9868858] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984],3
data/output/latest/main/System/recommended_3leg.csv,5,3,3,0.2732327559553102,0.36261042765374607,0.08937767169843586,"[9868922, 9868853, 9868881]","[9868922, 9868853, 9868881]","[""Max Christie"", ""Deandre Ayton"", ""LeBron James""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | LeBron James UNDER PA 31.5 (STANDARD) [id:9868881],3
data/output/latest/main/System/recommended_3leg.csv,6,3,3,0.33762914464801286,0.35715687177427435,0.019527727126261496,"[9868989, 9868830, 9868852]","[9868989, 9868830, 9868852]","[""P.J. Washington"", ""Daniel Gafford"", ""Deandre Ayton""]",P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852],3
data/output/latest/main/System/recommended_3leg.csv,7,3,3,0.2770152214061136,0.34135131829862114,0.06433609689250752,"[9868966, 9868890, 9868808]","[9868966, 9868890, 9868808]","[""Naji Marshall"", ""LeBron James"", ""Caleb Martin""]",Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | LeBron James UNDER RA 14.5 (STANDARD) [id:9868890] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808],3
data/output/latest/main/System/recommended_3leg.csv,8,3,3,0.3059418715985687,0.3311182597245573,0.025176388125988547,"[9868966, 9868830, 9868986]","[9868966, 9868830, 9868986]","[""Naji Marshall"", ""Daniel Gafford"", ""P.J. Washington""]",Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986],3
data/output/latest/main/System/recommended_3leg.csv,9,3,3,0.3650086456836322,0.31986091833801084,-0.04514772734562139,"[9869048, 9868869, 9868806]","[9869048, 9868869, 9868806]","[""Austin Reaves"", ""LeBron James"", ""Caleb Martin""]",Austin Reaves OVER RA 7.5 (GOBLIN) [id:9869048] | LeBron James UNDER AST 8.5 (STANDARD) [id:9868869] | Caleb Martin UNDER PTS 7.5 (STANDARD) [id:9868806],3
data/output/latest/early/Windfall/recommended_5leg.csv,0,5,5,0.06124136411141633,0.09433123028464785,0.03308986617323152,"[9868914, 9868966, 9868984, 9868852, 9869129]","[9868914, 9868966, 9868984, 9868852, 9869129]","[""Marcus Smart"", ""Naji Marshall"", ""P.J. Washington"", ""Deandre Ayton"", ""Max Christie""]",Marcus Smart OVER REB 2.5 (GOBLIN) [id:9868914] | Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | Max Christie OVER PTS 18.5 (DEMON) [id:9869129],5
data/output/latest/early/Windfall/recommended_5leg.csv,1,5,5,0.09984537660590881,0.0849661577436021,-0.014879218862306712,"[9868943, 9868966, 9868830, 9868986, 9869045]","[9868943, 9868966, 9868830, 9868986, 9869045]","[""Max Christie"", ""Naji Marshall"", ""Daniel Gafford"", ""P.J. Washington"", ""Austin Reaves""]",Max Christie OVER REB 2.5 (GOBLIN) [id:9868943] | Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986] | Austin Reaves OVER PRA 35.5 (DEMON) [id:9869045],5
data/output/latest/early/Windfall/recommended_5leg.csv,2,5,5,0.07780324469808211,0.07614900649164263,-0.001654238206439479,"[9868788, 9869135, 9868827, 9868882, 9868916]","[9868788, 9869135, 9868827, 9868882, 9868916]","[""Austin Reaves"", ""Max Christie"", ""Daniel Gafford"", ""LeBron James"", ""Marcus Smart""]",Austin Reaves OVER REB 3.5 (GOBLIN) [id:9868788] | Max Christie OVER RA 5.5 (GOBLIN) [id:9869135] | Daniel Gafford UNDER PTS 9.5 (STANDARD) [id:9868827] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882] | Marcus Smart OVER REB 3.5 (DEMON) [id:9868916],5
data/output/latest/early/Windfall/recommended_5leg.csv,3,5,5,0.0478465012829991,0.06404387817943612,0.016197376896437014,"[9868833, 9868863, 9868852, 9868796, 9869154]","[9868833, 9868863, 9868852, 9868796, 9869154]","[""Daniel Gafford"", ""LeBron James"", ""Deandre Ayton"", ""Caleb Martin"", ""Naji Marshall""]",Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | LeBron James OVER FG3M 0.5 (GOBLIN) [id:9868863] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | Caleb Martin OVER FG3M 0.5 (STANDARD) [id:9868796] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154],5
data/output/latest/early/Windfall/recommended_5leg.csv,4,5,5,0.08174824457106536,0.06308059677062611,-0.018667647800439252,"[9868922, 9868833, 9868984, 9868962, 9869045]","[9868922, 9868833, 9868984, 9868962, 9869045]","[""Max Christie"", ""Daniel Gafford"", ""P.J. Washington"", ""Naji Marshall"", ""Austin Reaves""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | Naji Marshall UNDER PA 22.5 (STANDARD) [id:9868962] | Austin Reaves OVER PRA 35.5 (DEMON) [id:9869045],5
data/output/latest/early/Windfall/recommended_5leg.csv,5,5,5,0.05003132724663635,0.06195595390557784,0.011924626658941492,"[9868922, 9869161, 9868852, 9868882, 9868766]","[9868922, 9869161, 9868852, 9868882, 9868766]","[""Max Christie"", ""P.J. Washington"", ""Deandre Ayton"", ""LeBron James"", ""Austin Reaves""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | P.J. Washington OVER PTS 12.5 (GOBLIN) [id:9869161] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882] | Austin Reaves OVER FG3M 2.5 (DEMON) [id:9868766],5
data/output/latest/early/Windfall/recommended_5leg.csv,6,5,5,0.09891151092035898,0.06107584236590004,-0.03783566855445894,"[9868989, 9868863, 9868808, 9868960, 9869043]","[9868989, 9868863, 9868808, 9868960, 9869043]","[""P.J. Washington"", ""LeBron James"", ""Caleb Martin"", ""Naji Marshall"", ""Austin Reaves""]",P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | LeBron James OVER FG3M 0.5 (GOBLIN) [id:9868863] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Naji Marshall UNDER PTS 18.5 (STANDARD) [id:9868960] | Austin Reaves OVER PTS 26.5 (DEMON) [id:9869043],5
data/output/latest/early/Windfall/recommended_4leg.csv,0,4,4,0.1753688377809736,0.1872027353076977,0.011833897526724119,"[9869141, 9868853, 9868808, 9868923]","[9869141, 9868853, 9868808, 9868923]","[""Naji Marshall"", ""Deandre Ayton"", ""Caleb Martin"", ""Max Christie""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Max Christie OVER FG3M 2.5 (DEMON) [id:9868923],4
data/output/latest/early/Windfall/recommended_4leg.csv,1,4,4,0.16200154889515256,0.16247029713949965,0.00046874824434708917,"[9868765, 9868829, 9868853, 9868923]","[9868765, 9868829, 9868853, 9868923]","[""Austin Reaves"", ""Daniel Gafford"", ""Deandre Ayton"", ""Max Christie""]",Austin Reaves OVER FG3M 1.5 (GOBLIN) [id:9868765] | Daniel Gafford UNDER PR 17.5 (STANDARD) [id:9868829] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | Max Christie OVER FG3M 2.5 (DEMON) [id:9868923],4
data/output/latest/early/Windfall/recommended_4leg.csv,2,4,4,0.1306417662441805,0.13922287402708264,0.008581107782902136,"[9869135, 9868852, 9868984, 9868865]","[9869135, 9868852, 9868984, 9868865]","[""Max Christie"", ""Deandre Ayton"", ""P.J. Washington"", ""LeBron James""]",Max Christie OVER RA 5.5 (GOBLIN) [id:9869135] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | LeBron James OVER FG3M 1.5 (DEMON) [id:9868865],4
data/output/latest/early/Windfall/recommended_4leg.csv,3,4,4,0.10879705168352818,0.1273512033260856,0.018554151642557415,"[9868943, 9868986, 9868911, 9869154]","[9868943, 9868986, 9868911, 9869154]","[""Max Christie"", ""P.J. Washington"", ""Marcus Smart"", ""Naji Marshall""]",Max Christie OVER REB 2.5 (GOBLIN) [id:9868943] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986] | Marcus Smart UNDER PA 14.5 (STANDARD) [id:9868911] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154],4
data/output/latest/early/Windfall/recommended_4leg.csv,4,4,4,0.1496794101045049,0.1252433668215557,-0.024436043282949182,"[9868943, 9868852, 9868806, 9869045]","[9868943, 9868852, 9868806, 9869045]","[""Max Christie"", ""Deandre Ayton"", ""Caleb Martin"", ""Austin Reaves""]",Max Christie OVER REB 2.5 (GOBLIN) [id:9868943] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | Caleb Martin UNDER PTS 7.5 (STANDARD) [id:9868806] | Austin Reaves OVER PRA 35.5 (DEMON) [id:9869045],4
data/output/latest/early/Windfall/recommended_4leg.csv,5,4,4,0.09225818880964466,0.12477159094785771,0.03251340213821305,"[9868898, 9868986, 9869515, 9868790]","[9868898, 9868986, 9869515, 9868790]","[""Marcus Smart"", ""P.J. Washington"", ""Naji Marshall"", ""Austin Reaves""]",Marcus Smart OVER AST 2.5 (GOBLIN) [id:9868898] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986] | Naji Marshall OVER REB 5.5 (STANDARD) [id:9869515] | Austin Reaves OVER REB 4.5 (DEMON) [id:9868790],4
data/output/latest/early/Windfall/recommended_4leg.csv,6,4,4,0.11360447050721326,0.11766609307467278,0.004061622567459525,"[9869048, 9868869, 9868806, 9868967]","[9869048, 9868869, 9868806, 9868967]","[""Austin Reaves"", ""LeBron James"", ""Caleb Martin"", ""Naji Marshall""]",Austin Reaves OVER RA 7.5 (GOBLIN) [id:9869048] | LeBron James UNDER AST 8.5 (STANDARD) [id:9868869] | Caleb Martin UNDER PTS 7.5 (STANDARD) [id:9868806] | Naji Marshall OVER REB 6.5 (DEMON) [id:9868967],4
data/output/latest/early/Windfall/recommended_4leg.csv,7,4,4,0.08373727173969019,0.11056879864970331,0.02683152691001313,"[9869059, 9868834, 9868984, 9868790]","[9869059, 9868834, 9868984, 9868790]","[""Caleb Martin"", ""Daniel Gafford"", ""P.J. Washington"", ""Austin Reaves""]",Caleb Martin OVER PRA 12.5 (GOBLIN) [id:9869059] | Daniel Gafford UNDER REB 7.5 (STANDARD) [id:9868834] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | Austin Reaves OVER REB 4.5 (DEMON) [id:9868790],4
data/output/latest/early/Windfall/recommended_4leg.csv,8,4,4,0.07177542750003615,0.09416088148007393,0.022385453980037773,"[9869086, 9868883, 9868918, 9869154]","[9869086, 9868883, 9868918, 9869154]","[""Deandre Ayton"", ""LeBron James"", ""Marcus Smart"", ""Naji Marshall""]",Deandre Ayton OVER AST 0.5 (GOBLIN) [id:9869086] | LeBron James UNDER PRA 37.5 (STANDARD) [id:9868883] | Marcus Smart UNDER RA 6.5 (STANDARD) [id:9868918] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154],4
data/output/latest/early/Windfall/recommended_3leg.csv,0,3,3,0.1405994309133954,0.2084076418854394,0.06780821097204398,"[9869128, 9868882, 9869049]","[9869128, 9868882, 9869049]","[""Max Christie"", ""LeBron James"", ""Austin Reaves""]",Max Christie OVER PTS 12.5 (GOBLIN) [id:9869128] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882] | Austin Reaves OVER RA 10.5 (DEMON) [id:9869049],3
data/output/latest/early/Windfall/recommended_3leg.csv,1,3,3,0.1675931872781099,0.1969157451281982,0.029322557850088304,"[9868989, 9868852, 9869129]","[9868989, 9868852, 9869129]","[""P.J. Washington"", ""Deandre Ayton"", ""Max Christie""]",P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | Max Christie OVER PTS 18.5 (DEMON) [id:9869129],3
data/output/latest/early/Windfall/recommended_3leg.csv,2,3,3,0.23645211091230772,0.19042130255694006,-0.04603080835536766,"[9868989, 9868830, 9869133]","[9868989, 9868830, 9869133]","[""P.J. Washington"", ""Daniel Gafford"", ""Max Christie""]",P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830] | Max Christie OVER PRA 23.5 (DEMON) [id:9869133],3
data/output/latest/early/Windfall/recommended_3leg.csv,3,3,3,0.1838643535116997,0.1891454824545656,0.00528112894286592,"[9869121, 9868852, 9868923]","[9869121, 9868852, 9868923]","[""Marcus Smart"", ""Deandre Ayton"", ""Max Christie""]",Marcus Smart OVER RA 5.5 (GOBLIN) [id:9869121] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | Max Christie OVER FG3M 2.5 (DEMON) [id:9868923],3
data/output/latest/early/Windfall/recommended_3leg.csv,4,3,3,0.1893129027542846,0.18375407700260732,-0.005558825751677293,"[9868922, 9868796, 9868790]","[9868922, 9868796, 9868790]","[""Max Christie"", ""Caleb Martin"", ""Austin Reaves""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Caleb Martin OVER FG3M 0.5 (STANDARD) [id:9868796] | Austin Reaves OVER REB 4.5 (DEMON) [id:9868790],3
data/output/latest/early/Windfall/recommended_3leg.csv,5,3,3,0.17927637881311245,0.181383843330829,0.0021074645177165396,"[9869141, 9868878, 9868790]","[9869141, 9868878, 9868790]","[""Naji Marshall"", ""LeBron James"", ""Austin Reaves""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | LeBron James UNDER PTS 22.5 (STANDARD) [id:9868878] | Austin Reaves OVER REB 4.5 (DEMON) [id:9868790],3
data/output/latest/early/Windfall/recommended_3leg.csv,6,3,3,0.23428960268276366,0.18034415946360852,-0.05394544321915515,"[9868863, 9868808, 9869049]","[9868863, 9868808, 9869049]","[""LeBron James"", ""Caleb Martin"", ""Austin Reaves""]",LeBron James OVER FG3M 0.5 (GOBLIN) [id:9868863] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Austin Reaves OVER RA 10.5 (DEMON) [id:9869049],3
data/output/latest/early/Windfall/recommended_3leg.csv,7,3,3,0.13401910904420822,0.17967278005670073,0.045653671012492514,"[9868833, 9868852, 9869154]","[9868833, 9868852, 9869154]","[""Daniel Gafford"", ""Deandre Ayton"", ""Naji Marshall""]",Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | Naji Marshall OVER RA 10.5 (DEMON) [id:9869154],3
data/output/latest/early/Windfall/recommended_3leg.csv,8,3,3,0.1518690730956389,0.1676341957100667,0.015765122614427807,"[9868989, 9868883, 9868954]","[9868989, 9868883, 9868954]","[""P.J. Washington"", ""LeBron James"", ""Naji Marshall""]",P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | LeBron James UNDER PRA 37.5 (STANDARD) [id:9868883] | Naji Marshall OVER AST 4.5 (DEMON) [id:9868954],3
data/output/latest/early/Windfall/recommended_3leg.csv,9,3,3,0.17990055020337273,0.1660498022133627,-0.013850747990010015,"[9868863, 9868806, 9868967]","[9868863, 9868806, 9868967]","[""LeBron James"", ""Caleb Martin"", ""Naji Marshall""]",LeBron James OVER FG3M 0.5 (GOBLIN) [id:9868863] | Caleb Martin UNDER PTS 7.5 (STANDARD) [id:9868806] | Naji Marshall OVER REB 6.5 (DEMON) [id:9868967],3
data/output/latest/early/Windfall/recommended_3leg.csv,10,3,3,0.16822475428011557,0.157415606696315,-0.010809147583800582,"[9868833, 9868858, 9869049]","[9868833, 9868858, 9869049]","[""Daniel Gafford"", ""Deandre Ayton"", ""Austin Reaves""]",Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | Deandre Ayton UNDER RA 10.5 (STANDARD) [id:9868858] | Austin Reaves OVER RA 10.5 (DEMON) [id:9869049],3
data/output/latest/early/Windfall/recommended_3leg.csv,11,3,3,0.12635717121639872,0.1405866254799195,0.014229454263520791,"[9868833, 9868986, 9869148]","[9868833, 9868986, 9869148]","[""Daniel Gafford"", ""P.J. Washington"", ""Naji Marshall""]",Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986] | Naji Marshall OVER PRA 31.5 (DEMON) [id:9869148],3
data/output/latest/early/System/recommended_5leg.csv,0,5,5,0.1897083949699699,0.16330661270766744,-0.02640178226230247,"[9869048, 9868863, 9868914, 9868808, 9868986]","[9869048, 9868863, 9868914, 9868808, 9868986]","[""Austin Reaves"", ""LeBron James"", ""Marcus Smart"", ""Caleb Martin"", ""P.J. Washington""]",Austin Reaves OVER RA 7.5 (GOBLIN) [id:9869048] | LeBron James OVER FG3M 0.5 (GOBLIN) [id:9868863] | Marcus Smart OVER REB 2.5 (GOBLIN) [id:9868914] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986],5
data/output/latest/early/System/recommended_5leg.csv,1,5,5,0.12798606587719594,0.16057958429338443,0.03259351841618849,"[9868966, 9868989, 9869135, 9868858, 9868890]","[9868966, 9868989, 9869135, 9868858, 9868890]","[""Naji Marshall"", ""P.J. Washington"", ""Max Christie"", ""Deandre Ayton"", ""LeBron James""]",Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | Max Christie OVER RA 5.5 (GOBLIN) [id:9869135] | Deandre Ayton UNDER RA 10.5 (STANDARD) [id:9868858] | LeBron James UNDER RA 14.5 (STANDARD) [id:9868890],5
data/output/latest/early/System/recommended_5leg.csv,2,5,5,0.0843876216013579,0.14353354134921995,0.05914591974786204,"[9869141, 9869121, 9869048, 9868852, 9868882]","[9869141, 9869121, 9869048, 9868852, 9868882]","[""Naji Marshall"", ""Marcus Smart"", ""Austin Reaves"", ""Deandre Ayton"", ""LeBron James""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Marcus Smart OVER RA 5.5 (GOBLIN) [id:9869121] | Austin Reaves OVER RA 7.5 (GOBLIN) [id:9869048] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],5
data/output/latest/early/System/recommended_5leg.csv,3,5,5,0.13770285937197338,0.14152122153922306,0.003818362167249678,"[9868922, 9868951, 9868765, 9868911, 9868852]","[9868922, 9868951, 9868765, 9868911, 9868852]","[""Max Christie"", ""Naji Marshall"", ""Austin Reaves"", ""Marcus Smart"", ""Deandre Ayton""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Naji Marshall OVER FG3M 0.5 (GOBLIN) [id:9868951] | Austin Reaves OVER FG3M 1.5 (GOBLIN) [id:9868765] | Marcus Smart UNDER PA 14.5 (STANDARD) [id:9868911] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852],5
data/output/latest/early/System/recommended_5leg.csv,4,5,5,0.1450889426239508,0.1321310138568617,-0.012957928767089094,"[9869048, 9868989, 9868914, 9868808, 9868939]","[9869048, 9868989, 9868914, 9868808, 9868939]","[""Austin Reaves"", ""P.J. Washington"", ""Marcus Smart"", ""Caleb Martin"", ""Max Christie""]",Austin Reaves OVER RA 7.5 (GOBLIN) [id:9869048] | P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | Marcus Smart OVER REB 2.5 (GOBLIN) [id:9868914] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Max Christie OVER PA 17.5 (STANDARD) [id:9868939],5
data/output/latest/early/System/recommended_5leg.csv,5,5,5,0.10487712063571748,0.13121819694036027,0.026341076304642788,"[9869135, 9869168, 9868914, 9868853, 9868881]","[9869135, 9869168, 9868914, 9868853, 9868881]","[""Max Christie"", ""P.J. Washington"", ""Marcus Smart"", ""Deandre Ayton"", ""LeBron James""]",Max Christie OVER RA 5.5 (GOBLIN) [id:9869135] | P.J. Washington OVER RA 6.5 (GOBLIN) [id:9869168] | Marcus Smart OVER REB 2.5 (GOBLIN) [id:9868914] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | LeBron James UNDER PA 31.5 (STANDARD) [id:9868881],5
data/output/latest/early/System/recommended_5leg.csv,6,5,5,0.08964650920190032,0.12444936447138594,0.03480285526948562,"[9868922, 9868811, 9868833, 9868852, 9868986]","[9868922, 9868811, 9868833, 9868852, 9868986]","[""Max Christie"", ""Caleb Martin"", ""Daniel Gafford"", ""Deandre Ayton"", ""P.J. Washington""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Caleb Martin OVER REB 3.5 (GOBLIN) [id:9868811] | Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986],5
data/output/latest/early/System/recommended_4leg.csv,0,4,4,0.19457773895805192,0.28103860483520987,0.08646086587715796,"[9869141, 9868922, 9868808, 9868882]","[9869141, 9868922, 9868808, 9868882]","[""Naji Marshall"", ""Max Christie"", ""Caleb Martin"", ""LeBron James""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],4
data/output/latest/early/System/recommended_4leg.csv,1,4,4,0.24725389451905166,0.24295274887762267,-0.0043011456414289995,"[9868788, 9868943, 9868986, 9868911]","[9868788, 9868943, 9868986, 9868911]","[""Austin Reaves"", ""Max Christie"", ""P.J. Washington"", ""Marcus Smart""]",Austin Reaves OVER REB 3.5 (GOBLIN) [id:9868788] | Max Christie OVER REB 2.5 (GOBLIN) [id:9868943] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986] | Marcus Smart UNDER PA 14.5 (STANDARD) [id:9868911],4
data/output/latest/early/System/recommended_4leg.csv,2,4,4,0.2009065362045898,0.239000795802336,0.038094259597746205,"[9869141, 9869128, 9868984, 9868890]","[9869141, 9869128, 9868984, 9868890]","[""Naji Marshall"", ""Max Christie"", ""P.J. Washington"", ""LeBron James""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Max Christie OVER PTS 12.5 (GOBLIN) [id:9869128] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | LeBron James UNDER RA 14.5 (STANDARD) [id:9868890],4
data/output/latest/early/System/recommended_4leg.csv,3,4,4,0.18985752887283416,0.2375252465435838,0.04766771767074965,"[9868922, 9869153, 9868808, 9868853]","[9868922, 9869153, 9868808, 9868853]","[""Max Christie"", ""Naji Marshall"", ""Caleb Martin"", ""Deandre Ayton""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Naji Marshall OVER RA 8.5 (GOBLIN) [id:9869153] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853],4
data/output/latest/early/System/recommended_4leg.csv,4,4,4,0.19437965592664788,0.23037740706723717,0.035997751140589285,"[9868885, 9868943, 9868984, 9868781]","[9868885, 9868943, 9868984, 9868781]","[""LeBron James"", ""Max Christie"", ""P.J. Washington"", ""Austin Reaves""]",LeBron James OVER REB 4.5 (GOBLIN) [id:9868885] | Max Christie OVER REB 2.5 (GOBLIN) [id:9868943] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | Austin Reaves UNDER PTS 22.5 (STANDARD) [id:9868781],4
data/output/latest/early/System/recommended_4leg.csv,5,4,4,0.09412833406062855,0.20902539247993435,0.1148970584193058,"[9868833, 9868966, 9868781, 9868882]","[9868833, 9868966, 9868781, 9868882]","[""Daniel Gafford"", ""Naji Marshall"", ""Austin Reaves"", ""LeBron James""]",Daniel Gafford OVER REB 5.5 (GOBLIN) [id:9868833] | Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | Austin Reaves UNDER PTS 22.5 (STANDARD) [id:9868781] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],4
