n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Jakob Poeltl UNDER PTS 12.5 (STANDARD) [id:10670292] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0.3597877235842423,6.0,1.0,6.0,2.158726341505454,6.0,atlas,0.7181744096479257,0.012778932505878643,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Jakob Poeltl UNDER PTS 12.5 (STANDARD) [id:10670292] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0.0,0.0,0.0,0.0,0.0,0,0.0,2.158726341505454,"['amen thompson', 'jakob poeltl', 'jayson tatum']",1,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Jakob Poeltl UNDER PTS 12.5 (STANDARD) [id:10670292],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0,
3,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Rui Hachimura OVER PR 10 (STANDARD) [id:10674115] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0.3584783550986742,6.0,1.0,6.0,2.150870130592045,6.0,atlas,0.7148720979330049,0.038452573561342816,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Rui Hachimura OVER PR 10 (STANDARD) [id:10674115] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0.0,0.0,0.0,0.0,0.0,0,0.0,2.150870130592045,"['john collins', 'rui hachimura', 'leonard miller']",1,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Rui Hachimura OVER PR 10 (STANDARD) [id:10674115],Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0,
3,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0.3506481407615922,6.0,1.0,6.0,2.103888844569553,6.0,atlas,0.7097759857572538,0.013425103704494,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0.0,0.0,0.0,0.0,0.0,0,0.0,2.103888844569553,"['john collins', 'jayson tatum', 'gui santos']",1,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0,
3,Rui Hachimura OVER PTS 4.5 (GOBLIN) [id:10674112] | GG Jackson UNDER PTS 14.5 (STANDARD) [id:10674985] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0.3465950416332735,6.0,1.0,6.0,2.079570249799641,6.0,atlas,0.7089401978392696,0.01320734583038661,Rui Hachimura OVER PTS 4.5 (GOBLIN) [id:10674112] | GG Jackson UNDER PTS 14.5 (STANDARD) [id:10674985] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0.0,0.0,0.0,0.0,0.0,0,0.0,2.079570249799641,"['rui hachimura', 'gg jackson', 'leonard miller']",1,Rui Hachimura OVER PTS 4.5 (GOBLIN) [id:10674112],GG Jackson UNDER PTS 14.5 (STANDARD) [id:10674985],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0,
3,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jeremiah Fears OVER AST 2.5 (STANDARD) [id:10692077],0.34523970250479397,6.0,1.0,6.0,2.071438215028764,6.0,atlas,0.7067241655718015,0.025537536958816526,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jeremiah Fears OVER AST 2.5 (STANDARD) [id:10692077],0.0,0.0,0.0,0.0,0.0,0,0.0,2.071438215028764,"['amen thompson', 'leonard miller', 'jeremiah fears']",1,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Jeremiah Fears OVER AST 2.5 (STANDARD) [id:10692077],0,
3,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],0.3448458056444716,6.0,1.0,6.0,2.0690748338668294,6.0,atlas,0.7025827253651684,0.043150404553059706,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],0.0,0.0,0.0,0.0,0.0,0,0.0,2.0690748338668294,"['deandre ayton', 'leonard miller', 'jeremiah fears']",1,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],0,
3,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | Jeremiah Fears OVER PTS 9.5 (STANDARD) [id:10690628] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380],0.3410603349488168,6.0,1.0,6.0,2.046362009692901,6.0,atlas,0.7026871666195441,0.028985367919377916,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | Jeremiah Fears OVER PTS 9.5 (STANDARD) [id:10690628] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380],0.0,0.0,0.0,0.0,0.0,0,0.0,2.046362009692901,"['rui hachimura', 'jeremiah fears', 'leonard miller']",1,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097],Jeremiah Fears OVER PTS 9.5 (STANDARD) [id:10690628],Leonard Miller UNDER REB 6 (STANDARD) [id:10670380],0,
3,Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422] | Jeremiah Fears OVER PR 11.5 (STANDARD) [id:10690630] | Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],0.3236623730226573,6.0,1.0,6.0,1.941974238135944,6.0,atlas,0.6909648571671232,0.03626568570399277,Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422] | Jeremiah Fears OVER PR 11.5 (STANDARD) [id:10690630] | Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],0.0,0.0,0.0,0.0,0.0,0,0.0,1.941974238135944,"['jabari smith', 'jeremiah fears', 'brook lopez']",1,Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422],Jeremiah Fears OVER PR 11.5 (STANDARD) [id:10690630],Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],0,
3,Jeremiah Fears OVER PR 7.5 (GOBLIN) [id:10696590] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | LeBron James OVER PTS 17.5 (STANDARD) [id:10669470],0.3228594969803519,6.0,1.0,6.0,1.9371569818821113,6.0,atlas,0.6929693957548059,0.035296984519282724,Jeremiah Fears OVER PR 7.5 (GOBLIN) [id:10696590] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | LeBron James OVER PTS 17.5 (STANDARD) [id:10669470],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9371569818821113,"['jeremiah fears', 'rob dillingham', 'lebron james']",1,Jeremiah Fears OVER PR 7.5 (GOBLIN) [id:10696590],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],LeBron James OVER PTS 17.5 (STANDARD) [id:10669470],0,
3,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jakob Poeltl UNDER REB 9 (STANDARD) [id:10679783],0.32264292105726383,6.0,1.0,6.0,1.9358575263435829,6.0,atlas,0.6961751140655368,0.012778932505878643,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jakob Poeltl UNDER REB 9 (STANDARD) [id:10679783],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9358575263435829,"['amen thompson', 'bones hyland', 'jakob poeltl']",1,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Jakob Poeltl UNDER REB 9 (STANDARD) [id:10679783],0,
