projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,player_norm,player_gl,team_gl,opp_gl,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy,actual,hit,push,p_base,p_role_base,p_adj_base,p_close_base,p_close_raw_base,p_close_role_base,spread_base,q_blowout_base,minutes_s_base,minutes_s_close_base,is_star_base,fragility_base,fragility_abs_base,min_mean_base,min_std_base,rate_mean_base,rate_std_base,rate_mean_ctx_base,rate_std_ctx_base,role_ctx_mult_base,role_ctx_mult_raw_base,role_ctx_sigma_mult_base,role_ctx_reason_base,games_used_base,p_over_adj_base,p_role,p_role_role,p_adj_role,p_close_role,p_close_raw_role,p_close_role_role,spread_role,q_blowout_role,minutes_s_role,minutes_s_close_role,is_star_role,fragility_role,fragility_abs_role,min_mean_role,min_std_role,rate_mean_role,rate_std_role,rate_mean_ctx_role,rate_std_ctx_role,role_ctx_mult_role,role_ctx_mult_raw_role,role_ctx_sigma_mult_role,role_ctx_reason_role,games_used_role,p_over_adj_role,__snapshot,snapshot_date
10370149|Anthony Edwards|PA|DEMON|44.5|OVER,10370149,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 10:42:21.177000+00:00,ANTHONY EDWARDS,Anthony Edwards,MIN,ORL,32.0,34.0,3.0,2.0,5.0,18.0,14.0,0.0,0.755,36.0,0.0,False,0.048672566371681415,0.048672566371681415,0.033228249617291775,0.06517836353565636,0.07332133393330334,0.07332133393330334,0.0,0.3173105078629143,1.0,0.35,True,0.49019509213185464,0.03195011391836458,36.0,2.3804761428476167,0.9524606620194856,0.1793996447732551,0.9524606620194856,0.1793996447732551,1.0,1.0,1.0,disabled,6,0.033228249617291775,0.04927253637318134,0.04927253637318134,0.033637842832913246,0.06015609617832313,0.06767161641917904,0.06767161641917904,0.0,0.3173105078629143,1.0,0.35,True,0.44082403995765884,0.026518253345409887,36.0,2.3804761428476167,0.9524606620194856,0.1793996447732551,0.9524606620194856,0.1793996447732551,1.0,1.0,1.0,combo_no_effect,6,0.033637842832913246,replay_20260307_prizepicks_20260307_083838.csv,
10370152|Anthony Edwards|PR|DEMON|44.5|OVER,10370152,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 06:56:44.256000+00:00,ANTHONY EDWARDS,Anthony Edwards,MIN,ORL,32.0,34.0,3.0,2.0,5.0,18.0,14.0,0.0,0.755,37.0,0.0,False,0.08432078396080196,0.08432078396080196,0.05756491317880081,0.10326759473242246,0.11616919154042298,0.11616919154042298,0.0,0.3173105078629143,1.0,0.35,True,0.4425655664009824,0.04570268155362165,36.0,2.3804761428476167,0.9585092020753785,0.2211748551307573,0.9585092020753785,0.2211748551307573,1.0,1.0,1.0,disabled,6,0.05756491317880081,0.08152092395380231,0.08152092395380231,0.05565347817256728,0.10046756956859952,0.11301934903254837,0.11301934903254837,0.0,0.3173105078629143,1.0,0.35,True,0.4460552951411158,0.04481409139603224,36.0,2.3804761428476167,0.9585092020753785,0.2211748551307573,0.9585092020753785,0.2211748551307573,1.0,1.0,1.0,combo_no_effect,6,0.05565347817256728,replay_20260307_prizepicks_20260307_083838.csv,
10370190|Paolo Banchero|PR|DEMON|44.5|OVER,10370190,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 09:39:37.511000+00:00,PAOLO BANCHERO,Paolo Banchero,ORL,MIN,35.0,25.0,15.0,3.0,1.0,18.0,4.0,5.0,0.707429,40.0,0.0,False,0.12346882655867207,0.12346882655867207,0.08429087049810174,0.14615686906717076,0.16441677916104194,0.16441677916104194,0.0,0.3173105078629143,1.0,0.35,True,0.42328491957936404,0.06186599856906902,36.0,2.0816659994661326,1.0157405996221784,0.2196818024887959,1.0157405996221784,0.2196818024887959,1.0,1.0,1.0,disabled,6,0.08429087049810174,0.12931853407329633,0.12931853407329633,0.08828440435041107,0.1482902215729406,0.16681665916704164,0.16681665916704164,0.0,0.3173105078629143,1.0,0.35,True,0.40465120751751005,0.06000581722252954,36.0,2.0816659994661326,1.0157405996221784,0.2196818024887959,1.0157405996221784,0.2196818024887959,1.0,1.0,1.0,no_outs,6,0.08828440435041107,replay_20260307_prizepicks_20260307_083838.csv,
10366046|Anthony Edwards|PRA|DEMON|43.5|OVER,10366046,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,43.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.724000+00:00,ANTHONY EDWARDS,Anthony Edwards,MIN,ORL,32.0,34.0,3.0,2.0,5.0,18.0,14.0,0.0,0.755,39.0,0.0,False,0.16986650667466627,0.16986650667466627,0.11596607917282878,0.20420183516165913,0.22971351432428377,0.22971351432428377,0.0,0.3173105078629143,1.0,0.35,True,0.43210070036333087,0.08823575598883035,36.0,2.3804761428476167,1.058973793542292,0.19368182336068185,1.058973793542292,0.19368182336068185,1.0,1.0,1.0,disabled,6,0.11596607917282878,0.17316634168291586,0.17316634168291586,0.11821884185874687,0.20189070328040845,0.2271136443177841,0.2271136443177841,0.0,0.3173105078629143,1.0,0.35,True,0.41444137873673514,0.08367186142166158,36.0,2.3804761428476167,1.058973793542292,0.19368182336068185,1.058973793542292,0.19368182336068185,1.0,1.0,1.0,combo_no_effect,6,0.11821884185874687,replay_20260307_prizepicks_20260307_083838.csv,
10366044|Anthony Edwards|PRA|DEMON|41.5|OVER,10366044,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.268000+00:00,ANTHONY EDWARDS,Anthony Edwards,MIN,ORL,32.0,34.0,3.0,2.0,5.0,18.0,14.0,0.0,0.755,39.0,0.0,False,0.236113194340283,0.236113194340283,0.1611919967310328,0.2876248071060349,0.3235588220588971,0.3235588220588971,0.0,0.3173105078629143,1.0,0.35,True,0.43957547211284786,0.1264328103750021,36.0,2.3804761428476167,1.058973793542292,0.19368182336068185,1.058973793542292,0.19368182336068185,1.0,1.0,1.0,disabled,6,0.1611919967310328,0.23801309934503276,0.23801309934503276,0.16248904191383412,0.28598034788283727,0.3217089145542723,0.3217089145542723,0.0,0.3173105078629143,1.0,0.35,True,0.431817454881886,0.12349130596900315,36.0,2.3804761428476167,1.058973793542292,0.19368182336068185,1.058973793542292,0.19368182336068185,1.0,1.0,1.0,combo_no_effect,6,0.16248904191383412,replay_20260307_prizepicks_20260307_083838.csv,
10366484|Paolo Banchero|PRA|DEMON|41.5|OVER,10366484,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.806000+00:00,PAOLO BANCHERO,Paolo Banchero,ORL,MIN,35.0,25.0,15.0,3.0,1.0,18.0,4.0,5.0,0.707429,43.0,1.0,False,0.41010449477526123,0.41010449477526123,0.2799740292612592,0.45175961551870375,0.508199590020499,0.508199590020499,0.0,0.3173105078629143,1.0,0.35,True,0.38025883756830026,0.17178558625744456,36.0,2.0816659994661326,1.1646823515244569,0.2159346773441084,1.1646823515244569,0.2159346773441084,1.0,1.0,1.0,disabled,6,0.2799740292612592,0.40740462976851155,0.40740462976851155,0.2781308597909625,0.4550485339650989,0.5118994050297485,0.5118994050297485,0.0,0.3173105078629143,1.0,0.35,True,0.38878858180807924,0.1769176741741364,36.0,2.0816659994661326,1.1646823515244569,0.2159346773441084,1.1646823515244569,0.2159346773441084,1.0,1.0,1.0,no_outs,6,0.2781308597909625,replay_20260307_prizepicks_20260307_083838.csv,
10366482|Paolo Banchero|PRA|DEMON|40.5|OVER,10366482,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,40.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.492000+00:00,PAOLO BANCHERO,Paolo Banchero,ORL,MIN,35.0,25.0,15.0,3.0,1.0,18.0,4.0,5.0,0.707429,43.0,1.0,False,0.44920253987300635,0.44920253987300635,0.30666585381259165,0.5073601152003308,0.5707464626768661,0.5707464626768661,0.0,0.3173105078629143,1.0,0.35,True,0.3955657044671222,0.2006942613877391,36.0,2.0816659994661326,1.1646823515244569,0.2159346773441084,1.1646823515244569,0.2159346773441084,1.0,1.0,1.0,disabled,6,0.30666585381259165,0.4446527673616319,0.4446527673616319,0.30355977192746214,0.5016267303410743,0.564296785160742,0.564296785160742,0.0,0.3173105078629143,1.0,0.35,True,0.39484929018622916,0.19806695841361216,36.0,2.0816659994661326,1.1646823515244569,0.2159346773441084,1.1646823515244569,0.2159346773441084,1.0,1.0,1.0,no_outs,6,0.30355977192746214,replay_20260307_prizepicks_20260307_083838.csv,
10366049|Anthony Edwards|PRA|DEMON|39.5|OVER,10366049,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-06 22:27:17.783000+00:00,ANTHONY EDWARDS,Anthony Edwards,MIN,ORL,32.0,34.0,3.0,2.0,5.0,18.0,14.0,0.0,0.755,39.0,0.0,False,0.31940902954852257,0.31940902954852257,0.21805718816648026,0.37086999967492973,0.41720413979301035,0.41720413979301035,0.0,0.3173105078629143,1.0,0.35,True,0.41203875115914207,0.15281281150844947,36.0,2.3804761428476167,1.058973793542292,0.19368182336068185,1.058973793542292,0.19368182336068185,1.0,1.0,1.0,disabled,6,0.21805718816648026,0.3206089695515224,0.3206089695515224,0.2188763745977232,0.37015888217300646,0.41640417979101046,0.41640417979101046,0.0,0.3173105078629143,1.0,0.35,True,0.4086961433619637,0.15128250757528328,36.0,2.3804761428476167,1.058973793542292,0.19368182336068185,1.058973793542292,0.19368182336068185,1.0,1.0,1.0,combo_no_effect,6,0.2188763745977232,replay_20260307_prizepicks_20260307_083838.csv,
10366483|Paolo Banchero|PRA|DEMON|39.5|OVER,10366483,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-06 22:27:17.768000+00:00,PAOLO BANCHERO,Paolo Banchero,ORL,MIN,35.0,25.0,15.0,3.0,1.0,18.0,4.0,5.0,0.707429,43.0,1.0,False,0.49890005499725015,0.49890005499725015,0.3405938251732368,0.5453604567093565,0.6134943252837358,0.6134943252837358,0.0,0.3173105078629143,1.0,0.35,True,0.3754702582795579,0.20476663153611974,36.0,2.0816659994661326,1.1646823515244569,0.2159346773441084,1.1646823515244569,0.2159346773441084,1.0,1.0,1.0,disabled,6,0.3405938251732368,0.4947002649867507,0.4947002649867507,0.3377266726638865,0.5440271113932503,0.611994400279986,0.611994400279986,0.0,0.3173105078629143,1.0,0.35,True,0.3792098489375457,0.20630043872936382,36.0,2.0816659994661326,1.1646823515244569,0.2159346773441084,1.1646823515244569,0.2159346773441084,1.0,1.0,1.0,no_outs,6,0.3377266726638865,replay_20260307_prizepicks_20260307_083838.csv,
10370147|Anthony Edwards|PA|DEMON|39.5|OVER,10370147,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 06:23:09.223000+00:00,ANTHONY EDWARDS,Anthony Edwards,MIN,ORL,32.0,34.0,3.0,2.0,5.0,18.0,14.0,0.0,0.755,36.0,0.0,False,0.16181690915454228,0.16181690915454228,0.11047070352990739,0.19749066373725813,0.22216389180540974,0.22216389180540974,0.0,0.3173105078629143,1.0,0.35,True,0.4406282229276531,0.08701996020735074,36.0,2.3804761428476167,0.9524606620194856,0.1793996447732551,0.9524606620194856,0.1793996447732551,1.0,1.0,1.0,disabled,6,0.11047070352990739,0.16606669666516674,0.16606669666516674,0.11337198880722614,0.20264626562620194,0.22796360181990902,0.22796360181990902,0.0,0.3173105078629143,1.0,0.35,True,0.44054242274392413,0.0892742768189758,36.0,2.3804761428476167,0.9524606620194856,0.1793996447732551,0.9524606620194856,0.1793996447732551,1.0,1.0,1.0,combo_no_effect,6,0.11337198880722614,replay_20260307_prizepicks_20260307_083838.csv,
