_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Aaron Nesmith,AST,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Aaron Nesmith,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Aaron Nesmith,AST,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Aaron Nesmith,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,STANDARD,OVER,18.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,STANDARD,UNDER,18.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,GOBLIN,OVER,20.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,GOBLIN,OVER,21.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,STANDARD,OVER,22.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,DEMON,OVER,23.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,DEMON,OVER,25.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,DEMON,OVER,27.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,STANDARD,UNDER,22.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,GOBLIN,OVER,18.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,STANDARD,OVER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,STANDARD,UNDER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,GOBLIN,OVER,11.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,GOBLIN,OVER,13.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,DEMON,OVER,17.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,DEMON,OVER,21.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,GOBLIN,OVER,4.5,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
