_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Nikola Vučević,PRA,STANDARD,OVER,20.5,,,,False,0.0,0,,0.0
Nikola Vučević,PRA,STANDARD,UNDER,20.5,,,,False,0.0,0,,0.0
Giannis Antetokounmpo,RA,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Jock Landale,REB,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Bobby Portis,PTS,DEMON,OVER,19.5,20.866806454666744,1.3668064546667438,OVER,True,0.42649307437955025,1,rotowire,0.012794792231386506
Zaccharie Risacher,PTS,DEMON,OVER,10.5,12.334704701262794,1.834704701262794,OVER,True,0.5452300768015867,1,rotowire,0.016356902304047603
Neemias Queta,PR,STANDARD,OVER,18.5,22.859894301117013,4.359894301117013,OVER,True,0.8963430981561422,1,rotowire,0.026890292944684265
Neemias Queta,PR,STANDARD,UNDER,18.5,22.859894301117013,4.359894301117013,OVER,False,0.0,0,rotowire,0.0
Ryan Rollins,PRA,STANDARD,OVER,21.0,27.670629559631568,6.670629559631568,OVER,True,0.9768459084683123,1,rotowire,0.02930537725404937
Ryan Rollins,PRA,STANDARD,UNDER,21.0,27.670629559631568,6.670629559631568,OVER,False,0.0,0,rotowire,0.0
Neemias Queta,REB,DEMON,OVER,11.5,9.443047757167886,-2.0569522428321143,UNDER,False,0.0,0,rotowire,0.0
Payton Pritchard,FG3M,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Derrick White,PTS,DEMON,OVER,19.5,19.45406418881342,-0.04593581118658108,UNDER,False,0.0,0,rotowire,0.0
Jonathan Kuminga,PRA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Austin Reaves,PRA,DEMON,OVER,32.5,21.343654048035088,-11.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Devin Booker,PA,GOBLIN,OVER,25.5,,,,False,0.0,0,,0.0
Devin Booker,PA,DEMON,OVER,33.5,,,,False,0.0,0,,0.0
Devin Booker,PR,GOBLIN,OVER,23.5,,,,False,0.0,0,,0.0
Maxime Raynaud,PR,DEMON,OVER,27.5,,,,False,0.0,0,,0.0
Maxime Raynaud,PR,GOBLIN,OVER,18.5,,,,False,0.0,0,,0.0
Devin Booker,RA,GOBLIN,OVER,6.5,,,,False,0.0,0,,0.0
Jock Landale,PA,STANDARD,OVER,8.5,,,,False,0.0,0,,0.0
Jock Landale,PA,STANDARD,UNDER,8.5,,,,False,0.0,0,,0.0
Derik Queen,PRA,STANDARD,OVER,17.5,,,,False,0.0,0,,0.0
Derik Queen,PRA,STANDARD,UNDER,17.5,,,,False,0.0,0,,0.0
Nique Clifford,PR,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Bobby Portis,PTS,GOBLIN,OVER,7.5,20.866806454666744,13.366806454666744,OVER,True,0.999730297749331,1,rotowire,0.029991908932479928
Onyeka Okongwu,PRA,DEMON,OVER,28.5,,,,False,0.0,0,,0.0
Ryan Rollins,PRA,DEMON,OVER,25.5,27.670629559631568,2.1706295596315677,OVER,True,0.6190992378256475,1,rotowire,0.018572977134769422
Nickeil Alexander-Walker,PTS,DEMON,OVER,19.5,19.077262047235223,-0.422737952764777,UNDER,False,0.0,0,rotowire,0.0
Devin Carter,PA,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Devin Carter,PA,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Jalen Johnson,RA,DEMON,OVER,19.5,18.2429804459878,-1.2570195540121993,UNDER,False,0.0,0,rotowire,0.0
Jock Landale,FG3M,DEMON,OVER,1.5,,,,False,0.0,0,,0.0
Zaccharie Risacher,RA,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Devin Carter,RA,DEMON,OVER,8.5,,,,False,0.0,0,,0.0
Myles Turner,PRA,DEMON,OVER,18.5,28.4429091870325,9.942909187032502,OVER,True,0.9973594817534068,1,rotowire,0.029920784452602205
AJ Green,PRA,DEMON,OVER,15.5,18.654766040054767,3.154766040054767,OVER,True,0.782423236043605,1,rotowire,0.02347269708130815
Herbert Jones,PRA,STANDARD,OVER,14.5,,,,False,0.0,0,,0.0
Herbert Jones,PRA,STANDARD,UNDER,14.5,,,,False,0.0,0,,0.0
Herbert Jones,PTS,STANDARD,OVER,8.5,,,,False,0.0,0,,0.0
Herbert Jones,PTS,STANDARD,UNDER,8.5,,,,False,0.0,0,,0.0
Nickeil Alexander-Walker,PRA,GOBLIN,OVER,19.5,28.445604878059672,8.945604878059672,OVER,True,0.9948725991092501,1,rotowire,0.029846177973277502
