_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Aaron Nesmith,AST,STANDARD,OVER,1.5,,,,False,0.0,0,,0.0
Aaron Nesmith,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Aaron Nesmith,AST,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Aaron Nesmith,AST,STANDARD,UNDER,1.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,STANDARD,OVER,1.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Aaron Nesmith,FG3M,STANDARD,UNDER,1.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,DEMON,OVER,12.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PA,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,GOBLIN,OVER,11.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,STANDARD,OVER,15.0,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,DEMON,OVER,16.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,DEMON,OVER,18.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PRA,STANDARD,UNDER,15.0,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,GOBLIN,OVER,11.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,STANDARD,OVER,13.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,DEMON,OVER,17.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PR,STANDARD,UNDER,13.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,STANDARD,OVER,10.0,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,DEMON,OVER,11.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,DEMON,OVER,17.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,GOBLIN,OVER,7.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,GOBLIN,OVER,8.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,STANDARD,UNDER,10.0,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,STANDARD,OVER,3.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,STANDARD,UNDER,3.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,GOBLIN,OVER,4.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,STANDARD,OVER,6.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,DEMON,OVER,8.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,STANDARD,UNDER,6.5,,,,False,0.0,0,,0.0
Andrew Nembhard,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Andrew Nembhard,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,GOBLIN,OVER,16.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,GOBLIN,OVER,17.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,STANDARD,OVER,21.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,DEMON,OVER,22.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PA,STANDARD,UNDER,21.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,GOBLIN,OVER,20.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,STANDARD,OVER,23.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,DEMON,OVER,26.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PRA,STANDARD,UNDER,23.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PR,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PR,STANDARD,OVER,17.0,,,,False,0.0,0,,0.0
Andrew Nembhard,PR,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PR,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PR,STANDARD,UNDER,17.0,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,GOBLIN,OVER,11.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,STANDARD,OVER,14.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,DEMON,OVER,17.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,STANDARD,UNDER,14.5,,,,False,0.0,0,,0.0
Andrew Nembhard,RA,DEMON,OVER,10.5,,,,False,0.0,0,,0.0
Andrew Nembhard,RA,DEMON,OVER,11.5,,,,False,0.0,0,,0.0
Andrew Nembhard,RA,GOBLIN,OVER,6.5,,,,False,0.0,0,,0.0
Andrew Nembhard,RA,GOBLIN,OVER,7.5,,,,False,0.0,0,,0.0
Andrew Nembhard,RA,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
Andrew Nembhard,REB,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Andrew Nembhard,REB,STANDARD,OVER,2.5,,,,False,0.0,0,,0.0
Andrew Nembhard,REB,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Andrew Nembhard,REB,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Andrew Nembhard,REB,STANDARD,UNDER,2.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,GOBLIN,OVER,4.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,STANDARD,OVER,5.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
Austin Reaves,AST,STANDARD,UNDER,5.5,,,,False,0.0,0,,0.0
Austin Reaves,FG3M,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Austin Reaves,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Austin Reaves,FG3M,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Austin Reaves,PA,GOBLIN,OVER,24.5,18.05098886225436,-6.449011137745639,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,GOBLIN,OVER,27.5,18.05098886225436,-9.44901113774564,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,STANDARD,OVER,30.5,18.05098886225436,-12.44901113774564,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,DEMON,OVER,33.5,18.05098886225436,-15.44901113774564,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,DEMON,OVER,34.5,18.05098886225436,-16.44901113774564,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,DEMON,OVER,39.5,18.05098886225436,-21.44901113774564,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,STANDARD,UNDER,30.5,18.05098886225436,-12.44901113774564,UNDER,True,-0.9995027622259864,1,rotowire,-0.029985082866779592
Austin Reaves,PRA,GOBLIN,OVER,29.5,21.343654048035088,-8.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,GOBLIN,OVER,30.5,21.343654048035088,-9.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,GOBLIN,OVER,31.5,21.343654048035088,-10.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,STANDARD,OVER,35.5,21.343654048035088,-14.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,DEMON,OVER,37.5,21.343654048035088,-16.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,DEMON,OVER,39.5,21.343654048035088,-18.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,DEMON,OVER,44.5,21.343654048035088,-23.156345951964912,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PRA,STANDARD,UNDER,35.5,21.343654048035088,-14.156345951964912,UNDER,True,-0.9998406641721823,1,rotowire,-0.02999521992516547
Austin Reaves,PR,GOBLIN,OVER,24.5,17.752830336929954,-6.747169663070046,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PR,GOBLIN,OVER,26.5,17.752830336929954,-8.747169663070046,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PR,STANDARD,OVER,29.5,17.752830336929954,-11.747169663070046,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PR,DEMON,OVER,32.5,17.752830336929954,-14.747169663070046,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PR,DEMON,OVER,34.5,17.752830336929954,-16.747169663070046,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PR,DEMON,OVER,39.5,17.752830336929954,-21.747169663070046,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PR,STANDARD,UNDER,29.5,17.752830336929954,-11.747169663070046,UNDER,True,-0.9992062136658014,1,rotowire,-0.029976186409974043
Austin Reaves,PTS,GOBLIN,OVER,17.5,14.460165151149226,-3.0398348488507736,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,GOBLIN,OVER,19.5,14.460165151149226,-5.039834848850774,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,GOBLIN,OVER,20.5,14.460165151149226,-6.039834848850774,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,STANDARD,OVER,24.5,14.460165151149226,-10.039834848850774,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,DEMON,OVER,26.5,14.460165151149226,-12.039834848850774,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,DEMON,OVER,29.5,14.460165151149226,-15.039834848850774,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,DEMON,OVER,34.5,14.460165151149226,-20.039834848850774,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PTS,STANDARD,UNDER,24.5,14.460165151149226,-10.039834848850774,UNDER,True,-0.9975245041672617,1,rotowire,-0.02992573512501785
Austin Reaves,RA,STANDARD,OVER,10.5,6.88348889688586,-3.6165111031141404,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,RA,DEMON,OVER,11.5,6.88348889688586,-4.61651110311414,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,RA,DEMON,OVER,12.5,6.88348889688586,-5.61651110311414,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,RA,DEMON,OVER,14.5,6.88348889688586,-7.61651110311414,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,RA,GOBLIN,OVER,7.5,6.88348889688586,-0.6165111031141404,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,RA,GOBLIN,OVER,8.5,6.88348889688586,-1.6165111031141404,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,RA,STANDARD,UNDER,10.5,6.88348889688586,-3.6165111031141404,UNDER,True,-0.8353256618992726,1,rotowire,-0.02505976985697818
Austin Reaves,REB,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Austin Reaves,REB,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Austin Reaves,REB,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Austin Reaves,REB,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Ben Sheppard,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Ben Sheppard,AST,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Ben Sheppard,FG3M,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Ben Sheppard,FG3M,DEMON,OVER,1.5,,,,False,0.0,0,,0.0
Ben Sheppard,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Ben Sheppard,PRA,STANDARD,OVER,10.5,22.50911489855936,12.00911489855936,OVER,True,0.9993333616035011,1,rotowire,0.02998000084810503
Ben Sheppard,PRA,STANDARD,UNDER,10.5,22.50911489855936,12.00911489855936,OVER,False,0.0,0,rotowire,0.0
Ben Sheppard,PTS,DEMON,OVER,11.5,14.640954824226526,3.140954824226526,OVER,True,0.7806314006511095,1,rotowire,0.023418942019533283
Ben Sheppard,PTS,GOBLIN,OVER,4.5,14.640954824226526,10.140954824226526,OVER,True,0.9976856980951319,1,rotowire,0.029930570942853955
Ben Sheppard,PTS,DEMON,OVER,7.5,14.640954824226526,7.140954824226526,OVER,True,0.9830249913712527,1,rotowire,0.02949074974113758
Ben Sheppard,PTS,DEMON,OVER,9.5,14.640954824226526,5.140954824226526,OVER,True,0.9370940349682585,1,rotowire,0.028112821049047755
Ben Sheppard,RA,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Ben Sheppard,RA,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Ben Sheppard,RA,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Ben Sheppard,RA,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Ben Sheppard,REB,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Ben Sheppard,REB,STANDARD,OVER,2.5,,,,False,0.0,0,,0.0
Ben Sheppard,REB,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Ben Sheppard,REB,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Ben Sheppard,REB,STANDARD,UNDER,2.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,AST,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,AST,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,FG3M,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,FG3M,DEMON,OVER,1.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,PA,STANDARD,OVER,20.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,PA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Bennedict Mathurin,PA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
