_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Victor Wembanyama,PRA,DEMON,OVER,49.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,DEMON,OVER,49.5,,,,False,0.0,0,,0.0
Jalen Brunson,PRA,DEMON,OVER,44.5,36.06280786867677,-8.43719213132323,UNDER,False,0.0,0,rotowire,0.0
Victor Wembanyama,PR,DEMON,OVER,44.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PRA,DEMON,OVER,44.5,,,,False,0.0,0,,0.0
Jalen Brunson,PA,DEMON,OVER,44.5,32.20242537681401,-12.297574623185987,UNDER,False,0.0,0,rotowire,0.0
Jalen Brunson,PRA,DEMON,OVER,41.5,36.06280786867677,-5.437192131323229,UNDER,False,0.0,0,rotowire,0.0
Victor Wembanyama,PRA,STANDARD,OVER,39.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PRA,STANDARD,UNDER,39.5,,,,False,0.0,0,,0.0
Jalen Brunson,PA,DEMON,OVER,39.5,32.20242537681401,-7.297574623185987,UNDER,False,0.0,0,rotowire,0.0
Jalen Brunson,PR,DEMON,OVER,39.5,28.76872460572485,-10.731275394275151,UNDER,False,0.0,0,rotowire,0.0
Jalen Brunson,PRA,DEMON,OVER,39.5,36.06280786867677,-3.437192131323229,UNDER,False,0.0,0,rotowire,0.0
Karl-Anthony Towns,PR,DEMON,OVER,39.5,34.48590861582039,-5.014091384179608,UNDER,False,0.0,0,rotowire,0.0
Karl-Anthony Towns,PRA,DEMON,OVER,39.5,37.55032134140337,-1.949678658596632,UNDER,False,0.0,0,rotowire,0.0
Victor Wembanyama,PR,DEMON,OVER,39.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PA,DEMON,OVER,39.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,STANDARD,OVER,36.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,STANDARD,UNDER,36.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PRA,GOBLIN,OVER,36.5,,,,False,0.0,0,,0.0
Jalen Brunson,PRA,STANDARD,OVER,35.5,36.06280786867677,0.5628078686767708,OVER,True,0.18543229598365973,1,rotowire,0.005562968879509792
Jalen Brunson,PRA,STANDARD,UNDER,35.5,36.06280786867677,0.5628078686767708,OVER,False,0.0,0,rotowire,0.0
Karl-Anthony Towns,PRA,DEMON,OVER,35.5,37.55032134140337,2.050321341403368,OVER,True,0.5937514953109668,1,rotowire,0.017812544859329003
Jalen Brunson,PR,DEMON,OVER,35.5,28.76872460572485,-6.731275394275151,UNDER,False,0.0,0,rotowire,0.0
Jalen Brunson,PTS,DEMON,OVER,34.5,24.90834211386209,-9.59165788613791,UNDER,False,0.0,0,rotowire,0.0
De'Aaron Fox,PRA,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
Jalen Brunson,PR,DEMON,OVER,34.5,28.76872460572485,-5.731275394275151,UNDER,False,0.0,0,rotowire,0.0
Karl-Anthony Towns,PR,DEMON,OVER,34.5,34.48590861582039,-0.014091384179607758,UNDER,False,0.0,0,rotowire,0.0
Karl-Anthony Towns,PRA,DEMON,OVER,34.5,37.55032134140337,3.050321341403368,OVER,True,0.7685492115496751,1,rotowire,0.023056476346490253
Stephon Castle,PRA,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PA,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PRA,GOBLIN,OVER,34.5,,,,False,0.0,0,,0.0
Jalen Brunson,PRA,GOBLIN,OVER,34.5,36.06280786867677,1.5628078686767708,OVER,True,0.47842206266480053,1,rotowire,0.014352661879944016
Victor Wembanyama,PTS,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,GOBLIN,OVER,34.5,,,,False,0.0,0,,0.0
Jalen Brunson,PRA,GOBLIN,OVER,33.5,36.06280786867677,2.562807868676771,OVER,True,0.6932932702826868,1,rotowire,0.020798798108480603
Victor Wembanyama,PRA,GOBLIN,OVER,33.5,,,,False,0.0,0,,0.0
Jalen Brunson,PA,STANDARD,OVER,32.5,32.20242537681401,-0.29757462318598726,UNDER,False,0.0,0,rotowire,0.0
Jalen Brunson,PA,STANDARD,UNDER,32.5,32.20242537681401,-0.29757462318598726,UNDER,True,-0.09886750235565493,1,rotowire,-0.002966025070669648
Karl-Anthony Towns,PRA,STANDARD,OVER,32.5,37.55032134140337,5.050321341403368,OVER,True,0.9333065878530129,1,rotowire,0.027999197635590386
Karl-Anthony Towns,PRA,STANDARD,UNDER,32.5,37.55032134140337,5.050321341403368,OVER,False,0.0,0,rotowire,0.0
Jalen Brunson,PTS,DEMON,OVER,30.5,24.90834211386209,-5.591657886137909,UNDER,False,0.0,0,rotowire,0.0
Stephon Castle,PRA,DEMON,OVER,30.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,GOBLIN,OVER,30.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
