projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,minutes_s_close,is_star,fragility,fragility_abs,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_std_ctx,role_ctx_mult,role_ctx_mult_raw,role_ctx_sigma_mult,role_ctx_reason,games_used,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,telemetry_cal_applied,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
10370149|Anthony Edwards|PA|DEMON|44.5|OVER,10370149,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 10:42:21.177000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.14023597640235977,0.14023597640235977,0.12420025477817855,0.12780831045264382,0.13313668633136685,0.13313668633136685,0.11434812974220071,0.35,True,0.0282302118045927,0.003608055674465274,34.88,7.399026963053993,0.9415486135425963,0.23088475226104352,0.9415486135425963,0.23088475226104352,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.12420025477817855,p_adj,0.12420025477817855,PA|OVER,1.0,1.0,1.0,False,0.0,0,,0.03
10370152|Anthony Edwards|PR|DEMON|44.5|OVER,10370152,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 06:56:44.256000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.20582941705829416,0.20582941705829416,0.18229320817175082,0.18338548788567482,0.19103089691030897,0.19103089691030897,0.11434812974220071,0.35,True,0.005956194934055785,0.0010922797139240048,34.88,7.399026963053993,0.9968188121562784,0.2676080875887056,0.9968188121562784,0.2676080875887056,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.18229320817175082,p_adj,0.18229320817175082,PR|OVER,1.0,1.0,1.0,False,0.0,0,,0.03
10370190|Paolo Banchero|PR|DEMON|44.5|OVER,10370190,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 09:39:37.511000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.08334166583341666,0.08334166583341666,0.07381170221576601,0.07664659098493135,0.07984201579842015,0.07984201579842015,0.11434812974220071,0.35,True,0.036986495194843996,0.0028348887691653363,34.68,5.725172486484578,0.8903057297429541,0.22549712615795614,0.8903057297429541,0.22549712615795614,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",OK,,,,0.07381170221576601,p_adj,0.07381170221576601,PR|OVER,1.0,1.0,1.0,False,0.0,0,rotowire,0.03
10366046|Anthony Edwards|PRA|DEMON|43.5|OVER,10366046,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,43.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.724000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.32111788821117887,0.32111788821117887,0.2843986582674655,0.29348397236872587,0.30571942805719426,0.30571942805719426,0.11434812974220071,0.35,True,0.030956764105147742,0.009085314101260344,34.88,7.399026963053993,1.0992008655407661,0.26260931114390484,1.0992008655407661,0.26260931114390484,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.2843986582674655,p_adj,0.2843986582674655,PRA|OVER,1.0,1.0,1.0,False,0.0,0,,0.03
10366044|Anthony Edwards|PRA|DEMON|41.5|OVER,10366044,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.268000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.3737126287371263,0.3737126287371263,0.33097928857999454,0.34483766826971307,0.3592140785921408,0.3592140785921408,0.11434812974220071,0.35,True,0.04018812608047005,0.013858379689718536,34.88,7.399026963053993,1.0992008655407661,0.26260931114390484,1.0992008655407661,0.26260931114390484,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.33097928857999454,p_adj,0.33097928857999454,PRA|OVER,1.0,1.0,1.0,False,0.0,0,,0.03
10366484|Paolo Banchero|PRA|DEMON|41.5|OVER,10366484,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.806000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.2841215878412159,0.2841215878412159,0.2516328156521885,0.26132791979521053,0.2722227777222278,0.2722227777222278,0.11434812974220071,0.35,True,0.03709938130843276,0.009695104143022049,34.68,5.725172486484578,1.0390294914040559,0.23506537195863236,1.0390294914040559,0.23506537195863236,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.2516328156521885,p_adj,0.2516328156521885,PRA|OVER,1.0,1.0,1.0,False,0.0,0,rotowire,0.03
10366482|Paolo Banchero|PRA|DEMON|40.5|OVER,10366482,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,40.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 12:09:30.492000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.3155184481551845,0.3155184481551845,0.2794395037094776,0.2948278074016489,0.3071192880711929,0.3071192880711929,0.11434812974220071,0.35,True,0.05219420728251563,0.015388303692171257,34.68,5.725172486484578,1.0390294914040559,0.23506537195863236,1.0390294914040559,0.23506537195863236,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.2794395037094776,p_adj,0.2794395037094776,PRA|OVER,1.0,1.0,1.0,False,0.0,0,rotowire,0.03
10366049|Anthony Edwards|PRA|DEMON|39.5|OVER,10366049,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-06 22:27:17.783000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.4327067293270673,0.4327067293270673,0.3832275241016525,0.40396640971832637,0.4208079192080792,0.4208079192080792,0.11434812974220071,0.35,True,0.051338143760849976,0.020738885616673863,34.88,7.399026963053993,1.0992008655407661,0.26260931114390484,1.0992008655407661,0.26260931114390484,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.3832275241016525,p_adj,0.3832275241016525,PRA|OVER,1.0,1.0,1.0,False,0.0,0,,0.03
10366483|Paolo Banchero|PRA|DEMON|39.5|OVER,10366483,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-06 22:27:17.768000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.3477152284771523,0.3477152284771523,0.30795464241790793,0.3232403195263073,0.3367163283671633,0.3367163283671633,0.11434812974220071,0.35,True,0.04728889369618167,0.015285677108399343,34.68,5.725172486484578,1.0390294914040559,0.23506537195863236,1.0390294914040559,0.23506537195863236,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.30795464241790793,p_adj,0.30795464241790793,PRA|OVER,1.0,1.0,1.0,False,0.0,0,rotowire,0.03
10370147|Anthony Edwards|PA|DEMON|39.5|OVER,10370147,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 06:23:09.223000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.2551244875512449,0.2551244875512449,0.22595147954832268,0.2314755844209918,0.24112588741125887,0.24112588741125887,0.11434812974220071,0.35,True,0.023864741011398734,0.005524104872669133,34.88,7.399026963053993,0.9415486135425963,0.23088475226104352,0.9415486135425963,0.23088475226104352,1.0,1.0,1.0,combo_no_effect,50,0,"[""anderson kyle"", ""beringer joan"", ""enrique freeman"", ""pullin zyon""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.22595147954832268,p_adj,0.22595147954832268,PA|OVER,1.0,1.0,1.0,False,0.0,0,,0.03
