n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Coby White OVER PRA 20.5 (DEMON) [id:10643856],0.12420231795266576,10.0,1.0,10.0,1.2420231795266576,10.0,atlas,0.5936550697768668,0.06221943149074469,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Coby White OVER PRA 20.5 (DEMON) [id:10643856],0.0,0.0,0.0,0.0,0.0,0,0.0,1.2420231795266576,"['ayo dosunmu', 'jordan goodwin', 'jaime jaquez', 'coby white']",1,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],Coby White OVER PRA 20.5 (DEMON) [id:10643856],0,
4,Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Rudy Gobert OVER RA 14 (STANDARD) [id:10649562] | Naz Reid OVER RA 9.5 (DEMON) [id:10649442],0.1194500337779159,10.0,1.0,10.0,1.194500337779159,10.0,atlas,0.5879630793717987,0.05842816286472066,Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | Rudy Gobert OVER RA 14 (STANDARD) [id:10649562] | Naz Reid OVER RA 9.5 (DEMON) [id:10649442],0.0,0.0,0.0,0.0,0.0,0,0.0,1.194500337779159,"['jalen green', 'kon knueppel', 'rudy gobert', 'naz reid']",1,Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],Naz Reid OVER RA 9.5 (DEMON) [id:10649442],0,
4,Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | LaMelo Ball OVER PTS 23.5 (DEMON) [id:10645622],0.11926594725034756,10.0,1.0,10.0,1.1926594725034756,10.0,atlas,0.587904238531743,0.05446718670993986,Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | LaMelo Ball OVER PTS 23.5 (DEMON) [id:10645622],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1926594725034756,"['tyler herro', 'ryan kalkbrenner', 'grant williams', 'lamelo ball']",1,Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],LaMelo Ball OVER PTS 23.5 (DEMON) [id:10645622],0,
4,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145] | Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.11907593876553428,10.0,1.0,10.0,1.1907593876553428,10.0,atlas,0.5875386789597983,0.05311025308924632,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145] | Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1907593876553428,"['lamelo ball', 'collin gillespie', 'rudy gobert', 'jordan goodwin']",1,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000],Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145],Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
4,Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Kel'el Ware OVER REB 10.5 (STANDARD) [id:10650505] | Giannis Antetokounmpo OVER PTS 27.5 (STANDARD) [id:10645128] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.11883330103511866,10.0,1.0,10.0,1.1883330103511867,10.0,atlas,0.5871741545505094,0.06601116969755028,Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Kel'el Ware OVER REB 10.5 (STANDARD) [id:10650505] | Giannis Antetokounmpo OVER PTS 27.5 (STANDARD) [id:10645128] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1883330103511867,"['bam adebayo', ""kel'el ware"", 'giannis antetokounmpo', 'jordan goodwin']",1,Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Kel'el Ware OVER REB 10.5 (STANDARD) [id:10650505],Giannis Antetokounmpo OVER PTS 27.5 (STANDARD) [id:10645128],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
4,Royce O'Neale OVER PRA 12.5 (GOBLIN) [id:10655279] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | Davion Mitchell OVER PA 13.5 (STANDARD) [id:10644481] | Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0.1186606233157211,10.0,1.0,10.0,1.186606233157211,10.0,atlas,0.5869445691015357,0.06881819011168007,Royce O'Neale OVER PRA 12.5 (GOBLIN) [id:10655279] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | Davion Mitchell OVER PA 13.5 (STANDARD) [id:10644481] | Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0.0,0.0,0.0,0.0,0.0,0,0.0,1.186606233157211,"[""royce o'neale"", 'collin gillespie', 'davion mitchell', 'grant williams']",1,Royce O'Neale OVER PRA 12.5 (GOBLIN) [id:10655279],Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146],Davion Mitchell OVER PA 13.5 (STANDARD) [id:10644481],Grant Williams OVER RA 5.5 (DEMON) [id:10645600],0,
4,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Kel'el Ware OVER PRA 23.5 (STANDARD) [id:10653546] | Tyler Herro OVER PRA 31 (STANDARD) [id:10644163] | Oso Ighodaro OVER PRA 17.5 (DEMON) [id:10649473],0.11822466747664856,10.0,1.0,10.0,1.1822466747664855,10.0,atlas,0.5864780152722413,0.06381514940004497,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Kel'el Ware OVER PRA 23.5 (STANDARD) [id:10653546] | Tyler Herro OVER PRA 31 (STANDARD) [id:10644163] | Oso Ighodaro OVER PRA 17.5 (DEMON) [id:10649473],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1822466747664855,"[""royce o'neale"", ""kel'el ware"", 'tyler herro', 'oso ighodaro']",1,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155],Kel'el Ware OVER PRA 23.5 (STANDARD) [id:10653546],Tyler Herro OVER PRA 31 (STANDARD) [id:10644163],Oso Ighodaro OVER PRA 17.5 (DEMON) [id:10649473],0,
4,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | LaMelo Ball OVER PTS 23.5 (DEMON) [id:10645622],0.1180131211801482,10.0,1.0,10.0,1.180131211801482,10.0,atlas,0.586189143293291,0.05923144989693074,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | LaMelo Ball OVER PTS 23.5 (DEMON) [id:10645622],0.0,0.0,0.0,0.0,0.0,0,0.0,1.180131211801482,"['collin gillespie', 'jaime jaquez', 'kon knueppel', 'lamelo ball']",1,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],LaMelo Ball OVER PTS 23.5 (DEMON) [id:10645622],0,
4,Kel'el Ware OVER REB 7.5 (GOBLIN) [id:10652727] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Miles Bridges OVER PA 18.5 (STANDARD) [id:10644028] | Jalen Green OVER RA 7.5 (DEMON) [id:10649352],0.11755699273130721,10.0,1.0,10.0,1.175569927313072,10.0,atlas,0.5856886891866568,0.06555156523487132,Kel'el Ware OVER REB 7.5 (GOBLIN) [id:10652727] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Miles Bridges OVER PA 18.5 (STANDARD) [id:10644028] | Jalen Green OVER RA 7.5 (DEMON) [id:10649352],0.0,0.0,0.0,0.0,0.0,0,0.0,1.175569927313072,"[""kel'el ware"", 'jaime jaquez', 'miles bridges', 'jalen green']",1,Kel'el Ware OVER REB 7.5 (GOBLIN) [id:10652727],Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],Miles Bridges OVER PA 18.5 (STANDARD) [id:10644028],Jalen Green OVER RA 7.5 (DEMON) [id:10649352],0,
4,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560] | Norman Powell OVER PRA 27 (STANDARD) [id:10644083] | Jalen Green OVER PRA 29.5 (STANDARD) [id:10649341] | Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0.1175057558176012,10.0,1.0,10.0,1.1750575581760119,10.0,atlas,0.5855977022635267,0.056433366483204,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560] | Norman Powell OVER PRA 27 (STANDARD) [id:10644083] | Jalen Green OVER PRA 29.5 (STANDARD) [id:10649341] | Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1750575581760119,"['rudy gobert', 'norman powell', 'jalen green', 'grant williams']",1,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560],Norman Powell OVER PRA 27 (STANDARD) [id:10644083],Jalen Green OVER PRA 29.5 (STANDARD) [id:10649341],Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0,
4,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471] | Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145] | Naz Reid OVER RA 9.5 (DEMON) [id:10649442],0.117448778781237,10.0,1.0,10.0,1.17448778781237,10.0,atlas,0.5854818544030449,0.058664932273720855,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471] | Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145] | Naz Reid OVER RA 9.5 (DEMON) [id:10649442],0.0,0.0,0.0,0.0,0.0,0,0.0,1.17448778781237,"['miles bridges', 'oso ighodaro', 'collin gillespie', 'naz reid']",1,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471],Collin Gillespie OVER PR 15.5 (STANDARD) [id:10649145],Naz Reid OVER RA 9.5 (DEMON) [id:10649442],0,
4,Moussa Diabaté OVER REB 7.5 (GOBLIN) [id:10644062] | Kon Knueppel OVER PTS 19 (STANDARD) [id:10643966] | Ayo Dosunmu OVER PTS 15.5 (STANDARD) [id:10649095] | Davion Mitchell OVER RA 9.5 (DEMON) [id:10645592],0.11732889146655923,10.0,1.0,10.0,1.1732889146655923,10.0,atlas,0.5853829121734582,0.05221831606193306,Moussa Diabaté OVER REB 7.5 (GOBLIN) [id:10644062] | Kon Knueppel OVER PTS 19 (STANDARD) [id:10643966] | Ayo Dosunmu OVER PTS 15.5 (STANDARD) [id:10649095] | Davion Mitchell OVER RA 9.5 (DEMON) [id:10645592],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1732889146655923,"['moussa diabaté', 'kon knueppel', 'ayo dosunmu', 'davion mitchell']",1,Moussa Diabaté OVER REB 7.5 (GOBLIN) [id:10644062],Kon Knueppel OVER PTS 19 (STANDARD) [id:10643966],Ayo Dosunmu OVER PTS 15.5 (STANDARD) [id:10649095],Davion Mitchell OVER RA 9.5 (DEMON) [id:10645592],0,
4,Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Shai Gilgeous-Alexander OVER PTS 31.5 (STANDARD) [id:10645531] | Naz Reid OVER RA 8.5 (STANDARD) [id:10649441] | Oso Ighodaro OVER RA 9.5 (DEMON) [id:10649483],0.11724108555745448,10.0,1.0,10.0,1.1724108555745447,10.0,atlas,0.5852521886958485,0.061872362579965506,Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Shai Gilgeous-Alexander OVER PTS 31.5 (STANDARD) [id:10645531] | Naz Reid OVER RA 8.5 (STANDARD) [id:10649441] | Oso Ighodaro OVER RA 9.5 (DEMON) [id:10649483],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1724108555745447,"['jordan goodwin', 'shai gilgeous-alexander', 'naz reid', 'oso ighodaro']",1,Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490],Shai Gilgeous-Alexander OVER PTS 31.5 (STANDARD) [id:10645531],Naz Reid OVER RA 8.5 (STANDARD) [id:10649441],Oso Ighodaro OVER RA 9.5 (DEMON) [id:10649483],0,
4,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471] | Jaden McDaniels OVER AST 2.5 (STANDARD) [id:10652211] | Tyler Herro OVER PTS 25.5 (DEMON) [id:10645669],0.11577103820771296,10.0,1.0,10.0,1.1577103820771297,10.0,atlas,0.5834680450980766,0.05067874501366727,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471] | Jaden McDaniels OVER AST 2.5 (STANDARD) [id:10652211] | Tyler Herro OVER PTS 25.5 (DEMON) [id:10645669],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1577103820771297,"['norman powell', 'oso ighodaro', 'jaden mcdaniels', 'tyler herro']",1,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471],Jaden McDaniels OVER AST 2.5 (STANDARD) [id:10652211],Tyler Herro OVER PTS 25.5 (DEMON) [id:10645669],0,
