n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Ayo Dosunmu OVER PA 11.5 (GOBLIN) [id:11909813] | Naz Reid OVER REB 6 (STANDARD) [id:11917376] | Andre Drummond OVER AST 0.5 (DEMON) [id:11893364],0.31381920674443875,6.0,0.35297247848574875,2.1178348709144927,0.6646172592060969,6.0,pp_kernel,0.6611613872112544,0.027498476836470515,Ayo Dosunmu OVER PA 11.5 (GOBLIN) [id:11909813] | Naz Reid OVER REB 6 (STANDARD) [id:11917376] | Andre Drummond OVER AST 0.5 (DEMON) [id:11893364],0.03,0.025,0.002749847683647052,0.0,0.0,0.05774984768364705,0.0,2,0.6666666666666666,0.90686741152245,"['ayo dosunmu', 'naz reid', 'andre drummond']",0.6646172592060969,1,Ayo Dosunmu OVER PA 11.5 (GOBLIN) [id:11909813],Naz Reid OVER REB 6 (STANDARD) [id:11917376],Andre Drummond OVER AST 0.5 (DEMON) [id:11893364],2,Ayo Dosunmu | Naz Reid
