n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747] | Collin Gillespie OVER FG3M 2.5 (STANDARD) [id:10649124],0.18120579309344045,20.0,1.0,20.0,3.624115861868809,20.0,atlas,0.7138370406966021,0.03843346483120073,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747] | Collin Gillespie OVER FG3M 2.5 (STANDARD) [id:10649124],0.0,0.0,0.0,0.0,0.0,0,0.0,3.624115861868809,"['jaden mcdaniels', ""royce o'neale"", 'jordan goodwin', 'tristan silva', 'collin gillespie']",1,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155],Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490],Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747],Collin Gillespie OVER FG3M 2.5 (STANDARD) [id:10649124],0,
5,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | VJ Edgecombe UNDER PTS 18.5 (STANDARD) [id:10644634],0.17827769427142257,20.0,1.0,20.0,3.5655538854284514,20.0,atlas,0.7168203933272016,0.03284312992220924,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | VJ Edgecombe UNDER PTS 18.5 (STANDARD) [id:10644634],0.0,0.0,0.0,0.0,0.0,0,0.0,3.5655538854284514,"['coby white', 'ryan kalkbrenner', 'jaime jaquez', 'tristan silva', 'vj edgecombe']",1,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853],Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],VJ Edgecombe UNDER PTS 18.5 (STANDARD) [id:10644634],0,
5,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Kevin Porter OVER AST 4.5 (GOBLIN) [id:10645187] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Ayo Dosunmu UNDER PRA 23.5 (STANDARD) [id:10649103] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.1629495509245511,20.0,1.0,20.0,3.258991018491022,20.0,atlas,0.7009510000524893,0.050045596935246586,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Kevin Porter OVER AST 4.5 (GOBLIN) [id:10645187] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Ayo Dosunmu UNDER PRA 23.5 (STANDARD) [id:10649103] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,0,0.0,3.258991018491022,"['coby white', 'kevin porter', 'jaime jaquez', 'ayo dosunmu', 'tristan silva']",1,Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Kevin Porter OVER AST 4.5 (GOBLIN) [id:10645187],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Ayo Dosunmu UNDER PRA 23.5 (STANDARD) [id:10649103],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
5,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Wendell Carter OVER REB 5.5 (GOBLIN) [id:10661335] | Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jaylon Tyson OVER PRA 14.5 (STANDARD) [id:10645798],0.16240488317404367,20.0,1.0,20.0,3.2480976634808734,20.0,atlas,0.7038788997282845,0.07221997720511329,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Wendell Carter OVER REB 5.5 (GOBLIN) [id:10661335] | Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jaylon Tyson OVER PRA 14.5 (STANDARD) [id:10645798],0.0,0.0,0.0,0.0,0.0,0,0.0,3.2480976634808734,"['collin gillespie', 'wendell carter', ""royce o'neale"", 'tristan silva', 'jaylon tyson']",1,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Wendell Carter OVER REB 5.5 (GOBLIN) [id:10661335],Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Jaylon Tyson OVER PRA 14.5 (STANDARD) [id:10645798],0,
5,Grant Williams OVER FG3M 0.5 (GOBLIN) [id:10643896] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Coby White OVER PA 16.5 (STANDARD) [id:10643854],0.15930247981537737,20.0,1.0,20.0,3.1860495963075475,20.0,atlas,0.699449662365858,0.06288299714632166,Grant Williams OVER FG3M 0.5 (GOBLIN) [id:10643896] | Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298] | Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Coby White OVER PA 16.5 (STANDARD) [id:10643854],0.0,0.0,0.0,0.0,0.0,0,0.0,3.1860495963075475,"['grant williams', 'kon knueppel', ""royce o'neale"", 'tristan silva', 'coby white']",1,Grant Williams OVER FG3M 0.5 (GOBLIN) [id:10643896],Kon Knueppel OVER PA 17.5 (GOBLIN) [id:10661298],Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Coby White OVER PA 16.5 (STANDARD) [id:10643854],0,
5,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | Donte DiVincenzo OVER AST 2.5 (GOBLIN) [id:10660807] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560] | Julius Randle UNDER PR 30.5 (STANDARD) [id:10649385],0.14754341063825857,20.0,1.0,20.0,2.9508682127651715,20.0,atlas,0.6866173405533129,0.03207383481081803,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | Donte DiVincenzo OVER AST 2.5 (GOBLIN) [id:10660807] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560] | Julius Randle UNDER PR 30.5 (STANDARD) [id:10649385],0.0,0.0,0.0,0.0,0.0,0,0.0,2.9508682127651715,"['ryan kalkbrenner', 'collin gillespie', 'donte divincenzo', 'cameron payne', 'julius randle']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223],Donte DiVincenzo OVER AST 2.5 (GOBLIN) [id:10660807],Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],Julius Randle UNDER PR 30.5 (STANDARD) [id:10649385],0,
5,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Jordan Goodwin OVER PRA 9.5 (GOBLIN) [id:10661651] | Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Donte DiVincenzo UNDER PRA 23.5 (STANDARD) [id:10649234] | Jaylon Tyson OVER PTS 8.5 (STANDARD) [id:10661894],0.13730586703905953,20.0,1.0,20.0,2.7461173407811907,20.0,atlas,0.6761837980883302,0.06600585804212736,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Jordan Goodwin OVER PRA 9.5 (GOBLIN) [id:10661651] | Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Donte DiVincenzo UNDER PRA 23.5 (STANDARD) [id:10649234] | Jaylon Tyson OVER PTS 8.5 (STANDARD) [id:10661894],0.0,0.0,0.0,0.0,0.0,0,0.0,2.7461173407811907,"['james harden', 'jordan goodwin', 'collin gillespie', 'donte divincenzo', 'jaylon tyson']",1,James Harden OVER AST 5.5 (GOBLIN) [id:10645143],Jordan Goodwin OVER PRA 9.5 (GOBLIN) [id:10661651],Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Donte DiVincenzo UNDER PRA 23.5 (STANDARD) [id:10649234],Jaylon Tyson OVER PTS 8.5 (STANDARD) [id:10661894],0,
5,Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595] | Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Coby White OVER AST 1.5 (GOBLIN) [id:10661295] | Jalen Green UNDER REB 4 (STANDARD) [id:10655935] | Jaylon Tyson OVER PTS 8.5 (STANDARD) [id:10661894],0.13692570874818275,20.0,1.0,20.0,2.738514174963655,20.0,atlas,0.6766773105026853,0.05550992920404383,Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595] | Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Coby White OVER AST 1.5 (GOBLIN) [id:10661295] | Jalen Green UNDER REB 4 (STANDARD) [id:10655935] | Jaylon Tyson OVER PTS 8.5 (STANDARD) [id:10661894],0.0,0.0,0.0,0.0,0.0,0,0.0,2.738514174963655,"['grant williams', 'collin gillespie', 'coby white', 'jalen green', 'jaylon tyson']",1,Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595],Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143],Coby White OVER AST 1.5 (GOBLIN) [id:10661295],Jalen Green UNDER REB 4 (STANDARD) [id:10655935],Jaylon Tyson OVER PTS 8.5 (STANDARD) [id:10661894],0,
5,Grant Williams OVER FG3M 0.5 (GOBLIN) [id:10643896] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Desmond Bane OVER AST 2.5 (GOBLIN) [id:10661317] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Jalen Green UNDER PTS 22.5 (STANDARD) [id:10649334],0.1337402605546672,20.0,1.0,20.0,2.674805211093344,20.0,atlas,0.6713506920433285,0.05333772917964721,Grant Williams OVER FG3M 0.5 (GOBLIN) [id:10643896] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Desmond Bane OVER AST 2.5 (GOBLIN) [id:10661317] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Jalen Green UNDER PTS 22.5 (STANDARD) [id:10649334],0.0,0.0,0.0,0.0,0.0,0,0.0,2.674805211093344,"['grant williams', 'davion mitchell', 'desmond bane', 'ryan kalkbrenner', 'jalen green']",1,Grant Williams OVER FG3M 0.5 (GOBLIN) [id:10643896],Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],Desmond Bane OVER AST 2.5 (GOBLIN) [id:10661317],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],Jalen Green UNDER PTS 22.5 (STANDARD) [id:10649334],0,
5,Sam Merrill OVER PTS 5.5 (GOBLIN) [id:10646830] | Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Ousmane Dieng UNDER PTS 9.5 (STANDARD) [id:10658805] | Kel'el Ware UNDER PRA 26.5 (STANDARD) [id:10660871],0.13270990177791783,20.0,1.0,20.0,2.6541980355583568,20.0,atlas,0.6703322851132327,0.05197665415586984,Sam Merrill OVER PTS 5.5 (GOBLIN) [id:10646830] | Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Ousmane Dieng UNDER PTS 9.5 (STANDARD) [id:10658805] | Kel'el Ware UNDER PRA 26.5 (STANDARD) [id:10660871],0.0,0.0,0.0,0.0,0.0,0,0.0,2.6541980355583568,"['sam merrill', 'coby white', 'jaden mcdaniels', 'ousmane dieng', ""kel'el ware""]",1,Sam Merrill OVER PTS 5.5 (GOBLIN) [id:10646830],Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Ousmane Dieng UNDER PTS 9.5 (STANDARD) [id:10658805],Kel'el Ware UNDER PRA 26.5 (STANDARD) [id:10660871],0,
