slip,high_confidence,hit_prob,payout_mult,ev,player,team,opp,stat,direction,tier,line,p_cal
5-leg,True,0.1223,2.145,0.2624,Ayo Dosunmu,MIN,SAS,FG3M,OVER,GOBLIN,0.5,0.7468
5-leg,True,0.1223,2.145,0.2624,De'Aaron Fox,SAS,MIN,AST,OVER,GOBLIN,3.5,0.7168
5-leg,True,0.1223,2.145,0.2624,Terrence Shannon,MIN,SAS,PTS,OVER,STANDARD,8.0,0.6816
5-leg,True,0.1223,2.145,0.2624,Mitchell Robinson,NYK,PHI,PA,OVER,STANDARD,4.5,0.6774
5-leg,True,0.1223,2.145,0.2624,Julian Champagnie,SAS,MIN,PR,OVER,DEMON,14.5,0.6032
4-leg,False,0.2254,1.897,0.4278,Devin Vassell,SAS,MIN,PR,OVER,GOBLIN,11.5,0.736
4-leg,False,0.2254,1.897,0.4278,Dylan Harper,SAS,MIN,REB,OVER,GOBLIN,2.5,0.735
4-leg,False,0.2254,1.897,0.4278,Naz Reid,MIN,SAS,REB,OVER,STANDARD,6.5,0.7317
4-leg,False,0.2254,1.897,0.4278,Karl-Anthony Towns,NYK,PHI,AST,OVER,STANDARD,5.0,0.7305
3-leg,False,0.3979,1.931,0.7683,Harrison Barnes,SAS,MIN,RA,OVER,GOBLIN,0.5,0.735
3-leg,False,0.3979,1.931,0.7683,Luke Kornet,SAS,MIN,PTS,OVER,STANDARD,2.5,0.659
3-leg,False,0.3979,1.931,0.7683,Quentin Grimes,PHI,NYK,RA,OVER,STANDARD,4.5,0.6809
