n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Ivica Zubac OVER REB 7.5 (DEMON) [id:10650937],0.14078874718646933,20.0,1.0,20.0,2.8157749437293864,20.0,atlas,0.688011703385181,0.05056114506287701,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Ivica Zubac OVER REB 7.5 (DEMON) [id:10650937],0.0,0.0,0.0,0.0,0.0,0,0.0,2.8157749437293864,"[""royce o'neale"", 'jaime jaquez', 'tristan silva', 'ayo dosunmu', 'ivica zubac']",1,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],Ivica Zubac OVER REB 7.5 (DEMON) [id:10650937],0,
5,Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478] | James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.140780065126313,20.0,1.0,20.0,2.81560130252626,20.0,atlas,0.6837295797354153,0.05402202979068736,Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478] | James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.0,0.0,0.0,0.0,0.0,0,0.0,2.81560130252626,"['collin gillespie', 'james harden', 'ryan kalkbrenner', 'tristan silva', 'davion mitchell']",1,Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478],James Harden OVER PTS 14.5 (GOBLIN) [id:10645152],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0,
5,Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Isaiah Hartenstein OVER PTS 4.5 (GOBLIN) [id:10645530] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.13743535252051106,20.0,1.0,20.0,2.7487070504102213,20.0,atlas,0.6782811503313751,0.03918921895569836,Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Isaiah Hartenstein OVER PTS 4.5 (GOBLIN) [id:10645530] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0,0.0,2.7487070504102213,"['collin gillespie', 'isaiah hartenstein', 'tristan silva', 'quentin grimes', 'coby white']",1,Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143],Isaiah Hartenstein OVER PTS 4.5 (GOBLIN) [id:10645530],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
5,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Ivica Zubac OVER PTS 11.5 (DEMON) [id:10653558],0.1362812446520141,20.0,1.0,20.0,2.725624893040282,20.0,atlas,0.6919124850532559,0.057787313793756456,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Ivica Zubac OVER PTS 11.5 (DEMON) [id:10653558],0.0,0.0,0.0,0.0,0.0,0,0.0,2.725624893040282,"['collin gillespie', 'ryan kalkbrenner', 'jalen green', 'tristan silva', 'ivica zubac']",1,Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Ivica Zubac OVER PTS 11.5 (DEMON) [id:10653558],0,
5,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747] | Jaylon Tyson OVER AST 1.5 (DEMON) [id:10653215],0.1357064834140214,20.0,1.0,20.0,2.7141296682804277,20.0,atlas,0.6751545191538102,0.0476182108796104,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747] | Jaylon Tyson OVER AST 1.5 (DEMON) [id:10653215],0.0,0.0,0.0,0.0,0.0,0,0.0,2.7141296682804277,"['coby white', 'grayson allen', 'ryan kalkbrenner', 'tristan silva', 'jaylon tyson']",1,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853],Grayson Allen OVER FG3M 1.5 (GOBLIN) [id:10652149],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],Tristan Silva UNDER RA 6.5 (STANDARD) [id:10648747],Jaylon Tyson OVER AST 1.5 (DEMON) [id:10653215],0,
5,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Coby White OVER RA 6.5 (DEMON) [id:10645586],0.12612521365003684,20.0,1.0,20.0,2.5225042730007368,20.0,atlas,0.6689831803525914,0.06737907585115636,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Coby White OVER RA 6.5 (DEMON) [id:10645586],0.0,0.0,0.0,0.0,0.0,0,0.0,2.5225042730007368,"[""royce o'neale"", 'collin gillespie', 'james harden', 'jordan goodwin', 'coby white']",1,Royce O'Neale OVER PTS 4.5 (GOBLIN) [id:10652155],Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],James Harden OVER PTS 19.5 (STANDARD) [id:10645153],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Coby White OVER RA 6.5 (DEMON) [id:10645586],0,
5,Davion Mitchell OVER FG3M 0.5 (GOBLIN) [id:10643868] | James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.11724303533234161,20.0,1.0,20.0,2.3448607066468323,20.0,atlas,0.6536042884811726,0.037327238141424815,Davion Mitchell OVER FG3M 0.5 (GOBLIN) [id:10643868] | James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,2.3448607066468323,"['davion mitchell', 'james harden', 'moussa diabaté', 'jalen green', 'jordan goodwin']",1,Davion Mitchell OVER FG3M 0.5 (GOBLIN) [id:10643868],James Harden OVER AST 5.5 (GOBLIN) [id:10645143],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
5,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Jalen Green UNDER PR 26.5 (STANDARD) [id:10649340] | Pelle Larsson UNDER PTS 11.5 (STANDARD) [id:10644109] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.11695198274955258,20.0,1.0,20.0,2.3390396549910517,20.0,atlas,0.659796539760696,0.028755134460116925,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Jalen Green UNDER PR 26.5 (STANDARD) [id:10649340] | Pelle Larsson UNDER PTS 11.5 (STANDARD) [id:10644109] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0,0.0,2.3390396549910517,"['ryan kalkbrenner', 'collin gillespie', 'jalen green', 'pelle larsson', 'coby white']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],Jalen Green UNDER PR 26.5 (STANDARD) [id:10649340],Pelle Larsson UNDER PTS 11.5 (STANDARD) [id:10644109],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
5,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Grayson Allen OVER PA 17.5 (STANDARD) [id:10649269] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.1125101095977677,20.0,1.0,20.0,2.2502021919553536,20.0,atlas,0.6487443457810311,0.053702422136825835,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Grayson Allen OVER PA 17.5 (STANDARD) [id:10649269] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,2.2502021919553536,"['james harden', 'miles bridges', 'grayson allen', 'jalen green', 'jordan goodwin']",1,James Harden OVER AST 5.5 (GOBLIN) [id:10645143],Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630],Grayson Allen OVER PA 17.5 (STANDARD) [id:10649269],Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
5,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Royce O'Neale OVER PA 7.5 (GOBLIN) [id:10652498] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.11061117752550817,20.0,1.0,20.0,2.2122235505101635,20.0,atlas,0.6477558123573148,0.03533303305147936,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Royce O'Neale OVER PA 7.5 (GOBLIN) [id:10652498] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,2.2122235505101635,"['jaime jaquez', ""royce o'neale"", 'jalen green', 'moussa diabaté', 'jordan goodwin']",1,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Royce O'Neale OVER PA 7.5 (GOBLIN) [id:10652498],Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
