projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,under_relief_factor,under_relief_applied,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_std_ctx,role_ctx_mult,role_ctx_mult_raw,role_ctx_sigma_mult,role_ctx_reason,games_used,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,telemetry_cal_applied,telemetry_bucket_mult,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,is_questionable,q_out_frac
10395773|Alperen Sengun|AST|GOBLIN|4.5|OVER,10395773,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,4.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-08T20:00:00.000-04:00,2026-03-08 00:12:20.146000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.6195880411958804,0.6195880411958804,0.5770788009630509,0.6006110720383303,0.6153884611538846,0.6153884611538846,0.11434812974220071,0.6,0.75,False,0.21,False,0.03878875489773142,0.023296955662158503,0.023532271075279443,0.023296955662158503,0.023296955662158503,0.874552,0.874552,1.1,0.9900003101116689,0.07971183190111503,0.92,0.98,0.97,0.14195583596214512,0.76285335616853,0.874552,0.5770788009630509,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_outs,50,0,[],,,"[""AST""]",[1.0],"[""no_outs""]",OK,,,,0.5770788009630509,p_adj+telemetry,0.58985170473042,AST|OVER,0.96,0.98,1.027624,True,1.0,Alperen Sengun|AST|OVER|4.5|GOBLIN,0.0,0,,0.03,0,0.0
10395771|Alperen Sengun|AST|DEMON|6.5|OVER,10395771,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,6.5,OVER,DEMON,1,0,,,0,demon,2026-03-08T20:00:00.000-04:00,2026-03-08 00:55:59.216000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.3945105489451055,0.3945105489451055,0.36744362288384047,0.3806456229564558,0.39001099890011,0.39001099890011,0.11434812974220071,0.6,0.75,False,0.21,False,0.03458561915300514,0.013164864547830373,0.01320200007261535,0.013164864547830373,0.013164864547830373,0.9647120000000001,0.9647120000000001,1.1,0.9971871288758735,0.07971183190111503,0.92,0.98,1.07,0.20504731861198738,1.1018992922434323,0.9647120000000001,0.36744362288384047,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_outs,50,0,[],,,"[""AST""]",[1.0],"[""no_outs""]",OK,,,,0.36744362288384047,p_adj+telemetry,0.3830426101014884,AST|OVER,0.96,0.98,1.027624,True,1.0,Alperen Sengun|AST|OVER|6.5|DEMON,0.0,0,,0.03,0,0.0
10395770|Alperen Sengun|AST|DEMON|7.5|OVER,10395770,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,7.5,OVER,DEMON,1,0,,,0,demon,2026-03-08T20:00:00.000-04:00,2026-03-08 00:12:19.739000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.30371962803719627,0.30371962803719627,0.2828817651779661,0.28598436048555154,0.29302069793020696,0.29302069793020696,0.11434812974220071,0.6,0.75,False,0.21,False,0.01081831223771131,0.003093868106834885,0.003102595307585443,0.003093868106834885,0.003093868106834885,0.9647120000000001,0.9647120000000001,1.1,0.9971871288758735,0.07971183190111503,0.92,0.98,1.07,0.23659305993690852,1.2714222602808833,0.9647120000000001,0.2828817651779661,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_outs,50,0,[],,,"[""AST""]",[1.0],"[""no_outs""]",OK,,,,0.2828817651779661,p_adj+telemetry,0.2996207274168726,AST|OVER,0.96,0.98,1.027624,True,1.0,Alperen Sengun|AST|OVER|7.5|DEMON,0.0,0,,0.03,0,0.0
10395772|Alperen Sengun|AST|DEMON|8.5|OVER,10395772,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,8.5,OVER,DEMON,1,0,,,0,demon,2026-03-08T20:00:00.000-04:00,2026-03-08 00:12:19.989000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.22352764723527646,0.22352764723527646,0.2081916661910595,0.2055710818504741,0.21062893710628938,0.21062893710628938,0.11434812974220071,0.6,0.75,False,0.21,False,0.0,0.0,0.0,0.0,0.0,0.9647120000000001,0.9647120000000001,1.1,0.9971871288758735,0.07971183190111503,0.92,0.98,1.07,0.26813880126182965,1.4409452283183344,0.9647120000000001,0.2081916661910595,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_outs,50,0,[],,,"[""AST""]",[1.0],"[""no_outs""]",OK,,,,0.2081916661910595,p_adj+telemetry,0.2259375226668045,AST|OVER,0.96,0.98,1.027624,True,1.0,Alperen Sengun|AST|OVER|8.5|DEMON,0.0,0,,0.03,0,0.0
10395768|Alperen Sengun|FG3M|DEMON|0.5|OVER,10395768,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,FG3M,3-PT MADE,1,0.5,OVER,DEMON,1,0,,,0,demon,2026-03-08T20:00:00.000-04:00,2026-03-08 00:21:51.279000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.38321167883211676,0.38321167883211676,0.3569199555702239,0.3751806428550428,0.3844115588441156,0.3844115588441156,0.11434812974220071,0.6,0.75,False,0.21,False,0.048338623678309184,0.018135715906356036,0.018260687284818944,0.018135715906356036,0.018135715906356036,0.914144,0.914144,1.08,0.9931562609602979,0.07971183190111503,0.88,0.98,1.06,0.015772870662460567,1.472330105749012,0.914144,0.3569199555702239,1.0,False,31.7,8.290355842785036,0.010712862965222399,0.02184307721749439,0.010712862965222399,0.02184307721749439,1.0,1.0,1.0,no_outs,50,0,[],,,"[""PTS""]",[1.0],"[""no_outs""]",OK,,,,0.3569199555702239,p_adj+telemetry,0.3516942351407818,FG3M|OVER,0.96,0.98,0.969808,True,1.0,Alperen Sengun|FG3M|OVER|0.5|DEMON,0.0,0,,0.03,0,0.0
10395782|Alperen Sengun|PA|STANDARD|25.5|OVER,10395782,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,PA,PTS+ASTS,1,25.5,OVER,STANDARD,1,0,,,0,standard,2026-03-08T20:00:00.000-04:00,2026-03-08 00:54:21.927000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.4021097890210979,0.4021097890210979,0.3561292866955045,0.3729622157444593,0.3885111488851115,0.3885111488851115,0.11434812974220071,1.0,0.75,False,0.35,False,0.045276973592829284,0.016886600393384982,0.016832929048954837,0.016886600393384982,0.016886600393384982,1.04,1.04,1.12,1.0031884732760445,0.07971183190111503,1.0,1.0,1.04,0.804416403785489,1.066469930939851,1.04,0.3561292866955045,1.0,False,31.7,8.290355842785036,0.7542794976662667,0.23941379958241016,0.7542794976662667,0.23941379958241016,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",OK,,,,0.3561292866955045,p_adj+telemetry,0.3866398837821797,PA|OVER,0.96,0.98,1.068408,True,1.0,Alperen Sengun|PA|OVER|25.5|STANDARD,0.0,0,,0.03,0,0.0
10395782|Alperen Sengun|PA|STANDARD|25.5|UNDER,10395782,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,PA,PTS+ASTS,1,25.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-08T20:00:00.000-04:00,2026-03-08 00:54:21.927000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.5978902109789022,0.5978902109789022,0.529522583562295,0.5870159388457704,0.6114888511148885,0.6114888511148885,0.11434812974220071,1.0,0.75,False,0.35,False,0.0,0.0,0.057493355283475434,0.05767667131034693,0.0,1.04,1.04,1.12,1.0031884732760445,0.07971183190111503,1.0,1.0,1.04,0.804416403785489,1.066469930939851,1.04,0.529522583562295,1.0,False,31.7,8.290355842785036,0.7542794976662667,0.23941379958241016,0.7542794976662667,0.23941379958241016,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",OK,,,,0.529522583562295,p_adj+telemetry,0.5695523312769479,PA|UNDER,0.96,0.98,1.1,True,1.0,Alperen Sengun|PA|UNDER|25.5|STANDARD,0.0,0,,0.03,0,0.0
10395784|Alperen Sengun|PRA|STANDARD|34.5|OVER,10395784,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,PRA,PTS+REBS+ASTS,1,34.5,OVER,STANDARD,1,0,,,0,standard,2026-03-08T20:00:00.000-04:00,2026-03-08 00:54:21.716000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.4314068593140686,0.4314068593140686,0.3820762917935482,0.40233461003549126,0.4191080891910809,0.4191080891910809,0.11434812974220071,1.0,0.75,False,0.35,False,0.05059594490708135,0.020356499763567775,0.020258318241943074,0.020356499763567775,0.020356499763567775,1.0608,1.0608,1.12,1.0048464793795877,0.07971183190111503,1.0,1.02,1.04,1.0883280757097793,1.0321375927798775,1.0608,0.3820762917935482,1.0,False,31.7,8.290355842785036,1.0544408839702881,0.28902231365728615,1.0544408839702881,0.28902231365728615,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.3820762917935482,p_adj+telemetry,0.41492935399474673,PRA|OVER,0.96,0.98,1.072742,True,1.0,Alperen Sengun|PRA|OVER|34.5|STANDARD,0.0,0,,0.03,0,0.0
10395784|Alperen Sengun|PRA|STANDARD|34.5|UNDER,10395784,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,PRA,PTS+REBS+ASTS,1,34.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-08T20:00:00.000-04:00,2026-03-08 00:54:21.716000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.5685931406859314,0.5685931406859314,0.5035755784642512,0.5576435445547385,0.5808919108089191,0.5808919108089191,0.11434812974220071,1.0,0.75,False,0.35,False,0.0,0.0,0.05406796609048736,0.054330005373241154,0.0,1.0608,1.0608,1.12,1.0048464793795877,0.07971183190111503,1.0,1.02,1.04,1.0883280757097793,1.0321375927798775,1.0608,0.5035755784642512,1.0,False,31.7,8.290355842785036,1.0544408839702881,0.28902231365728615,1.0544408839702881,0.28902231365728615,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",OK,,,,0.5035755784642512,p_adj+telemetry,0.5427002946410843,PRA|UNDER,0.96,0.98,1.1,True,1.0,Alperen Sengun|PRA|UNDER|34.5|STANDARD,0.0,0,,0.03,0,0.0
10395783|Alperen Sengun|PR|STANDARD|27.5|OVER,10395783,134107,2026-03-08,0,SAS,alperen sengun,Alperen Sengun,HOU,PR,PTS+REBS,1,27.5,OVER,STANDARD,1,0,,,0,standard,2026-03-08T20:00:00.000-04:00,2026-03-08 00:49:22.932000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.4632036796320368,0.4632036796320368,0.4102372051764079,0.4351625801254681,0.4533046695330467,0.4533046695330467,0.11434812974220071,1.0,0.75,False,0.35,False,0.05755590303182296,0.02504617526477933,0.02492537494906022,0.02504617526477933,0.02504617526477933,1.0608,1.0608,1.12,1.0048464793795877,0.07971183190111503,1.0,1.02,1.04,0.8675078864353313,0.9990238506627969,1.0608,0.4102372051764079,1.0,False,31.7,8.290355842785036,0.8683555311114824,0.2592114207634854,0.8683555311114824,0.2592114207634854,1.0,1.0,1.0,no_outs,50,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",OK,,,,0.4102372051764079,p_adj+telemetry,0.4389321615915803,PR|OVER,0.96,0.98,1.060664,True,1.0,Alperen Sengun|PR|OVER|27.5|STANDARD,0.0,0,,0.03,0,0.0
