source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Caris LeVert,AST,2026-05-01 22:30:22,1.5,0.1,0.5829,0.4171,,,,n_books=1
oddsapi,NBA,Caris LeVert,REB,2026-05-01 22:30:22,2.5,0.1,0.4272,0.5728,,,,n_books=1
oddsapi,NBA,Tristan da Silva,REB,2026-05-01 22:30:22,2.5,0.1,0.4744,0.5256,,,,n_books=1
oddsapi,NBA,Daniss Jenkins,REB,2026-05-01 22:30:22,1.5,0.1,0.4918,0.5082,,,,n_books=1
oddsapi,NBA,Caris LeVert,FG3M,2026-05-01 22:30:22,0.5,0.1,0.5185,0.4815,,,,n_books=1
oddsapi,NBA,Jamal Cain,FG3M,2026-05-01 22:30:22,0.5,0.1,0.61,0.39,,,,n_books=1
oddsapi,NBA,Isaiah Stewart II,FG3M,2026-05-01 22:30:22,0.5,0.1,0.3286,0.6714,,,,n_books=1
oddsapi,NBA,Tristan da Silva,FG3M,2026-05-01 22:30:22,0.5,0.1,0.6022,0.3978,,,,n_books=1
oddsapi,NBA,Daniss Jenkins,FG3M,2026-05-01 22:30:22,0.5,0.1,0.5082,0.4918,,,,n_books=1
oddsapi,NBA,Scottie Barnes,AST,2026-05-01 22:30:22,7.5,0.7,0.5391,0.4609,,,,n_books=7
oddsapi,NBA,James Harden,AST,2026-05-01 22:30:22,6.5,0.7,0.5373,0.4627,,,,n_books=7
oddsapi,NBA,Jamal Shead,AST,2026-05-01 22:30:22,6.5,0.6,0.4624,0.5376,,,,n_books=6
oddsapi,NBA,Donovan Mitchell,AST,2026-05-01 22:30:22,4.5,0.7,0.4485,0.5515,,,,n_books=7
oddsapi,NBA,R.J. Barrett,AST,2026-05-01 22:30:22,3.5,0.6,0.5854,0.4146,,,,n_books=6
oddsapi,NBA,Evan Mobley,AST,2026-05-01 22:30:22,2.5,0.7,0.5884,0.4116,,,,n_books=7
oddsapi,NBA,Max Strus,AST,2026-05-01 22:30:22,2.5,0.4,0.3922,0.6078,,,,n_books=4
oddsapi,NBA,Collin Murray-Boyles,AST,2026-05-01 22:30:22,1.5,0.5,0.6112,0.3888,,,,n_books=5
oddsapi,NBA,Ja'Kobe Walter,AST,2026-05-01 22:30:22,1.5,0.5,0.5769,0.4231,,,,n_books=5
oddsapi,NBA,Jakob Poeltl,AST,2026-05-01 22:30:22,1.5,0.6,0.4373,0.5627,,,,n_books=6
oddsapi,NBA,Donovan Mitchell,PTS,2026-05-01 22:30:22,26.5,0.7,0.4991,0.5009,,,,n_books=7
oddsapi,NBA,R.J. Barrett,PTS,2026-05-01 22:30:22,23.5,0.6,0.5,0.5,,,,n_books=6
oddsapi,NBA,Scottie Barnes,PTS,2026-05-01 22:30:22,21.5,0.6,0.5009,0.4991,,,,n_books=6
oddsapi,NBA,James Harden,PTS,2026-05-01 22:30:22,20.5,0.6,0.5019,0.4981,,,,n_books=6
oddsapi,NBA,Evan Mobley,PTS,2026-05-01 22:30:22,16.5,0.5,0.4761,0.5239,,,,n_books=5
oddsapi,NBA,Collin Murray-Boyles,PTS,2026-05-01 22:30:22,12.5,0.6,0.4957,0.5043,,,,n_books=6
oddsapi,NBA,Ja'Kobe Walter,PTS,2026-05-01 22:30:22,10.5,0.6,0.5012,0.4988,,,,n_books=6
oddsapi,NBA,Jarrett Allen,PTS,2026-05-01 22:30:22,10.5,0.7,0.5092,0.4908,,,,n_books=7
oddsapi,NBA,Jamal Shead,PTS,2026-05-01 22:30:22,9.5,0.7,0.5025,0.4975,,,,n_books=7
oddsapi,NBA,Max Strus,PTS,2026-05-01 22:30:22,9.5,0.7,0.4708,0.5292,,,,n_books=7
oddsapi,NBA,Jakob Poeltl,PTS,2026-05-01 22:30:22,7.5,0.6,0.5307,0.4693,,,,n_books=6
oddsapi,NBA,Jamison Battle,PTS,2026-05-01 22:30:22,6.5,0.5,0.4846,0.5154,,,,n_books=5
oddsapi,NBA,Sandro Mamukelashvili,PTS,2026-05-01 22:30:22,6.5,0.7,0.4984,0.5016,,,,n_books=7
oddsapi,NBA,Dennis Schroder,PTS,2026-05-01 22:30:22,6.5,0.6,0.4732,0.5268,,,,n_books=6
oddsapi,NBA,Sam Merrill,PTS,2026-05-01 22:30:22,6.5,0.7,0.4677,0.5323,,,,n_books=7
oddsapi,NBA,Jaylon Tyson,PTS,2026-05-01 22:30:22,6.5,0.5,0.4691,0.5309,,,,n_books=5
oddsapi,NBA,Dean Wade,PTS,2026-05-01 22:30:22,4.5,0.4,0.458,0.542,,,,n_books=4
oddsapi,NBA,Evan Mobley,REB,2026-05-01 22:30:22,8.5,0.6,0.5401,0.4599,,,,n_books=6
oddsapi,NBA,Jarrett Allen,REB,2026-05-01 22:30:22,7.5,0.7,0.5334,0.4666,,,,n_books=7
oddsapi,NBA,Scottie Barnes,REB,2026-05-01 22:30:22,7.5,0.8,0.4556,0.5444,,,,n_books=8
oddsapi,NBA,Collin Murray-Boyles,REB,2026-05-01 22:30:22,6.5,0.6,0.4943,0.5057,,,,n_books=6
oddsapi,NBA,R.J. Barrett,REB,2026-05-01 22:30:22,6.5,0.7,0.4523,0.5477,,,,n_books=7
oddsapi,NBA,Jakob Poeltl,REB,2026-05-01 22:30:22,5.5,0.6,0.5352,0.4648,,,,n_books=6
oddsapi,NBA,James Harden,REB,2026-05-01 22:30:22,4.5,0.7,0.4954,0.5046,,,,n_books=7
oddsapi,NBA,Donovan Mitchell,REB,2026-05-01 22:30:22,4.5,0.6,0.457,0.543,,,,n_books=6
oddsapi,NBA,Max Strus,REB,2026-05-01 22:30:22,3.5,0.6,0.5633,0.4367,,,,n_books=6
oddsapi,NBA,Dean Wade,REB,2026-05-01 22:30:22,3.5,0.6,0.5122,0.4878,,,,n_books=6
oddsapi,NBA,Sandro Mamukelashvili,REB,2026-05-01 22:30:22,3.5,0.7,0.5236,0.4764,,,,n_books=7
oddsapi,NBA,Ja'Kobe Walter,REB,2026-05-01 22:30:22,3.5,0.7,0.4866,0.5134,,,,n_books=7
oddsapi,NBA,Jaylon Tyson,REB,2026-05-01 22:30:22,2.5,0.5,0.4667,0.5333,,,,n_books=5
oddsapi,NBA,Jamison Battle,REB,2026-05-01 22:30:22,2.5,0.3,0.4668,0.5332,,,,n_books=3
oddsapi,NBA,Jamal Shead,REB,2026-05-01 22:30:22,2.5,0.4,0.4088,0.5912,,,,n_books=4
oddsapi,NBA,Sam Merrill,REB,2026-05-01 22:30:22,1.5,0.6,0.5577,0.4423,,,,n_books=6
oddsapi,NBA,Donovan Mitchell,FG3M,2026-05-01 22:30:22,2.5,0.7,0.5542,0.4458,,,,n_books=7
oddsapi,NBA,James Harden,FG3M,2026-05-01 22:30:22,2.5,0.8,0.5308,0.4692,,,,n_books=8
oddsapi,NBA,Max Strus,FG3M,2026-05-01 22:30:22,2.5,0.7,0.4321,0.5679,,,,n_books=7
oddsapi,NBA,Ja'Kobe Walter,FG3M,2026-05-01 22:30:22,2.5,0.7,0.4147,0.5853,,,,n_books=7
oddsapi,NBA,R.J. Barrett,FG3M,2026-05-01 22:30:22,1.5,0.7,0.5944,0.4056,,,,n_books=7
oddsapi,NBA,Sam Merrill,FG3M,2026-05-01 22:30:22,1.5,0.6,0.5206,0.4794,,,,n_books=6
oddsapi,NBA,Jamal Shead,FG3M,2026-05-01 22:30:22,1.5,0.6,0.4111,0.5889,,,,n_books=6
oddsapi,NBA,Jamison Battle,FG3M,2026-05-01 22:30:22,1.5,0.5,0.369,0.631,,,,n_books=5
oddsapi,NBA,Scottie Barnes,FG3M,2026-05-01 22:30:22,1.5,0.7,0.3455,0.6545,,,,n_books=7
oddsapi,NBA,Dean Wade,FG3M,2026-05-01 22:30:22,0.5,0.4,0.6037,0.3963,,,,n_books=4
oddsapi,NBA,Sandro Mamukelashvili,FG3M,2026-05-01 22:30:22,0.5,0.4,0.6224,0.3776,,,,n_books=4
oddsapi,NBA,Evan Mobley,FG3M,2026-05-01 22:30:22,0.5,0.6,0.5698,0.4302,,,,n_books=6
oddsapi,NBA,Dennis Schroder,AST,2026-05-01 22:30:22,2.5,0.1,0.4373,0.5627,,,,n_books=1
oddsapi,NBA,Sam Merrill,AST,2026-05-01 22:30:22,1.5,0.1,0.4307,0.5693,,,,n_books=1
oddsapi,NBA,Dennis Schroder,REB,2026-05-01 22:30:22,1.5,0.1,0.4897,0.5103,,,,n_books=1
oddsapi,NBA,Dennis Schroder,FG3M,2026-05-01 22:30:22,0.5,0.1,0.5,0.5,,,,n_books=1
oddsapi,NBA,Jaylon Tyson,FG3M,2026-05-01 22:30:22,1.5,0.1,0.3562,0.6438,,,,n_books=1
oddsapi,NBA,LeBron James,AST,2026-05-01 22:30:22,7.5,0.6,0.5444,0.4556,,,,n_books=6
oddsapi,NBA,Alperen Sengun,AST,2026-05-01 22:30:22,5.5,0.6,0.5658,0.4342,,,,n_books=6
oddsapi,NBA,Amen Thompson,AST,2026-05-01 22:30:22,5.5,0.7,0.523,0.477,,,,n_books=7
oddsapi,NBA,Austin Reaves,AST,2026-05-01 22:30:22,5.5,0.7,0.5226,0.4774,,,,n_books=7
oddsapi,NBA,Reed Sheppard,AST,2026-05-01 22:30:22,4.5,0.7,0.4739,0.5261,,,,n_books=7
oddsapi,NBA,Marcus Smart,AST,2026-05-01 22:30:22,2.5,0.7,0.5946,0.4054,,,,n_books=7
oddsapi,NBA,Luke Kennard,AST,2026-05-01 22:30:22,2.5,0.5,0.3898,0.6102,,,,n_books=5
oddsapi,NBA,Tari Eason,AST,2026-05-01 22:30:22,1.5,0.3,0.5162,0.4838,,,,n_books=3
oddsapi,NBA,Jabari Smith Jr,AST,2026-05-01 22:30:22,1.5,0.6,0.5218,0.4782,,,,n_books=6
oddsapi,NBA,Deandre Ayton,AST,2026-05-01 22:30:22,0.5,0.2,0.5627,0.4373,,,,n_books=2
oddsapi,NBA,Rui Hachimura,AST,2026-05-01 22:30:22,0.5,0.2,0.5538,0.4462,,,,n_books=2
oddsapi,NBA,Austin Reaves,PTS,2026-05-01 22:30:22,23.5,0.6,0.4996,0.5004,,,,n_books=6
oddsapi,NBA,LeBron James,PTS,2026-05-01 22:30:22,22.5,0.6,0.4822,0.5178,,,,n_books=6
oddsapi,NBA,Alperen Sengun,PTS,2026-05-01 22:30:22,21.5,0.5,0.5197,0.4803,,,,n_books=5
oddsapi,NBA,Amen Thompson,PTS,2026-05-01 22:30:22,18.5,0.7,0.5028,0.4972,,,,n_books=7
oddsapi,NBA,Jabari Smith Jr,PTS,2026-05-01 22:30:22,17.5,0.7,0.4956,0.5044,,,,n_books=7
oddsapi,NBA,Reed Sheppard,PTS,2026-05-01 22:30:22,16.5,0.7,0.4843,0.5157,,,,n_books=7
oddsapi,NBA,Tari Eason,PTS,2026-05-01 22:30:22,13.5,0.7,0.4865,0.5135,,,,n_books=7
oddsapi,NBA,Deandre Ayton,PTS,2026-05-01 22:30:22,11.5,0.7,0.5235,0.4765,,,,n_books=7
oddsapi,NBA,Rui Hachimura,PTS,2026-05-01 22:30:22,11.5,0.6,0.5293,0.4707,,,,n_books=6
oddsapi,NBA,Marcus Smart,PTS,2026-05-01 22:30:22,10.5,0.7,0.5086,0.4914,,,,n_books=7
oddsapi,NBA,Luke Kennard,PTS,2026-05-01 22:30:22,8.5,0.6,0.4792,0.5208,,,,n_books=6
oddsapi,NBA,Jaxson Hayes,PTS,2026-05-01 22:30:22,4.5,0.4,0.5284,0.4716,,,,n_books=4
oddsapi,NBA,Aaron Holiday,PTS,2026-05-01 22:30:22,4.5,0.6,0.4694,0.5306,,,,n_books=6
oddsapi,NBA,Josh Okogie,PTS,2026-05-01 22:30:22,4.5,0.5,0.4641,0.5359,,,,n_books=5
oddsapi,NBA,Dorian Finney-Smith,PTS,2026-05-01 22:30:22,2.5,0.6,0.5099,0.4901,,,,n_books=6
oddsapi,NBA,Alperen Sengun,REB,2026-05-01 22:30:22,9.5,0.6,0.5123,0.4877,,,,n_books=6
oddsapi,NBA,Deandre Ayton,REB,2026-05-01 22:30:22,8.5,0.7,0.509,0.491,,,,n_books=7
oddsapi,NBA,Amen Thompson,REB,2026-05-01 22:30:22,7.5,0.7,0.478,0.522,,,,n_books=7
oddsapi,NBA,Jabari Smith Jr,REB,2026-05-01 22:30:22,7.5,0.6,0.4446,0.5554,,,,n_books=6
oddsapi,NBA,Tari Eason,REB,2026-05-01 22:30:22,6.5,0.6,0.5477,0.4523,,,,n_books=6
oddsapi,NBA,LeBron James,REB,2026-05-01 22:30:22,6.5,0.7,0.5461,0.4539,,,,n_books=7
oddsapi,NBA,Austin Reaves,REB,2026-05-01 22:30:22,4.5,0.6,0.4367,0.5633,,,,n_books=6
oddsapi,NBA,Rui Hachimura,REB,2026-05-01 22:30:22,3.5,0.7,0.5192,0.4808,,,,n_books=7
oddsapi,NBA,Jaxson Hayes,REB,2026-05-01 22:30:22,3.5,0.6,0.4391,0.5609,,,,n_books=6
oddsapi,NBA,Luke Kennard,REB,2026-05-01 22:30:22,2.5,0.6,0.5362,0.4638,,,,n_books=6
oddsapi,NBA,Marcus Smart,REB,2026-05-01 22:30:22,2.5,0.7,0.5209,0.4791,,,,n_books=7
oddsapi,NBA,Reed Sheppard,REB,2026-05-01 22:30:22,2.5,0.7,0.5033,0.4967,,,,n_books=7
oddsapi,NBA,Josh Okogie,REB,2026-05-01 22:30:22,2.5,0.6,0.4327,0.5673,,,,n_books=6
oddsapi,NBA,Dorian Finney-Smith,REB,2026-05-01 22:30:22,1.5,0.3,0.5848,0.4152,,,,n_books=3
oddsapi,NBA,Reed Sheppard,FG3M,2026-05-01 22:30:22,3.5,0.7,0.4378,0.5622,,,,n_books=7
oddsapi,NBA,Jabari Smith Jr,FG3M,2026-05-01 22:30:22,2.5,0.8,0.5076,0.4924,,,,n_books=8
oddsapi,NBA,Austin Reaves,FG3M,2026-05-01 22:30:22,1.5,0.6,0.619,0.381,,,,n_books=6
oddsapi,NBA,Marcus Smart,FG3M,2026-05-01 22:30:22,1.5,0.7,0.5387,0.4613,,,,n_books=7
oddsapi,NBA,Rui Hachimura,FG3M,2026-05-01 22:30:22,1.5,0.7,0.5197,0.4803,,,,n_books=7
oddsapi,NBA,Tari Eason,FG3M,2026-05-01 22:30:22,1.5,0.7,0.5088,0.4912,,,,n_books=7
oddsapi,NBA,LeBron James,FG3M,2026-05-01 22:30:22,1.5,0.7,0.4464,0.5536,,,,n_books=7
oddsapi,NBA,Luke Kennard,FG3M,2026-05-01 22:30:22,1.5,0.7,0.3863,0.6137,,,,n_books=7
oddsapi,NBA,Alperen Sengun,FG3M,2026-05-01 22:30:22,0.5,0.3,0.3609,0.6391,,,,n_books=3
oddsapi,NBA,Amen Thompson,FG3M,2026-05-01 22:30:22,0.5,0.2,0.3067,0.6933,,,,n_books=2
oddsapi,NBA,Tyrese Maxey,AST,2026-05-01 22:30:22,6.5,0.6,0.4536,0.5464,,,,n_books=6
oddsapi,NBA,Jayson Tatum,AST,2026-05-01 22:30:22,5.5,0.5,0.5489,0.4511,,,,n_books=5
oddsapi,NBA,Joel Embiid,AST,2026-05-01 22:30:22,4.5,0.7,0.528,0.472,,,,n_books=7
oddsapi,NBA,Jaylen Brown,AST,2026-05-01 22:30:22,4.5,0.6,0.4174,0.5826,,,,n_books=6
oddsapi,NBA,Payton Pritchard,AST,2026-05-01 22:30:22,3.5,0.8,0.569,0.431,,,,n_books=8
oddsapi,NBA,Derrick White,AST,2026-05-01 22:30:22,3.5,0.7,0.4961,0.5039,,,,n_books=7
oddsapi,NBA,Paul George,AST,2026-05-01 22:30:22,3.5,0.7,0.4373,0.5627,,,,n_books=7
oddsapi,NBA,VJ Edgecombe,AST,2026-05-01 22:30:22,3.5,0.7,0.4089,0.5911,,,,n_books=7
oddsapi,NBA,Nikola Vucevic,AST,2026-05-01 22:30:22,1.5,0.3,0.4171,0.5829,,,,n_books=3
oddsapi,NBA,Kelly Oubre Jr,AST,2026-05-01 22:30:22,0.5,0.2,0.6604,0.3396,,,,n_books=2
oddsapi,NBA,Neemias Queta,AST,2026-05-01 22:30:22,0.5,0.3,0.6446,0.3554,,,,n_books=3
oddsapi,NBA,Sam Hauser,AST,2026-05-01 22:30:22,0.5,0.3,0.5972,0.4028,,,,n_books=3
oddsapi,NBA,Joel Embiid,PTS,2026-05-01 22:30:22,26.5,0.7,0.493,0.507,,,,n_books=7
oddsapi,NBA,Jaylen Brown,PTS,2026-05-01 22:30:22,25.5,0.7,0.4841,0.5159,,,,n_books=7
oddsapi,NBA,Jayson Tatum,PTS,2026-05-01 22:30:22,23.5,0.6,0.5287,0.4713,,,,n_books=6
oddsapi,NBA,Tyrese Maxey,PTS,2026-05-01 22:30:22,23.5,0.7,0.5143,0.4857,,,,n_books=7
oddsapi,NBA,Paul George,PTS,2026-05-01 22:30:22,15.5,0.7,0.497,0.503,,,,n_books=7
oddsapi,NBA,Payton Pritchard,PTS,2026-05-01 22:30:22,12.5,0.7,0.5075,0.4925,,,,n_books=7
oddsapi,NBA,Derrick White,PTS,2026-05-01 22:30:22,11.5,0.7,0.4805,0.5195,,,,n_books=7
oddsapi,NBA,VJ Edgecombe,PTS,2026-05-01 22:30:22,11.5,0.5,0.4739,0.5261,,,,n_books=5
oddsapi,NBA,Kelly Oubre Jr,PTS,2026-05-01 22:30:22,8.5,0.6,0.5329,0.4671,,,,n_books=6
oddsapi,NBA,Neemias Queta,PTS,2026-05-01 22:30:22,7.5,0.7,0.4901,0.5099,,,,n_books=7
oddsapi,NBA,Quentin Grimes,PTS,2026-05-01 22:30:22,6.5,0.7,0.5209,0.4791,,,,n_books=7
oddsapi,NBA,Nikola Vucevic,PTS,2026-05-01 22:30:22,6.5,0.8,0.4917,0.5083,,,,n_books=8
oddsapi,NBA,Sam Hauser,PTS,2026-05-01 22:30:22,5.5,0.5,0.5541,0.4459,,,,n_books=5
oddsapi,NBA,Baylor Scheierman,PTS,2026-05-01 22:30:22,3.5,0.4,0.4674,0.5326,,,,n_books=4
oddsapi,NBA,Jayson Tatum,REB,2026-05-01 22:30:22,10.5,0.7,0.5061,0.4939,,,,n_books=7
oddsapi,NBA,Joel Embiid,REB,2026-05-01 22:30:22,8.5,0.7,0.4588,0.5412,,,,n_books=7
oddsapi,NBA,Neemias Queta,REB,2026-05-01 22:30:22,7.5,0.7,0.4591,0.5409,,,,n_books=7
oddsapi,NBA,Jaylen Brown,REB,2026-05-01 22:30:22,5.5,0.6,0.5583,0.4417,,,,n_books=6
oddsapi,NBA,VJ Edgecombe,REB,2026-05-01 22:30:22,5.5,0.7,0.5173,0.4827,,,,n_books=7
oddsapi,NBA,Paul George,REB,2026-05-01 22:30:22,5.5,0.7,0.451,0.549,,,,n_books=7
oddsapi,NBA,Kelly Oubre Jr,REB,2026-05-01 22:30:22,5.5,0.5,0.4412,0.5588,,,,n_books=5
oddsapi,NBA,Nikola Vucevic,REB,2026-05-01 22:30:22,4.5,0.7,0.4796,0.5204,,,,n_books=7
oddsapi,NBA,Derrick White,REB,2026-05-01 22:30:22,3.5,0.7,0.4928,0.5072,,,,n_books=7
oddsapi,NBA,Tyrese Maxey,REB,2026-05-01 22:30:22,3.5,0.7,0.5325,0.4675,,,,n_books=7
oddsapi,NBA,Payton Pritchard,REB,2026-05-01 22:30:22,3.5,0.6,0.4085,0.5915,,,,n_books=6
oddsapi,NBA,Sam Hauser,REB,2026-05-01 22:30:22,2.5,0.4,0.578,0.422,,,,n_books=4
oddsapi,NBA,Baylor Scheierman,REB,2026-05-01 22:30:22,2.5,0.2,0.4044,0.5956,,,,n_books=2
oddsapi,NBA,Jayson Tatum,FG3M,2026-05-01 22:30:22,2.5,0.7,0.5743,0.4257,,,,n_books=7
oddsapi,NBA,Tyrese Maxey,FG3M,2026-05-01 22:30:22,2.5,0.7,0.5642,0.4358,,,,n_books=7
oddsapi,NBA,Paul George,FG3M,2026-05-01 22:30:22,2.5,0.7,0.4578,0.5422,,,,n_books=7
oddsapi,NBA,Derrick White,FG3M,2026-05-01 22:30:22,1.5,0.7,0.6115,0.3885,,,,n_books=7
oddsapi,NBA,Payton Pritchard,FG3M,2026-05-01 22:30:22,1.5,0.8,0.6156,0.3844,,,,n_books=8
oddsapi,NBA,Jaylen Brown,FG3M,2026-05-01 22:30:22,1.5,0.7,0.5567,0.4433,,,,n_books=7
oddsapi,NBA,Sam Hauser,FG3M,2026-05-01 22:30:22,1.5,0.5,0.5678,0.4322,,,,n_books=5
oddsapi,NBA,VJ Edgecombe,FG3M,2026-05-01 22:30:22,1.5,0.7,0.5402,0.4598,,,,n_books=7
oddsapi,NBA,Joel Embiid,FG3M,2026-05-01 22:30:22,1.5,0.7,0.4772,0.5228,,,,n_books=7
oddsapi,NBA,Kelly Oubre Jr,FG3M,2026-05-01 22:30:22,1.5,0.6,0.3775,0.6225,,,,n_books=6
oddsapi,NBA,Nikola Vucevic,FG3M,2026-05-01 22:30:22,0.5,0.4,0.5397,0.4603,,,,n_books=4
oddsapi,NBA,Stephon Castle,AST,2026-05-01 22:30:22,7.5,0.6,0.4661,0.5339,,,,n_books=6
oddsapi,NBA,De'Aaron Fox,AST,2026-05-01 22:30:22,6.5,0.4,0.4382,0.5618,,,,n_books=4
oddsapi,NBA,Julius Randle,AST,2026-05-01 22:30:22,4.5,0.6,0.4939,0.5061,,,,n_books=6
oddsapi,NBA,Ayo Dosunmu,AST,2026-05-01 22:30:22,4.5,0.5,0.4319,0.5681,,,,n_books=5
oddsapi,NBA,Mike Conley,AST,2026-05-01 22:30:22,3.5,0.6,0.5502,0.4498,,,,n_books=6
oddsapi,NBA,Victor Wembanyama,AST,2026-05-01 22:30:22,3.5,0.5,0.3988,0.6012,,,,n_books=5
oddsapi,NBA,Dylan Harper,AST,2026-05-01 22:30:22,2.5,0.4,0.5315,0.4685,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,AST,2026-05-01 22:30:22,2.5,0.5,0.5214,0.4786,,,,n_books=5
oddsapi,NBA,Devin Vassell,AST,2026-05-01 22:30:22,2.5,0.5,0.4604,0.5396,,,,n_books=5
