projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9795801,Matas Buzelis,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,CHI,2026-02-09,,0,0.6,0.0642871425714857,0.061487702459508096,0.0,0.0,False,0.0,29.95,4.800781186432059,0.08460025768858037,0.03689309110169973,20,OK,0.0642871425714857,0.0,0,,0.03
9795802,Matas Buzelis,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,CHI,2026-02-09,,0,0.6,0.8163367326534693,0.8057388522295541,0.0,0.0,False,0.0,29.95,4.800781186432059,0.08460025768858037,0.03689309110169973,20,OK,0.7755198960207957,0.0,0,,0.03
9797162,Brandin Podziemski,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.20645870825834833,0.19826034793041392,0.0,0.0,False,0.0,24.95,5.054453481831641,0.053391621864447944,0.05382448255329695,20,OK,0.20645870825834833,0.0,0,,0.03
9797200,De'Anthony Melton,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,GSW,2026-02-09,,0,0.6,0.5273945210957809,0.5183963207358528,0.0,0.0,False,0.0,22.6,2.5768197453450252,0.06957229961749412,0.06556502998017384,20,OK,0.5010247950409918,0.0,0,,0.03
9797213,Draymond Green,FG3M,1.5,OVER,STANDARD,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,GSW,2026-02-09,,0,0.6,0.48500299940012,0.47280543891221755,0.0,0.0,False,0.0,26.25,4.856696408053524,0.05529134116203081,0.0489921489521626,20,OK,0.48500299940012,0.0,0,,0.03
9797213,Draymond Green,FG3M,1.5,UNDER,STANDARD,0,1,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,GSW,2026-02-09,,0,0.6,0.5149970005998801,0.5271945610877824,0.023136734306846023,0.012197560487902326,False,0.0,26.25,4.856696408053524,0.05529134116203081,0.0489921489521626,20,OK,0.4634973005398921,0.0,0,,0.03
9797242,Gui Santos,FG3M,1.5,OVER,STANDARD,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,GSW,2026-02-09,,0,0.6,0.3770245950809838,0.3692261547690462,0.0,0.0,False,0.0,19.2,7.138627319029898,0.06378314577579283,0.05441951687463049,20,OK,0.3770245950809838,0.0,0,,0.03
9797242,Gui Santos,FG3M,1.5,UNDER,STANDARD,0,1,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,GSW,2026-02-09,,0,0.6,0.6229754049190162,0.6307738452309538,0.012363290537327702,0.00779844031193766,False,0.0,19.2,7.138627319029898,0.06378314577579283,0.05441951687463049,20,OK,0.5606778644271145,0.0,0,,0.03
9797603,Al Horford,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.3170365926814637,0.3082383523295341,0.0,0.0,False,0.0,19.4,4.164132562731402,0.0926130841459284,0.07451704936207448,20,OK,0.3170365926814637,0.0,0,rotowire,0.03
9797625,Brandin Podziemski,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,GSW,2026-02-09,,0,0.6,0.4532093581283743,0.4398120375924815,0.0,0.0,False,0.0,24.95,5.054453481831641,0.053391621864447944,0.05382448255329695,20,OK,0.4305488902219556,0.0,0,,0.03
9797672,De'Anthony Melton,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.28124375124975004,0.2668466306738652,0.0,0.0,False,0.0,22.6,2.5768197453450252,0.06957229961749412,0.06556502998017384,20,OK,0.28124375124975004,0.0,0,,0.03
9797683,Draymond Green,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.22205558888222354,0.21205758848230355,0.0,0.0,False,0.0,26.25,4.856696408053524,0.05529134116203081,0.0489921489521626,20,OK,0.22205558888222354,0.0,0,,0.03
9797710,Gui Santos,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.15006998600279944,0.14287142571485703,0.0,0.0,False,0.0,19.2,7.138627319029898,0.06378314577579283,0.05441951687463049,20,OK,0.15006998600279944,0.0,0,,0.03
9797753,Moses Moody,FG3M,2.5,OVER,GOBLIN,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,GSW,2026-02-09,,0,0.6,0.517996400719856,0.5085982803439312,0.0,0.0,False,0.0,25.0,5.059644256269407,0.1044366861859283,0.0700505361500906,20,OK,0.517996400719856,0.0,0,,0.03
9797754,Moses Moody,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.16246750649870026,0.15426914617076584,0.0,0.0,False,0.0,25.0,5.059644256269407,0.1044366861859283,0.0700505361500906,20,OK,0.16246750649870026,0.0,0,,0.03
9797767,Pat Spencer,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.05548890221955609,0.04969006198760248,0.0,0.0,False,0.0,13.8,10.984534582766809,0.03739672316403815,0.05364238640435551,20,OK,0.05548890221955609,0.0,0,,0.03
9797991,Andrew Wiggins,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,MIA,2026-02-09,,0,0.6,0.5951809638072385,0.5881823635272946,0.0,0.0,False,0.0,29.45,4.620335485654695,0.06267769268876525,0.04934968061851619,20,OK,0.5654219156168766,0.0,0,,0.03
9798007,Bam Adebayo,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,MIA,2026-02-09,,0,0.6,0.6241751649670066,0.6129774045190962,0.0,0.0,False,0.0,31.25,4.072775466435634,0.06317782238044947,0.05147495496239882,20,OK,0.5929664067186563,0.0,0,,0.03
9798026,Davion Mitchell,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.46280743851229755,0.4506098780243951,0.0,0.0,False,0.0,27.0,4.949747468305833,0.05140903434771664,0.041896673050905525,20,OK,0.46280743851229755,0.0,0,,0.03
9798109,Norman Powell,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.3914217156568686,0.3784243151369726,0.0,0.0,False,0.0,29.65,3.525265947414464,0.09595842452412252,0.072654088976969,20,OK,0.3914217156568686,0.0,0,,0.03
9798124,Pelle Larsson,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.23785242951409719,0.22645470905818837,0.0,0.0,False,0.0,26.2,6.128621378417824,0.02839841735531391,0.038619127230158694,20,OK,0.23785242951409719,0.0,0,,0.03
9798245,Andrew Wiggins,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.340631873625275,0.3214357128574285,0.0,0.0,False,0.0,29.45,4.620335485654695,0.06267769268876525,0.04934968061851619,20,OK,0.340631873625275,0.0,0,,0.03
9798269,Bam Adebayo,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.38182363527294544,0.370625874825035,0.0,0.0,False,0.0,31.25,4.072775466435634,0.06317782238044947,0.05147495496239882,20,OK,0.38182363527294544,0.0,0,,0.03
9798292,Davion Mitchell,FG3M,0.5,OVER,GOBLIN,1,0,0.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,MIA,2026-02-09,,0,0.6,0.7821435712857429,0.7765446910617877,0.0,0.0,False,0.0,27.0,4.949747468305833,0.05140903434771664,0.041896673050905525,20,OK,0.711750649870026,0.0,0,,0.03
9798406,Norman Powell,FG3M,2.5,OVER,GOBLIN,1,0,2.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,MIA,2026-02-09,,0,0.6,0.5687862427514497,0.5601879624075184,0.0,0.0,False,0.0,29.65,3.525265947414464,0.09595842452412252,0.072654088976969,20,OK,0.5687862427514497,0.0,0,,0.03
9798429,Pelle Larsson,FG3M,0.5,OVER,GOBLIN,1,0,0.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,MIA,2026-02-09,,0,0.6,0.5949810037992401,0.5861827634473106,0.0,0.0,False,0.0,26.2,6.128621378417824,0.02839841735531391,0.038619127230158694,20,OK,0.5414327134573085,0.0,0,,0.03
9800023,Gary Payton,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,GSW,2026-02-09,,0,0.6,0.11887622475504898,0.11507698460307939,0.0,0.0,False,0.0,14.25,3.433292880020579,0.033930090377458796,0.05700633416524321,20,OK,0.11887622475504898,0.0,0,,0.03
9800811,Gary Payton,FG3M,0.5,OVER,STANDARD,1,0,0.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,GSW,2026-02-09,,0,0.6,0.4906018796240752,0.47800439912017595,0.0,0.0,False,0.0,14.25,3.433292880020579,0.033930090377458796,0.05700633416524321,20,OK,0.4906018796240752,0.0,0,,0.03
9800811,Gary Payton,FG3M,0.5,UNDER,STANDARD,0,1,0.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,GSW,2026-02-09,,0,0.6,0.5093981203759248,0.521995600879824,0.024133307795441438,0.012597480503899194,False,0.0,14.25,3.433292880020579,0.033930090377458796,0.05700633416524321,20,OK,0.45845830833833234,0.0,0,,0.03
9801409,Trendon Watford,FG3M,0.5,OVER,DEMON,1,0,0.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,PHI,2026-02-09,,0,0.6,0.14867026594681063,0.14347130573885222,0.0,0.0,False,0.0,13.35,7.545031477734205,0.012038234097057626,0.021378306026038,20,OK,0.14867026594681063,0.0,0,,0.03
9801733,Jalen Johnson,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.33863227354529096,0.3214357128574285,0.0,0.0,True,0.0,36.25,2.662235902394827,0.0503453775657723,0.03955446182980099,20,OK,0.33863227354529096,0.0,0,rotowire,0.03
9801735,Jalen Johnson,FG3M,1.5,OVER,STANDARD,1,0,1.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,ATL,2026-02-09,,0,0.6,0.6003799240151969,0.5909818036392721,0.0,0.0,True,0.0,36.25,2.662235902394827,0.0503453775657723,0.03955446182980099,20,OK,0.6003799240151969,0.0,0,rotowire,0.03
9801735,Jalen Johnson,FG3M,1.5,UNDER,STANDARD,0,1,1.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,ATL,2026-02-09,,0,0.6,0.39962007598480304,0.40901819636072784,0.022977267171840593,0.009398120375924801,True,0.0,36.25,2.662235902394827,0.0503453775657723,0.03955446182980099,20,OK,0.35965806838632275,-0.03515544701811558,1,rotowire,0.03
9801777,Onyeka Okongwu,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,ATL,2026-02-09,,0,0.6,0.71375724855029,0.7027594481103779,0.0,0.0,True,0.0,33.25,3.2844329799829985,0.07241912826034072,0.049744535350400444,20,OK,0.6780693861227755,0.0,0,,0.03
9801863,Onyeka Okongwu,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.48780243951209756,0.47640471905618875,0.0,0.0,True,0.0,33.25,3.2844329799829985,0.07241912826034072,0.049744535350400444,20,OK,0.48780243951209756,0.0,0,,0.03
9801952,Nickeil Alexander-Walker,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.44681063787242553,0.4342131573685263,0.0,0.0,True,0.0,33.5,2.479919353527449,0.0968381046077971,0.04534116573083294,20,OK,0.44681063787242553,0.0,0,,0.03
9801954,Nickeil Alexander-Walker,FG3M,2.5,OVER,GOBLIN,1,0,2.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,ATL,2026-02-09,,0,0.6,0.6949610077984403,0.6833633273345331,0.0,0.0,True,0.0,33.5,2.479919353527449,0.0968381046077971,0.04534116573083294,20,OK,0.6949610077984403,0.0,0,,0.03
9802060,Dyson Daniels,FG3M,0.5,OVER,DEMON,1,0,0.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.15726854629074186,0.15006998600279944,0.0,0.0,True,0.0,33.1,3.83275357934736,0.004285714285714286,0.010202040612204071,20,OK,0.15726854629074186,0.0,0,,0.03
9802493,CJ McCollum,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.248250349930014,0.23505298940211958,0.0,0.0,False,0.0,28.65,3.525265947414464,0.07617017989407265,0.06252584732986104,20,OK,0.248250349930014,0.0,0,,0.03
9802496,CJ McCollum,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,ATL,2026-02-09,,0,0.6,0.6573685262947411,0.6447710457908419,0.0,0.0,False,0.0,28.65,3.525265947414464,0.07617017989407265,0.06252584732986104,20,OK,0.624500099980004,0.0,0,,0.03
9802552,Zaccharie Risacher,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.5281943611277744,0.5201959608078385,0.0,0.0,False,0.0,23.4,4.115823125451336,0.06847405365308179,0.0687109582153748,20,OK,0.5281943611277744,0.0,0,,0.03
9802554,Zaccharie Risacher,FG3M,0.5,OVER,GOBLIN,1,0,0.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,ATL,2026-02-09,,0,0.6,0.7583483303339332,0.7483503299340132,0.0,0.0,False,0.0,23.4,4.115823125451336,0.06847405365308179,0.0687109582153748,20,OK,0.6900969806038793,0.0,0,,0.03
9804688,Jaime Jaquez,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.10227954409118177,0.09728054389122176,0.0,0.0,False,0.0,27.2,5.6267219586540795,0.02548667149726075,0.02141322273057586,20,OK,0.10227954409118177,0.0,0,,0.03
9804690,Jaime Jaquez,FG3M,0.5,OVER,GOBLIN,1,0,0.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,goblin,MIA,2026-02-09,,0,0.6,0.6257748450309938,0.6157768446310737,0.0,0.0,False,0.0,27.2,5.6267219586540795,0.02548667149726075,0.02141322273057586,20,OK,0.5694551089782044,0.0,0,,0.03
9806196,Jock Landale,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.3770245950809838,0.364627074585083,0.0,0.0,False,0.0,25.6,4.374928570845472,0.04540951132788486,0.03978187477907611,20,OK,0.3770245950809838,0.0,0,,0.03
9808778,Jock Landale,FG3M,0.5,OVER,STANDARD,1,0,0.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,ATL,2026-02-09,,0,0.6,0.746750649870026,0.736752649470106,0.0,0.0,False,0.0,25.6,4.374928570845472,0.04540951132788486,0.03978187477907611,20,OK,0.746750649870026,0.0,0,,0.03
9808778,Jock Landale,FG3M,0.5,UNDER,STANDARD,0,1,0.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:44:14.104000+00:00,0,0,standard,ATL,2026-02-09,,0,0.6,0.253249350129974,0.263247350529894,0.03797949107481951,0.009998000399919993,False,0.0,25.6,4.374928570845472,0.04540951132788486,0.03978187477907611,20,OK,0.22792441511697661,0.0,0,,0.03
9805141,Onyeka Okongwu,RA,11.5,OVER,DEMON,1,0,11.5,2026-02-09T20:10:00.000-05:00,2026-02-09T15:43:57.251000+00:00,0,0,demon,ATL,2026-02-09,,0,1.0,0.5725854829034193,0.5659868026394721,0.0,0.0,True,0.0,33.25,3.2844329799829985,0.36449043106644685,0.09647293349053791,20,OK,0.5496820635872824,0.0,0,,0.03
9805637,Noah Clowney,RA,8.5,OVER,DEMON,1,0,8.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:43:56.998000+00:00,0,0,demon,BKN,2026-02-09,UTA,0,1.0,0.26864627074585085,0.25724855028994204,0.0,0.0,False,0.0,28.9,4.699999999999999,0.2200535394487851,0.11076362898109335,20,OK,0.2579004199160168,0.0,0,rotowire,0.03
9798807,Jalen Suggs,PTS,15.0,OVER,STANDARD,1,0,15.0,2026-02-09T19:40:00.000-05:00,2026-02-09T15:43:32.702000+00:00,0,0,standard,ORL,2026-02-09,TOR,1,0.6,0.5033993201359728,0.4938012397520496,0.0,0.0,False,0.0,28.15,4.519679192155125,0.5377663439498649,0.23572424095630534,20,OK,0.5033993201359728,0.0,0,rotowire,0.03
9798807,Jalen Suggs,PTS,15.0,UNDER,STANDARD,0,1,15.0,2026-02-09T19:40:00.000-05:00,2026-02-09T15:43:32.702000+00:00,0,0,standard,ORL,2026-02-09,TOR,1,0.6,0.4966006798640272,0.5061987602479504,0.018961090262690144,0.009598080383923235,False,0.0,28.15,4.519679192155125,0.5377663439498649,0.23572424095630534,20,OK,0.44694061187762446,-0.3910211030170208,1,rotowire,0.03
9798513,Jerami Grant,PTS,18.5,OVER,STANDARD,1,0,18.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:43:25.891000+00:00,0,0,standard,POR,2026-02-09,,0,0.6,0.5053989202159568,0.4964007198560288,0.0,0.0,False,0.0,29.65,4.962610200287748,0.6315122739827281,0.20609756527617523,20,OK,0.5053989202159568,0.0,0,rotowire,0.03
9798513,Jerami Grant,PTS,18.5,UNDER,STANDARD,0,1,18.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:43:25.891000+00:00,0,0,standard,POR,2026-02-09,,0,0.6,0.4946010797840432,0.5035992801439712,0.017867778439547188,0.008998200359927933,False,0.0,29.65,4.962610200287748,0.6315122739827281,0.20609756527617523,20,OK,0.4451409718056389,-0.9194915697624549,1,rotowire,0.03
9795987,Dennis Schröder,PR,11.5,OVER,DEMON,1,0,11.5,2026-02-09T21:10:00.000-05:00,2026-02-09T15:43:09.327000+00:00,0,0,demon,CLE,2026-02-09,PHX,0,1.0,0.6641671665666866,0.6543691261747651,0.0,0.0,False,0.0,22.8,4.057092555020159,0.6091764637462512,0.21153651441360222,20,OK,0.6376004799040191,0.0,0,,0.03
9798289,Bam Adebayo,RA,17.5,OVER,DEMON,1,0,17.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:43:01.294000+00:00,0,0,demon,MIA,2026-02-09,,0,1.0,0.1346730653869226,0.12707458508298342,0.0,0.0,False,0.0,31.25,4.072775466435634,0.4238209229325952,0.10191242077673056,20,OK,0.1292861427714457,0.0,0,rotowire,0.03
9798138,Pelle Larsson,REB,4.5,OVER,DEMON,1,0,4.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:42:40.552000+00:00,0,0,demon,MIA,2026-02-09,,0,0.6,0.45860827834433116,0.45660867826434715,0.0,0.0,False,0.0,26.2,6.128621378417824,0.166514989002058,0.08202809749609755,20,OK,0.45860827834433116,0.0,0,,0.03
9803281,Jaime Jaquez,RA,10.5,OVER,GOBLIN,1,0,10.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:42:40.384000+00:00,0,0,goblin,MIA,2026-02-09,,0,1.0,0.42041591681663665,0.42661467706458706,0.01453011483477853,0.006198760247950408,False,0.0,27.2,5.6267219586540795,0.36863151101130065,0.09093926392711019,20,OK,0.42041591681663665,0.2613646145425259,1,rotowire,0.03
9798964,Ryan Rollins,PRA,29.0,OVER,STANDARD,1,0,29.0,2026-02-09T19:40:00.000-05:00,2026-02-09T15:42:39.450000+00:00,0,0,standard,MIL,2026-02-09,,0,1.0,0.37982403519296143,0.38182363527294544,0.0052369730295889145,0.0019996000799840097,True,0.0,33.0,4.527692569068709,0.8130141235708412,0.19681788868049502,20,OK,0.37982403519296143,0.0,0,rotowire,0.03
9798964,Ryan Rollins,PRA,29.0,UNDER,STANDARD,0,1,29.0,2026-02-09T19:40:00.000-05:00,2026-02-09T15:42:39.450000+00:00,0,0,standard,MIL,2026-02-09,,0,1.0,0.6201759648070386,0.6181763647270546,0.0,0.0,True,0.0,33.0,4.527692569068709,0.8130141235708412,0.19681788868049502,20,OK,0.5581583683263348,-0.41623014031719263,1,rotowire,0.03
9796825,Danny Wolf,REB,6.5,OVER,STANDARD,1,0,6.5,2026-02-09T19:40:00.000-05:00,2026-02-09T15:42:35.648000+00:00,0,0,standard,BKN,2026-02-09,UTA,0,0.6,0.29784043191361725,0.30503899220155967,0.023598820058997057,0.007198560287942413,False,0.0,21.05,5.877712139940165,0.25730692912860365,0.08104510238033671,20,OK,0.29784043191361725,0.0,0,,0.03
