game_date,player,team,stat,stat_u,line,direction,tier,z_line,min_cv,is_combo,bp_score_gated,bp_has,is_assists,is_threes,games_norm,thin_flag,line_norm,is_home_feat,min_sensitivity,game_total_norm,is_b2b,l20_edge,l10_has,margin,stat_cat,tier_cat,l40_hr,logit_p_x_demon,player_te,player_stat_te,player_dir_te,player_n_norm,line_dist,tail_risk,line_tightness,margin_x_under,q_blowout,rate_cv,abs_logit_p,q_x_under,rate_mean,rate_std,min_mean,min_std,opp,is_home,spread,minutes_s,is_star,fragility,usage_dep,recent_form_blend,opp_defense_strength,games_used,thin_window_mult,external_prior_score,external_prior_sources,is_questionable,rotowire_game_spread,p_new,p,p_role,p_adj,p_for_cal,p_cal,sb_over_prob
2026-03-01,AJ Green,MIL,AST,AST,1.5,OVER,GOBLIN,0.5047874365116983,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0375,0.0,0.7,0.0,0.0,0.15000000000000002,1.0,0.39999999999999997,2,1,0.625,0.0,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,0.36666666666666653,-0.49242762913942956,0.85,0.0,0.1344903126919155,0.5448367781387483,0.5727004729296472,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.7,False,0.0079048787883368,0.883476,0.0,0.0,50,1.0,0.0,,0,0.0,0.6393860613938606,0.6393860613938606,0.6393860613938606,0.6374022146317444,0.6374022146317444,0.782874192800631,0.5
2026-03-01,AJ Green,MIL,AST,AST,2.5,OVER,DEMON,-0.1988403526325403,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0625,0.0,0.7,0.0,0.0,-0.2,1.0,-0.16,2,2,0.3,-0.31986795237215604,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,-0.18000000000000008,0.4028953329322608,0.95,-0.0,0.1344903126919155,0.5448367781387483,0.31986795237215604,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.7,False,0.0,0.974556,0.0,0.0,50,1.0,0.0,,0,0.0,0.4207079292070793,0.4207079292070793,0.4207079292070793,0.4194025831672632,0.4194025831672632,0.4486985210391287,0.5
2026-03-01,AJ Green,MIL,AST,AST,3.5,OVER,DEMON,-0.9024681417767788,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0875,0.0,0.7,0.0,0.0,-0.35,1.0,-0.39999999999999997,2,2,0.175,-1.0894342513764843,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,-0.4142857142857143,1.2982182950039511,0.65,-0.0,0.1344903126919155,0.5448367781387483,1.0894342513764843,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.7,False,0.0,0.974556,0.0,0.0,50,1.0,0.0,,0,0.0,0.2517248275172483,0.2517248275172483,0.2517248275172483,0.2509437915920582,0.2509437915920582,0.2811770767836246,0.5
2026-03-01,AJ Green,MIL,FG3M,FG3M,1.5,OVER,GOBLIN,1.4199572420125255,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0375,0.0,0.45,0.0,0.0,0.30000000000000004,1.0,0.5,3,1,0.725,0.0,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,0.5,-0.8601161817076876,0.55,0.0,0.1344903126919155,0.5908465997029541,2.0198134089053283,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.45,False,0.0024905204586784,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.8828617138286171,0.8828617138286171,0.8828617138286171,0.8811661129459946,0.8811661129459946,0.7923755932988212,0.5
2026-03-01,AJ Green,MIL,FG3M,FG3M,2.5,OVER,GOBLIN,0.943297246290944,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0625,0.0,0.45,0.0,0.0,0.050000000000000044,1.0,0.24,3,1,0.575,0.0,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,0.21999999999999992,-0.3052025160898245,0.65,0.0,0.1344903126919155,0.5908465997029541,1.150893237456933,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.45,False,0.0089787174506431,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.7596740325967404,0.7596740325967404,0.7596740325967404,0.7582150227201081,0.7582150227201081,0.772763406281013,0.5
2026-03-01,AJ Green,MIL,FG3M,FG3M,3.5,OVER,DEMON,0.4666372505693623,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0875,0.0,0.45,0.0,0.0,-0.04999999999999999,1.0,-0.1142857142857143,3,2,0.425,0.4755153454045625,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.12857142857142861,0.24971114952803844,0.7,-0.0,0.1344903126919155,0.5908465997029541,0.4755153454045625,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.45,False,0.0131820712225133,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.6166883311668833,0.6166883311668833,0.6166883311668833,0.6155039358507753,0.6155039358507753,0.489611368959326,0.5
2026-03-01,AJ Green,MIL,FG3M,FG3M,4.5,OVER,DEMON,-0.0100227451522193,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1125,0.0,0.45,0.0,0.0,-0.25,1.0,-0.3111111111111111,3,2,0.25,-0.10007343449924383,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.32222222222222224,0.8046248151459015,0.55,-0.0,0.1344903126919155,0.5908465997029541,0.10007343449924383,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.45,False,0.0,0.888624,0.0,0.0,50,1.0,0.0,,0,0.0,0.475002499750025,0.475002499750025,0.475002499750025,0.4740902224984367,0.4740902224984367,0.4150843017350515,0.5
2026-03-01,AJ Green,MIL,FG3M,FG3M,5.5,OVER,DEMON,-0.4866827408738009,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1375,0.0,0.45,0.0,0.0,-0.4,1.0,-0.43636363636363634,3,2,0.1,-0.6268938614488727,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.4454545454545455,1.3595384807637645,0.45,-0.0,0.1344903126919155,0.5908465997029541,0.6268938614488727,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,CHI,0.0,0.0,0.45,False,0.0,0.923472,0.0,0.0,50,1.0,0.0,,0,0.0,0.3482151784821518,0.3482151784821518,0.3482151784821518,0.3475464056101054,0.3475464056101054,0.2701404138259222,0.5
2026-03-01,AJ Green,MIL,PA,PA,12.5,OVER,STANDARD,0.7496187397535242,0.23119156559071996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3125,0.0,1.0,0.0,0.0,0.0,1.0,0.008,6,0,0.5,0.0,-0.02837956646924289,0.054817389221243074,-0.04843379177249768,1.0,-0.0040000000000000565,0.008594224730725396,0.2,0.0,0.1344903126919155,0.4672980266236526,0.5450513294094719,0.0,0.5470777403822941,0.2171784004287752,32.528640556131286,7.520347336709779,CHI,0.0,0.0,1.0,False,0.0070240417123112,0.9603,0.0,0.0,50,1.0,0.0,,0,0.0,0.632986701329867,0.632986701329867,0.632986701329867,0.6301441163328603,0.6301441163328603,0.5931415045648554,0.5
2026-03-01,AJ Green,MIL,PA,PA,14.5,OVER,DEMON,0.4665137968733762,0.23119156559071996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3625,0.0,1.0,0.0,0.0,-0.04999999999999999,1.0,-0.13103448275862067,6,2,0.45,0.2928459717215778,-0.02837956646924289,0.054817389221243074,-0.04843379177249768,1.0,-0.14137931034482765,0.35236321395973635,0.2,-0.0,0.1344903126919155,0.4672980266236526,0.2928459717215778,0.0,0.5470777403822941,0.2171784004287752,32.528640556131286,7.520347336709779,CHI,0.0,0.0,1.0,False,0.0100800198155575,0.9603,0.0,0.0,50,1.0,0.0,,0,0.0,0.5726927307269273,0.5726927307269273,0.5726927307269273,0.5701209108753585,0.5701209108753585,0.4375396523912797,0.5
2026-03-01,AJ Green,MIL,PA,PA,19.5,OVER,DEMON,-0.2412485603269936,0.23119156559071996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4875,0.0,1.0,0.0,0.0,-0.4,1.0,-0.35384615384615387,6,2,0.125,-0.276113501676137,-0.02837956646924289,0.054817389221243074,-0.04843379177249768,1.0,-0.3615384615384616,1.2117856870322639,0.2,-0.0,0.1344903126919155,0.4672980266236526,0.276113501676137,0.0,0.5470777403822941,0.2171784004287752,32.528640556131286,7.520347336709779,CHI,0.0,0.0,1.0,False,0.0,1.0296,0.0,0.0,50,1.0,0.0,,0,0.0,0.4314068593140686,0.4314068593140686,0.4314068593140686,0.4294695189824067,0.4294695189824067,0.3761435293076525,0.5
2026-03-01,AJ Green,MIL,PA,PA,9.5,OVER,GOBLIN,1.174276154073746,0.23119156559071996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2375,0.0,1.0,0.0,0.0,0.15000000000000002,1.0,0.3263157894736842,6,1,0.6,0.0,-0.02837956646924289,0.054817389221243074,-0.04843379177249768,1.0,0.3105263157894736,-0.507059259112791,0.15,0.0,0.1344903126919155,0.4672980266236526,0.957783134395212,0.0,0.5470777403822941,0.2171784004287752,32.528640556131286,7.520347336709779,CHI,0.0,0.0,1.0,False,0.010144802287348,0.9603,0.0,0.0,50,1.0,0.0,,0,0.0,0.7226777322267773,0.7226777322267773,0.7226777322267773,0.7194323672373032,0.7194323672373032,0.7673627496180958,0.5
