game_date,player,team,stat,stat_u,line,direction,tier,z_line,min_cv,is_combo,bp_score_gated,bp_has,is_assists,is_threes,games_norm,thin_flag,line_norm,is_home_feat,min_sensitivity,game_total_norm,is_b2b,l20_edge,l10_has,margin,stat_cat,tier_cat,l40_hr,logit_p_x_demon,player_te,player_stat_te,player_dir_te,player_n_norm,line_dist,tail_risk,line_tightness,margin_x_under,q_blowout,rate_cv,abs_logit_p,q_x_under,rate_mean,rate_std,min_mean,min_std,opp,is_home,spread,minutes_s,is_star,fragility,usage_dep,recent_form_blend,opp_defense_strength,games_used,thin_window_mult,external_prior_score,external_prior_sources,is_questionable,rotowire_game_spread,p_new,p,p_role,p_adj,p_for_cal,p_cal,sb_over_prob
2026-02-09,AJ Green,MIL,AST,AST,1.5,OVER,GOBLIN,0.5047874365116983,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0375,0.0,0.7,0.0,0.0,0.15000000000000002,1.0,0.19999999999999998,2,1,0.65,0.0,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,0.3,-0.5204834387696162,0.95,0.0,0.2144985228725395,0.44337478117411744,0.5601461304115887,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.7,False,0.0128284377239748,0.883476,0.0,0.0,50,1.0,0.0,,0,0.0,0.6364863513648635,0.6364863513648635,0.6364863513648635,0.6332787813970646,0.6332787813970646,0.7719100904605024,0.5
2026-02-09,AJ Green,MIL,AST,AST,2.5,OVER,DEMON,-0.1988403526325403,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0625,0.0,0.7,0.0,0.0,-0.25,1.0,-0.27999999999999997,2,2,0.3,-0.3470062346603382,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,-0.22000000000000003,0.6361464251628643,1.0,-0.0,0.2144985228725395,0.44337478117411744,0.3470062346603382,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.7,False,0.0100864430749087,0.974556,0.0,0.0,50,1.0,0.0,,0,0.0,0.4141085891410859,0.4141085891410859,0.4141085891410859,0.4120216908578969,0.4120216908578969,0.4286702936514242,0.5
2026-02-09,AJ Green,MIL,AST,AST,3.5,OVER,DEMON,-0.9024681417767788,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0875,0.0,0.7,0.0,0.0,-0.45,1.0,-0.4857142857142857,2,2,0.175,-1.1220812483450036,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,-0.4428571428571429,1.792776289095345,0.65,-0.0,0.2144985228725395,0.44337478117411744,1.1220812483450036,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.7,False,0.0,0.974556,0.0,0.0,50,1.0,0.0,,0,0.0,0.2456254374562543,0.2456254374562543,0.2456254374562543,0.2443876092218819,0.2443876092218819,0.2534454192255186,0.5
2026-02-09,AJ Green,MIL,AST,AST,4.5,OVER,DEMON,-1.6060959309210177,0.23119156559071996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1125,0.0,0.7,0.0,0.0,-0.5,1.0,-0.5,2,2,0.1,-1.9211154904420975,-0.02837956646924289,-0.1330571876938798,-0.04843379177249768,1.0,-0.5,2.9494061530278253,0.25,-0.0,0.2144985228725395,0.44337478117411744,1.9211154904420975,0.0,0.0681678321004017,0.0436909113005388,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.7,False,0.0334383478583113,0.974556,0.0,0.0,50,1.0,0.0,,0,0.0,0.1277372262773722,0.1277372262773722,0.1277372262773722,0.1270934951276019,0.1270934951276019,0.183739909997602,0.5
2026-02-09,AJ Green,MIL,FG3M,FG3M,1.5,OVER,GOBLIN,1.4199572420125255,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0375,0.0,0.45,0.0,0.0,0.25,1.0,0.5,3,1,0.725,0.0,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,0.5,-0.7925153987190855,0.65,0.0,0.2144985228725395,0.6202093038485419,1.9977623974064864,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.45,False,0.005375704533786,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.8805619438056195,0.8805619438056195,0.8805619438056195,0.8778345448005165,0.8778345448005165,0.7720493128881848,0.5
2026-02-09,AJ Green,MIL,FG3M,FG3M,2.5,OVER,STANDARD,0.943297246290944,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0625,0.0,0.45,0.0,0.0,0.09999999999999998,1.0,0.32,3,0,0.6,0.0,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,0.18000000000000008,-0.24595305477488866,0.7,0.0,0.2144985228725395,0.6202093038485419,1.1307343892255217,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.45,False,0.013559080395975,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.755974402559744,0.755974402559744,0.755974402559744,0.7536328934269352,0.7536328934269352,0.5610217174968621,0.5
2026-02-09,AJ Green,MIL,FG3M,FG3M,3.5,OVER,DEMON,0.4666372505693623,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0875,0.0,0.45,0.0,0.0,-0.15000000000000002,1.0,-0.05714285714285715,3,2,0.425,0.45231237564812965,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.15714285714285708,0.3006092891693081,0.6,-0.0,0.2144985228725395,0.6202093038485419,0.45231237564812965,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.45,False,0.021236529962064,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.6111888811118888,0.6111888811118888,0.6111888811118888,0.6092958218467219,0.6092958218467219,0.4564400384719207,0.5
2026-02-09,AJ Green,MIL,FG3M,FG3M,4.5,OVER,DEMON,-0.0100227451522193,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1125,0.0,0.45,0.0,0.0,-0.3,1.0,-0.26666666666666666,3,2,0.225,-0.13740204548920779,-0.02837956646924289,-0.0012735976592958553,-0.04843379177249768,1.0,-0.3444444444444444,0.847171633113505,0.6,-0.0,0.2144985228725395,0.6202093038485419,0.13740204548920779,0.0,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.45,False,0.0192408505755879,0.888624,0.0,0.0,50,1.0,0.0,,0,0.0,0.4657034296570343,0.4657034296570343,0.4657034296570343,0.4642609881801403,0.4642609881801403,0.368304142143618,0.5
2026-02-09,AJ Green,MIL,FG3M,FG3M,2.5,UNDER,STANDARD,0.943297246290944,0.23119156559071996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0625,0.0,0.45,0.0,0.0,-0.09999999999999998,1.0,-0.32,3,0,0.4,-0.0,-0.02837956646924289,-0.0012735976592958553,0.09597929168382802,1.0,0.18000000000000008,-0.24595305477488866,0.7,-0.32,0.2144985228725395,0.6202093038485419,0.6106330309919114,0.2144985228725395,0.1376932110002083,0.0644949011874949,32.528640556131286,7.520347336709779,ORL,0.0,0.0,0.45,False,0.0,0.853776,0.0,0.0,50,1.0,0.0,,0,0.0,0.3519148085191481,0.3519148085191481,0.3519148085191481,0.3546565161585174,0.3546565161585174,0.457612778159778,0.5
2026-02-09,AJ Green,MIL,PA,PA,10.5,OVER,GOBLIN,1.032723682633672,0.23119156559071996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2625,0.0,1.0,0.0,0.0,0.15000000000000002,1.0,0.23809523809523808,6,1,0.625,0.0,-0.02837956646924289,0.054817389221243074,-0.04843379177249768,1.0,0.16190476190476183,-0.29301635766384404,0.15,0.0,0.2144985228725395,0.4755511378478783,0.7958268265905496,0.0,0.5470777403822941,0.2171784004287752,32.528640556131286,7.520347336709779,ORL,0.0,0.0,1.0,False,0.0170849910878825,0.9603,0.0,0.0,50,1.0,0.0,,0,0.0,0.6890810918908109,0.6890810918908109,0.6890810918908109,0.6840115209921886,0.6840115209921886,0.7178968106141123,0.5
