n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11785179] | James Harden OVER FG3M 1.5 (GOBLIN) [id:11784711] | Max Strus OVER REB 2.5 (GOBLIN) [id:11784751] | Anthony Black UNDER PA 16.5 (STANDARD) [id:11788858] | Austin Reaves UNDER PR 27.5 (STANDARD) [id:11784799],0.2821110491731609,20.0,1.0,20.0,5.6422209834632175,20.0,atlas,0.7852096947775262,0.12532886351585654,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11785179] | James Harden OVER FG3M 1.5 (GOBLIN) [id:11784711] | Max Strus OVER REB 2.5 (GOBLIN) [id:11784751] | Anthony Black UNDER PA 16.5 (STANDARD) [id:11788858] | Austin Reaves UNDER PR 27.5 (STANDARD) [id:11784799],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4321110491731609,"['jakob poeltl', 'james harden', 'max strus', 'anthony black', 'austin reaves']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11785179],James Harden OVER FG3M 1.5 (GOBLIN) [id:11784711],Max Strus OVER REB 2.5 (GOBLIN) [id:11784751],Anthony Black UNDER PA 16.5 (STANDARD) [id:11788858],Austin Reaves UNDER PR 27.5 (STANDARD) [id:11784799],0,
5,Jabari Smith OVER REB 4.5 (GOBLIN) [id:11785289] | Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234] | Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396] | Jamal Cain UNDER PRA 13.5 (STANDARD) [id:11798075] | Sandro Mamukelashvili OVER PTS 4.5 (STANDARD) [id:11808946],0.2646384474987431,20.0,1.0,20.0,5.292768949974862,20.0,atlas,0.773272776799634,0.06685528804874388,Jabari Smith OVER REB 4.5 (GOBLIN) [id:11785289] | Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234] | Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396] | Jamal Cain UNDER PRA 13.5 (STANDARD) [id:11798075] | Sandro Mamukelashvili OVER PTS 4.5 (STANDARD) [id:11808946],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4146384474987431,"['jabari smith', 'sam merrill', 'rui hachimura', 'jamal cain', 'sandro mamukelashvili']",1,Jabari Smith OVER REB 4.5 (GOBLIN) [id:11785289],Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234],Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396],Jamal Cain UNDER PRA 13.5 (STANDARD) [id:11798075],Sandro Mamukelashvili OVER PTS 4.5 (STANDARD) [id:11808946],0,
5,Max Strus OVER REB 2.5 (GOBLIN) [id:11784751] | Isaiah Stewart OVER PR 5.5 (GOBLIN) [id:11807661] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156] | Jamal Cain UNDER PTS 8 (STANDARD) [id:11798718] | Marcus Smart OVER AST 3 (STANDARD) [id:11784808],0.2525218698858513,20.0,1.0,20.0,5.050437397717026,20.0,atlas,0.7693083606025282,0.049733297227851025,Max Strus OVER REB 2.5 (GOBLIN) [id:11784751] | Isaiah Stewart OVER PR 5.5 (GOBLIN) [id:11807661] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156] | Jamal Cain UNDER PTS 8 (STANDARD) [id:11798718] | Marcus Smart OVER AST 3 (STANDARD) [id:11784808],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.40252186988585126,"['max strus', 'isaiah stewart', 'donovan mitchell', 'jamal cain', 'marcus smart']",1,Max Strus OVER REB 2.5 (GOBLIN) [id:11784751],Isaiah Stewart OVER PR 5.5 (GOBLIN) [id:11807661],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156],Jamal Cain UNDER PTS 8 (STANDARD) [id:11798718],Marcus Smart OVER AST 3 (STANDARD) [id:11784808],0,
5,James Harden OVER FG3M 1.5 (GOBLIN) [id:11784711] | Jabari Smith OVER FG3M 1.5 (GOBLIN) [id:11784496] | Dennis Schröder OVER REB 0.5 (GOBLIN) [id:11794782] | Jamal Cain UNDER REB 4 (STANDARD) [id:11812271] | Sandro Mamukelashvili OVER PRA 10.5 (STANDARD) [id:11791135],0.25024988762969724,20.0,1.0,20.0,5.004997752593945,20.0,atlas,0.7638366487367192,0.05960511906842676,James Harden OVER FG3M 1.5 (GOBLIN) [id:11784711] | Jabari Smith OVER FG3M 1.5 (GOBLIN) [id:11784496] | Dennis Schröder OVER REB 0.5 (GOBLIN) [id:11794782] | Jamal Cain UNDER REB 4 (STANDARD) [id:11812271] | Sandro Mamukelashvili OVER PRA 10.5 (STANDARD) [id:11791135],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.40024988762969727,"['james harden', 'jabari smith', 'dennis schröder', 'jamal cain', 'sandro mamukelashvili']",1,James Harden OVER FG3M 1.5 (GOBLIN) [id:11784711],Jabari Smith OVER FG3M 1.5 (GOBLIN) [id:11784496],Dennis Schröder OVER REB 0.5 (GOBLIN) [id:11794782],Jamal Cain UNDER REB 4 (STANDARD) [id:11812271],Sandro Mamukelashvili OVER PRA 10.5 (STANDARD) [id:11791135],0,
5,Reed Sheppard OVER AST 2.5 (GOBLIN) [id:11786219] | Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11785179] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156] | Jamal Cain UNDER PR 12.5 (STANDARD) [id:11798074] | Sandro Mamukelashvili OVER PTS 4.5 (STANDARD) [id:11808946],0.25019732595609495,20.0,1.0,20.0,5.003946519121899,20.0,atlas,0.76692030158979,0.06382647562196599,Reed Sheppard OVER AST 2.5 (GOBLIN) [id:11786219] | Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11785179] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156] | Jamal Cain UNDER PR 12.5 (STANDARD) [id:11798074] | Sandro Mamukelashvili OVER PTS 4.5 (STANDARD) [id:11808946],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4001973259560949,"['reed sheppard', 'jakob poeltl', 'donovan mitchell', 'jamal cain', 'sandro mamukelashvili']",1,Reed Sheppard OVER AST 2.5 (GOBLIN) [id:11786219],Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11785179],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156],Jamal Cain UNDER PR 12.5 (STANDARD) [id:11798074],Sandro Mamukelashvili OVER PTS 4.5 (STANDARD) [id:11808946],0,
5,Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234] | Desmond Bane OVER REB 2.5 (GOBLIN) [id:11785069] | Dean Wade OVER PR 4.5 (GOBLIN) [id:11800202] | Cade Cunningham UNDER PR 36.5 (STANDARD) [id:11785051] | Jamal Cain UNDER PRA 13.5 (STANDARD) [id:11798075],0.24907228499169606,20.0,1.0,20.0,4.981445699833921,20.0,atlas,0.7650313411120165,0.11521794320385485,Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234] | Desmond Bane OVER REB 2.5 (GOBLIN) [id:11785069] | Dean Wade OVER PR 4.5 (GOBLIN) [id:11800202] | Cade Cunningham UNDER PR 36.5 (STANDARD) [id:11785051] | Jamal Cain UNDER PRA 13.5 (STANDARD) [id:11798075],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.549072284991696,"['sam merrill', 'desmond bane', 'dean wade', 'cade cunningham', 'jamal cain']",1,Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234],Desmond Bane OVER REB 2.5 (GOBLIN) [id:11785069],Dean Wade OVER PR 4.5 (GOBLIN) [id:11800202],Cade Cunningham UNDER PR 36.5 (STANDARD) [id:11785051],Jamal Cain UNDER PRA 13.5 (STANDARD) [id:11798075],0,
5,Brandon Ingram OVER FG3M 0.5 (GOBLIN) [id:11790677] | Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396] | Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:11790884] | Anthony Black UNDER PTS 13.5 (STANDARD) [id:11785021],0.2485634509004261,20.0,1.0,20.0,4.971269018008522,20.0,atlas,0.7630005952454809,0.06518555420210106,Brandon Ingram OVER FG3M 0.5 (GOBLIN) [id:11790677] | Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396] | Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:11790884] | Anthony Black UNDER PTS 13.5 (STANDARD) [id:11785021],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3985634509004261,"['brandon ingram', 'rui hachimura', 'sam merrill', 'sandro mamukelashvili', 'anthony black']",1,Brandon Ingram OVER FG3M 0.5 (GOBLIN) [id:11790677],Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396],Sam Merrill OVER FG3M 0.5 (GOBLIN) [id:11794234],Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:11790884],Anthony Black UNDER PTS 13.5 (STANDARD) [id:11785021],0,
5,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11785069] | Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704] | Jabari Smith OVER REB 4.5 (GOBLIN) [id:11785289] | Austin Reaves UNDER PR 27.5 (STANDARD) [id:11784799] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:11790884],0.24505453129593432,20.0,1.0,20.0,4.901090625918687,20.0,atlas,0.759347220119458,0.07199534139148654,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11785069] | Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704] | Jabari Smith OVER REB 4.5 (GOBLIN) [id:11785289] | Austin Reaves UNDER PR 27.5 (STANDARD) [id:11784799] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:11790884],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3950545312959343,"['desmond bane', 'jakob poeltl', 'jabari smith', 'austin reaves', 'sandro mamukelashvili']",1,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11785069],Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704],Jabari Smith OVER REB 4.5 (GOBLIN) [id:11785289],Austin Reaves UNDER PR 27.5 (STANDARD) [id:11784799],Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:11790884],0,
5,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396] | Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704] | Jabari Smith OVER FG3M 1.5 (GOBLIN) [id:11784496] | Anthony Black UNDER PRA 20 (STANDARD) [id:11788501] | Dean Wade OVER PTS 4 (STANDARD) [id:11800245],0.23739597599260195,20.0,1.0,20.0,4.747919519852039,20.0,atlas,0.7581546387658059,0.06659658450161235,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396] | Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704] | Jabari Smith OVER FG3M 1.5 (GOBLIN) [id:11784496] | Anthony Black UNDER PRA 20 (STANDARD) [id:11788501] | Dean Wade OVER PTS 4 (STANDARD) [id:11800245],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.38739597599260195,"['rui hachimura', 'jakob poeltl', 'jabari smith', 'anthony black', 'dean wade']",1,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:11785396],Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704],Jabari Smith OVER FG3M 1.5 (GOBLIN) [id:11784496],Anthony Black UNDER PRA 20 (STANDARD) [id:11788501],Dean Wade OVER PTS 4 (STANDARD) [id:11800245],0,
5,Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156] | RJ Barrett OVER PRA 25.5 (GOBLIN) [id:11785226] | Anthony Black UNDER PR 17 (STANDARD) [id:11785026] | Marcus Smart OVER AST 3 (STANDARD) [id:11784808],0.2346819427384347,20.0,1.0,20.0,4.693638854768694,20.0,atlas,0.7554479784548094,0.07537902570999692,Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156] | RJ Barrett OVER PRA 25.5 (GOBLIN) [id:11785226] | Anthony Black UNDER PR 17 (STANDARD) [id:11785026] | Marcus Smart OVER AST 3 (STANDARD) [id:11784808],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3846819427384347,"['jakob poeltl', 'donovan mitchell', 'rj barrett', 'anthony black', 'marcus smart']",1,Jakob Poeltl OVER PRA 9.5 (GOBLIN) [id:11784704],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11785156],RJ Barrett OVER PRA 25.5 (GOBLIN) [id:11785226],Anthony Black UNDER PR 17 (STANDARD) [id:11785026],Marcus Smart OVER AST 3 (STANDARD) [id:11784808],0,
