projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10116227|Victor Wembanyama|FANTASY SCORE|STANDARD|53.5|OVER,10116227,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,FANTASY SCORE,FANTASY SCORE,0,53.5,OVER,STANDARD,1,0,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 13:15:00.071000+00:00
10116227|Victor Wembanyama|FANTASY SCORE|STANDARD|53.5|UNDER,10116227,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,FANTASY SCORE,FANTASY SCORE,0,53.5,UNDER,STANDARD,0,1,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 13:15:00.071000+00:00
10108159|Victor Wembanyama|PRA|DEMON|49.5|OVER,10108159,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-02-25T19:30:00.000-05:00,2026-02-25 04:33:34.576000+00:00
10108156|Victor Wembanyama|PR|DEMON|44.5|OVER,10108156,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-02-25T19:30:00.000-05:00,2026-02-25 09:14:36.946000+00:00
10108158|Victor Wembanyama|PRA|DEMON|44.5|OVER,10108158,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-02-25T19:30:00.000-05:00,2026-02-25 04:03:14.414000+00:00
10109389|Victor Wembanyama|PRA|DEMON|42.5|OVER,10109389,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,42.5,OVER,DEMON,1,0,,,0,demon,2026-02-25T19:30:00.000-05:00,2026-02-25 05:12:45.838000+00:00
10116225|Scottie Barnes|FANTASY SCORE|STANDARD|40|OVER,10116225,130706,2026-02-25,1,SAS,scottie barnes,Scottie Barnes,TOR,FANTASY SCORE,FANTASY SCORE,0,40.0,OVER,STANDARD,1,0,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 13:21:39.206000+00:00
10116225|Scottie Barnes|FANTASY SCORE|STANDARD|40|UNDER,10116225,130706,2026-02-25,1,SAS,scottie barnes,Scottie Barnes,TOR,FANTASY SCORE,FANTASY SCORE,0,40.0,UNDER,STANDARD,0,1,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 13:21:39.206000+00:00
10108155|Victor Wembanyama|PR|DEMON|39.5|OVER,10108155,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-25T19:30:00.000-05:00,2026-02-25 04:12:01.622000+00:00
10109623|Brandon Ingram|PR|DEMON|39.5|OVER,10109623,130706,2026-02-25,1,SAS,brandon ingram,Brandon Ingram,TOR,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-25T19:30:00.000-05:00,2026-02-25 05:18:58.475000+00:00
10103844|Victor Wembanyama|PRA|STANDARD|38.5|OVER,10103844,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,38.5,OVER,STANDARD,1,0,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 15:10:16.431000+00:00
10103844|Victor Wembanyama|PRA|STANDARD|38.5|UNDER,10103844,130706,2026-02-25,0,TOR,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,38.5,UNDER,STANDARD,0,1,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 15:10:16.431000+00:00
10116216|Brandon Ingram|FANTASY SCORE|STANDARD|37|OVER,10116216,130706,2026-02-25,1,SAS,brandon ingram,Brandon Ingram,TOR,FANTASY SCORE,FANTASY SCORE,0,37.0,OVER,STANDARD,1,0,,,0,standard,2026-02-25T19:30:00.000-05:00,2026-02-25 13:19:33.568000+00:00
