n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Sam Merrill OVER PTS 5.5 (GOBLIN) [id:10646830] | Tristan Silva UNDER REB 5 (STANDARD) [id:10647825] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.3410337039136294,6.0,1.0,6.0,2.0462022234817763,6.0,atlas,0.7023328464225638,0.05201609347715789,Sam Merrill OVER PTS 5.5 (GOBLIN) [id:10646830] | Tristan Silva UNDER REB 5 (STANDARD) [id:10647825] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,2.0462022234817763,"['sam merrill', 'tristan silva', 'jordan goodwin']",1,Sam Merrill OVER PTS 5.5 (GOBLIN) [id:10646830],Tristan Silva UNDER REB 5 (STANDARD) [id:10647825],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
3,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.3334991845182803,6.0,1.0,6.0,2.0009951071096816,6.0,atlas,0.7038771208200248,0.051392937111563196,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.0,0.0,0.0,0.0,0.0,0,0.0,2.0009951071096816,"['jaylon tyson', 'tristan silva', 'davion mitchell']",1,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0,
3,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.3249112578154264,6.0,1.0,6.0,1.9494675468925584,6.0,atlas,0.6975961498983706,0.03298389229788231,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9494675468925584,"['jaden mcdaniels', 'tristan silva', 'davion mitchell']",1,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0,
3,Isaiah Hartenstein OVER PTS 4.5 (GOBLIN) [id:10645530] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.3173144034561964,6.0,1.0,6.0,1.9038864207371784,6.0,atlas,0.6917764248502069,0.04848586062866011,Isaiah Hartenstein OVER PTS 4.5 (GOBLIN) [id:10645530] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9038864207371784,"['isaiah hartenstein', 'tristan silva', 'coby white']",1,Isaiah Hartenstein OVER PTS 4.5 (GOBLIN) [id:10645530],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
3,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Collin Gillespie OVER FG3M 2.5 (DEMON) [id:10649124],0.30890795873514815,6.0,1.0,6.0,1.8534477524108888,6.0,atlas,0.6793276680288844,0.050607431177833985,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Collin Gillespie OVER FG3M 2.5 (DEMON) [id:10649124],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8534477524108888,"['davion mitchell', 'jordan goodwin', 'collin gillespie']",1,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Collin Gillespie OVER FG3M 2.5 (DEMON) [id:10649124],0,
3,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jordan Goodwin OVER REB 4.5 (DEMON) [id:10652489],0.30610561771729566,6.0,1.0,6.0,1.836633706303774,6.0,atlas,0.6888839208639091,0.04685050611008987,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Jordan Goodwin OVER REB 4.5 (DEMON) [id:10652489],0.0,0.0,0.0,0.0,0.0,0,0.0,1.836633706303774,"['jaylon tyson', 'tristan silva', 'jordan goodwin']",1,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Jordan Goodwin OVER REB 4.5 (DEMON) [id:10652489],0,
3,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Collin Gillespie OVER FG3M 2.5 (DEMON) [id:10649124],0.29938505139393456,6.0,1.0,6.0,1.7963103083636074,6.0,atlas,0.6736832380331376,0.02975394616872246,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625] | Collin Gillespie OVER FG3M 2.5 (DEMON) [id:10649124],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7963103083636074,"['davion mitchell', 'quentin grimes', 'collin gillespie']",1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],Collin Gillespie OVER FG3M 2.5 (DEMON) [id:10649124],0,
3,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.2908400449005838,6.0,1.0,6.0,1.7450402694035028,6.0,atlas,0.6682507740640705,0.050858992165858576,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7450402694035028,"['jaden mcdaniels', 'jordan goodwin', 'coby white']",1,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
3,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Ayo Dosunmu UNDER PTS 16.5 (STANDARD) [id:10649095] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.2894852095239904,6.0,1.0,6.0,1.7369112571439427,6.0,atlas,0.663972330911879,0.030674630932567965,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Ayo Dosunmu UNDER PTS 16.5 (STANDARD) [id:10649095] | Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7369112571439427,"['coby white', 'ayo dosunmu', 'jordan goodwin']",1,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853],Ayo Dosunmu UNDER PTS 16.5 (STANDARD) [id:10649095],Jordan Goodwin OVER REB 3.5 (DEMON) [id:10652152],0,
3,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.2653467237201735,6.0,1.0,6.0,1.592080342321041,6.0,atlas,0.6463518267526837,0.03193307162688221,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334] | Coby White OVER AST 3.5 (DEMON) [id:10643843],0.0,0.0,0.0,0.0,0.0,0,0.0,1.592080342321041,"['ryan kalkbrenner', 'jalen green', 'coby white']",1,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137],Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],Coby White OVER AST 3.5 (DEMON) [id:10643843],0,
