projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9817102,Onyeka Okongwu,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-09T20:10:00.000-05:00,2026-02-10T00:36:17.241000+00:00,0,0,demon,ATL,2026-02-09,,0,0.6,0.11667666466706658,0.10987802439512098,0.0,0.0,True,0.0,33.25,3.2844329799829985,0.07241912826034072,0.049744535350400444,20,OK,0.11667666466706658,0.0,0,,0.03
9815612,Cam Thomas,PTS,12.5,OVER,STANDARD,1,0,12.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:14.192000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.5119976004799041,0.5047990401919616,0.0,0.0,False,0.0,23.4,6.41404708432983,0.5657712128641762,0.32016216821605964,20,OK,0.5119976004799041,0.8587914174535253,1,rotowire,0.03
9815612,Cam Thomas,PTS,12.5,UNDER,STANDARD,0,1,12.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:14.192000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.488002399520096,0.4952009598080384,0.014536644457904303,0.007198560287942413,False,0.0,23.4,6.41404708432983,0.5657712128641762,0.32016216821605964,20,OK,0.4392021595680864,0.0,0,rotowire,0.03
9798891,Myles Turner,PTS,11.5,OVER,STANDARD,1,0,11.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:14.105000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.6049790041991602,0.5915816836632674,0.0,0.0,False,0.0,28.4,4.715930449020639,0.4605333843884445,0.19089601564173367,20,OK,0.6049790041991602,0.9674092872748596,1,rotowire,0.03
9798891,Myles Turner,PTS,11.5,UNDER,STANDARD,0,1,11.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:14.105000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.3950209958008398,0.40841831633673265,0.03280293757649939,0.01339732053589282,False,0.0,28.4,4.715930449020639,0.4605333843884445,0.19089601564173367,20,OK,0.35551889622075583,0.0,0,rotowire,0.03
9817367,Jericho Sims,PTS,2.5,OVER,STANDARD,1,0,2.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:14.018000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.5745850829834033,0.5621875624875025,0.0,0.0,False,0.0,17.35,10.67368258849775,0.24264224091099149,0.23995586550023026,20,OK,0.5745850829834033,0.0,0,,0.03
9817367,Jericho Sims,PTS,2.5,UNDER,STANDARD,0,1,2.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:14.018000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.42541491701659667,0.4378124375124975,0.02831696734414249,0.012397520495900816,False,0.0,17.35,10.67368258849775,0.24264224091099149,0.23995586550023026,20,OK,0.382873425314937,0.0,0,,0.03
9798839,Kevin Porter,PTS,17.5,OVER,STANDARD,1,0,17.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:13.934000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.42541491701659667,0.41601679664067187,0.0,0.0,True,0.0,34.9,4.794788837894741,0.45960395421782474,0.2055547665655586,20,OK,0.42541491701659667,0.0,0,,0.03
9798839,Kevin Porter,PTS,17.5,UNDER,STANDARD,0,1,17.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:13.934000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.5745850829834033,0.5839832033593282,0.0160931347372027,0.009398120375924912,True,0.0,34.9,4.794788837894741,0.45960395421782474,0.2055547665655586,20,OK,0.517126574685063,0.0,0,,0.03
9798865,Kyle Kuzma,PTS,12.5,OVER,STANDARD,1,0,12.5,2026-02-09T19:40:00.000-05:00,2026-02-10T00:36:13.851000+00:00,0,0,standard,MIL,2026-02-09,,0,0.6,0.48320335932813435,0.4766046790641872,0.0,0.0,False,0.0,27.7,5.4690035655501275,0.4468430670493465,0.21766944729651183,20,OK,0.48320335932813435,0.894223657596206,1,rotowire,0.03
