n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Rui Hachimura OVER PTS 10.5 (GOBLIN) [id:11907738] | Tobias Harris OVER PTS 17.5 (STANDARD) [id:11903473] | Ajay Mitchell UNDER REB 3.5 (STANDARD) [id:11907192] | Max Strus OVER REB 4.5 (DEMON) [id:11903715],0.19315418172373985,10.0,0.41005057102501064,4.100505710250106,0.7920298251168819,10.0,pp_kernel,0.6512760219447902,0.04639292190463166,Rui Hachimura OVER PTS 10.5 (GOBLIN) [id:11907738] | Tobias Harris OVER PTS 17.5 (STANDARD) [id:11903473] | Ajay Mitchell UNDER REB 3.5 (STANDARD) [id:11907192] | Max Strus OVER REB 4.5 (DEMON) [id:11903715],0.0,0.011111111111111112,0.0013917876571389498,0.0,0.0,0.012502898768250061,0.0,4,1.0,1.3795269263486318,"['rui hachimura', 'tobias harris', 'ajay mitchell', 'max strus']",0.7920298251168819,1,Rui Hachimura OVER PTS 10.5 (GOBLIN) [id:11907738],Tobias Harris OVER PTS 17.5 (STANDARD) [id:11903473],Ajay Mitchell UNDER REB 3.5 (STANDARD) [id:11907192],Max Strus OVER REB 4.5 (DEMON) [id:11903715],2,Rui Hachimura | Max Strus
