n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Kelly Oubre OVER PRA 15.5 (GOBLIN) [id:11880952] | Rudy Gobert UNDER PA 9.5 (STANDARD) [id:11881569] | VJ Edgecombe OVER PA 18.5 (STANDARD) [id:11889503] | Terrence Shannon OVER REB 4.5 (DEMON) [id:11924408],0.24848107771864747,10.0,0.06732619431720789,0.6732619431720789,0.16729285322634896,10.0,pp_kernel,0.70426193279493,0.055934157499086506,Kelly Oubre OVER PRA 15.5 (GOBLIN) [id:11880952] | Rudy Gobert UNDER PA 9.5 (STANDARD) [id:11881569] | VJ Edgecombe OVER PA 18.5 (STANDARD) [id:11889503] | Terrence Shannon OVER REB 4.5 (DEMON) [id:11924408],0.011111111111111112,0.005555555555555556,0.0016780247249725954,0.0,0.0,0.018344691391639262,0.0,4,1.0,0.7489481618347097,"['kelly oubre', 'rudy gobert', 'vj edgecombe', 'terrence shannon']",0.16729285322634896,1,Kelly Oubre OVER PRA 15.5 (GOBLIN) [id:11880952],Rudy Gobert UNDER PA 9.5 (STANDARD) [id:11881569],VJ Edgecombe OVER PA 18.5 (STANDARD) [id:11889503],Terrence Shannon OVER REB 4.5 (DEMON) [id:11924408],2,Rudy Gobert | Terrence Shannon
