n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | Tyler Herro OVER PA 19.5 (GOBLIN) [id:10652729] | Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578] | Grayson Allen OVER AST 3.5 (STANDARD) [id:10649257] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.0397707768320805,20.0,1.0,20.0,0.79541553664161,20.0,atlas,0.5261491526333347,0.05166168207239312,Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | Tyler Herro OVER PA 19.5 (GOBLIN) [id:10652729] | Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578] | Grayson Allen OVER AST 3.5 (STANDARD) [id:10649257] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.0,0.0,0.0,0.0,0.0,0,0.0,0.79541553664161,"['davion mitchell', 'tyler herro', 'ryan kalkbrenner', 'grayson allen', ""kel'el ware""]",1,Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874],Tyler Herro OVER PA 19.5 (GOBLIN) [id:10652729],Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578],Grayson Allen OVER AST 3.5 (STANDARD) [id:10649257],Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0,
5,Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581] | LaMelo Ball OVER AST 5.5 (GOBLIN) [id:10643989] | Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632] | De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865] | Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],0.03971059853599445,20.0,1.0,20.0,0.794211970719889,20.0,atlas,0.5247326657905244,0.03521772896208536,Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581] | LaMelo Ball OVER AST 5.5 (GOBLIN) [id:10643989] | Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632] | De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865] | Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],0.0,0.0,0.0,0.0,0.0,0,0.0,0.794211970719889,"['ryan kalkbrenner', 'lamelo ball', 'miles bridges', ""de'aaron fox"", 'nikola jokić']",1,Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581],LaMelo Ball OVER AST 5.5 (GOBLIN) [id:10643989],Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632],De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],0,
5,Davion Mitchell OVER PR 8.5 (GOBLIN) [id:10652256] | Grayson Allen OVER PRA 18.5 (GOBLIN) [id:10649764] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | LaMelo Ball OVER AST 7 (STANDARD) [id:10643988] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.039436440108107935,20.0,1.0,20.0,0.7887288021621587,20.0,atlas,0.5255931241815772,0.05796085270440369,Davion Mitchell OVER PR 8.5 (GOBLIN) [id:10652256] | Grayson Allen OVER PRA 18.5 (GOBLIN) [id:10649764] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | LaMelo Ball OVER AST 7 (STANDARD) [id:10643988] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7887288021621587,"['davion mitchell', 'grayson allen', 'collin gillespie', 'lamelo ball', 'moussa diabaté']",1,Davion Mitchell OVER PR 8.5 (GOBLIN) [id:10652256],Grayson Allen OVER PRA 18.5 (GOBLIN) [id:10649764],Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983],LaMelo Ball OVER AST 7 (STANDARD) [id:10643988],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],0,
5,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Grayson Allen OVER PR 14.5 (GOBLIN) [id:10652207] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],0.038989046823073414,20.0,1.0,20.0,0.7797809364614683,20.0,atlas,0.5231317322901508,0.05047268151345469,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Grayson Allen OVER PR 14.5 (GOBLIN) [id:10652207] | Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7797809364614683,"['lamelo ball', 'grayson allen', 'davion mitchell', 'jared mccain', 'ryan kalkbrenner']",1,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873],Grayson Allen OVER PR 14.5 (GOBLIN) [id:10652207],Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],0,
5,James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Miles Bridges OVER PTS 14.5 (GOBLIN) [id:10644027] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Jaime Jaquez OVER REB 4.5 (STANDARD) [id:10643945] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.03898083346399497,20.0,1.0,20.0,0.7796166692798994,20.0,atlas,0.524080685429009,0.04945139003031168,James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Miles Bridges OVER PTS 14.5 (GOBLIN) [id:10644027] | Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | Jaime Jaquez OVER REB 4.5 (STANDARD) [id:10643945] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7796166692798994,"['james harden', 'miles bridges', 'ryan kalkbrenner', 'jaime jaquez', ""kel'el ware""]",1,James Harden OVER PTS 14.5 (GOBLIN) [id:10645152],Miles Bridges OVER PTS 14.5 (GOBLIN) [id:10644027],Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753],Jaime Jaquez OVER REB 4.5 (STANDARD) [id:10643945],Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],0,
5,Norman Powell OVER PA 19.5 (GOBLIN) [id:10644556] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096],0.03834934707624801,20.0,1.0,20.0,0.7669869415249602,20.0,atlas,0.5216214715297357,0.04808968854630415,Norman Powell OVER PA 19.5 (GOBLIN) [id:10644556] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669869415249602,"['norman powell', 'bam adebayo', 'davion mitchell', 'jett howard', 'brandon miller']",1,Norman Powell OVER PA 19.5 (GOBLIN) [id:10644556],Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590],Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096],0,
5,Norman Powell OVER PA 19.5 (GOBLIN) [id:10644556] | Naz Reid OVER PTS 11.5 (GOBLIN) [id:10652123] | Devin Booker OVER PRA 34.5 (GOBLIN) [id:10650228] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861] | Karl-Anthony Towns UNDER PR 32.5 (STANDARD) [id:10650137],0.038095844375022996,20.0,1.0,20.0,0.7619168875004599,20.0,atlas,0.5208097306584392,0.04286407942958907,Norman Powell OVER PA 19.5 (GOBLIN) [id:10644556] | Naz Reid OVER PTS 11.5 (GOBLIN) [id:10652123] | Devin Booker OVER PRA 34.5 (GOBLIN) [id:10650228] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861] | Karl-Anthony Towns UNDER PR 32.5 (STANDARD) [id:10650137],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7619168875004599,"['norman powell', 'naz reid', 'devin booker', 'jett howard', 'karl-anthony towns']",1,Norman Powell OVER PA 19.5 (GOBLIN) [id:10644556],Naz Reid OVER PTS 11.5 (GOBLIN) [id:10652123],Devin Booker OVER PRA 34.5 (GOBLIN) [id:10650228],Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],Karl-Anthony Towns UNDER PR 32.5 (STANDARD) [id:10650137],0,
5,Norman Powell OVER PA 21.5 (GOBLIN) [id:10654223] | Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],0.03803743366146679,20.0,1.0,20.0,0.7607486732293357,20.0,atlas,0.520397282675035,0.04441551485657057,Norman Powell OVER PA 21.5 (GOBLIN) [id:10654223] | Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7607486732293357,"['norman powell', 'grant williams', 'kon knueppel', 'rudy gobert', 'shai gilgeous-alexander']",1,Norman Powell OVER PA 21.5 (GOBLIN) [id:10654223],Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967],Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561],Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],0,
5,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | Jaime Jaquez OVER PRA 21.5 (GOBLIN) [id:10645606] | Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531],0.03769851856088252,20.0,1.0,20.0,0.7539703712176504,20.0,atlas,0.5197503564988418,0.057703076401245015,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | Jaime Jaquez OVER PRA 21.5 (GOBLIN) [id:10645606] | Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7539703712176504,"['miles bridges', 'collin gillespie', 'jaime jaquez', 'grayson allen', 'shai gilgeous-alexander']",1,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983],Jaime Jaquez OVER PRA 21.5 (GOBLIN) [id:10645606],Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270],Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531],0,
5,Jalen Green OVER PRA 24.5 (GOBLIN) [id:10652488] | Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0.03740000093237199,20.0,1.0,20.0,0.7480000186474398,20.0,atlas,0.518886310538533,0.042049876132763925,Jalen Green OVER PRA 24.5 (GOBLIN) [id:10652488] | Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7480000186474398,"['jalen green', 'collin gillespie', 'bam adebayo', 'jared mccain', 'nikola jokić']",1,Jalen Green OVER PRA 24.5 (GOBLIN) [id:10652488],Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143],Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0,
5,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Ajay Mitchell OVER PTS 13.5 (STANDARD) [id:10644949] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.03722009172225317,20.0,1.0,20.0,0.7444018344450634,20.0,atlas,0.5187612669532352,0.06110579017266103,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Ajay Mitchell OVER PTS 13.5 (STANDARD) [id:10644949] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7444018344450634,"['collin gillespie', 'jalen green', 'brandon miller', 'ajay mitchell', ""de'aaron fox""]",1,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150],Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Ajay Mitchell OVER PTS 13.5 (STANDARD) [id:10644949],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0,
5,Jalen Green OVER PTS 17.5 (GOBLIN) [id:10652175] | Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468] | Naz Reid OVER PTS 11.5 (GOBLIN) [id:10652123] | Kel'el Ware UNDER PRA 23.5 (STANDARD) [id:10653546] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0.03695108440483978,20.0,1.0,20.0,0.7390216880967957,20.0,atlas,0.5183150400909851,0.032067461239818594,Jalen Green OVER PTS 17.5 (GOBLIN) [id:10652175] | Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468] | Naz Reid OVER PTS 11.5 (GOBLIN) [id:10652123] | Kel'el Ware UNDER PRA 23.5 (STANDARD) [id:10653546] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7390216880967957,"['jalen green', 'oso ighodaro', 'naz reid', ""kel'el ware"", 'cameron payne']",1,Jalen Green OVER PTS 17.5 (GOBLIN) [id:10652175],Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468],Naz Reid OVER PTS 11.5 (GOBLIN) [id:10652123],Kel'el Ware UNDER PRA 23.5 (STANDARD) [id:10653546],Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0,
5,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jaime Jaquez OVER PA 14.5 (GOBLIN) [id:10644501] | Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],0.03645346932647671,20.0,1.0,20.0,0.7290693865295341,20.0,atlas,0.5161421441306346,0.06480970814912232,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Jaime Jaquez OVER PA 14.5 (GOBLIN) [id:10644501] | Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7290693865295341,"['collin gillespie', 'jaime jaquez', 'ryan kalkbrenner', 'karl-anthony towns', 'grant williams']",1,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150],Jaime Jaquez OVER PA 14.5 (GOBLIN) [id:10644501],Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510],Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],0,
5,Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468] | Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503] | Kon Knueppel OVER PRA 25.5 (GOBLIN) [id:10645615] | Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401] | Naz Reid OVER PRA 24.5 (STANDARD) [id:10649430],0.03456005551295682,20.0,1.0,20.0,0.6912011102591364,20.0,atlas,0.5104596145121778,0.05956117674406125,Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468] | Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503] | Kon Knueppel OVER PRA 25.5 (GOBLIN) [id:10645615] | Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401] | Naz Reid OVER PRA 24.5 (STANDARD) [id:10649430],0.0,0.0,0.0,0.0,0.0,0,0.0,0.6912011102591364,"['oso ighodaro', 'jaime jaquez', 'kon knueppel', 'nikola jokić', 'naz reid']",1,Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468],Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503],Kon Knueppel OVER PRA 25.5 (GOBLIN) [id:10645615],Nikola Jokić UNDER AST 10.5 (STANDARD) [id:10644401],Naz Reid OVER PRA 24.5 (STANDARD) [id:10649430],0,
