n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.11004294803039913,10.0,1.0,10.0,1.1004294803039913,10.0,atlas,0.5796947084102306,0.032024967294447954,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1004294803039913,"['norman powell', 'bam adebayo', 'moussa diabaté', 'tristan silva']",1,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0,
4,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559] | Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],0.080311004729994,10.0,1.0,10.0,0.80311004729994,10.0,atlas,0.5330435410101829,0.039943597908657535,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559] | Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],0.0,0.0,0.0,0.0,0.0,0,0.0,0.80311004729994,"['norman powell', 'rudy gobert', 'shai gilgeous-alexander', 'trendon watford']",1,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559],Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337],Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531],Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],0,
4,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Brandon Miller OVER PTS 18.5 (GOBLIN) [id:10645676] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365] | Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0.0795525615152705,10.0,1.0,10.0,0.795525615152705,10.0,atlas,0.5327816096953846,0.05252368826184831,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150] | Brandon Miller OVER PTS 18.5 (GOBLIN) [id:10645676] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365] | Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0.0,0.0,0.0,0.0,0.0,0,0.0,0.795525615152705,"['collin gillespie', 'brandon miller', 'ryan kalkbrenner', 'trendon watford']",1,Collin Gillespie OVER PRA 17.5 (GOBLIN) [id:10649150],Brandon Miller OVER PTS 18.5 (GOBLIN) [id:10645676],Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0,
4,Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225] | Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134] | De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004],0.07857430600025471,10.0,1.0,10.0,0.7857430600025471,10.0,atlas,0.5299262699123238,0.04032464197425924,Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225] | Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134] | De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7857430600025471,"['collin gillespie', 'ryan kalkbrenner', 'karl-anthony towns', ""de'aaron fox""]",1,Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225],Ryan Kalkbrenner OVER PR 9.5 (GOBLIN) [id:10650510],Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004],0,
4,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Cason Wallace UNDER AST 2.5 (STANDARD) [id:10644966] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.0783404690297158,10.0,1.0,10.0,0.783404690297158,10.0,atlas,0.531203932130353,0.031205953635350548,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Cason Wallace UNDER AST 2.5 (STANDARD) [id:10644966] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.0,0.0,0.0,0.0,0.0,0,0.0,0.783404690297158,"['bam adebayo', 'tyler herro', 'cason wallace', 'moussa diabaté']",1,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804],Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586],Cason Wallace UNDER AST 2.5 (STANDARD) [id:10644966],Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0,
4,Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152] | Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],0.07606267598611255,10.0,1.0,10.0,0.7606267598611255,10.0,atlas,0.5254301226151217,0.03142756864533762,Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152] | Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7606267598611255,"['brandon miller', 'coby white', 'karl-anthony towns', 'shai gilgeous-alexander']",1,Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],0,
4,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | Jalen Green OVER RA 5.5 (GOBLIN) [id:10649354] | Jared McCain UNDER PR 8.5 (STANDARD) [id:10649850] | Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029],0.07591303717519018,10.0,1.0,10.0,0.7591303717519018,10.0,atlas,0.5251901785375213,0.039998390044555854,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | Jalen Green OVER RA 5.5 (GOBLIN) [id:10649354] | Jared McCain UNDER PR 8.5 (STANDARD) [id:10649850] | Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7591303717519018,"['ryan kalkbrenner', 'jalen green', 'jared mccain', 'shai gilgeous-alexander']",1,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594],Jalen Green OVER RA 5.5 (GOBLIN) [id:10649354],Jared McCain UNDER PR 8.5 (STANDARD) [id:10649850],Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029],0,
4,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034] | Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],0.0750636881247736,10.0,1.0,10.0,0.750636881247736,10.0,atlas,0.5237233320939658,0.024170358616059123,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034] | Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],0.0,0.0,0.0,0.0,0.0,0,0.0,0.750636881247736,"['naz reid', 'grayson allen', 'shai gilgeous-alexander', 'karl-anthony towns']",1,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124],Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230],Shai Gilgeous-Alexander UNDER RA 11.5 (STANDARD) [id:10645034],Karl-Anthony Towns UNDER RA 14.5 (STANDARD) [id:10650152],0,
4,Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861] | Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0.0745598584319047,10.0,1.0,10.0,0.745598584319047,10.0,atlas,0.5232491228741574,0.032527530400371686,Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861] | Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0.0,0.0,0.0,0.0,0.0,0,0.0,0.745598584319047,"['rudy gobert', 'grayson allen', 'jett howard', 'nikola jokić']",1,Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337],Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230],Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],Nikola Jokić UNDER PA 38.5 (STANDARD) [id:10644403],0,
4,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],0.07454077910546791,10.0,1.0,10.0,0.7454077910546791,10.0,atlas,0.5230293660064943,0.04487707710095731,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7454077910546791,"['coby white', 'jaime jaquez', ""royce o'neale"", 'kon knueppel']",1,Coby White OVER AST 2.5 (GOBLIN) [id:10643844],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],0,
4,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Naz Reid OVER PRA 24.5 (STANDARD) [id:10649430] | Trendon Watford UNDER PA 12.5 (STANDARD) [id:10644891],0.07412923323469513,10.0,1.0,10.0,0.7412923323469512,10.0,atlas,0.5223328389180388,0.04438892488539233,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Naz Reid OVER PRA 24.5 (STANDARD) [id:10649430] | Trendon Watford UNDER PA 12.5 (STANDARD) [id:10644891],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7412923323469512,"['bam adebayo', 'miles bridges', 'naz reid', 'trendon watford']",1,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454],Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Naz Reid OVER PRA 24.5 (STANDARD) [id:10649430],Trendon Watford UNDER PA 12.5 (STANDARD) [id:10644891],0,
4,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],0.07407997899048128,10.0,1.0,10.0,0.7407997899048129,10.0,atlas,0.5221923910180638,0.051950983443037405,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874] | LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7407997899048129,"['miles bridges', 'davion mitchell', 'lamelo ball', 'karl-anthony towns']",1,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714],Davion Mitchell OVER AST 4.5 (GOBLIN) [id:10643874],LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003],Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],0,
4,Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Ajay Mitchell OVER PTS 13.5 (STANDARD) [id:10644949] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.07383189502042724,10.0,1.0,10.0,0.7383189502042724,10.0,atlas,0.5224217299543636,0.056034006582192715,Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Ajay Mitchell OVER PTS 13.5 (STANDARD) [id:10644949] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7383189502042724,"['jalen green', 'brandon miller', 'ajay mitchell', ""de'aaron fox""]",1,Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Ajay Mitchell OVER PTS 13.5 (STANDARD) [id:10644949],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0,
4,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Brandon Miller OVER PR 26.5 (STANDARD) [id:10643828],0.07305293830917234,10.0,1.0,10.0,0.7305293830917234,10.0,atlas,0.5207591519002805,0.05287030142592028,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Brandon Miller OVER PR 26.5 (STANDARD) [id:10643828],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7305293830917234,"['lamelo ball', 'collin gillespie', 'jared mccain', 'brandon miller']",1,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000],Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Brandon Miller OVER PR 26.5 (STANDARD) [id:10643828],0,
