n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Norman Powell OVER PTS 19.5 (GOBLIN) [id:10644383] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Kel'el Ware UNDER PR 22.5 (STANDARD) [id:10650504] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Collin Gillespie OVER PRA 23.5 (DEMON) [id:10649148],0.06704639023834351,20.0,1.0,20.0,1.3409278047668702,20.0,atlas,0.5880898285766708,0.03630731135339245,Norman Powell OVER PTS 19.5 (GOBLIN) [id:10644383] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Kel'el Ware UNDER PR 22.5 (STANDARD) [id:10650504] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979] | Collin Gillespie OVER PRA 23.5 (DEMON) [id:10649148],0.0,0.0,0.0,0.0,0.0,0,0.0,1.3409278047668702,"['norman powell', 'jaime jaquez', ""kel'el ware"", 'tristan silva', 'collin gillespie']",1,Norman Powell OVER PTS 19.5 (GOBLIN) [id:10644383],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Kel'el Ware UNDER PR 22.5 (STANDARD) [id:10650504],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],Collin Gillespie OVER PRA 23.5 (DEMON) [id:10649148],0,
5,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478] | Trendon Watford UNDER REB 3.5 (STANDARD) [id:10644896] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | LaMelo Ball OVER RA 13.5 (DEMON) [id:10645626],0.052505183882396854,20.0,1.0,20.0,1.050103677647937,20.0,atlas,0.5564372758519942,0.0485521177917367,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478] | Trendon Watford UNDER REB 3.5 (STANDARD) [id:10644896] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | LaMelo Ball OVER RA 13.5 (DEMON) [id:10645626],0.0,0.0,0.0,0.0,0.0,0,0.0,1.050103677647937,"['ryan kalkbrenner', 'collin gillespie', 'trendon watford', 'moussa diabaté', 'lamelo ball']",1,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594],Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478],Trendon Watford UNDER REB 3.5 (STANDARD) [id:10644896],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],LaMelo Ball OVER RA 13.5 (DEMON) [id:10645626],0,
5,Tyler Herro OVER PR 19.5 (GOBLIN) [id:10652730] | LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623] | De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Norman Powell OVER PA 29.5 (DEMON) [id:10644557],0.05250229764045969,20.0,1.0,20.0,1.0500459528091937,20.0,atlas,0.5565892924232868,0.04947687413244167,Tyler Herro OVER PR 19.5 (GOBLIN) [id:10652730] | LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623] | De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Norman Powell OVER PA 29.5 (DEMON) [id:10644557],0.0,0.0,0.0,0.0,0.0,0,0.0,1.0500459528091937,"['tyler herro', 'lamelo ball', ""de'aaron fox"", 'moussa diabaté', 'norman powell']",1,Tyler Herro OVER PR 19.5 (GOBLIN) [id:10652730],LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623],De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Norman Powell OVER PA 29.5 (DEMON) [id:10644557],0,
5,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500] | Tyler Herro OVER PR 29.5 (DEMON) [id:10644591],0.051635480896210006,20.0,1.0,20.0,1.0327096179242001,20.0,atlas,0.5537755599838833,0.048634756110312365,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500] | Tyler Herro OVER PR 29.5 (DEMON) [id:10644591],0.0,0.0,0.0,0.0,0.0,0,0.0,1.0327096179242001,"['norman powell', 'collin gillespie', 'trendon watford', ""kel'el ware"", 'tyler herro']",1,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224],Collin Gillespie OVER PRA 16.5 (GOBLIN) [id:10650225],Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],Tyler Herro OVER PR 29.5 (DEMON) [id:10644591],0,
5,Brandon Miller OVER PTS 18.5 (GOBLIN) [id:10645676] | Grant Williams OVER PRA 9.5 (GOBLIN) [id:10644496] | Trendon Watford UNDER PRA 16.5 (STANDARD) [id:10644893] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551] | Ryan Kalkbrenner OVER PTS 9.5 (DEMON) [id:10644132],0.050974835310869854,20.0,1.0,20.0,1.0194967062173972,20.0,atlas,0.553013423745751,0.036562239422303966,Brandon Miller OVER PTS 18.5 (GOBLIN) [id:10645676] | Grant Williams OVER PRA 9.5 (GOBLIN) [id:10644496] | Trendon Watford UNDER PRA 16.5 (STANDARD) [id:10644893] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551] | Ryan Kalkbrenner OVER PTS 9.5 (DEMON) [id:10644132],0.0,0.0,0.0,0.0,0.0,0,0.0,1.0194967062173972,"['brandon miller', 'grant williams', 'trendon watford', ""kel'el ware"", 'ryan kalkbrenner']",1,Brandon Miller OVER PTS 18.5 (GOBLIN) [id:10645676],Grant Williams OVER PRA 9.5 (GOBLIN) [id:10644496],Trendon Watford UNDER PRA 16.5 (STANDARD) [id:10644893],Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],Ryan Kalkbrenner OVER PTS 9.5 (DEMON) [id:10644132],0,
5,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029] | Davion Mitchell OVER PR 11.5 (DEMON) [id:10650526],0.04911494454288703,20.0,1.0,20.0,0.9822988908577406,20.0,atlas,0.5483052648171507,0.04237217968453537,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029] | Davion Mitchell OVER PR 11.5 (DEMON) [id:10650526],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9822988908577406,"['rudy gobert', 'brandon miller', 'jett howard', 'shai gilgeous-alexander', 'davion mitchell']",1,Rudy Gobert OVER REB 10.5 (GOBLIN) [id:10649560],Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461],Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],Shai Gilgeous-Alexander UNDER PR 36 (STANDARD) [id:10645029],Davion Mitchell OVER PR 11.5 (DEMON) [id:10650526],0,
5,Devin Booker OVER PRA 33.5 (GOBLIN) [id:10649197] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Jared McCain UNDER PR 8.5 (STANDARD) [id:10649850] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862] | Grant Williams OVER RA 7.5 (DEMON) [id:10645602],0.04654123520820135,20.0,1.0,20.0,0.9308247041640271,20.0,atlas,0.5422154261889862,0.04937172352670176,Devin Booker OVER PRA 33.5 (GOBLIN) [id:10649197] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Jared McCain UNDER PR 8.5 (STANDARD) [id:10649850] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862] | Grant Williams OVER RA 7.5 (DEMON) [id:10645602],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9308247041640271,"['devin booker', 'brandon miller', 'jared mccain', ""de'aaron fox"", 'grant williams']",1,Devin Booker OVER PRA 33.5 (GOBLIN) [id:10649197],Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461],Jared McCain UNDER PR 8.5 (STANDARD) [id:10649850],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],Grant Williams OVER RA 7.5 (DEMON) [id:10645602],0,
5,Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517] | De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004] | Karl-Anthony Towns UNDER PRA 35.5 (STANDARD) [id:10650141] | Coby White OVER PRA 29.5 (DEMON) [id:10644478],0.04478081468575063,20.0,1.0,20.0,0.8956162937150126,20.0,atlas,0.5374666538298415,0.048550728664105536,Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517] | De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004] | Karl-Anthony Towns UNDER PRA 35.5 (STANDARD) [id:10650141] | Coby White OVER PRA 29.5 (DEMON) [id:10644478],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8956162937150126,"['tyler herro', 'kon knueppel', ""de'aaron fox"", 'karl-anthony towns', 'coby white']",1,Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586],Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517],De'Aaron Fox UNDER REB 3.5 (STANDARD) [id:10653004],Karl-Anthony Towns UNDER PRA 35.5 (STANDARD) [id:10650141],Coby White OVER PRA 29.5 (DEMON) [id:10644478],0,
5,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Grant Williams OVER PRA 8.5 (GOBLIN) [id:10645596] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861] | Jaime Jaquez OVER PA 24.5 (DEMON) [id:10644502],0.0442070666705109,20.0,1.0,20.0,0.8841413334102179,20.0,atlas,0.5367566616065722,0.05917854374952982,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Grant Williams OVER PRA 8.5 (GOBLIN) [id:10645596] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861] | Jaime Jaquez OVER PA 24.5 (DEMON) [id:10644502],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8841413334102179,"['naz reid', 'grant williams', 'grayson allen', 'jett howard', 'jaime jaquez']",1,Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124],Grant Williams OVER PRA 8.5 (GOBLIN) [id:10645596],Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271],Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],Jaime Jaquez OVER PA 24.5 (DEMON) [id:10644502],0,
5,Miles Bridges OVER PRA 21.5 (GOBLIN) [id:10645633] | Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Grant Williams OVER RA 6.5 (DEMON) [id:10645601],0.04116163607878415,20.0,1.0,20.0,0.823232721575683,20.0,atlas,0.5284183867009127,0.06742686411831507,Miles Bridges OVER PRA 21.5 (GOBLIN) [id:10645633] | Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Grant Williams OVER RA 6.5 (DEMON) [id:10645601],0.0,0.0,0.0,0.0,0.0,0,0.0,0.823232721575683,"['miles bridges', 'ryan kalkbrenner', 'tyler herro', 'rudy gobert', 'grant williams']",1,Miles Bridges OVER PRA 21.5 (GOBLIN) [id:10645633],Ryan Kalkbrenner OVER PRA 9.5 (GOBLIN) [id:10644581],Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159],Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561],Grant Williams OVER RA 6.5 (DEMON) [id:10645601],0,
5,Kon Knueppel OVER PTS 17.5 (GOBLIN) [id:10644510] | Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Dennis Schröder UNDER PR 10.5 (STANDARD) [id:10645781] | Tyler Herro OVER PRA 31 (STANDARD) [id:10644163] | Grayson Allen OVER PA 18.5 (DEMON) [id:10653370],0.041055511645376346,20.0,1.0,20.0,0.8211102329075269,20.0,atlas,0.528112055605606,0.05870198674116546,Kon Knueppel OVER PTS 17.5 (GOBLIN) [id:10644510] | Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Dennis Schröder UNDER PR 10.5 (STANDARD) [id:10645781] | Tyler Herro OVER PRA 31 (STANDARD) [id:10644163] | Grayson Allen OVER PA 18.5 (DEMON) [id:10653370],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8211102329075269,"['kon knueppel', 'devin booker', 'dennis schröder', 'tyler herro', 'grayson allen']",1,Kon Knueppel OVER PTS 17.5 (GOBLIN) [id:10644510],Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479],Dennis Schröder UNDER PR 10.5 (STANDARD) [id:10645781],Tyler Herro OVER PRA 31 (STANDARD) [id:10644163],Grayson Allen OVER PA 18.5 (DEMON) [id:10653370],0,
5,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271] | Devin Booker OVER PRA 36 (STANDARD) [id:10649193] | Ayo Dosunmu OVER PRA 26.5 (DEMON) [id:10649105],0.039655603860993684,20.0,1.0,20.0,0.7931120772198736,20.0,atlas,0.5245552384873797,0.07438582098203315,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271] | Devin Booker OVER PRA 36 (STANDARD) [id:10649193] | Ayo Dosunmu OVER PRA 26.5 (DEMON) [id:10649105],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7931120772198736,"['norman powell', 'bam adebayo', 'grayson allen', 'devin booker', 'ayo dosunmu']",1,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224],Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804],Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271],Devin Booker OVER PRA 36 (STANDARD) [id:10649193],Ayo Dosunmu OVER PRA 26.5 (DEMON) [id:10649105],0,
5,Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804] | Paolo Banchero OVER PTS 17.5 (GOBLIN) [id:10646887] | Miles Bridges OVER PA 18.5 (STANDARD) [id:10644028] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Alex Caruso OVER PTS 7.5 (DEMON) [id:10648560],0.03883296422919411,20.0,1.0,20.0,0.7766592845838822,20.0,atlas,0.5231821998729023,0.07335492344618381,Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804] | Paolo Banchero OVER PTS 17.5 (GOBLIN) [id:10646887] | Miles Bridges OVER PA 18.5 (STANDARD) [id:10644028] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Alex Caruso OVER PTS 7.5 (DEMON) [id:10648560],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7766592845838822,"['kon knueppel', 'paolo banchero', 'miles bridges', ""royce o'neale"", 'alex caruso']",1,Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804],Paolo Banchero OVER PTS 17.5 (GOBLIN) [id:10646887],Miles Bridges OVER PA 18.5 (STANDARD) [id:10644028],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],Alex Caruso OVER PTS 7.5 (DEMON) [id:10648560],0,
5,Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Bam Adebayo OVER RA 10.5 (GOBLIN) [id:10645565] | Oso Ighodaro OVER PRA 15.5 (STANDARD) [id:10649472] | Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270] | Norman Powell OVER PR 29.5 (DEMON) [id:10644560],0.03858082894990271,20.0,1.0,20.0,0.7716165789980542,20.0,atlas,0.5216806789113084,0.08266402745195527,Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Bam Adebayo OVER RA 10.5 (GOBLIN) [id:10645565] | Oso Ighodaro OVER PRA 15.5 (STANDARD) [id:10649472] | Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270] | Norman Powell OVER PR 29.5 (DEMON) [id:10644560],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7716165789980542,"['devin booker', 'bam adebayo', 'oso ighodaro', 'grayson allen', 'norman powell']",1,Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479],Bam Adebayo OVER RA 10.5 (GOBLIN) [id:10645565],Oso Ighodaro OVER PRA 15.5 (STANDARD) [id:10649472],Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270],Norman Powell OVER PR 29.5 (DEMON) [id:10644560],0,
5,Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259] | Wendell Carter OVER PTS 8.5 (GOBLIN) [id:10652289] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Devin Vassell UNDER PTS 14.5 (STANDARD) [id:10649868] | Ayo Dosunmu OVER PR 20.5 (DEMON) [id:10654231],0.03538576012339109,20.0,1.0,20.0,0.7077152024678218,20.0,atlas,0.5138143710375929,0.04756717088950631,Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259] | Wendell Carter OVER PTS 8.5 (GOBLIN) [id:10652289] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Devin Vassell UNDER PTS 14.5 (STANDARD) [id:10649868] | Ayo Dosunmu OVER PR 20.5 (DEMON) [id:10654231],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7077152024678218,"['grayson allen', 'wendell carter', 'jared mccain', 'devin vassell', 'ayo dosunmu']",1,Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259],Wendell Carter OVER PTS 8.5 (GOBLIN) [id:10652289],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Devin Vassell UNDER PTS 14.5 (STANDARD) [id:10649868],Ayo Dosunmu OVER PR 20.5 (DEMON) [id:10654231],0,
