projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10671075|Jaylen Brown|PRA|DEMON|41.5|OVER,10671075,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 02:58:11.482000+00:00
10671074|Jaylen Brown|PRA|DEMON|39.5|OVER,10671074,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:12:04.635000+00:00
10671119|Jayson Tatum|PRA|DEMON|39.5|OVER,10671119,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:12:30.125000+00:00
10672833|Jaylen Brown|PA|DEMON|39.5|OVER,10672833,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 04:27:19.941000+00:00
10672837|Jaylen Brown|PR|DEMON|39.5|OVER,10672837,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 04:06:06.981000+00:00
10672846|Jayson Tatum|PR|DEMON|39.5|OVER,10672846,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:38:27.382000+00:00
10679769|Jayson Tatum|PA|DEMON|39.5|OVER,10679769,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 10:16:13.038000+00:00
10671076|Jaylen Brown|PRA|DEMON|37.5|OVER,10671076,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,37.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:02:21.727000+00:00
10671118|Jayson Tatum|PRA|DEMON|37.5|OVER,10671118,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,37.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:14:18.735000+00:00
10671077|Jaylen Brown|PRA|STANDARD|36.5|OVER,10671077,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,36.5,OVER,STANDARD,1,0,,,0,standard,2026-03-18T19:00:00.000-04:00,2026-03-18 10:40:50.727000+00:00
10671077|Jaylen Brown|PRA|STANDARD|36.5|UNDER,10671077,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,36.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-18T19:00:00.000-04:00,2026-03-18 10:40:50.727000+00:00
10671120|Jayson Tatum|PRA|DEMON|35.5|OVER,10671120,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,35.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:06:21.312000+00:00
10672832|Jaylen Brown|PA|DEMON|34.5|OVER,10672832,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PA,PTS+ASTS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 04:10:30.976000+00:00
10672836|Jaylen Brown|PR|DEMON|34.5|OVER,10672836,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PR,PTS+REBS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 04:17:33.100000+00:00
10672839|Jaylen Brown|PRA|GOBLIN|34.5|OVER,10672839,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,34.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 04:09:19.367000+00:00
10672843|Jayson Tatum|PA|DEMON|34.5|OVER,10672843,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PA,PTS+ASTS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:38:26.888000+00:00
10672845|Jayson Tatum|PR|DEMON|34.5|OVER,10672845,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PR,PTS+REBS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 05:32:01.510000+00:00
10671073|Jaylen Brown|PRA|GOBLIN|33.5|OVER,10671073,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PRA,PTS+REBS+ASTS,1,33.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 03:05:24.703000+00:00
10671121|Jayson Tatum|PRA|STANDARD|33.5|OVER,10671121,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,33.5,OVER,STANDARD,1,0,,,0,standard,2026-03-18T19:00:00.000-04:00,2026-03-18 08:22:17.979000+00:00
10671121|Jayson Tatum|PRA|STANDARD|33.5|UNDER,10671121,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,33.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-18T19:00:00.000-04:00,2026-03-18 08:22:17.979000+00:00
10677112|Jayson Tatum|PRA|GOBLIN|32.5|OVER,10677112,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,32.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 10:22:02.024000+00:00
10671117|Jayson Tatum|PRA|GOBLIN|31.5|OVER,10671117,136976,2026-03-18,1,GSW,jayson tatum,Jayson Tatum,BOS,PRA,PTS+REBS+ASTS,1,31.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-18T19:00:00.000-04:00,2026-03-18 03:03:38.102000+00:00
10670861|Brandin Podziemski|PRA|DEMON|30.5|OVER,10670861,136976,2026-03-18,0,BOS,brandin podziemski,Brandin Podziemski,GSW,PRA,PTS+REBS+ASTS,1,30.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 03:26:28.229000+00:00
10671072|Jaylen Brown|PR|STANDARD|30.5|OVER,10671072,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PR,PTS+REBS,1,30.5,OVER,STANDARD,1,0,,,0,standard,2026-03-18T19:00:00.000-04:00,2026-03-18 03:02:06.897000+00:00
10671072|Jaylen Brown|PR|STANDARD|30.5|UNDER,10671072,136976,2026-03-18,1,GSW,jaylen brown,Jaylen Brown,BOS,PR,PTS+REBS,1,30.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-18T19:00:00.000-04:00,2026-03-18 03:02:06.897000+00:00
10670946|Derrick White|PRA|DEMON|29.5|OVER,10670946,136976,2026-03-18,1,GSW,derrick white,Derrick White,BOS,PRA,PTS+REBS+ASTS,1,29.5,OVER,DEMON,1,0,,,0,demon,2026-03-18T19:00:00.000-04:00,2026-03-18 04:28:10.835000+00:00
