n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Brandon Miller OVER PRA 27.5 (GOBLIN) [id:10645677] | Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Coby White OVER PA 16.5 (STANDARD) [id:10643854],0.8280843727462476,10.0,1.0,10.0,8.280843727462475,10.0,atlas,0.9540545945405459,0.07273231043475448,Brandon Miller OVER PRA 27.5 (GOBLIN) [id:10645677] | Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Coby White OVER PA 16.5 (STANDARD) [id:10643854],0.0,0.0,0.0,0.0,0.0,4,1.0,8.880843727462475,"['brandon miller', 'kon knueppel', 'ryan kalkbrenner', 'coby white']",1,Brandon Miller OVER PRA 27.5 (GOBLIN) [id:10645677],Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],Coby White OVER PA 16.5 (STANDARD) [id:10643854],0,
4,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Miles Bridges OVER PR 21.5 (STANDARD) [id:10644029] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.786977762303925,10.0,1.0,10.0,7.86977762303925,10.0,atlas,0.9426057394260575,0.07298563469217338,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Miles Bridges OVER PR 21.5 (STANDARD) [id:10644029] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.0,0.0,0.0,0.0,0.0,4,1.0,8.469777623039251,"['lamelo ball', 'grant williams', 'miles bridges', 'coby white']",1,LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873],Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917],Miles Bridges OVER PR 21.5 (STANDARD) [id:10644029],Coby White OVER PR 15.5 (STANDARD) [id:10643855],0,
4,Ryan Kalkbrenner OVER PR 8.5 (GOBLIN) [id:10652267] | LaMelo Ball OVER PRA 29.5 (GOBLIN) [id:10644530] | Coby White OVER PA 16.5 (STANDARD) [id:10643854] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0.7860726569218311,10.0,1.0,10.0,7.860726569218311,10.0,atlas,0.9435547244849776,0.0732050076132743,Ryan Kalkbrenner OVER PR 8.5 (GOBLIN) [id:10652267] | LaMelo Ball OVER PRA 29.5 (GOBLIN) [id:10644530] | Coby White OVER PA 16.5 (STANDARD) [id:10643854] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0.0,0.0,0.0,0.0,0.0,3,0.75,8.31072656921831,"['ryan kalkbrenner', 'lamelo ball', 'coby white', 'jordan goodwin']",1,Ryan Kalkbrenner OVER PR 8.5 (GOBLIN) [id:10652267],LaMelo Ball OVER PRA 29.5 (GOBLIN) [id:10644530],Coby White OVER PA 16.5 (STANDARD) [id:10643854],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],0,
4,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | Grant Williams OVER PR 9 (STANDARD) [id:10643911] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],0.7728055233948008,10.0,1.0,10.0,7.728055233948008,10.0,atlas,0.937981201879812,0.0735248997871311,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465] | Grant Williams OVER PR 9 (STANDARD) [id:10643911] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],0.0,0.0,0.0,0.0,0.0,4,1.0,8.328055233948009,"['coby white', 'brandon miller', 'grant williams', 'ryan kalkbrenner']",1,Coby White OVER AST 2.5 (GOBLIN) [id:10643844],Brandon Miller OVER PRA 24.5 (GOBLIN) [id:10644465],Grant Williams OVER PR 9 (STANDARD) [id:10643911],Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],0,
4,Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Brandon Miller OVER PR 26.5 (STANDARD) [id:10643828] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0.7711617095033445,10.0,1.0,10.0,7.711617095033445,10.0,atlas,0.9376562343765624,0.07367907741558474,Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511] | Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Brandon Miller OVER PR 26.5 (STANDARD) [id:10643828] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0.0,0.0,0.0,0.0,0.0,4,1.0,8.311617095033444,"['kon knueppel', 'ryan kalkbrenner', 'brandon miller', 'lamelo ball']",1,Kon Knueppel OVER PA 19.5 (GOBLIN) [id:10644511],Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137],Brandon Miller OVER PR 26.5 (STANDARD) [id:10643828],LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0,
4,Brandon Miller OVER PA 19.5 (GOBLIN) [id:10644458] | Miles Bridges OVER PTS 14.5 (GOBLIN) [id:10644027] | Kon Knueppel OVER PRA 27.5 (STANDARD) [id:10643970] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],0.769576103251785,10.0,1.0,10.0,7.695761032517851,10.0,atlas,0.9368813118688131,0.06546768111556789,Brandon Miller OVER PA 19.5 (GOBLIN) [id:10644458] | Miles Bridges OVER PTS 14.5 (GOBLIN) [id:10644027] | Kon Knueppel OVER PRA 27.5 (STANDARD) [id:10643970] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],0.0,0.0,0.0,0.0,0.0,4,1.0,8.29576103251785,"['brandon miller', 'miles bridges', 'kon knueppel', 'ryan kalkbrenner']",1,Brandon Miller OVER PA 19.5 (GOBLIN) [id:10644458],Miles Bridges OVER PTS 14.5 (GOBLIN) [id:10644027],Kon Knueppel OVER PRA 27.5 (STANDARD) [id:10643970],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],0,
4,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0.7390760577292795,10.0,1.0,10.0,7.390760577292795,10.0,atlas,0.9281821817818219,0.06559942591987221,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630] | Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0.0,0.0,0.0,0.0,0.0,4,1.0,7.990760577292795,"['miles bridges', 'brandon miller', 'coby white', 'lamelo ball']",1,Miles Bridges OVER AST 1.5 (GOBLIN) [id:10645630],Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461],Coby White OVER PTS 13.5 (STANDARD) [id:10643852],LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0,
4,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268] | Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912] | LaMelo Ball OVER PTS 20.5 (STANDARD) [id:10643999],0.7021037431680068,10.0,1.0,10.0,7.021037431680068,10.0,atlas,0.9156234856722252,0.06447080678505342,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268] | Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912] | LaMelo Ball OVER PTS 20.5 (STANDARD) [id:10643999],0.0,0.0,0.0,0.0,0.0,3,0.75,7.4710374316800685,"['miles bridges', 'tyler herro', 'grant williams', 'lamelo ball']",1,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714],Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268],Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912],LaMelo Ball OVER PTS 20.5 (STANDARD) [id:10643999],0,
4,Tyler Herro OVER PTS 17.5 (GOBLIN) [id:10644585] | Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],0.6402354906109136,10.0,1.0,10.0,6.402354906109135,10.0,atlas,0.8956434047394435,0.07312076192006724,Tyler Herro OVER PTS 17.5 (GOBLIN) [id:10644585] | Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],0.0,0.0,0.0,0.0,0.0,2,0.5,6.702354906109135,"['tyler herro', 'kon knueppel', 'grant williams', 'jaime jaquez']",1,Tyler Herro OVER PTS 17.5 (GOBLIN) [id:10644585],Kon Knueppel OVER PRA 26.5 (GOBLIN) [id:10653804],Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],0,
4,Miles Bridges OVER PR 19.5 (GOBLIN) [id:10644538] | Kon Knueppel OVER AST 2.5 (GOBLIN) [id:10643957] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912],0.6047023609273583,10.0,1.0,10.0,6.047023609273583,10.0,atlas,0.883461651036929,0.0668238574197576,Miles Bridges OVER PR 19.5 (GOBLIN) [id:10644538] | Kon Knueppel OVER AST 2.5 (GOBLIN) [id:10643957] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912],0.0,0.0,0.0,0.0,0.0,3,0.75,6.497023609273583,"['miles bridges', 'kon knueppel', 'jaime jaquez', 'grant williams']",1,Miles Bridges OVER PR 19.5 (GOBLIN) [id:10644538],Kon Knueppel OVER AST 2.5 (GOBLIN) [id:10643957],Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937],Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912],0,
