n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Ayo Dosunmu OVER PTS 5.5 (GOBLIN) [id:11940458] | Karl-Anthony Towns OVER PR 29.5 (GOBLIN) [id:11937362] | De'Aaron Fox UNDER FTA 3.5 (STANDARD) [id:11941924] | Mike Conley OVER PA 8.5 (STANDARD) [id:11939827] | Jalen Brunson OVER RA 12.5 (DEMON) [id:11939140],0.1516782218819282,20.0,0.21024259993913325,4.204851998782665,0.6377844744520264,20.0,pp_kernel,0.6925210549424798,0.04486371770666765,Ayo Dosunmu OVER PTS 5.5 (GOBLIN) [id:11940458] | Karl-Anthony Towns OVER PR 29.5 (GOBLIN) [id:11937362] | De'Aaron Fox UNDER FTA 3.5 (STANDARD) [id:11941924] | Mike Conley OVER PA 8.5 (STANDARD) [id:11939827] | Jalen Brunson OVER RA 12.5 (DEMON) [id:11939140],0.0125,0.028125,0.0035890974165334122,0.0,0.0,0.04421409741653341,0.0,2,0.4,0.893570377035493,"['ayo dosunmu', 'karl-anthony towns', ""de'aaron fox"", 'mike conley', 'jalen brunson']",0.6377844744520264,1,Ayo Dosunmu OVER PTS 5.5 (GOBLIN) [id:11940458],Karl-Anthony Towns OVER PR 29.5 (GOBLIN) [id:11937362],De'Aaron Fox UNDER FTA 3.5 (STANDARD) [id:11941924],Mike Conley OVER PA 8.5 (STANDARD) [id:11939827],Jalen Brunson OVER RA 12.5 (DEMON) [id:11939140],4,Ayo Dosunmu | Karl-Anthony Towns | Mike Conley | Jalen Brunson
